##gff-version 3												
##source-version rtracklayer 1.62.0												
##date 2025-03-20												
seqnames	source	type	start	end	score	strand	phase	notes	is.canonic	gene	TSS eredeti	TES eredeti
LT934125.1	Liftoff	exon	28429	29507	.	-	.	"transcript_id=UL31.5;Name=UL31.5;ID=UL31.5;gene_id=UL31;ORF_id=UL31.5;"		UL31	29507	28429
LT934125.1	Liftoff	transcript	28429	29507	.	-	.	"transcript_id=UL31.5;Name=UL31.5;ID=UL31.5;gene_id=UL31;ORF_id=UL31.5;"		UL31	29507	28429
LT934125.1	Liftoff	exon	28429	29154	.	-	.	"transcript_id=UL31-L;Name=UL31-L;ID=UL31-L;gene_id=UL31;ORF_id=UL31;"		UL31	29154	28429
LT934125.1	Liftoff	transcript	28429	29154	.	-	.	"transcript_id=UL31-L;Name=UL31-L;ID=UL31-L;gene_id=UL31;ORF_id=UL31;"		UL31	29154	28429
LT934125.1	Liftoff	exon	28429	31043	.	-	.	"transcript_id=UL32-31;Name=UL32-31;ID=UL32-31;gene_id=UL32;ORF_id=UL32;"	canonic	UL32	31043	28429
LT934125.1	Liftoff	transcript	28429	31043	.	-	.	"transcript_id=UL32-31;Name=UL32-31;ID=UL32-31;gene_id=UL32;ORF_id=UL32;"	canonic	UL32	31043	28429
LT934125.1	Liftoff	exon	28636	32415	.	+	.	"transcript_id=UL32-33-34-35;Name=UL32-33-34-35;ID=UL32-33-34-35;gene_id=UL33;ORF_id=UL32;"		UL33	28636	32415
LT934125.1	Liftoff	transcript	28636	32415	.	+	.	"transcript_id=UL32-33-34-35;Name=UL32-33-34-35;ID=UL32-33-34-35;gene_id=UL33;ORF_id=UL32;"		UL33	28636	32415
LT934125.1	Liftoff	exon	28429	30877	.	-	.	"transcript_id=UL32-S-31;Name=UL32-S-31;ID=UL32-S-31;gene_id=UL32;ORF_id=UL32;"		UL32	30877	28429
LT934125.1	Liftoff	transcript	28429	30877	.	-	.	"transcript_id=UL32-S-31;Name=UL32-S-31;ID=UL32-S-31;gene_id=UL32;ORF_id=UL32;"		UL32	30877	28429
LT934125.1	Liftoff	exon	30240	31198	.	+	.	"transcript_id=UL33;Name=UL33;ID=UL33;gene_id=UL33;ORF_id=UL33;"	canonic	UL33	30240	31198
LT934125.1	Liftoff	transcript	30240	31198	.	+	.	"transcript_id=UL33;Name=UL33;ID=UL33;gene_id=UL33;ORF_id=UL33;"	canonic	UL33	30240	31198
LT934125.1	Liftoff	exon	92069	93654	.	-	.	"transcript_id=UL3-3.5;Name=UL3-3.5;ID=UL3-3.5;gene_id=UL3;ORF_id=UL3;"	canonic	UL3	93654	92069
LT934125.1	Liftoff	transcript	92069	93654	.	-	.	"transcript_id=UL3-3.5;Name=UL3-3.5;ID=UL3-3.5;gene_id=UL3;ORF_id=UL3;"	canonic	UL3	93654	92069
LT934125.1	Liftoff	exon	30298	32415	.	+	.	"transcript_id=UL33-34-35;Name=UL33-34-35;ID=UL33-34-35;gene_id=UL33;ORF_id=UL33;"	canonic	UL33	30298	32415
LT934125.1	Liftoff	transcript	30298	32415	.	+	.	"transcript_id=UL33-34-35;Name=UL33-34-35;ID=UL33-34-35;gene_id=UL33;ORF_id=UL33;"	canonic	UL33	30298	32415
LT934125.1	Liftoff	exon	29468	32415	.	+	.	"transcript_id=UL33-L2-34-35;Name=UL33-L2-34-35;ID=UL33-L2-34-35;gene_id=UL33;ORF_id=UL33;"		UL33	29468	32415
LT934125.1	Liftoff	transcript	29468	32415	.	+	.	"transcript_id=UL33-L2-34-35;Name=UL33-L2-34-35;ID=UL33-L2-34-35;gene_id=UL33;ORF_id=UL33;"		UL33	29468	32415
LT934125.1	Liftoff	exon	29338	32415	.	+	.	"transcript_id=UL33L3-34-35;Name=UL33L3-34-35;ID=UL33L3-34-35;gene_id=UL33;ORF_id=UL33;"		UL33	29338	32415
LT934125.1	Liftoff	transcript	29338	32415	.	+	.	"transcript_id=UL33L3-34-35;Name=UL33L3-34-35;ID=UL33L3-34-35;gene_id=UL33;ORF_id=UL33;"		UL33	29338	32415
LT934125.1	Liftoff	exon	31098	32415	.	+	.	"transcript_id=UL34-35;Name=UL34-35;ID=UL34-35;gene_id=UL34;ORF_id=UL34;"	canonic	UL34	31098	32415
LT934125.1	Liftoff	transcript	31098	32415	.	+	.	"transcript_id=UL34-35;Name=UL34-35;ID=UL34-35;gene_id=UL34;ORF_id=UL34;"	canonic	UL34	31098	32415
LT934125.1	Liftoff	exon	30932	32415	.	+	.	"transcript_id=UL34L2-35;Name=UL34L2-35;ID=UL34L2-35;gene_id=UL34;ORF_id=UL34;"		UL34	30932	32415
LT934125.1	Liftoff	transcript	30932	32415	.	+	.	"transcript_id=UL34L2-35;Name=UL34L2-35;ID=UL34L2-35;gene_id=UL34;ORF_id=UL34;"		UL34	30932	32415
LT934125.1	Liftoff	exon	31042	32415	.	+	.	"transcript_id=UL34L-35;Name=UL34L-35;ID=UL34L-35;gene_id=UL34;ORF_id=UL34;"		UL34	31042	32415
LT934125.1	Liftoff	transcript	31042	32415	.	+	.	"transcript_id=UL34L-35;Name=UL34L-35;ID=UL34L-35;gene_id=UL34;ORF_id=UL34;"		UL34	31042	32415
LT934125.1	Liftoff	exon	32038	32415	.	+	.	"transcript_id=UL35;Name=UL35;ID=UL35;gene_id=UL35;ORF_id=UL35;"	canonic	UL35	32038	32415
LT934125.1	Liftoff	transcript	32038	32415	.	+	.	"transcript_id=UL35;Name=UL35;ID=UL35;gene_id=UL35;ORF_id=UL35;"	canonic	UL35	32038	32415
LT934125.1	Liftoff	exon	32092	32415	.	+	.	"transcript_id=UL35.2;Name=UL35.2;ID=UL35.2;gene_id=UL35;ORF_id=UL35.2;"		UL35	32092	32415
LT934125.1	Liftoff	transcript	32092	32415	.	+	.	"transcript_id=UL35.2;Name=UL35.2;ID=UL35.2;gene_id=UL35;ORF_id=UL35.2;"		UL35	32092	32415
LT934125.1	Liftoff	exon	32038	32709	.	+	.	"transcript_id=UL35-AT;Name=UL35-AT;ID=UL35-AT;gene_id=UL35;ORF_id=UL35;"		UL35	32037	32709
LT934125.1	Liftoff	transcript	32038	32709	.	+	.	"transcript_id=UL35-AT;Name=UL35-AT;ID=UL35-AT;gene_id=UL35;ORF_id=UL35;"		UL35	32037	32709
LT934125.1	Liftoff	exon	31930	32415	.	+	.	"transcript_id=UL35-L;Name=UL35-L;ID=UL35-L;gene_id=UL35;ORF_id=UL35;"		UL35	31930	32415
LT934125.1	Liftoff	transcript	31930	32415	.	+	.	"transcript_id=UL35-L;Name=UL35-L;ID=UL35-L;gene_id=UL35;ORF_id=UL35;"		UL35	31930	32415
LT934125.1	Liftoff	exon	31847	32415	.	+	.	"transcript_id=UL35-L2;Name=UL35-L2;ID=UL35-L2;gene_id=UL35;ORF_id=UL35;"		UL35	31847	32415
LT934125.1	Liftoff	transcript	31847	32415	.	+	.	"transcript_id=UL35-L2;Name=UL35-L2;ID=UL35-L2;gene_id=UL35;ORF_id=UL35;"		UL35	31847	32415
LT934125.1	Liftoff	exon	31690	32415	.	+	.	"transcript_id=UL35-L3;Name=UL35-L3;ID=UL35-L3;gene_id=UL35;ORF_id=UL35;"		UL35	31690	32415
LT934125.1	Liftoff	transcript	31690	32415	.	+	.	"transcript_id=UL35-L3;Name=UL35-L3;ID=UL35-L3;gene_id=UL35;ORF_id=UL35;"		UL35	31690	32415
LT934125.1	Liftoff	exon	31474	32415	.	+	.	"transcript_id=UL35-L4;Name=UL35-L4;ID=UL35-L4;gene_id=UL35;ORF_id=UL35;"		UL35	31474	32415
LT934125.1	Liftoff	transcript	31474	32415	.	+	.	"transcript_id=UL35-L4;Name=UL35-L4;ID=UL35-L4;gene_id=UL35;ORF_id=UL35;"		UL35	31474	32415
LT934125.1	Liftoff	exon	31410	32415	.	+	.	"transcript_id=UL35-L5;Name=UL35-L5;ID=UL35-L5;gene_id=UL35;ORF_id=UL35;"		UL35	31410	32415
LT934125.1	Liftoff	transcript	31410	32415	.	+	.	"transcript_id=UL35-L5;Name=UL35-L5;ID=UL35-L5;gene_id=UL35;ORF_id=UL35;"		UL35	31410	32415
LT934125.1	Liftoff	exon	31349	32415	.	+	.	"transcript_id=UL35-L6;Name=UL35-L6;ID=UL35-L6;gene_id=UL35;ORF_id=UL35;"		UL35	31349	32415
LT934125.1	Liftoff	transcript	31349	32415	.	+	.	"transcript_id=UL35-L6;Name=UL35-L6;ID=UL35-L6;gene_id=UL35;ORF_id=UL35;"		UL35	31349	32415
LT934125.1	Liftoff	exon	32686	33356	.	-	.	"transcript_id=UL36.38;Name=UL36.38;ID=UL36.38;gene_id=UL36;ORF_id=UL36.38;"		UL36	33356	32686
LT934125.1	Liftoff	transcript	32686	33356	.	-	.	"transcript_id=UL36.38;Name=UL36.38;ID=UL36.38;gene_id=UL36;ORF_id=UL36.38;"		UL36	33356	32686
LT934125.1	Liftoff	exon	32686	33242	.	-	.	"transcript_id=UL36.38-S;Name=UL36.38-S;ID=UL36.38-S;gene_id=UL36;ORF_id=UL36.38;"		UL36	33242	32686
LT934125.1	Liftoff	transcript	32686	33242	.	-	.	"transcript_id=UL36.38-S;Name=UL36.38-S;ID=UL36.38-S;gene_id=UL36;ORF_id=UL36.38;"		UL36	33242	32686
LT934125.1	Liftoff	exon	32686	33215	.	-	.	"transcript_id=UL36.40;Name=UL36.40;ID=UL36.40;gene_id=UL36;ORF_id=UL36.40;"		UL36	33215	32686
LT934125.1	Liftoff	transcript	32686	33215	.	-	.	"transcript_id=UL36.40;Name=UL36.40;ID=UL36.40;gene_id=UL36;ORF_id=UL36.40;"		UL36	33215	32686
LT934125.1	Liftoff	exon	32686	33035	.	-	.	"transcript_id=UL36.40-S;Name=UL36.40-S;ID=UL36.40-S;gene_id=UL36;ORF_id=UL36.40;"		UL36	33035	32686
LT934125.1	Liftoff	transcript	32686	33035	.	-	.	"transcript_id=UL36.40-S;Name=UL36.40-S;ID=UL36.40-S;gene_id=UL36;ORF_id=UL36.40;"		UL36	33035	32686
LT934125.1	Liftoff	exon	32686	32935	.	-	.	"transcript_id=UL36.40-S2;Name=UL36.40-S2;ID=UL36.40-S2;gene_id=UL36;ORF_id=UL36.40;"		UL36	32935	32686
LT934125.1	Liftoff	transcript	32686	32935	.	-	.	"transcript_id=UL36.40-S2;Name=UL36.40-S2;ID=UL36.40-S2;gene_id=UL36;ORF_id=UL36.40;"		UL36	32935	32686
LT934125.1	Liftoff	exon	32686	34532	.	-	.	"transcript_id=UL36.43;Name=UL36.43;ID=UL36.43;gene_id=UL36;ORF_id=UL36.43;"		UL36	34532	32686
LT934125.1	Liftoff	transcript	32686	34532	.	-	.	"transcript_id=UL36.43;Name=UL36.43;ID=UL36.43;gene_id=UL36;ORF_id=UL36.43;"		UL36	34532	32686
LT934125.1	Liftoff	exon	32686	34330	.	-	.	"transcript_id=UL36.43-S;Name=UL36.43-S;ID=UL36.43-S;gene_id=UL36;ORF_id=UL36.43;"		UL36	34330	32686
LT934125.1	Liftoff	transcript	32686	34330	.	-	.	"transcript_id=UL36.43-S;Name=UL36.43-S;ID=UL36.43-S;gene_id=UL36;ORF_id=UL36.43;"		UL36	34330	32686
LT934125.1	Liftoff	exon	32686	34474	.	-	.	"transcript_id=UL36.5;Name=UL36.5;ID=UL36.5;gene_id=UL36;ORF_id=UL36.5;"	canonic	UL36	34474	32686
LT934125.1	Liftoff	transcript	32686	34474	.	-	.	"transcript_id=UL36.5;Name=UL36.5;ID=UL36.5;gene_id=UL36;ORF_id=UL36.5;"	canonic	UL36	34474	32686
LT934125.1	Liftoff	exon	32686	41995	.	-	.	"transcript_id=UL36-UL36.5;Name=UL36-UL36.5;ID=UL36-UL36.5;gene_id=UL36;ORF_id=UL36;"	canonic	UL36	41995	32686
LT934125.1	Liftoff	transcript	32686	41995	.	-	.	"transcript_id=UL36-UL36.5;Name=UL36-UL36.5;ID=UL36-UL36.5;gene_id=UL36;ORF_id=UL36;"	canonic	UL36	41995	32686
LT934125.1	Liftoff	exon	42005	44889	.	-	.	"transcript_id=UL37;Name=UL37;ID=UL37;gene_id=UL37;ORF_id=UL37;"	canonic	UL37	44889	42005
LT934125.1	Liftoff	transcript	42005	44889	.	-	.	"transcript_id=UL37;Name=UL37;ID=UL37;gene_id=UL37;ORF_id=UL37;"	canonic	UL37	44889	42005
LT934125.1	Liftoff	exon	42005	43351	.	-	.	"transcript_id=UL37.5;Name=UL37.5;ID=UL37.5;gene_id=UL37;ORF_id=UL37.5;"		UL37	43351	42005
LT934125.1	Liftoff	transcript	42005	43351	.	-	.	"transcript_id=UL37.5;Name=UL37.5;ID=UL37.5;gene_id=UL37;ORF_id=UL37.5;"		UL37	43351	42005
LT934125.1	Liftoff	exon	42005	43473	.	-	.	"transcript_id=UL37.5-S2;Name=UL37.5-S2;ID=UL37.5-S2;gene_id=UL37;ORF_id=UL37.5;"		UL37	43473	42005
LT934125.1	Liftoff	transcript	42005	43473	.	-	.	"transcript_id=UL37.5-S2;Name=UL37.5-S2;ID=UL37.5-S2;gene_id=UL37;ORF_id=UL37.5;"		UL37	43473	42005
LT934125.1	Liftoff	exon	42005	44067	.	-	.	"transcript_id=UL37.6;Name=UL37.6;ID=UL37.6;gene_id=UL37;ORF_id=UL37.6;"		UL37	44067	42005
LT934125.1	Liftoff	transcript	42005	44067	.	-	.	"transcript_id=UL37.6;Name=UL37.6;ID=UL37.6;gene_id=UL37;ORF_id=UL37.6;"		UL37	44067	42005
LT934125.1	Liftoff	exon	42005	43628	.	-	.	"transcript_id=UL37.6-S;Name=UL37.6-S;ID=UL37.6-S;gene_id=UL37;ORF_id=UL37.6;"		UL37	43628	42005
LT934125.1	Liftoff	transcript	42005	43628	.	-	.	"transcript_id=UL37.6-S;Name=UL37.6-S;ID=UL37.6-S;gene_id=UL37;ORF_id=UL37.6;"		UL37	43628	42005
LT934125.1	Liftoff	exon	42005	43545	.	-	.	"transcript_id=UL37.6-S2;Name=UL37.6-S2;ID=UL37.6-S2;gene_id=UL37;ORF_id=UL37.6;"		UL37	43545	42005
LT934125.1	Liftoff	transcript	42005	43545	.	-	.	"transcript_id=UL37.6-S2;Name=UL37.6-S2;ID=UL37.6-S2;gene_id=UL37;ORF_id=UL37.6;"		UL37	43545	42005
LT934125.1	Liftoff	exon	32686	44889	.	-	.	"transcript_id=UL37-36;Name=UL37-36;ID=UL37-36;gene_id=UL37;ORF_id=UL37;"	canonic	UL37	44889	32686
LT934125.1	Liftoff	transcript	32686	44889	.	-	.	"transcript_id=UL37-36;Name=UL37-36;ID=UL37-36;gene_id=UL37;ORF_id=UL37;"	canonic	UL37	44889	32686
LT934125.1	Liftoff	exon	39430	46038	.	+	.	"transcript_id=UL37-38;Name=UL37-38;ID=UL37-38;gene_id=UL38;ORF_id=UL38;"		UL38	39430	46038
LT934125.1	Liftoff	transcript	39430	46038	.	+	.	"transcript_id=UL37-38;Name=UL37-38;ID=UL37-38;gene_id=UL38;ORF_id=UL38;"		UL38	39430	46038
LT934125.1	Liftoff	exon	44812	46038	.	+	.	"transcript_id=UL38;Name=UL38;ID=UL38;gene_id=UL38;ORF_id=UL38;"	canonic	UL38	44812	46038
LT934125.1	Liftoff	transcript	44812	46038	.	+	.	"transcript_id=UL38;Name=UL38;ID=UL38;gene_id=UL38;ORF_id=UL38;"	canonic	UL38	44812	46038
LT934125.1	Liftoff	exon	44946	46038	.	+	.	"transcript_id=UL38.3;Name=UL38.3;ID=UL38.3;gene_id=UL38;ORF_id=UL38.3;"		UL38	44946	46038
LT934125.1	Liftoff	transcript	44946	46038	.	+	.	"transcript_id=UL38.3;Name=UL38.3;ID=UL38.3;gene_id=UL38;ORF_id=UL38.3;"		UL38	44946	46038
LT934125.1	Liftoff	exon	45302	46038	.	+	.	"transcript_id=UL38.4;Name=UL38.4;ID=UL38.4;gene_id=UL38;ORF_id=UL38.4;"		UL38	45302	46038
LT934125.1	Liftoff	transcript	45302	46038	.	+	.	"transcript_id=UL38.4;Name=UL38.4;ID=UL38.4;gene_id=UL38;ORF_id=UL38.4;"		UL38	45302	46038
LT934125.1	Liftoff	exon	45415	46038	.	+	.	"transcript_id=UL38.5;Name=UL38.5;ID=UL38.5;gene_id=UL38;ORF_id=UL38.5;"		UL38	45415	46038
LT934125.1	Liftoff	transcript	45415	46038	.	+	.	"transcript_id=UL38.5;Name=UL38.5;ID=UL38.5;gene_id=UL38;ORF_id=UL38.5;"		UL38	45415	46038
LT934125.1	Liftoff	exon	45445	46038	.	+	.	"transcript_id=UL38.6;Name=UL38.6;ID=UL38.6;gene_id=UL38;ORF_id=UL38.6;"		UL38	45445	46038
LT934125.1	Liftoff	transcript	45445	46038	.	+	.	"transcript_id=UL38.6;Name=UL38.6;ID=UL38.6;gene_id=UL38;ORF_id=UL38.6;"		UL38	45445	46038
LT934125.1	Liftoff	exon	45525	46038	.	+	.	"transcript_id=UL38.6-S;Name=UL38.6-S;ID=UL38.6-S;gene_id=UL38;ORF_id=UL38.6;"		UL38	45525	46038
LT934125.1	Liftoff	transcript	45525	46038	.	+	.	"transcript_id=UL38.6-S;Name=UL38.6-S;ID=UL38.6-S;gene_id=UL38;ORF_id=UL38.6;"		UL38	45525	46038
LT934125.1	Liftoff	exon	44812	49647	.	+	.	"transcript_id=UL38-39-40;Name=UL38-39-40;ID=UL38-39-40;gene_id=UL38;ORF_id=UL38;"	canonic	UL38	44812	49647
LT934125.1	Liftoff	transcript	44812	49647	.	+	.	"transcript_id=UL38-39-40;Name=UL38-39-40;ID=UL38-39-40;gene_id=UL38;ORF_id=UL38;"	canonic	UL38	44812	49647
LT934125.1	Liftoff	exon	46233	49647	.	+	.	"transcript_id=UL39-40;Name=UL39-40;ID=UL39-40;gene_id=UL39;ORF_id=UL39;"	canonic	UL39	46233	49647
LT934125.1	Liftoff	transcript	46233	49647	.	+	.	"transcript_id=UL39-40;Name=UL39-40;ID=UL39-40;gene_id=UL39;ORF_id=UL39;"	canonic	UL39	46233	49647
LT934125.1	Liftoff	exon	46026	49647	.	+	.	"transcript_id=UL39-40-L;Name=UL39-40-L;ID=UL39-40-L;gene_id=UL39;ORF_id=UL39;"		UL39	46026	49647
LT934125.1	Liftoff	transcript	46026	49647	.	+	.	"transcript_id=UL39-40-L;Name=UL39-40-L;ID=UL39-40-L;gene_id=UL39;ORF_id=UL39;"		UL39	46026	49647
LT934125.1	Liftoff	exon	45911	49647	.	+	.	"transcript_id=UL39L-40;Name=UL39L-40;ID=UL39L-40;gene_id=UL39;ORF_id=UL39;"		UL39	45911	49647
LT934125.1	Liftoff	transcript	45911	49647	.	+	.	"transcript_id=UL39L-40;Name=UL39L-40;ID=UL39L-40;gene_id=UL39;ORF_id=UL39;"		UL39	45911	49647
LT934125.1	Liftoff	exon	92069	94108	.	-	.	"transcript_id=UL3L2-3.5;Name=UL3L2-3.5;ID=UL3L2-3.5;gene_id=UL3;ORF_id=UL3;"		UL3	94108	92069
LT934125.1	Liftoff	transcript	92069	94108	.	-	.	"transcript_id=UL3L2-3.5;Name=UL3L2-3.5;ID=UL3L2-3.5;gene_id=UL3;ORF_id=UL3;"		UL3	94108	92069
LT934125.1	Liftoff	exon	92069	93980	.	-	.	"transcript_id=UL3L-3.5;Name=UL3L-3.5;ID=UL3L-3.5;gene_id=UL3;ORF_id=UL3;"		UL3	93980	92069
LT934125.1	Liftoff	transcript	92069	93980	.	-	.	"transcript_id=UL3L-3.5;Name=UL3L-3.5;ID=UL3L-3.5;gene_id=UL3;ORF_id=UL3;"		UL3	93980	92069
LT934125.1	Liftoff	exon	91409	92059	.	+	.	"transcript_id=UL4;Name=UL4;ID=UL4;gene_id=UL4;ORF_id=UL4;"	canonic	UL4	91409	92059
LT934125.1	Liftoff	transcript	91409	92059	.	+	.	"transcript_id=UL4;Name=UL4;ID=UL4;gene_id=UL4;ORF_id=UL4;"	canonic	UL4	91409	92059
LT934125.1	Liftoff	exon	91548	92059	.	+	.	"transcript_id=UL4.2;Name=UL4.2;ID=UL4.2;gene_id=UL4;ORF_id=UL4.2;"		UL4	91548	92059
LT934125.1	Liftoff	transcript	91548	92059	.	+	.	"transcript_id=UL4.2;Name=UL4.2;ID=UL4.2;gene_id=UL4;ORF_id=UL4.2;"		UL4	91548	92059
LT934125.1	Liftoff	exon	48567	49647	.	+	.	"transcript_id=UL40;Name=UL40;ID=UL40;gene_id=UL40;ORF_id=UL40;"	canonic	UL40	48567	49647
LT934125.1	Liftoff	transcript	48567	49647	.	+	.	"transcript_id=UL40;Name=UL40;ID=UL40;gene_id=UL40;ORF_id=UL40;"	canonic	UL40	48567	49647
LT934125.1	Liftoff	exon	48691	49647	.	+	.	"transcript_id=UL40.2;Name=UL40.2;ID=UL40.2;gene_id=UL40;ORF_id=UL40.2;"		UL40	48691	49647
LT934125.1	Liftoff	transcript	48691	49647	.	+	.	"transcript_id=UL40.2;Name=UL40.2;ID=UL40.2;gene_id=UL40;ORF_id=UL40.2;"		UL40	48691	49647
LT934125.1	Liftoff	exon	48726	49647	.	+	.	"transcript_id=UL40.3;Name=UL40.3;ID=UL40.3;gene_id=UL40;ORF_id=UL40.3;"		UL40	48726	49647
LT934125.1	Liftoff	transcript	48726	49647	.	+	.	"transcript_id=UL40.3;Name=UL40.3;ID=UL40.3;gene_id=UL40;ORF_id=UL40.3;"		UL40	48726	49647
LT934125.1	Liftoff	exon	48803	49647	.	+	.	"transcript_id=UL40.3-S;Name=UL40.3-S;ID=UL40.3-S;gene_id=UL40;ORF_id=UL40.3;"		UL40	48803	49647
LT934125.1	Liftoff	transcript	48803	49647	.	+	.	"transcript_id=UL40.3-S;Name=UL40.3-S;ID=UL40.3-S;gene_id=UL40;ORF_id=UL40.3;"		UL40	48803	49647
LT934125.1	Liftoff	exon	48931	49647	.	+	.	"transcript_id=UL40.3-S2;Name=UL40.3-S2;ID=UL40.3-S2;gene_id=UL40;ORF_id=UL40.3;"		UL40	48931	49647
LT934125.1	Liftoff	transcript	48931	49647	.	+	.	"transcript_id=UL40.3-S2;Name=UL40.3-S2;ID=UL40.3-S2;gene_id=UL40;ORF_id=UL40.3;"		UL40	48931	49647
LT934125.1	Liftoff	exon	48957	49647	.	+	.	"transcript_id=UL40.3-S3;Name=UL40.3-S3;ID=UL40.3-S3;gene_id=UL40;ORF_id=UL40.3;"		UL40	48957	49647
LT934125.1	Liftoff	transcript	48957	49647	.	+	.	"transcript_id=UL40.3-S3;Name=UL40.3-S3;ID=UL40.3-S3;gene_id=UL40;ORF_id=UL40.3;"		UL40	48957	49647
LT934125.1	Liftoff	exon	49196	49647	.	+	.	"transcript_id=UL40.6;Name=UL40.6;ID=UL40.6;gene_id=UL40;ORF_id=UL40.6;"		UL40	49196	49647
LT934125.1	Liftoff	transcript	49196	49647	.	+	.	"transcript_id=UL40.6;Name=UL40.6;ID=UL40.6;gene_id=UL40;ORF_id=UL40.6;"		UL40	49196	49647
LT934125.1	Liftoff	exon	49263	49647	.	+	.	"transcript_id=UL40.6-S;Name=UL40.6-S;ID=UL40.6-S;gene_id=UL40;ORF_id=UL40.6;"		UL40	49263	49647
LT934125.1	Liftoff	transcript	49263	49647	.	+	.	"transcript_id=UL40.6-S;Name=UL40.6-S;ID=UL40.6-S;gene_id=UL40;ORF_id=UL40.6;"		UL40	49263	49647
LT934125.1	Liftoff	exon	48455	49647	.	+	.	"transcript_id=UL40-L1;Name=UL40-L1;ID=UL40-L1;gene_id=UL40;ORF_id=UL40;"		UL40	48455	49647
LT934125.1	Liftoff	transcript	48455	49647	.	+	.	"transcript_id=UL40-L1;Name=UL40-L1;ID=UL40-L1;gene_id=UL40;ORF_id=UL40;"		UL40	48455	49647
LT934125.1	Liftoff	exon	47642	49647	.	+	.	"transcript_id=UL40-L10;Name=UL40-L10;ID=UL40-L10;gene_id=UL40;ORF_id=UL40;"		UL40	47642	49647
LT934125.1	Liftoff	transcript	47642	49647	.	+	.	"transcript_id=UL40-L10;Name=UL40-L10;ID=UL40-L10;gene_id=UL40;ORF_id=UL40;"		UL40	47642	49647
LT934125.1	Liftoff	exon	47628	49647	.	+	.	"transcript_id=UL40-L11;Name=UL40-L11;ID=UL40-L11;gene_id=UL40;ORF_id=UL40;"		UL40	47628	49647
LT934125.1	Liftoff	transcript	47628	49647	.	+	.	"transcript_id=UL40-L11;Name=UL40-L11;ID=UL40-L11;gene_id=UL40;ORF_id=UL40;"		UL40	47628	49647
LT934125.1	Liftoff	exon	47567	49647	.	+	.	"transcript_id=UL40-L12;Name=UL40-L12;ID=UL40-L12;gene_id=UL40;ORF_id=UL40;"		UL40	47567	49647
LT934125.1	Liftoff	transcript	47567	49647	.	+	.	"transcript_id=UL40-L12;Name=UL40-L12;ID=UL40-L12;gene_id=UL40;ORF_id=UL40;"		UL40	47567	49647
LT934125.1	Liftoff	exon	47521	49647	.	+	.	"transcript_id=UL40-L13;Name=UL40-L13;ID=UL40-L13;gene_id=UL40;ORF_id=UL40;"		UL40	47521	49647
LT934125.1	Liftoff	transcript	47521	49647	.	+	.	"transcript_id=UL40-L13;Name=UL40-L13;ID=UL40-L13;gene_id=UL40;ORF_id=UL40;"		UL40	47521	49647
LT934125.1	Liftoff	exon	47486	49647	.	+	.	"transcript_id=UL40-L14;Name=UL40-L14;ID=UL40-L14;gene_id=UL40;ORF_id=UL40;"		UL40	47486	49647
LT934125.1	Liftoff	transcript	47486	49647	.	+	.	"transcript_id=UL40-L14;Name=UL40-L14;ID=UL40-L14;gene_id=UL40;ORF_id=UL40;"		UL40	47486	49647
LT934125.1	Liftoff	exon	47411	49647	.	+	.	"transcript_id=UL40-L15;Name=UL40-L15;ID=UL40-L15;gene_id=UL40;ORF_id=UL40;"		UL40	47411	49647
LT934125.1	Liftoff	transcript	47411	49647	.	+	.	"transcript_id=UL40-L15;Name=UL40-L15;ID=UL40-L15;gene_id=UL40;ORF_id=UL40;"		UL40	47411	49647
LT934125.1	Liftoff	exon	47315	49647	.	+	.	"transcript_id=UL40-L16;Name=UL40-L16;ID=UL40-L16;gene_id=UL40;ORF_id=UL40;"		UL40	47315	49647
LT934125.1	Liftoff	transcript	47315	49647	.	+	.	"transcript_id=UL40-L16;Name=UL40-L16;ID=UL40-L16;gene_id=UL40;ORF_id=UL40;"		UL40	47315	49647
LT934125.1	Liftoff	exon	47288	49647	.	+	.	"transcript_id=UL40-L17;Name=UL40-L17;ID=UL40-L17;gene_id=UL40;ORF_id=UL40;"		UL40	47288	49647
LT934125.1	Liftoff	transcript	47288	49647	.	+	.	"transcript_id=UL40-L17;Name=UL40-L17;ID=UL40-L17;gene_id=UL40;ORF_id=UL40;"		UL40	47288	49647
LT934125.1	Liftoff	exon	47203	49647	.	+	.	"transcript_id=UL40-L18;Name=UL40-L18;ID=UL40-L18;gene_id=UL40;ORF_id=UL40;"		UL40	47203	49647
LT934125.1	Liftoff	transcript	47203	49647	.	+	.	"transcript_id=UL40-L18;Name=UL40-L18;ID=UL40-L18;gene_id=UL40;ORF_id=UL40;"		UL40	47203	49647
LT934125.1	Liftoff	exon	47188	49647	.	+	.	"transcript_id=UL40-L19;Name=UL40-L19;ID=UL40-L19;gene_id=UL40;ORF_id=UL40;"		UL40	47188	49647
LT934125.1	Liftoff	transcript	47188	49647	.	+	.	"transcript_id=UL40-L19;Name=UL40-L19;ID=UL40-L19;gene_id=UL40;ORF_id=UL40;"		UL40	47188	49647
LT934125.1	Liftoff	exon	48412	49647	.	+	.	"transcript_id=UL40-L2;Name=UL40-L2;ID=UL40-L2;gene_id=UL40;ORF_id=UL40;"		UL40	48412	49647
LT934125.1	Liftoff	transcript	48412	49647	.	+	.	"transcript_id=UL40-L2;Name=UL40-L2;ID=UL40-L2;gene_id=UL40;ORF_id=UL40;"		UL40	48412	49647
