chr	strand	gene	group	cluster	start	end	dominant_tss	tags	tags.dominant_tss	q_0.1	q_0.9	interquantile_width	inCoding	cluster_width	hpi	cell_line	Time	dominant_TC	CDS_start	CDS_end	CDS_prime5	CDS_prime3	TSS_CDS_dist	closest_TC
LT934125.1	+	UL19	C6_4h	578	66338	66338	66338	2101.944298	2101.944298	66338	66338	1		1	4h	C6	4	578	66399	70391	66399	70391	61	578
LT934125.1	+	UL19	C6_6h	578	66335	66341	66338	3708.495042	2242.345839	66338	66341	4		7	6h	C6	6	578	66399	70391	66399	70391	61	578
LT934125.1	+	UL19	C6_8h	578	66337	66341	66338	1840.193705	1452.784504	66338	66341	4		5	8h	C6	8	578	66399	70391	66399	70391	61	578
LT934125.1	+	UL19	NRK_1h	578	66338	66338	66338	10101.010101	10101.010101	66338	66338	1		1	1h	NRK	1	578	66399	70391	66399	70391	61	578
LT934125.1	+	UL19	NRK_2h	578	66338	66338	66338	3236.245955	3236.245955	66338	66338	1		1	2h	NRK	2	578	66399	70391	66399	70391	61	578
LT934125.1	+	UL19	PC_12_12h	578	66335	66341	66338	2784.84987	1958.950767	66338	66341	4		7	12h	PC_12	12	578	66399	70391	66399	70391	61	578
LT934125.1	+	UL19	PC_12_2h	578	66338	66338	66338	2001.334223	2001.334223	66338	66338	1		1	2h	PC_12	2	578	66399	70391	66399	70391	61	578
LT934125.1	+	UL19	PC_12_4h	578	66335	66347	66338	2308.77334	1304.958844	66338	66341	4		13	4h	PC_12	4	578	66399	70391	66399	70391	61	578
LT934125.1	+	UL19	PC_12_6h	578	66335	66344	66338	2291.9887	1412.504664	66338	66341	4		10	6h	PC_12	6	578	66399	70391	66399	70391	61	578
LT934125.1	+	UL19	PC_12_8h	578	66335	66341	66338	3227.662022	2141.122332	66338	66341	4		7	8h	PC_12	8	578	66399	70391	66399	70391	61	578
LT934125.1	+	UL19	PK_15_12h	578	66335	66341	66338	4659.038902	3093.82151	66338	66341	4		7	12h	PK_15	12	578	66399	70391	66399	70391	61	578
LT934125.1	+	UL19	PK_15_1h	578	66338	66338	66338	2923.976608	2923.976608	66338	66338	1		1	1h	PK_15	1	578	66399	70391	66399	70391	61	578
LT934125.1	+	UL19	PK_15_2h	578	66338	66344	66338	2172.338885	1448.225923	66338	66344	7		7	2h	PK_15	2	578	66399	70391	66399	70391	61	578
LT934125.1	+	UL19	PK_15_4h	578	66335	66341	66338	1420.800521	893.074612	66338	66341	4		7	4h	PK_15	4	578	66399	70391	66399	70391	61	578
LT934125.1	+	UL19	PK_15_6h	578	66335	66341	66338	1951.628642	1395.172542	66338	66341	4		7	6h	PK_15	6	578	66399	70391	66399	70391	61	578
LT934125.1	+	UL19	PK_15_8h	578	66335	66341	66338	4109.667148	2820.187808	66338	66341	4		7	8h	PK_15	8	578	66399	70391	66399	70391	61	578
LT934125.1	+	UL20	C6_12h	575	65805	65809	65807	412.619153	237.780529	65805	65807	3		5	12h	C6	12	575	65827	66312	65827	66312	20	575
LT934125.1	+	UL20	C6_2h	575	65807	65807	65807	2478.314746	2478.314746	65807	65807	1		1	2h	C6	2	575	65827	66312	65827	66312	20	575
LT934125.1	+	UL20	C6_4h	575	65807	65807	65807	525.486075	525.486075	65807	65807	1		1	4h	C6	4	575	65827	66312	65827	66312	20	575
LT934125.1	+	UL20	C6_6h	575	65805	65815	65805	258.732213	86.244071	65805	65815	11		11	6h	C6	6	575	65827	66312	65827	66312	22	575
LT934125.1	+	UL20	C6_8h	573	65667	65667	65667	32.2841	32.2841	65667	65667	1		1	8h	C6	8	0	65827	66312	65827	66312	160	0
LT934125.1	+	UL20	C6_8h	575	65805	65807	65805	64.5682	32.2841	65805	65807	3		3	8h	C6	8	575	65827	66312	65827	66312	22	575
LT934125.1	+	UL20	NRK_2h	575	65807	65807	65807	3236.245955	3236.245955	65807	65807	1		1	2h	NRK	2	575	65827	66312	65827	66312	20	575
LT934125.1	+	UL20	PC_12_12h	575	65805	65809	65807	348.106234	163.814698	65805	65807	3		5	12h	PC_12	12	575	65827	66312	65827	66312	20	575
LT934125.1	+	UL20	PC_12_1h	575	65802	65802	65802	2227.171492	2227.171492	65802	65802	1		1	1h	PC_12	1	575	65827	66312	65827	66312	25	575
LT934125.1	+	UL20	PC_12_2h	575	65805	65809	65805	2001.334223	1334.222815	65805	65809	5		5	2h	PC_12	2	575	65827	66312	65827	66312	22	575
LT934125.1	+	UL20	PC_12_4h	575	65809	65809	65809	100.38145	100.38145	65809	65809	1		1	4h	PC_12	4	575	65827	66312	65827	66312	18	575
LT934125.1	+	UL20	PC_12_6h	575	65805	65809	65805	293.161345	186.55722	65805	65809	5		5	6h	PC_12	6	575	65827	66312	65827	66312	22	575
LT934125.1	+	UL20	PC_12_8h	574	65749	65749	65749	31.95705	31.95705	65749	65749	1		1	8h	PC_12	8	0	65827	66312	65827	66312	78	0
LT934125.1	+	UL20	PC_12_8h	575	65805	65810	65805	575.226896	255.656398	65805	65808	4		6	8h	PC_12	8	575	65827	66312	65827	66312	22	575
LT934125.1	+	UL20	PK_15_12h	575	65805	65809	65807	260.869566	157.894737	65805	65807	3		5	12h	PK_15	12	575	65827	66312	65827	66312	20	575
LT934125.1	+	UL20	PK_15_2h	575	65807	65808	65807	724.112962	362.056481	65807	65808	2		2	2h	PK_15	2	575	65827	66312	65827	66312	20	575
LT934125.1	+	UL20	PK_15_4h	575	65805	65809	65807	649.50881	324.754404	65805	65809	5		5	4h	PK_15	4	575	65827	66312	65827	66312	20	575
LT934125.1	+	UL20	PK_15_6h	575	65805	65809	65807	540.326938	290.324922	65805	65808	4		5	6h	PK_15	6	575	65827	66312	65827	66312	20	575
LT934125.1	+	UL20	PK_15_8h	575	65805	65809	65807	578.949907	285.08897	65805	65808	4		5	8h	PK_15	8	575	65827	66312	65827	66312	20	575
LT934125.1	+	UL22	C6_12h	528	60232	60239	60234	1580.541161	713.341586	60233	60239	7		8	12h	C6	12	528	60254	62314	60254	62314	20	528
LT934125.1	+	UL22	C6_2h	528	60235	60239	60235	2478.314746	1239.157373	60235	60239	5		5	2h	C6	2	528	60254	62314	60254	62314	19	528
LT934125.1	+	UL22	C6_4h	528	60233	60235	60233	2101.944299	1050.972149	60233	60235	3		3	4h	C6	4	528	60254	62314	60254	62314	21	528
LT934125.1	+	UL22	C6_6h	528	60232	60239	60234	2069.857698	948.684778	60234	60237	4		8	6h	C6	6	528	60254	62314	60254	62314	20	528
LT934125.1	+	UL22	C6_8h	526	60157	60157	60157	32.2841	32.2841	60157	60157	1		1	8h	C6	8	0	60254	62314	60254	62314	97	0
LT934125.1	+	UL22	C6_8h	528	60233	60242	60234	1097.659401	548.829701	60234	60239	6		10	8h	C6	8	528	60254	62314	60254	62314	20	528
LT934125.1	+	UL22	PC_12_12h	528	60232	60239	60235	1276.389525	389.059908	60234	60237	4		8	12h	PC_12	12	528	60254	62314	60254	62314	19	528
LT934125.1	+	UL22	PC_12_1h	528	60217	60217	60217	2227.171492	2227.171492	60217	60217	1		1	1h	PC_12	1	528	60254	62314	60254	62314	37	528
LT934125.1	+	UL22	PC_12_2h	528	60232	60239	60239	2001.334223	1334.222815	60232	60239	8		8	2h	PC_12	2	528	60254	62314	60254	62314	15	528
LT934125.1	+	UL22	PC_12_4h	528	60232	60248	60235	2208.391891	702.670147	60232	60239	8		17	4h	PC_12	4	528	60254	62314	60254	62314	19	528
LT934125.1	+	UL22	PC_12_6h	527	60188	60188	60188	26.651031	26.651031	60188	60188	1		1	6h	PC_12	6	0	60254	62314	60254	62314	66	0
LT934125.1	+	UL22	PC_12_6h	528	60232	60248	60234	1492.457758	453.067534	60234	60239	6		17	6h	PC_12	6	528	60254	62314	60254	62314	20	528
LT934125.1	+	UL22	PC_12_8h	526	60152	60152	60152	63.914099	63.914099	60152	60152	1		1	8h	PC_12	8	0	60254	62314	60254	62314	102	0
LT934125.1	+	UL22	PC_12_8h	528	60232	60242	60234	1757.637736	415.441646	60233	60239	7		11	8h	PC_12	8	528	60254	62314	60254	62314	20	528
LT934125.1	+	UL22	PK_15_12h	528	60232	60239	60234	917.620138	421.052632	60233	60237	5		8	12h	PK_15	12	528	60254	62314	60254	62314	20	528
LT934125.1	+	UL22	PK_15_2h	528	60232	60239	60239	2896.451847	1086.169442	60232	60239	8		8	2h	PK_15	2	528	60254	62314	60254	62314	15	528
LT934125.1	+	UL22	PK_15_4h	528	60232	60239	60234	690.103109	284.160104	60232	60239	8		8	4h	PK_15	4	528	60254	62314	60254	62314	20	528
LT934125.1	+	UL22	PK_15_6h	528	60232	60239	60234	1088.718458	387.099896	60232	60237	6		8	6h	PK_15	6	528	60254	62314	60254	62314	20	528
LT934125.1	+	UL22	PK_15_8h	526	60152	60152	60152	13.157952	13.157952	60152	60152	1		1	8h	PK_15	8	0	60254	62314	60254	62314	102	0
LT934125.1	+	UL22	PK_15_8h	528	60232	60239	60234	1521.936501	710.529432	60233	60236	4		8	8h	PK_15	8	528	60254	62314	60254	62314	20	528
LT934125.1	+	UL23	C6_12h	512	59065	59074	59068	3552.72084	2342.837561	59068	59070	3		10	12h	C6	12	512	59156	60118	59156	60118	88	512
LT934125.1	+	UL23	C6_1h	512	59068	59073	59068	29275.808936	26194.144838	59068	59071	4		6	1h	C6	1	512	59156	60118	59156	60118	88	512
LT934125.1	+	UL23	C6_2h	512	59041	59077	59068	76827.757126	29739.776952	59044	59071	28		37	2h	C6	2	512	59156	60118	59156	60118	88	512
LT934125.1	+	UL23	C6_4h	512	59068	59073	59068	12611.665791	6831.31897	59068	59070	3		6	4h	C6	4	512	59156	60118	59156	60118	88	512
LT934125.1	+	UL23	C6_6h	511	58984	58984	58984	86.244071	86.244071	58984	58984	1		1	6h	C6	6	0	59156	60118	59156	60118	172	0
LT934125.1	+	UL23	C6_6h	512	59065	59074	59068	14144.027599	8883.139284	59068	59070	3		10	6h	C6	6	512	59156	60118	59156	60118	88	0
LT934125.1	+	UL23	C6_6h	513	59115	59115	59115	172.488141	172.488141	59115	59115	1		1	6h	C6	6	0	59156	60118	59156	60118	41	513
LT934125.1	+	UL23	C6_8h	511	58955	58955	58955	32.2841	32.2841	58955	58955	1		1	8h	C6	8	0	59156	60118	59156	60118	201	0
LT934125.1	+	UL23	C6_8h	512	59065	59074	59068	8490.718321	5165.456013	59068	59070	3		10	8h	C6	8	512	59156	60118	59156	60118	88	512
LT934125.1	+	UL23	NRK_1h	512	59068	59070	59068	60606.060606	50505.050505	59068	59070	3		3	1h	NRK	1	512	59156	60118	59156	60118	88	512
LT934125.1	+	UL23	NRK_2h	512	59067	59074	59068	38834.951457	19417.475728	59068	59070	3		8	2h	NRK	2	512	59156	60118	59156	60118	88	512
LT934125.1	+	UL23	PC_12_1.5h	512	59067	59070	59068	53097.345133	39823.00885	59068	59070	3		4	1.5h	PC_12	1.5	512	59156	60118	59156	60118	88	512
LT934125.1	+	UL23	PC_12_12h	512	59067	59074	59068	1965.776379	1214.959012	59068	59070	3		8	12h	PC_12	12	512	59156	60118	59156	60118	88	512
LT934125.1	+	UL23	PC_12_1h	512	59068	59074	59068	26726.057906	20044.54343	59068	59070	3		7	1h	PC_12	1	512	59156	60118	59156	60118	88	512
LT934125.1	+	UL23	PC_12_2.5h	512	59068	59070	59068	25906.735751	19985.196151	59068	59070	3		3	2.5h	PC_12	2.5	512	59156	60118	59156	60118	88	512
LT934125.1	+	UL23	PC_12_2h	512	59067	59074	59068	22681.787858	14009.33956	59068	59074	7		8	2h	PC_12	2	512	59156	60118	59156	60118	88	512
LT934125.1	+	UL23	PC_12_4h	512	59067	59074	59068	5520.979724	3212.206384	59068	59074	7		8	4h	PC_12	4	512	59156	60118	59156	60118	88	0
LT934125.1	+	UL23	PC_12_4h	514	59143	59143	59143	100.38145	100.38145	59143	59143	1		1	4h	PC_12	4	0	59156	60118	59156	60118	13	514
LT934125.1	+	UL23	PC_12_6h	511	58962	58962	58962	26.651031	26.651031	58962	58962	1		1	6h	PC_12	6	0	59156	60118	59156	60118	194	0
LT934125.1	+	UL23	PC_12_6h	512	59038	59074	59068	9274.558925	3864.399552	59044	59070	27		37	6h	PC_12	6	512	59156	60118	59156	60118	88	0
LT934125.1	+	UL23	PC_12_6h	514	59153	59153	59153	26.651031	26.651031	59153	59153	1		1	6h	PC_12	6	0	59156	60118	59156	60118	3	514
LT934125.1	+	UL23	PC_12_8h	512	59065	59074	59068	5848.140099	3387.447271	59068	59072	5		10	8h	PC_12	8	512	59156	60118	59156	60118	88	512
LT934125.1	+	UL23	PK_15_12h	512	59067	59074	59068	1210.526316	741.418764	59068	59071	4		8	12h	PK_15	12	512	59156	60118	59156	60118	88	512
LT934125.1	+	UL23	PK_15_1h	512	59044	59044	59044	5847.953216	5847.953216	59044	59044	1		1	1h	PK_15	1	512	59156	60118	59156	60118	112	512
LT934125.1	+	UL23	PK_15_2h	512	59068	59070	59068	14844.315713	9775.524982	59068	59070	3		3	2h	PK_15	2	512	59156	60118	59156	60118	88	512
LT934125.1	+	UL23	PK_15_4h	512	59067	59074	59068	15791.182918	8890.151823	59068	59071	4		8	4h	PK_15	4	512	59156	60118	59156	60118	88	512
LT934125.1	+	UL23	PK_15_6h	512	59038	59074	59068	9435.559963	3604.867781	59044	59070	27		37	6h	PK_15	6	512	59156	60118	59156	60118	88	0
LT934125.1	+	UL23	PK_15_6h	514	59141	59141	59141	16.129162	16.129162	59141	59141	1		1	6h	PK_15	6	0	59156	60118	59156	60118	15	514
LT934125.1	+	UL23	PK_15_8h	512	59066	59074	59068	4627.213276	2912.293475	59068	59070	3		9	8h	PK_15	8	512	59156	60118	59156	60118	88	512
LT934125.1	+	UL30	C6_12h	195	25420	25422	25420	90.916085	69.93545	25420	25422	3		3	12h	C6	12	195	25434	28580	25434	28580	14	195
LT934125.1	+	UL30	C6_1h	195	25420	25424	25420	6163.328196	1540.832049	25420	25424	5		5	1h	C6	1	195	25434	28580	25434	28580	14	195
LT934125.1	+	UL30	C6_6h	194	25247	25247	25247	86.244071	86.244071	25247	25247	1		1	6h	C6	6	0	25434	28580	25434	28580	187	0
LT934125.1	+	UL30	C6_6h	195	25420	25424	25420	776.196637	344.976283	25420	25424	5		5	6h	C6	6	195	25434	28580	25434	28580	14	195
LT934125.1	+	UL30	C6_8h	195	25419	25423	25420	258.2728	161.4205	25419	25423	5		5	8h	C6	8	195	25434	28580	25434	28580	14	195
LT934125.1	+	UL30	PC_12_1.5h	195	25422	25422	25422	2212.389381	2212.389381	25422	25422	1		1	1.5h	PC_12	1.5	195	25434	28580	25434	28580	12	195
LT934125.1	+	UL30	PC_12_1h	195	25422	25422	25422	2227.171492	2227.171492	25422	25422	1		1	1h	PC_12	1	195	25434	28580	25434	28580	12	195
LT934125.1	+	UL30	PC_12_2h	195	25420	25426	25420	2668.445631	1334.222815	25420	25426	7		7	2h	PC_12	2	195	25434	28580	25434	28580	14	195
LT934125.1	+	UL30	PC_12_4h	195	25420	25422	25420	301.144349	200.762899	25420	25422	3		3	4h	PC_12	4	195	25434	28580	25434	28580	14	195
LT934125.1	+	UL30	PC_12_6h	194	25250	25250	25250	26.651031	26.651031	25250	25250	1		1	6h	PC_12	6	0	25434	28580	25434	28580	184	0
LT934125.1	+	UL30	PC_12_6h	195	25419	25420	25420	213.208251	133.255157	25419	25420	2		2	6h	PC_12	6	195	25434	28580	25434	28580	14	195
LT934125.1	+	UL30	PC_12_8h	195	25419	25424	25420	191.742299	127.828199	25419	25424	6		6	8h	PC_12	8	195	25434	28580	25434	28580	14	195
LT934125.1	+	UL30	PK_15_2h	195	25420	25425	25420	1086.169443	362.056481	25420	25425	6		6	2h	PK_15	2	195	25434	28580	25434	28580	14	195
LT934125.1	+	UL30	PK_15_4h	195	25420	25423	25420	243.565804	162.377202	25420	25423	4		4	4h	PK_15	4	195	25434	28580	25434	28580	14	195
LT934125.1	+	UL30	PK_15_6h	195	25420	25422	25420	64.516649	48.387487	25420	25422	3		3	6h	PK_15	6	195	25434	28580	25434	28580	14	195
LT934125.1	+	UL30	PK_15_8h	195	25420	25425	25420	192.983302	109.649604	25420	25422	3		6	8h	PK_15	8	195	25434	28580	25434	28580	14	195
LT934125.1	+	UL33	C6_12h	254	30684	30684	30684	20.980635	20.980635	30684	30684	1		1	12h	C6	12	254	30720	31070	30720	31070	36	254
LT934125.1	+	UL33	C6_6h	252	30480	30480	30480	86.244071	86.244071	30480	30480	1		1	6h	C6	6	0	30720	31070	30720	31070	240	0
LT934125.1	+	UL33	C6_6h	254	30686	30686	30686	172.488141	172.488141	30686	30686	1		1	6h	C6	6	254	30720	31070	30720	31070	34	254
LT934125.1	+	UL33	C6_8h	252	30489	30489	30489	32.2841	32.2841	30489	30489	1		1	8h	C6	8	0	30720	31070	30720	31070	231	0
LT934125.1	+	UL33	C6_8h	253	30529	30529	30529	32.2841	32.2841	30529	30529	1		1	8h	C6	8	0	30720	31070	30720	31070	191	0
LT934125.1	+	UL33	C6_8h	254	30646	30719	30646	64.5682	32.2841	30646	30719	74		74	8h	C6	8	254	30720	31070	30720	31070	74	254
LT934125.1	+	UL33	PC_12_4h	254	30684	30686	30684	200.7629	100.38145	30684	30686	3		3	4h	PC_12	4	254	30720	31070	30720	31070	36	254
LT934125.1	+	UL33	PC_12_6h	252	30480	30480	30480	26.651031	26.651031	30480	30480	1		1	6h	PC_12	6	0	30720	31070	30720	31070	240	0
LT934125.1	+	UL33	PC_12_6h	253	30529	30529	30529	26.651031	26.651031	30529	30529	1		1	6h	PC_12	6	0	30720	31070	30720	31070	191	0
LT934125.1	+	UL33	PC_12_6h	254	30659	30663	30659	53.302062	26.651031	30659	30663	5		5	6h	PC_12	6	254	30720	31070	30720	31070	61	254
LT934125.1	+	UL33	PC_12_8h	253	30532	30532	30532	31.95705	31.95705	30532	30532	1		1	8h	PC_12	8	0	30720	31070	30720	31070	188	0
LT934125.1	+	UL33	PC_12_8h	254	30663	30663	30663	63.914099	63.914099	30663	30663	1		1	8h	PC_12	8	254	30720	31070	30720	31070	57	254
LT934125.1	+	UL33	PK_15_6h	254	30704	30704	30704	16.129162	16.129162	30704	30704	1		1	6h	PK_15	6	254	30720	31070	30720	31070	16	254
LT934125.1	+	UL34	C6_12h	259	31093	31098	31098	16889.411074	14469.644518	31096	31098	3		6	12h	C6	12	259	31226	32011	31226	32011	128	0
LT934125.1	+	UL34	C6_12h	260	31149	31152	31149	209.806349	139.870899	31149	31152	4		4	12h	C6	12	0	31226	32011	31226	32011	77	260
LT934125.1	+	UL34	C6_1h	259	31096	31098	31096	12326.656394	6163.328197	31096	31098	3		3	1h	C6	1	259	31226	32011	31226	32011	130	259
LT934125.1	+	UL34	C6_2h	259	31097	31098	31098	4956.629492	3717.472119	31097	31098	2		2	2h	C6	2	259	31226	32011	31226	32011	128	259
LT934125.1	+	UL34	C6_4h	259	31095	31098	31098	17866.526538	16290.068313	31098	31098	1		4	4h	C6	4	259	31226	32011	31226	32011	128	259
LT934125.1	+	UL34	C6_6h	259	31093	31098	31098	15178.956447	12850.366537	31096	31098	3		6	6h	C6	6	259	31226	32011	31226	32011	128	0
LT934125.1	+	UL34	C6_6h	260	31149	31149	31149	344.976283	344.976283	31149	31149	1		1	6h	C6	6	0	31226	32011	31226	32011	77	260
LT934125.1	+	UL34	C6_8h	259	31090	31098	31098	11654.560128	9975.786925	31096	31098	3		9	8h	C6	8	259	31226	32011	31226	32011	128	0
LT934125.1	+	UL34	C6_8h	260	31148	31152	31149	322.841001	225.988701	31149	31150	2		5	8h	C6	8	0	31226	32011	31226	32011	77	0
LT934125.1	+	UL34	C6_8h	261	31211	31211	31211	32.2841	32.2841	31211	31211	1		1	8h	C6	8	0	31226	32011	31226	32011	15	261
LT934125.1	+	UL34	NRK_1h	259	31097	31097	31097	10101.010101	10101.010101	31097	31097	1		1	1h	NRK	1	259	31226	32011	31226	32011	129	259
LT934125.1	+	UL34	NRK_2h	259	31097	31098	31098	22653.721683	19417.475728	31097	31098	2		2	2h	NRK	2	259	31226	32011	31226	32011	128	259
LT934125.1	+	UL34	PC_12_1.5h	259	31098	31098	31098	13274.336283	13274.336283	31098	31098	1		1	1.5h	PC_12	1.5	259	31226	32011	31226	32011	128	259
LT934125.1	+	UL34	PC_12_12h	259	31093	31098	31098	7931.361641	6190.830472	31096	31098	3		6	12h	PC_12	12	259	31226	32011	31226	32011	128	0
LT934125.1	+	UL34	PC_12_12h	260	31149	31149	31149	177.465923	177.465923	31149	31149	1		1	12h	PC_12	12	0	31226	32011	31226	32011	77	260
LT934125.1	+	UL34	PC_12_1h	259	31098	31098	31098	6681.514477	6681.514477	31098	31098	1		1	1h	PC_12	1	259	31226	32011	31226	32011	128	259
LT934125.1	+	UL34	PC_12_2.5h	259	31089	31098	31098	16284.233901	12583.271651	31096	31098	3		10	2.5h	PC_12	2.5	259	31226	32011	31226	32011	128	259
LT934125.1	+	UL34	PC_12_2h	259	31095	31098	31098	22681.787859	19346.230821	31097	31098	2		4	2h	PC_12	2	259	31226	32011	31226	32011	128	259
LT934125.1	+	UL34	PC_12_4h	259	31093	31098	31098	11041.959446	8130.89741	31096	31098	3		6	4h	PC_12	4	259	31226	32011	31226	32011	128	0
LT934125.1	+	UL34	PC_12_4h	260	31149	31151	31149	301.144349	200.762899	31149	31151	3		3	4h	PC_12	4	0	31226	32011	31226	32011	77	260
LT934125.1	+	UL34	PC_12_6h	259	31089	31098	31098	10846.969777	7862.054261	31096	31098	3		10	6h	PC_12	6	259	31226	32011	31226	32011	128	0
LT934125.1	+	UL34	PC_12_6h	260	31146	31152	31149	426.416501	186.55722	31149	31151	3		7	6h	PC_12	6	0	31226	32011	31226	32011	77	0
LT934125.1	+	UL34	PC_12_6h	261	31198	31289	31198	79.953093	26.651031	31198	31289	92		92	6h	PC_12	6	0	31226	32011	31226	32011	28	261
LT934125.1	+	UL34	PC_12_8h	259	31091	31098	31098	11792.151349	8244.918829	31096	31098	3		8	8h	PC_12	8	259	31226	32011	31226	32011	128	0
LT934125.1	+	UL34	PC_12_8h	260	31146	31150	31149	511.312796	351.527547	31149	31150	2		5	8h	PC_12	8	0	31226	32011	31226	32011	77	260
LT934125.1	+	UL34	PK_15_12h	259	31093	31098	31098	9864.988559	8089.244851	31096	31098	3		6	12h	PK_15	12	259	31226	32011	31226	32011	128	0
LT934125.1	+	UL34	PK_15_12h	260	31149	31150	31149	148.741419	135.011442	31149	31149	1		2	12h	PK_15	12	0	31226	32011	31226	32011	77	260
LT934125.1	+	UL34	PK_15_2h	259	31096	31104	31098	7965.242579	6517.016655	31098	31098	1		9	2h	PK_15	2	259	31226	32011	31226	32011	128	0
LT934125.1	+	UL34	PK_15_2h	261	31204	31204	31204	362.056481	362.056481	31204	31204	1		1	2h	PK_15	2	0	31226	32011	31226	32011	22	261
LT934125.1	+	UL34	PK_15_4h	259	31090	31098	31098	15791.182919	12949.581879	31096	31098	3		9	4h	PK_15	4	259	31226	32011	31226	32011	128	0
LT934125.1	+	UL34	PK_15_4h	260	31149	31152	31149	162.377203	121.782902	31149	31152	4		4	4h	PK_15	4	0	31226	32011	31226	32011	77	260
LT934125.1	+	UL34	PK_15_6h	259	31091	31098	31098	7701.675013	5983.919225	31096	31098	3		8	6h	PK_15	6	259	31226	32011	31226	32011	128	0
LT934125.1	+	UL34	PK_15_6h	260	31149	31152	31149	346.776991	274.19576	31149	31152	4		4	6h	PK_15	6	0	31226	32011	31226	32011	77	260
LT934125.1	+	UL34	PK_15_8h	259	31093	31098	31098	10328.992671	8223.720279	31096	31098	3		6	8h	PK_15	8	259	31226	32011	31226	32011	128	0
LT934125.1	+	UL34	PK_15_8h	260	31149	31150	31149	337.720779	293.860938	31149	31150	2		2	8h	PK_15	8	0	31226	32011	31226	32011	77	0
LT934125.1	+	UL34	PK_15_8h	261	31211	31211	31211	17.543937	17.543937	31211	31211	1		1	8h	PK_15	8	0	31226	32011	31226	32011	15	261
LT934125.1	+	UL35	C6_12h	270	32028	32038	32038	75712.117715	44443.978208	32036	32038	3		11	12h	C6	12	270	32066	32377	32066	32377	28	270
LT934125.1	+	UL35	C6_1h	270	32036	32036	32036	1540.832049	1540.832049	32036	32036	1		1	1h	C6	1	270	32066	32377	32066	32377	30	270
LT934125.1	+	UL35	C6_2h	270	32036	32038	32036	2478.314746	1239.157373	32036	32038	3		3	2h	C6	2	270	32066	32377	32066	32377	30	270
LT934125.1	+	UL35	C6_4h	269	31982	31982	31982	525.486075	525.486075	31982	31982	1	UL34	1	4h	C6	4	0	32066	32377	32066	32377	84	0
LT934125.1	+	UL35	C6_4h	270	32036	32039	32036	15239.096165	7356.805045	32036	32038	3		4	4h	C6	4	270	32066	32377	32066	32377	30	270
LT934125.1	+	UL35	C6_6h	270	32028	32038	32038	21388.52954	10263.044416	32036	32038	3		11	6h	C6	6	270	32066	32377	32066	32377	28	270
LT934125.1	+	UL35	C6_8h	270	32031	32038	32038	46618.240517	24600.484262	32036	32038	3		8	8h	C6	8	270	32066	32377	32066	32377	28	270
LT934125.1	+	UL35	NRK_2h	270	32036	32036	32036	3236.245955	3236.245955	32036	32036	1		1	2h	NRK	2	270	32066	32377	32066	32377	30	270
LT934125.1	+	UL35	PC_12_1.5h	270	32036	32036	32036	2212.389381	2212.389381	32036	32036	1		1	1.5h	PC_12	1.5	270	32066	32377	32066	32377	30	270
LT934125.1	+	UL35	PC_12_12h	270	32016	32038	32038	95128.56041	53335.335513	32036	32038	3		23	12h	PC_12	12	270	32066	32377	32066	32377	28	270
LT934125.1	+	UL35	PC_12_2.5h	270	32036	32038	32038	11843.0792	8142.11695	32036	32038	3		3	2.5h	PC_12	2.5	270	32066	32377	32066	32377	28	270
LT934125.1	+	UL35	PC_12_2h	270	32036	32041	32036	6004.002669	2668.44563	32036	32041	6		6	2h	PC_12	2	270	32066	32377	32066	32377	30	270
LT934125.1	+	UL35	PC_12_4h	270	32028	32038	32036	20678.578599	9937.763501	32036	32038	3		11	4h	PC_12	4	270	32066	32377	32066	32377	30	270
LT934125.1	+	UL35	PC_12_6h	270	32031	32038	32036	36378.657854	17456.425564	32036	32038	3		8	6h	PC_12	6	270	32066	32377	32066	32377	30	270
LT934125.1	+	UL35	PC_12_8h	270	32016	32038	32038	65959.350633	35088.840598	32036	32038	3		23	8h	PC_12	8	270	32066	32377	32066	32377	28	270
LT934125.1	+	UL35	PK_15_12h	270	32013	32038	32038	80899.313501	49162.471396	32036	32038	3		26	12h	PK_15	12	270	32066	32377	32066	32377	28	270
LT934125.1	+	UL35	PK_15_2h	269	31994	31994	31994	362.056481	362.056481	31994	31994	1	UL34	1	2h	PK_15	2	0	32066	32377	32066	32377	72	0
LT934125.1	+	UL35	PK_15_2h	270	32036	32041	32038	18826.937003	10861.694424	32036	32038	3		6	2h	PK_15	2	270	32066	32377	32066	32377	28	270
