chr	strand	gene	cluster	start	end	group	hpi	Time	cell_line	dominant_tes	tags	tags.dominant_tes	q_0.1	q_0.9	interquantile_width	subset	cluster_width	CDS_start	CDS_end	CDS_prime5	CDS_prime3	3-UTR_start	3-UTR-end	3-UTR-width	TES_UTR_ov_width	CDS_UTR_ov_width	inCoding	TES_CDS_dist	closest_TC	dominant_TC	gene_mean_dominant_TES	gene_dominant_TES_shift	gene_mean_shift_TES	gene_sd_shift_TES	gene_varcoeff_shif_TES
LT934125.1	+	UL16	59	75648	75652	PK_15_12h	12h	12	PK_15	75649	356.625672	97.261547	75648	75651	4	LT934125.1_+	5	74654	75640	74654	75640	75641	76641	1001	5			-9	59	59	75651	2	2.86666666666667	4.32379903501979	1.50830198896039
LT934125.1	+	UL16	59	75648	75652	PK_15_6h	6h	6	PK_15	75648	296.82697	75.464484	75648	75651	4	LT934125.1_+	5	74654	75640	74654	75640	75641	76641	1001	5			-8	59	59	75651	3	2.86666666666667	4.32379903501979	1.50830198896039
LT934125.1	+	UL16	59	75649	75649	PK_15_2h	2h	2	PK_15	75649	84.338366	84.338366	75649	75649	1	LT934125.1_+	1	74654	75640	74654	75640	75641	76641	1001	1			-9	59	59	75651	2	2.86666666666667	4.32379903501979	1.50830198896039
LT934125.1	+	UL16	59	75649	75650	C6_6h	6h	6	C6	75650	163.621489	109.080993	75649	75650	2	LT934125.1_+	2	74654	75640	74654	75640	75641	76641	1001	2			-10	59	59	75651	1	2.86666666666667	4.32379903501979	1.50830198896039
LT934125.1	+	UL16	59	75651	75651	C6_4h	4h	4	C6	75651	283.607487	283.607487	75651	75651	1	LT934125.1_+	1	74654	75640	74654	75640	75641	76641	1001	1			-11	59	59	75651	0	2.86666666666667	4.32379903501979	1.50830198896039
LT934125.1	+	UL16	59	75669	75669	NRK_2h	2h	2	NRK	75669	816.993464	816.993464	75669	75669	1	LT934125.1_+	1	74654	75640	74654	75640	75641	76641	1001	1			-29	59	59	75651	-18	2.86666666666667	4.32379903501979	1.50830198896039
LT934125.1	+	UL18	58	71516	71544	C6_12h	12h	12	C6	71544	27139.361328	12700.422455	71531	71544	14	LT934125.1_+	29	70559	71449	70559	71449	71450	72450	1001	29			-95	58	58	71543	-1	1.77272727272727	2.04547859533721	1.15385972044663
LT934125.1	+	UL18	58	71516	71544	PC_12_4h	4h	4	PC_12	71544	20075.153139	10294.950327	71531	71544	14	LT934125.1_+	29	70559	71449	70559	71449	71450	72450	1001	29			-95	58	58	71543	-1	1.77272727272727	2.04547859533721	1.15385972044663
LT934125.1	+	UL18	58	71516	71544	PC_12_6h	6h	6	PC_12	71544	21216.35299	10044.456972	71531	71544	14	LT934125.1_+	29	70559	71449	70559	71449	71450	72450	1001	29			-95	58	58	71543	-1	1.77272727272727	2.04547859533721	1.15385972044663
LT934125.1	+	UL18	58	71516	71544	PC_12_8h	8h	8	PC_12	71544	16252.171528	8000.365731	71531	71544	14	LT934125.1_+	29	70559	71449	70559	71449	71450	72450	1001	29			-95	58	58	71543	-1	1.77272727272727	2.04547859533721	1.15385972044663
LT934125.1	+	UL18	58	71517	71544	PC_12_12h	12h	12	PC_12	71544	22803.823271	11113.786452	71531	71544	14	LT934125.1_+	28	70559	71449	70559	71449	71450	72450	1001	28			-95	58	58	71543	-1	1.77272727272727	2.04547859533721	1.15385972044663
LT934125.1	+	UL18	58	71517	71544	PK_15_12h	12h	12	PK_15	71544	21510.240253	10044.184531	71531	71544	14	LT934125.1_+	28	70559	71449	70559	71449	71450	72450	1001	28			-95	58	58	71543	-1	1.77272727272727	2.04547859533721	1.15385972044663
LT934125.1	+	UL18	58	71518	71544	PK_15_6h	6h	6	PK_15	71544	14886.62719	6932.670587	71531	71544	14	LT934125.1_+	27	70559	71449	70559	71449	71450	72450	1001	27			-95	58	58	71543	-1	1.77272727272727	2.04547859533721	1.15385972044663
LT934125.1	+	UL18	58	71523	71545	PK_15_8h	8h	8	PK_15	71544	13634.628864	6692.592251	71531	71544	14	LT934125.1_+	23	70559	71449	70559	71449	71450	72450	1001	23			-95	58	58	71543	-1	1.77272727272727	2.04547859533721	1.15385972044663
LT934125.1	+	UL18	58	71527	71544	PK_15_2h	2h	2	PK_15	71544	7421.776169	3036.181159	71531	71544	14	LT934125.1_+	18	70559	71449	70559	71449	71450	72450	1001	18			-95	58	58	71543	-1	1.77272727272727	2.04547859533721	1.15385972044663
LT934125.1	+	UL18	58	71528	71545	C6_8h	8h	8	C6	71544	18680.527594	8138.414046	71531	71544	14	LT934125.1_+	18	70559	71449	70559	71449	71450	72450	1001	18			-95	58	58	71543	-1	1.77272727272727	2.04547859533721	1.15385972044663
LT934125.1	+	UL18	58	71529	71544	PC_12_2h	2h	2	PC_12	71544	10196.07843	6274.509804	71531	71544	14	LT934125.1_+	16	70559	71449	70559	71449	71450	72450	1001	16			-95	58	58	71543	-1	1.77272727272727	2.04547859533721	1.15385972044663
LT934125.1	+	UL18	58	71529	71544	PK_15_4h	4h	4	PK_15	71544	11851.297407	5634.564205	71531	71544	14	LT934125.1_+	16	70559	71449	70559	71449	71450	72450	1001	16			-95	58	58	71543	-1	1.77272727272727	2.04547859533721	1.15385972044663
LT934125.1	+	UL18	58	71529	71545	C6_1h	1h	1	C6	71544	13046.314417	5870.841487	71530	71544	15	LT934125.1_+	17	70559	71449	70559	71449	71450	72450	1001	17			-95	58	58	71543	-1	1.77272727272727	2.04547859533721	1.15385972044663
LT934125.1	+	UL18	58	71529	71545	C6_2h	2h	2	C6	71544	25927.808846	12709.710219	71531	71544	14	LT934125.1_+	17	70559	71449	70559	71449	71450	72450	1001	17			-95	58	58	71543	-1	1.77272727272727	2.04547859533721	1.15385972044663
LT934125.1	+	UL18	58	71529	71546	C6_6h	6h	6	C6	71544	21434.415053	9653.667848	71531	71544	14	LT934125.1_+	18	70559	71449	70559	71449	71450	72450	1001	18			-95	58	58	71543	-1	1.77272727272727	2.04547859533721	1.15385972044663
LT934125.1	+	UL18	58	71530	71544	C6_4h	4h	4	C6	71544	20136.131593	11344.29949	71531	71544	14	LT934125.1_+	15	70559	71449	70559	71449	71450	72450	1001	15			-95	58	58	71543	-1	1.77272727272727	2.04547859533721	1.15385972044663
LT934125.1	+	UL18	58	71530	71544	PC_12_2.5h	2.5h	2.5	PC_12	71541	18087.855296	7321.274763	71531	71544	14	LT934125.1_+	15	70559	71449	70559	71449	71450	72450	1001	15			-92	58	58	71543	2	1.77272727272727	2.04547859533721	1.15385972044663
LT934125.1	+	UL18	58	71531	71544	PC_12_1h	1h	1	PC_12	71535	9146.341464	3810.97561	71531	71544	14	LT934125.1_+	14	70559	71449	70559	71449	71450	72450	1001	14			-86	58	58	71543	8	1.77272727272727	2.04547859533721	1.15385972044663
LT934125.1	+	UL18	58	71533	71544	NRK_2h	2h	2	NRK	71544	6535.947712	2450.980392	71533	71544	12	LT934125.1_+	12	70559	71449	70559	71449	71450	72450	1001	12			-95	58	58	71543	-1	1.77272727272727	2.04547859533721	1.15385972044663
LT934125.1	+	UL18	58	71535	71535	PK_15_1h	1h	1	PK_15	71535	748.502994	748.502994	71535	71535	1	LT934125.1_+	1	70559	71449	70559	71449	71450	72450	1001	1			-86	58	58	71543	8	1.77272727272727	2.04547859533721	1.15385972044663
LT934125.1	+	UL18	58	71535	71544	NRK_1h	1h	1	NRK	71541	10526.315789	5263.157895	71535	71544	10	LT934125.1_+	10	70559	71449	70559	71449	71450	72450	1001	10			-92	58	58	71543	2	1.77272727272727	2.04547859533721	1.15385972044663
LT934125.1	+	UL18	58	71535	71544	PC_12_1.5h	1.5h	1.5	PC_12	71541	10269.576379	5134.78819	71535	71544	10	LT934125.1_+	10	70559	71449	70559	71449	71450	72450	1001	10			-92	58	58	71543	2	1.77272727272727	2.04547859533721	1.15385972044663
LT934125.1	+	UL19	57	70512	70521	C6_6h	6h	6	C6	70521	5781.292609	4799.563676	70519	70521	3	LT934125.1_+	10	66399	70391	66399	70391	70392	71392	1001	10			-130	57	57	70521	0	0.227272727272727	0.751621623514827	3.30713514346524
LT934125.1	+	UL19	57	70512	70521	PC_12_4h	4h	4	PC_12	70521	8647.758275	7927.111752	70521	70521	1	LT934125.1_+	10	66399	70391	66399	70391	70392	71392	1001	10			-130	57	57	70521	0	0.227272727272727	0.751621623514827	3.30713514346524
LT934125.1	+	UL19	57	70512	70521	PC_12_8h	8h	8	PC_12	70521	13234.890737	11440.522995	70519	70521	3	LT934125.1_+	10	66399	70391	66399	70391	70392	71392	1001	10			-130	57	57	70521	0	0.227272727272727	0.751621623514827	3.30713514346524
LT934125.1	+	UL19	57	70512	70521	PK_15_4h	4h	4	PK_15	70521	12391.882903	10499.833666	70519	70521	3	LT934125.1_+	10	66399	70391	66399	70391	70392	71392	1001	10			-130	57	57	70521	0	0.227272727272727	0.751621623514827	3.30713514346524
LT934125.1	+	UL19	57	70513	70521	PC_12_6h	6h	6	PC_12	70521	10480.058421	8942.641538	70519	70521	3	LT934125.1_+	9	66399	70391	66399	70391	70392	71392	1001	9			-130	57	57	70521	0	0.227272727272727	0.751621623514827	3.30713514346524
LT934125.1	+	UL19	57	70513	70521	PK_15_12h	12h	12	PK_15	70521	26499.912002	23393.71783	70520	70521	2	LT934125.1_+	9	66399	70391	66399	70391	70392	71392	1001	9			-130	57	57	70521	0	0.227272727272727	0.751621623514827	3.30713514346524
LT934125.1	+	UL19	57	70513	70521	PK_15_6h	6h	6	PK_15	70521	14509.304772	12657.909433	70519	70521	3	LT934125.1_+	9	66399	70391	66399	70391	70392	71392	1001	9			-130	57	57	70521	0	0.227272727272727	0.751621623514827	3.30713514346524
LT934125.1	+	UL19	57	70513	70521	PK_15_8h	8h	8	PK_15	70521	20334.704445	18152.066272	70520	70521	2	LT934125.1_+	9	66399	70391	66399	70391	70392	71392	1001	9			-130	57	57	70521	0	0.227272727272727	0.751621623514827	3.30713514346524
LT934125.1	+	UL19	57	70514	70521	C6_8h	8h	8	C6	70521	6759.642252	5685.908464	70519	70521	3	LT934125.1_+	8	66399	70391	66399	70391	70392	71392	1001	8			-130	57	57	70521	0	0.227272727272727	0.751621623514827	3.30713514346524
LT934125.1	+	UL19	57	70515	70521	C6_12h	12h	12	C6	70521	11458.625013	9902.725867	70519	70521	3	LT934125.1_+	7	66399	70391	66399	70391	70392	71392	1001	7			-130	57	57	70521	0	0.227272727272727	0.751621623514827	3.30713514346524
LT934125.1	+	UL19	57	70515	70521	PC_12_12h	12h	12	PC_12	70521	13840.83045	12030.91732	70519	70521	3	LT934125.1_+	7	66399	70391	66399	70391	70392	71392	1001	7			-130	57	57	70521	0	0.227272727272727	0.751621623514827	3.30713514346524
LT934125.1	+	UL19	57	70515	70521	PC_12_2h	2h	2	PC_12	70521	8627.45098	5751.633987	70518	70521	4	LT934125.1_+	7	66399	70391	66399	70391	70392	71392	1001	7			-130	57	57	70521	0	0.227272727272727	0.751621623514827	3.30713514346524
LT934125.1	+	UL19	57	70516	70521	PK_15_2h	2h	2	PK_15	70521	12060.38627	9530.235304	70519	70521	3	LT934125.1_+	6	66399	70391	66399	70391	70392	71392	1001	6			-130	57	57	70521	0	0.227272727272727	0.751621623514827	3.30713514346524
LT934125.1	+	UL19	57	70517	70521	C6_1h	1h	1	C6	70521	6523.157209	4566.210046	70517	70521	5	LT934125.1_+	5	66399	70391	66399	70391	70392	71392	1001	5			-130	57	57	70521	0	0.227272727272727	0.751621623514827	3.30713514346524
LT934125.1	+	UL19	57	70517	70521	PC_12_1h	1h	1	PC_12	70521	6097.560976	4573.170732	70517	70521	5	LT934125.1_+	5	66399	70391	66399	70391	70392	71392	1001	5			-130	57	57	70521	0	0.227272727272727	0.751621623514827	3.30713514346524
LT934125.1	+	UL19	57	70518	70521	NRK_1h	1h	1	NRK	70518	5263.157894	2631.578947	70518	70521	4	LT934125.1_+	4	66399	70391	66399	70391	70392	71392	1001	4			-127	57	57	70521	3	0.227272727272727	0.751621623514827	3.30713514346524
LT934125.1	+	UL19	57	70518	70521	NRK_2h	2h	2	NRK	70521	6535.947712	5718.954248	70518	70521	4	LT934125.1_+	4	66399	70391	66399	70391	70392	71392	1001	4			-130	57	57	70521	0	0.227272727272727	0.751621623514827	3.30713514346524
LT934125.1	+	UL19	57	70518	70521	PC_12_2.5h	2.5h	2.5	PC_12	70521	4737.295435	4306.632214	70521	70521	1	LT934125.1_+	4	66399	70391	66399	70391	70392	71392	1001	4			-130	57	57	70521	0	0.227272727272727	0.751621623514827	3.30713514346524
LT934125.1	+	UL19	57	70519	70519	PK_15_1h	1h	1	PK_15	70519	748.502994	748.502994	70519	70519	1	LT934125.1_+	1	66399	70391	66399	70391	70392	71392	1001	1			-128	57	57	70521	2	0.227272727272727	0.751621623514827	3.30713514346524
LT934125.1	+	UL19	57	70519	70521	C6_4h	4h	4	C6	70521	5388.542257	4821.327283	70519	70521	3	LT934125.1_+	3	66399	70391	66399	70391	70392	71392	1001	3			-130	57	57	70521	0	0.227272727272727	0.751621623514827	3.30713514346524
LT934125.1	+	UL19	57	70519	70521	PC_12_1.5h	1.5h	1.5	PC_12	70521	5134.788189	3851.091142	70519	70521	3	LT934125.1_+	3	66399	70391	66399	70391	70392	71392	1001	3			-130	57	57	70521	0	0.227272727272727	0.751621623514827	3.30713514346524
LT934125.1	+	UL19	57	70521	70521	C6_2h	2h	2	C6	70521	6609.049314	6609.049314	70521	70521	1	LT934125.1_+	1	66399	70391	66399	70391	70392	71392	1001	1			-130	57	57	70521	0	0.227272727272727	0.751621623514827	3.30713514346524
LT934125.1	+	UL20	54	67067	67067	PK_15_2h	2h	2	PK_15	67067	84.338366	84.338366	67067	67067	1	LT934125.1_+	1	65827	66312	65827	66312	66313	67313	1001	1	1	UL19	-755	54	54	67067	0	0		
LT934125.1	+	UL22	50	62328	62341	C6_4h	4h	4	C6	62340	10777.084513	6522.972206	62336	62340	5	LT934125.1_+	14	60254	62314	60254	62314	62315	63315	1001	14			-26	50	50	62340	0	0.0952380952380952	0.436435780471985	4.58257569495584
LT934125.1	+	UL22	50	62328	62343	C6_6h	6h	6	C6	62340	7853.831468	4526.861194	62337	62340	4	LT934125.1_+	16	60254	62314	60254	62314	62315	63315	1001	16			-26	50	50	62340	0	0.0952380952380952	0.436435780471985	4.58257569495584
LT934125.1	+	UL22	50	62330	62340	PC_12_2h	2h	2	PC_12	62340	9934.640521	6535.947712	62337	62340	4	LT934125.1_+	11	60254	62314	60254	62314	62315	63315	1001	11			-26	50	50	62340	0	0.0952380952380952	0.436435780471985	4.58257569495584
LT934125.1	+	UL22	50	62332	62340	PC_12_1.5h	1.5h	1.5	PC_12	62340	7702.182284	6418.485237	62332	62340	9	LT934125.1_+	9	60254	62314	60254	62314	62315	63315	1001	9			-26	50	50	62340	0	0.0952380952380952	0.436435780471985	4.58257569495584
LT934125.1	+	UL22	50	62332	62341	C6_12h	12h	12	C6	62340	9435.225654	5802.359415	62338	62340	3	LT934125.1_+	10	60254	62314	60254	62314	62315	63315	1001	10			-26	50	50	62340	0	0.0952380952380952	0.436435780471985	4.58257569495584
LT934125.1	+	UL22	50	62332	62341	C6_8h	8h	8	C6	62340	8321.436851	5344.265896	62338	62340	3	LT934125.1_+	10	60254	62314	60254	62314	62315	63315	1001	10			-26	50	50	62340	0	0.0952380952380952	0.436435780471985	4.58257569495584
LT934125.1	+	UL22	50	62332	62341	PC_12_12h	12h	12	PC_12	62340	10875.711182	6701.277761	62338	62340	3	LT934125.1_+	10	60254	62314	60254	62314	62315	63315	1001	10			-26	50	50	62340	0	0.0952380952380952	0.436435780471985	4.58257569495584
LT934125.1	+	UL22	50	62332	62341	PC_12_4h	4h	4	PC_12	62340	10964.122098	6691.717712	62337	62340	4	LT934125.1_+	10	60254	62314	60254	62314	62315	63315	1001	10			-26	50	50	62340	0	0.0952380952380952	0.436435780471985	4.58257569495584
LT934125.1	+	UL22	50	62332	62341	PC_12_6h	6h	6	PC_12	62340	9147.630457	5726.877891	62338	62340	3	LT934125.1_+	10	60254	62314	60254	62314	62315	63315	1001	10			-26	50	50	62340	0	0.0952380952380952	0.436435780471985	4.58257569495584
LT934125.1	+	UL22	50	62332	62341	PC_12_8h	8h	8	PC_12	62340	11829.112189	7097.467313	62337	62340	4	LT934125.1_+	10	60254	62314	60254	62314	62315	63315	1001	10			-26	50	50	62340	0	0.0952380952380952	0.436435780471985	4.58257569495584
LT934125.1	+	UL22	50	62332	62341	PK_15_12h	12h	12	PK_15	62340	4713.325448	3021.283297	62337	62340	4	LT934125.1_+	10	60254	62314	60254	62314	62315	63315	1001	10			-26	50	50	62340	0	0.0952380952380952	0.436435780471985	4.58257569495584
LT934125.1	+	UL22	50	62332	62341	PK_15_4h	4h	4	PK_15	62340	5738.522955	3825.681969	62338	62340	3	LT934125.1_+	10	60254	62314	60254	62314	62315	63315	1001	10			-26	50	50	62340	0	0.0952380952380952	0.436435780471985	4.58257569495584
LT934125.1	+	UL22	50	62332	62341	PK_15_6h	6h	6	PK_15	62340	5951.632296	3803.409988	62338	62340	3	LT934125.1_+	10	60254	62314	60254	62314	62315	63315	1001	10			-26	50	50	62340	0	0.0952380952380952	0.436435780471985	4.58257569495584
LT934125.1	+	UL22	50	62332	62341	PK_15_8h	8h	8	PK_15	62340	6570.364514	4272.981933	62338	62340	3	LT934125.1_+	10	60254	62314	60254	62314	62315	63315	1001	10			-26	50	50	62340	0	0.0952380952380952	0.436435780471985	4.58257569495584
LT934125.1	+	UL22	50	62334	62340	C6_1h	1h	1	C6	62340	5870.841488	4566.210046	62334	62340	7	LT934125.1_+	7	60254	62314	60254	62314	62315	63315	1001	7			-26	50	50	62340	0	0.0952380952380952	0.436435780471985	4.58257569495584
LT934125.1	+	UL22	50	62336	62340	C6_2h	2h	2	C6	62340	11184.544993	6100.660905	62338	62340	3	LT934125.1_+	5	60254	62314	60254	62314	62315	63315	1001	5			-26	50	50	62340	0	0.0952380952380952	0.436435780471985	4.58257569495584
LT934125.1	+	UL22	50	62336	62340	PC_12_1h	1h	1	PC_12	62340	12957.317073	8384.146341	62337	62340	4	LT934125.1_+	5	60254	62314	60254	62314	62315	63315	1001	5			-26	50	50	62340	0	0.0952380952380952	0.436435780471985	4.58257569495584
LT934125.1	+	UL22	50	62336	62340	PC_12_2.5h	2.5h	2.5	PC_12	62340	6890.611541	5598.621878	62337	62340	4	LT934125.1_+	5	60254	62314	60254	62314	62315	63315	1001	5			-26	50	50	62340	0	0.0952380952380952	0.436435780471985	4.58257569495584
LT934125.1	+	UL22	50	62337	62340	PK_15_2h	2h	2	PK_15	62340	5060.301932	3457.872986	62338	62340	3	LT934125.1_+	4	60254	62314	60254	62314	62315	63315	1001	4			-26	50	50	62340	0	0.0952380952380952	0.436435780471985	4.58257569495584
LT934125.1	+	UL22	50	62338	62340	NRK_2h	2h	2	NRK	62338	7352.941176	3267.973856	62338	62340	3	LT934125.1_+	3	60254	62314	60254	62314	62315	63315	1001	3			-24	50	50	62340	2	0.0952380952380952	0.436435780471985	4.58257569495584
LT934125.1	+	UL22	50	62340	62340	PK_15_1h	1h	1	PK_15	62340	748.502994	748.502994	62340	62340	1	LT934125.1_+	1	60254	62314	60254	62314	62315	63315	1001	1			-26	50	50	62340	0	0.0952380952380952	0.436435780471985	4.58257569495584
LT934125.1	+	UL23	47	60240	60256	PK_15_2h	2h	2	PK_15	60251	15686.935989	12060.38627	60250	60252	3	LT934125.1_+	17	59156	60118	59156	60118	60119	61119	1001	17	3	UL22	-133	47	47	60251	0	0	0	
LT934125.1	+	UL23	47	60242	60254	C6_6h	6h	6	C6	60251	18434.687755	15271.338969	60251	60251	1	LT934125.1_+	13	59156	60118	59156	60118	60119	61119	1001	13	1	UL22	-133	47	47	60251	0	0	0	
LT934125.1	+	UL23	47	60243	60254	C6_2h	2h	2	C6	60251	57447.890189	50330.452466	60251	60251	1	LT934125.1_+	12	59156	60118	59156	60118	60119	61119	1001	12	1	UL22	-133	47	47	60251	0	0	0	
LT934125.1	+	UL23	47	60243	60254	PC_12_6h	6h	6	PC_12	60251	13618.951226	11569.062048	60251	60251	1	LT934125.1_+	12	59156	60118	59156	60118	60119	61119	1001	12	1	UL22	-133	47	47	60251	0	0	0	
LT934125.1	+	UL23	47	60243	60256	PC_12_2h	2h	2	PC_12	60251	28496.732023	24313.72549	60251	60251	1	LT934125.1_+	14	59156	60118	59156	60118	60119	61119	1001	14	3	UL22	-133	47	47	60251	0	0	0	
LT934125.1	+	UL23	47	60243	60256	PC_12_4h	4h	4	PC_12	60251	15082.102229	12817.213157	60251	60251	1	LT934125.1_+	14	59156	60118	59156	60118	60119	61119	1001	14	3	UL22	-133	47	47	60251	0	0	0	
LT934125.1	+	UL23	47	60243	60256	PC_12_8h	8h	8	PC_12	60251	10686.2028	9097.558746	60251	60251	1	LT934125.1_+	14	59156	60118	59156	60118	60119	61119	1001	14	3	UL22	-133	47	47	60251	0	0	0	
LT934125.1	+	UL23	47	60243	60256	PK_15_8h	8h	8	PK_15	60251	7902.397408	6692.592251	60251	60251	1	LT934125.1_+	14	59156	60118	59156	60118	60119	61119	1001	14	3	UL22	-133	47	47	60251	0	0	0	
LT934125.1	+	UL23	47	60244	60254	C6_8h	8h	8	C6	60251	11445.026051	9565.991923	60251	60251	1	LT934125.1_+	11	59156	60118	59156	60118	60119	61119	1001	11	1	UL22	-133	47	47	60251	0	0	0	
LT934125.1	+	UL23	47	60246	60254	PC_12_1h	1h	1	PC_12	60251	38109.756098	28963.414634	60250	60252	3	LT934125.1_+	9	59156	60118	59156	60118	60119	61119	1001	9	1	UL22	-133	47	47	60251	0	0	0	
LT934125.1	+	UL23	47	60246	60256	C6_12h	12h	12	C6	60251	4952.580381	4132.020112	60251	60251	1	LT934125.1_+	11	59156	60118	59156	60118	60119	61119	1001	11	3	UL22	-133	47	47	60251	0	0	0	
LT934125.1	+	UL23	47	60246	60256	PC_12_12h	12h	12	PC_12	60251	5356.693567	4534.251727	60251	60251	1	LT934125.1_+	11	59156	60118	59156	60118	60119	61119	1001	11	3	UL22	-133	47	47	60251	0	0	0	
LT934125.1	+	UL23	47	60246	60256	PK_15_4h	4h	4	PK_15	60251	19585.828343	15697.771124	60251	60252	2	LT934125.1_+	11	59156	60118	59156	60118	60119	61119	1001	11	3	UL22	-133	47	47	60251	0	0	0	
LT934125.1	+	UL23	47	60246	60256	PK_15_6h	6h	6	PK_15	60251	11203.960377	9417.967591	60251	60252	2	LT934125.1_+	11	59156	60118	59156	60118	60119	61119	1001	11	3	UL22	-133	47	47	60251	0	0	0	
LT934125.1	+	UL23	47	60247	60256	PC_12_2.5h	2.5h	2.5	PC_12	60251	37467.700258	32299.741602	60251	60251	1	LT934125.1_+	10	59156	60118	59156	60118	60119	61119	1001	10	3	UL22	-133	47	47	60251	0	0	0	
LT934125.1	+	UL23	47	60247	60256	PK_15_12h	12h	12	PK_15	60251	2584.378252	2190.700561	60251	60251	1	LT934125.1_+	10	59156	60118	59156	60118	60119	61119	1001	10	3	UL22	-133	47	47	60251	0	0	0	
LT934125.1	+	UL23	47	60248	60254	C6_1h	1h	1	C6	60251	43705.153293	35877.364644	60251	60252	2	LT934125.1_+	7	59156	60118	59156	60118	60119	61119	1001	7	1	UL22	-133	47	47	60251	0	0	0	
LT934125.1	+	UL23	47	60248	60254	NRK_2h	2h	2	NRK	60251	31862.745098	25326.797386	60250	60252	3	LT934125.1_+	7	59156	60118	59156	60118	60119	61119	1001	7	1	UL22	-133	47	47	60251	0	0	0	
LT934125.1	+	UL23	47	60248	60256	NRK_1h	1h	1	NRK	60251	42105.263157	28947.368421	60249	60254	6	LT934125.1_+	9	59156	60118	59156	60118	60119	61119	1001	9	3	UL22	-133	47	47	60251	0	0	0	
LT934125.1	+	UL23	47	60248	60256	PC_12_1.5h	1.5h	1.5	PC_12	60251	51347.881898	43645.699615	60251	60252	2	LT934125.1_+	9	59156	60118	59156	60118	60119	61119	1001	9	3	UL22	-133	47	47	60251	0	0	0	
LT934125.1	+	UL23	47	60250	60254	C6_4h	4h	4	C6	60251	14463.981849	12762.336926	60251	60251	1	LT934125.1_+	5	59156	60118	59156	60118	60119	61119	1001	5	1	UL22	-133	47	47	60251	0	0	0	
LT934125.1	+	UL23	47	60251	60252	PK_15_1h	1h	1	PK_15	60251	5988.023952	5239.520958	60251	60252	2	LT934125.1_+	2	59156	60118	59156	60118	60119	61119	1001	2			-133	47	47	60251	0	0	0	
LT934125.1	+	UL30	19	28614	28633	PK_15_2h	2h	2	PK_15	28632	4385.595009	3879.564814	28632	28632	1	LT934125.1_+	20	25434	28580	25434	28580	28581	29581	1001	20			-52	19	19	28632	0	0.0476190476190476	0.218217890235992	4.58257569495584
LT934125.1	+	UL30	19	28629	28632	PC_12_4h	4h	4	PC_12	28632	617.69702	463.272765	28629	28632	4	LT934125.1_+	4	25434	28580	25434	28580	28581	29581	1001	4			-52	19	19	28632	0	0.0476190476190476	0.218217890235992	4.58257569495584
LT934125.1	+	UL30	19	28629	28632	PK_15_8h	8h	8	PK_15	28632	531.316493	508.8665	28632	28632	1	LT934125.1_+	4	25434	28580	25434	28580	28581	29581	1001	4			-52	19	19	28632	0	0.0476190476190476	0.218217890235992	4.58257569495584
LT934125.1	+	UL30	19	28629	28633	C6_12h	12h	12	C6	28632	440.716347	413.93248	28632	28632	1	LT934125.1_+	5	25434	28580	25434	28580	28581	29581	1001	5			-52	19	19	28632	0	0.0476190476190476	0.218217890235992	4.58257569495584
LT934125.1	+	UL30	19	28629	28633	C6_6h	6h	6	C6	28632	981.728933	872.647941	28632	28632	1	LT934125.1_+	5	25434	28580	25434	28580	28581	29581	1001	5			-52	19	19	28632	0	0.0476190476190476	0.218217890235992	4.58257569495584
LT934125.1	+	UL30	19	28629	28633	PC_12_2h	2h	2	PC_12	28632	3921.568625	2875.816993	28630	28632	3	LT934125.1_+	5	25434	28580	25434	28580	28581	29581	1001	5			-52	19	19	28632	0	0.0476190476190476	0.218217890235992	4.58257569495584
LT934125.1	+	UL30	19	28629	28633	PC_12_6h	6h	6	PC_12	28632	960.885552	794.332056	28630	28632	3	LT934125.1_+	5	25434	28580	25434	28580	28581	29581	1001	5			-52	19	19	28632	0	0.0476190476190476	0.218217890235992	4.58257569495584
