chr	strand	gene	group	cluster	start	end	dominant_tss	tags	tags.dominant_tss	q_0.1	q_0.9	interquantile_width	inCoding	cluster_width	hpi	cell_line	Time	dominant_TC	CDS_start	CDS_end	CDS_prime5	CDS_prime3	TSS_CDS_dist	closest_TC
LT934125.1	+	UL17	PC_12_8h	642	72618	72618	72618	31.95705	31.95705	72618	72618	1		1	8h	PC_12	8	0	72834	74627	72834	74627	216	0
LT934125.1	+	UL17	PC_12_8h	645	72758	72763	72759	543.269846	383.484597	72758	72761	4		6	8h	PC_12	8	645	72834	74627	72834	74627	75	645
LT934125.1	+	UL17	PK_15_12h	645	72758	72763	72759	411.899313	292.906178	72759	72763	5		6	12h	PK_15	12	645	72834	74627	72834	74627	75	645
LT934125.1	+	UL17	PK_15_4h	645	72758	72764	72759	243.565804	162.377202	72758	72764	7		7	4h	PK_15	4	645	72834	74627	72834	74627	75	645
LT934125.1	+	UL17	PK_15_6h	645	72758	72763	72759	459.681127	322.583247	72758	72763	6		6	6h	PK_15	6	645	72834	74627	72834	74627	75	645
LT934125.1	+	UL17	PK_15_8h	645	72758	72763	72759	605.265813	434.212431	72758	72763	6		6	8h	PK_15	8	645	72834	74627	72834	74627	75	645
LT934125.1	+	UL18	C6_12h	619	70414	70414	70414	20.980635	20.980635	70414	70414	1		1	12h	C6	12	0	70559	71449	70559	71449	145	0
LT934125.1	+	UL18	C6_12h	620	70525	70531	70531	53906.244537	31596.83612	70529	70531	3		7	12h	C6	12	620	70559	71449	70559	71449	28	620
LT934125.1	+	UL18	C6_1h	620	70529	70534	70531	24653.312788	12326.656394	70529	70532	4		6	1h	C6	1	620	70559	71449	70559	71449	28	620
LT934125.1	+	UL18	C6_2h	620	70528	70535	70531	39653.035936	18587.360595	70529	70531	3		8	2h	C6	2	620	70559	71449	70559	71449	28	620
LT934125.1	+	UL18	C6_4h	620	70529	70531	70529	35733.053074	19442.984761	70529	70531	3		3	4h	C6	4	620	70559	71449	70559	71449	30	620
LT934125.1	+	UL18	C6_6h	620	70525	70531	70531	30530.401035	18025.010781	70529	70531	3		7	6h	C6	6	620	70559	71449	70559	71449	28	620
LT934125.1	+	UL18	C6_8h	620	70525	70531	70531	35351.089588	19983.85795	70529	70531	3		7	8h	C6	8	620	70559	71449	70559	71449	28	620
LT934125.1	+	UL18	NRK_12h	620	70525	70531	70531	42356.399617	23553.241259	70529	70531	3		7	12h	NRK	12	620	70559	71449	70559	71449	28	620
LT934125.1	+	UL18	NRK_1h	620	70529	70531	70529	20202.020202	10101.010101	70529	70531	3		3	1h	NRK	1	620	70559	71449	70559	71449	30	620
LT934125.1	+	UL18	NRK_2h	620	70529	70531	70529	16181.229773	9708.737864	70529	70531	3		3	2h	NRK	2	620	70559	71449	70559	71449	30	620
LT934125.1	+	UL18	NRK_4h	620	70525	70531	70531	25234.741784	12910.798122	70529	70531	3		7	4h	NRK	4	620	70559	71449	70559	71449	28	620
LT934125.1	+	UL18	NRK_6h	620	70529	70531	70531	26772.501009	15337.010628	70529	70531	3		3	6h	NRK	6	620	70559	71449	70559	71449	28	620
LT934125.1	+	UL18	NRK_8h	620	70522	70531	70529	32347.655612	17154.059794	70529	70531	3		10	8h	NRK	8	620	70559	71449	70559	71449	30	620
LT934125.1	+	UL18	PC_12_0.5h	620	70529	70529	70529	32258.064516	32258.064516	70529	70529	1		1	0.5h	PC_12	0.5	620	70559	71449	70559	71449	30	620
LT934125.1	+	UL18	PC_12_1.5h	620	70529	70534	70531	24336.283186	13274.336283	70529	70531	3		6	1.5h	PC_12	1.5	620	70559	71449	70559	71449	28	620
LT934125.1	+	UL18	PC_12_12h	619	70397	70397	70397	20.476837	20.476837	70397	70397	1		1	12h	PC_12	12	0	70559	71449	70559	71449	162	0
LT934125.1	+	UL18	PC_12_12h	620	70525	70531	70531	34872.053894	20667.954432	70529	70531	3		7	12h	PC_12	12	620	70559	71449	70559	71449	28	620
LT934125.1	+	UL18	PC_12_1h	620	70529	70531	70529	15590.200446	8908.685969	70529	70531	3		3	1h	PC_12	1	620	70559	71449	70559	71449	30	620
LT934125.1	+	UL18	PC_12_2.5h	620	70525	70532	70531	22945.965951	12583.271651	70529	70531	3		8	2.5h	PC_12	2.5	620	70559	71449	70559	71449	28	620
LT934125.1	+	UL18	PC_12_2h	620	70529	70531	70531	22014.676451	11340.893929	70529	70531	3		3	2h	PC_12	2	620	70559	71449	70559	71449	28	620
LT934125.1	+	UL18	PC_12_4h	620	70525	70531	70531	32925.115439	18871.712508	70529	70531	3		7	4h	PC_12	4	620	70559	71449	70559	71449	28	620
LT934125.1	+	UL18	PC_12_6h	619	70395	70438	70395	53.302062	26.651031	70395	70438	44		44	6h	PC_12	6	0	70559	71449	70559	71449	164	0
LT934125.1	+	UL18	PC_12_6h	620	70525	70531	70531	34646.340814	19481.90395	70529	70531	3		7	6h	PC_12	6	620	70559	71449	70559	71449	28	620
LT934125.1	+	UL18	PC_12_8h	620	70525	70531	70531	25821.296178	15754.825515	70529	70531	3		7	8h	PC_12	8	620	70559	71449	70559	71449	28	620
LT934125.1	+	UL18	PK_15_12h	620	70525	70531	70531	36659.038902	22148.741419	70529	70531	3		7	12h	PK_15	12	620	70559	71449	70559	71449	28	620
LT934125.1	+	UL18	PK_15_2h	620	70529	70534	70531	14844.315714	7603.186097	70529	70531	3		6	2h	PK_15	2	620	70559	71449	70559	71449	28	620
LT934125.1	+	UL18	PK_15_4h	620	70525	70531	70531	25696.192254	14086.222294	70529	70531	3		7	4h	PK_15	4	620	70559	71449	70559	71449	28	620
LT934125.1	+	UL18	PK_15_6h	620	70525	70531	70531	26395.374157	15742.062436	70529	70531	3		7	6h	PK_15	6	620	70559	71449	70559	71449	28	620
LT934125.1	+	UL18	PK_15_8h	620	70525	70531	70531	26026.429941	15565.857745	70529	70531	3		7	8h	PK_15	8	620	70559	71449	70559	71449	28	620
LT934125.1	+	UL19	C6_12h	565	66335	66341	66338	4916.462105	3342.91449	66338	66341	4		7	12h	C6	12	565	66399	70391	66399	70391	61	565
LT934125.1	+	UL19	C6_2h	565	66338	66345	66338	3717.472119	2478.314746	66338	66345	8		8	2h	C6	2	565	66399	70391	66399	70391	61	565
LT934125.1	+	UL19	C6_4h	565	66338	66338	66338	2101.944298	2101.944298	66338	66338	1		1	4h	C6	4	565	66399	70391	66399	70391	61	565
LT934125.1	+	UL19	C6_6h	565	66335	66341	66338	3708.495042	2242.345839	66338	66341	4		7	6h	C6	6	565	66399	70391	66399	70391	61	565
LT934125.1	+	UL19	C6_8h	565	66337	66341	66338	1840.193705	1452.784504	66338	66341	4		5	8h	C6	8	565	66399	70391	66399	70391	61	565
LT934125.1	+	UL19	NRK_12h	565	66337	66341	66338	1711.822329	1335.400665	66338	66341	4		5	12h	NRK	12	565	66399	70391	66399	70391	61	565
LT934125.1	+	UL19	NRK_1h	565	66338	66338	66338	10101.010101	10101.010101	66338	66338	1		1	1h	NRK	1	565	66399	70391	66399	70391	61	565
LT934125.1	+	UL19	NRK_2h	565	66338	66338	66338	3236.245955	3236.245955	66338	66338	1		1	2h	NRK	2	565	66399	70391	66399	70391	61	565
LT934125.1	+	UL19	NRK_4h	565	66335	66338	66335	1173.70892	586.85446	66335	66338	4		4	4h	NRK	4	565	66399	70391	66399	70391	64	565
LT934125.1	+	UL19	NRK_6h	565	66335	66341	66338	941.746267	672.675905	66335	66341	7		7	6h	NRK	6	565	66399	70391	66399	70391	61	565
LT934125.1	+	UL19	NRK_8h	565	66338	66345	66338	1388.661983	1143.603986	66338	66341	4		8	8h	NRK	8	565	66399	70391	66399	70391	61	565
LT934125.1	+	UL19	PC_12_12h	565	66335	66341	66338	2784.84987	1958.950767	66338	66341	4		7	12h	PC_12	12	565	66399	70391	66399	70391	61	565
LT934125.1	+	UL19	PC_12_2h	565	66338	66338	66338	2001.334223	2001.334223	66338	66338	1		1	2h	PC_12	2	565	66399	70391	66399	70391	61	565
LT934125.1	+	UL19	PC_12_4h	565	66335	66347	66338	2308.77334	1304.958844	66338	66341	4		13	4h	PC_12	4	565	66399	70391	66399	70391	61	565
LT934125.1	+	UL19	PC_12_6h	565	66335	66344	66338	2291.9887	1412.504664	66338	66341	4		10	6h	PC_12	6	565	66399	70391	66399	70391	61	565
LT934125.1	+	UL19	PC_12_8h	565	66335	66341	66338	3227.662022	2141.122332	66338	66341	4		7	8h	PC_12	8	565	66399	70391	66399	70391	61	565
LT934125.1	+	UL19	PK_15_12h	565	66335	66341	66338	4659.038902	3093.82151	66338	66341	4		7	12h	PK_15	12	565	66399	70391	66399	70391	61	565
LT934125.1	+	UL19	PK_15_1h	565	66338	66338	66338	2923.976608	2923.976608	66338	66338	1		1	1h	PK_15	1	565	66399	70391	66399	70391	61	565
LT934125.1	+	UL19	PK_15_2h	565	66338	66344	66338	2172.338885	1448.225923	66338	66344	7		7	2h	PK_15	2	565	66399	70391	66399	70391	61	565
LT934125.1	+	UL19	PK_15_4h	565	66335	66341	66338	1420.800521	893.074612	66338	66341	4		7	4h	PK_15	4	565	66399	70391	66399	70391	61	565
LT934125.1	+	UL19	PK_15_6h	565	66335	66341	66338	1951.628642	1395.172542	66338	66341	4		7	6h	PK_15	6	565	66399	70391	66399	70391	61	565
LT934125.1	+	UL19	PK_15_8h	565	66335	66341	66338	4109.667148	2820.187808	66338	66341	4		7	8h	PK_15	8	565	66399	70391	66399	70391	61	565
LT934125.1	+	UL20	C6_12h	562	65805	65809	65807	412.619153	237.780529	65805	65807	3		5	12h	C6	12	562	65827	66312	65827	66312	20	562
LT934125.1	+	UL20	C6_2h	562	65807	65807	65807	2478.314746	2478.314746	65807	65807	1		1	2h	C6	2	562	65827	66312	65827	66312	20	562
LT934125.1	+	UL20	C6_4h	562	65807	65807	65807	525.486075	525.486075	65807	65807	1		1	4h	C6	4	562	65827	66312	65827	66312	20	562
LT934125.1	+	UL20	C6_6h	562	65805	65815	65805	258.732213	86.244071	65805	65815	11		11	6h	C6	6	562	65827	66312	65827	66312	22	562
LT934125.1	+	UL20	C6_8h	560	65667	65667	65667	32.2841	32.2841	65667	65667	1		1	8h	C6	8	0	65827	66312	65827	66312	160	0
LT934125.1	+	UL20	C6_8h	562	65805	65807	65805	64.5682	32.2841	65805	65807	3		3	8h	C6	8	562	65827	66312	65827	66312	22	562
LT934125.1	+	UL20	NRK_12h	562	65805	65807	65805	143.398729	71.699365	65805	65807	3		3	12h	NRK	12	562	65827	66312	65827	66312	22	562
LT934125.1	+	UL20	NRK_2h	562	65807	65807	65807	3236.245955	3236.245955	65807	65807	1		1	2h	NRK	2	562	65827	66312	65827	66312	20	562
LT934125.1	+	UL20	NRK_6h	560	65654	65654	65654	134.535181	134.535181	65654	65654	1		1	6h	NRK	6	0	65827	66312	65827	66312	173	0
LT934125.1	+	UL20	NRK_6h	562	65805	65807	65805	269.070362	134.535181	65805	65807	3		3	6h	NRK	6	562	65827	66312	65827	66312	22	562
LT934125.1	+	UL20	NRK_8h	562	65804	65808	65805	408.429995	163.371998	65804	65808	5		5	8h	NRK	8	562	65827	66312	65827	66312	22	562
LT934125.1	+	UL20	PC_12_12h	562	65805	65809	65807	348.106234	163.814698	65805	65807	3		5	12h	PC_12	12	562	65827	66312	65827	66312	20	562
LT934125.1	+	UL20	PC_12_1h	562	65802	65802	65802	2227.171492	2227.171492	65802	65802	1		1	1h	PC_12	1	562	65827	66312	65827	66312	25	562
LT934125.1	+	UL20	PC_12_2h	562	65805	65809	65805	2001.334223	1334.222815	65805	65809	5		5	2h	PC_12	2	562	65827	66312	65827	66312	22	562
LT934125.1	+	UL20	PC_12_4h	562	65809	65809	65809	100.38145	100.38145	65809	65809	1		1	4h	PC_12	4	562	65827	66312	65827	66312	18	562
LT934125.1	+	UL20	PC_12_6h	562	65805	65809	65805	293.161345	186.55722	65805	65809	5		5	6h	PC_12	6	562	65827	66312	65827	66312	22	562
LT934125.1	+	UL20	PC_12_8h	561	65749	65749	65749	31.95705	31.95705	65749	65749	1		1	8h	PC_12	8	0	65827	66312	65827	66312	78	0
LT934125.1	+	UL20	PC_12_8h	562	65805	65810	65805	575.226896	255.656398	65805	65808	4		6	8h	PC_12	8	562	65827	66312	65827	66312	22	562
LT934125.1	+	UL20	PK_15_12h	562	65805	65809	65807	260.869566	157.894737	65805	65807	3		5	12h	PK_15	12	562	65827	66312	65827	66312	20	562
LT934125.1	+	UL20	PK_15_2h	562	65807	65808	65807	724.112962	362.056481	65807	65808	2		2	2h	PK_15	2	562	65827	66312	65827	66312	20	562
LT934125.1	+	UL20	PK_15_4h	562	65805	65809	65807	649.50881	324.754404	65805	65809	5		5	4h	PK_15	4	562	65827	66312	65827	66312	20	562
LT934125.1	+	UL20	PK_15_6h	562	65805	65809	65807	540.326938	290.324922	65805	65808	4		5	6h	PK_15	6	562	65827	66312	65827	66312	20	562
LT934125.1	+	UL20	PK_15_8h	562	65805	65809	65807	578.949907	285.08897	65805	65808	4		5	8h	PK_15	8	562	65827	66312	65827	66312	20	562
LT934125.1	+	UL22	C6_12h	514	60232	60239	60234	1580.541161	713.341586	60233	60239	7		8	12h	C6	12	514	60254	62314	60254	62314	20	514
LT934125.1	+	UL22	C6_2h	514	60235	60239	60235	2478.314746	1239.157373	60235	60239	5		5	2h	C6	2	514	60254	62314	60254	62314	19	514
LT934125.1	+	UL22	C6_4h	514	60233	60235	60233	2101.944299	1050.972149	60233	60235	3		3	4h	C6	4	514	60254	62314	60254	62314	21	514
LT934125.1	+	UL22	C6_6h	514	60232	60239	60234	2069.857698	948.684778	60234	60237	4		8	6h	C6	6	514	60254	62314	60254	62314	20	514
LT934125.1	+	UL22	C6_8h	512	60157	60157	60157	32.2841	32.2841	60157	60157	1		1	8h	C6	8	0	60254	62314	60254	62314	97	0
LT934125.1	+	UL22	C6_8h	514	60233	60242	60234	1097.659401	548.829701	60234	60239	6		10	8h	C6	8	514	60254	62314	60254	62314	20	514
LT934125.1	+	UL22	NRK_12h	514	60232	60239	60234	779.73059	304.722299	60233	60239	7		8	12h	NRK	12	514	60254	62314	60254	62314	20	514
LT934125.1	+	UL22	NRK_4h	514	60234	60239	60234	2934.2723	1760.56338	60234	60239	6		6	4h	NRK	4	514	60254	62314	60254	62314	20	514
LT934125.1	+	UL22	NRK_6h	514	60232	60239	60234	1076.281448	403.605543	60232	60239	8		8	6h	NRK	6	514	60254	62314	60254	62314	20	514
LT934125.1	+	UL22	NRK_8h	514	60234	60235	60234	326.743996	163.371998	60234	60235	2		2	8h	NRK	8	514	60254	62314	60254	62314	20	514
LT934125.1	+	UL22	PC_12_12h	514	60232	60239	60235	1276.389525	389.059908	60234	60237	4		8	12h	PC_12	12	514	60254	62314	60254	62314	19	514
LT934125.1	+	UL22	PC_12_1h	514	60217	60217	60217	2227.171492	2227.171492	60217	60217	1		1	1h	PC_12	1	514	60254	62314	60254	62314	37	514
LT934125.1	+	UL22	PC_12_2h	514	60232	60239	60239	2001.334223	1334.222815	60232	60239	8		8	2h	PC_12	2	514	60254	62314	60254	62314	15	514
LT934125.1	+	UL22	PC_12_4h	514	60232	60248	60235	2208.391891	702.670147	60232	60239	8		17	4h	PC_12	4	514	60254	62314	60254	62314	19	514
LT934125.1	+	UL22	PC_12_6h	513	60188	60188	60188	26.651031	26.651031	60188	60188	1		1	6h	PC_12	6	0	60254	62314	60254	62314	66	0
LT934125.1	+	UL22	PC_12_6h	514	60232	60248	60234	1492.457758	453.067534	60234	60239	6		17	6h	PC_12	6	514	60254	62314	60254	62314	20	514
LT934125.1	+	UL22	PC_12_8h	512	60152	60152	60152	63.914099	63.914099	60152	60152	1		1	8h	PC_12	8	0	60254	62314	60254	62314	102	0
LT934125.1	+	UL22	PC_12_8h	514	60232	60242	60234	1757.637736	415.441646	60233	60239	7		11	8h	PC_12	8	514	60254	62314	60254	62314	20	514
LT934125.1	+	UL22	PK_15_12h	514	60232	60239	60234	917.620138	421.052632	60233	60237	5		8	12h	PK_15	12	514	60254	62314	60254	62314	20	514
LT934125.1	+	UL22	PK_15_2h	514	60232	60239	60239	2896.451847	1086.169442	60232	60239	8		8	2h	PK_15	2	514	60254	62314	60254	62314	15	514
LT934125.1	+	UL22	PK_15_4h	514	60232	60239	60234	690.103109	284.160104	60232	60239	8		8	4h	PK_15	4	514	60254	62314	60254	62314	20	514
LT934125.1	+	UL22	PK_15_6h	514	60232	60239	60234	1088.718458	387.099896	60232	60237	6		8	6h	PK_15	6	514	60254	62314	60254	62314	20	514
LT934125.1	+	UL22	PK_15_8h	512	60152	60152	60152	13.157952	13.157952	60152	60152	1		1	8h	PK_15	8	0	60254	62314	60254	62314	102	0
LT934125.1	+	UL22	PK_15_8h	514	60232	60239	60234	1521.936501	710.529432	60233	60236	4		8	8h	PK_15	8	514	60254	62314	60254	62314	20	514
LT934125.1	+	UL23	C6_12h	500	59065	59074	59068	3552.72084	2342.837561	59068	59070	3		10	12h	C6	12	500	59156	60118	59156	60118	88	500
LT934125.1	+	UL23	C6_1h	500	59068	59073	59068	29275.808936	26194.144838	59068	59071	4		6	1h	C6	1	500	59156	60118	59156	60118	88	500
LT934125.1	+	UL23	C6_2h	500	59041	59077	59068	76827.757126	29739.776952	59044	59071	28		37	2h	C6	2	500	59156	60118	59156	60118	88	500
LT934125.1	+	UL23	C6_4h	500	59068	59073	59068	12611.665791	6831.31897	59068	59070	3		6	4h	C6	4	500	59156	60118	59156	60118	88	500
LT934125.1	+	UL23	C6_6h	499	58984	58984	58984	86.244071	86.244071	58984	58984	1		1	6h	C6	6	0	59156	60118	59156	60118	172	0
LT934125.1	+	UL23	C6_6h	500	59065	59074	59068	14144.027599	8883.139284	59068	59070	3		10	6h	C6	6	500	59156	60118	59156	60118	88	0
LT934125.1	+	UL23	C6_6h	501	59115	59115	59115	172.488141	172.488141	59115	59115	1		1	6h	C6	6	0	59156	60118	59156	60118	41	501
LT934125.1	+	UL23	C6_8h	499	58955	58955	58955	32.2841	32.2841	58955	58955	1		1	8h	C6	8	0	59156	60118	59156	60118	201	0
LT934125.1	+	UL23	C6_8h	500	59065	59074	59068	8490.718321	5165.456013	59068	59070	3		10	8h	C6	8	500	59156	60118	59156	60118	88	500
LT934125.1	+	UL23	NRK_12h	500	59038	59074	59068	10360.558182	5018.95552	59044	59070	27		37	12h	NRK	12	500	59156	60118	59156	60118	88	500
LT934125.1	+	UL23	NRK_1h	500	59068	59070	59068	60606.060606	50505.050505	59068	59070	3		3	1h	NRK	1	500	59156	60118	59156	60118	88	500
LT934125.1	+	UL23	NRK_2h	500	59067	59074	59068	38834.951457	19417.475728	59068	59070	3		8	2h	NRK	2	500	59156	60118	59156	60118	88	500
LT934125.1	+	UL23	NRK_4h	499	58955	58955	58955	586.85446	586.85446	58955	58955	1		1	4h	NRK	4	0	59156	60118	59156	60118	201	0
LT934125.1	+	UL23	NRK_4h	500	59068	59074	59068	13497.652581	7042.253521	59068	59074	7		7	4h	NRK	4	500	59156	60118	59156	60118	88	500
LT934125.1	+	UL23	NRK_6h	500	59067	59074	59068	7533.970133	4439.660971	59068	59074	7		8	6h	NRK	6	500	59156	60118	59156	60118	88	500
LT934125.1	+	UL23	NRK_8h	499	58953	58953	58953	81.685999	81.685999	58953	58953	1		1	8h	NRK	8	0	59156	60118	59156	60118	203	0
LT934125.1	+	UL23	NRK_8h	500	59067	59074	59068	15275.281816	9557.261885	59068	59072	5		8	8h	NRK	8	500	59156	60118	59156	60118	88	500
LT934125.1	+	UL23	PC_12_1.5h	500	59067	59070	59068	53097.345133	39823.00885	59068	59070	3		4	1.5h	PC_12	1.5	500	59156	60118	59156	60118	88	500
LT934125.1	+	UL23	PC_12_12h	500	59067	59074	59068	1965.776379	1214.959012	59068	59070	3		8	12h	PC_12	12	500	59156	60118	59156	60118	88	500
LT934125.1	+	UL23	PC_12_1h	500	59068	59074	59068	26726.057906	20044.54343	59068	59070	3		7	1h	PC_12	1	500	59156	60118	59156	60118	88	500
LT934125.1	+	UL23	PC_12_2.5h	500	59068	59070	59068	25906.735751	19985.196151	59068	59070	3		3	2.5h	PC_12	2.5	500	59156	60118	59156	60118	88	500
LT934125.1	+	UL23	PC_12_2h	500	59067	59074	59068	22681.787858	14009.33956	59068	59074	7		8	2h	PC_12	2	500	59156	60118	59156	60118	88	500
LT934125.1	+	UL23	PC_12_4h	500	59067	59074	59068	5520.979724	3212.206384	59068	59074	7		8	4h	PC_12	4	500	59156	60118	59156	60118	88	0
LT934125.1	+	UL23	PC_12_4h	502	59143	59143	59143	100.38145	100.38145	59143	59143	1		1	4h	PC_12	4	0	59156	60118	59156	60118	13	502
LT934125.1	+	UL23	PC_12_6h	499	58962	58962	58962	26.651031	26.651031	58962	58962	1		1	6h	PC_12	6	0	59156	60118	59156	60118	194	0
LT934125.1	+	UL23	PC_12_6h	500	59038	59074	59068	9274.558925	3864.399552	59044	59070	27		37	6h	PC_12	6	500	59156	60118	59156	60118	88	0
LT934125.1	+	UL23	PC_12_6h	502	59153	59153	59153	26.651031	26.651031	59153	59153	1		1	6h	PC_12	6	0	59156	60118	59156	60118	3	502
LT934125.1	+	UL23	PC_12_8h	500	59065	59074	59068	5848.140099	3387.447271	59068	59072	5		10	8h	PC_12	8	500	59156	60118	59156	60118	88	500
LT934125.1	+	UL23	PK_15_12h	500	59067	59074	59068	1210.526316	741.418764	59068	59071	4		8	12h	PK_15	12	500	59156	60118	59156	60118	88	500
LT934125.1	+	UL23	PK_15_1h	500	59044	59044	59044	5847.953216	5847.953216	59044	59044	1		1	1h	PK_15	1	500	59156	60118	59156	60118	112	500
LT934125.1	+	UL23	PK_15_2h	500	59068	59070	59068	14844.315713	9775.524982	59068	59070	3		3	2h	PK_15	2	500	59156	60118	59156	60118	88	500
LT934125.1	+	UL23	PK_15_4h	500	59067	59074	59068	15791.182918	8890.151823	59068	59071	4		8	4h	PK_15	4	500	59156	60118	59156	60118	88	500
LT934125.1	+	UL23	PK_15_6h	500	59038	59074	59068	9435.559963	3604.867781	59044	59070	27		37	6h	PK_15	6	500	59156	60118	59156	60118	88	0
LT934125.1	+	UL23	PK_15_6h	502	59141	59141	59141	16.129162	16.129162	59141	59141	1		1	6h	PK_15	6	0	59156	60118	59156	60118	15	502
LT934125.1	+	UL23	PK_15_8h	500	59066	59074	59068	4627.213276	2912.293475	59068	59070	3		9	8h	PK_15	8	500	59156	60118	59156	60118	88	500
LT934125.1	+	UL30	C6_12h	189	25420	25422	25420	90.916085	69.93545	25420	25422	3		3	12h	C6	12	189	25434	28580	25434	28580	14	189
LT934125.1	+	UL30	C6_1h	189	25420	25424	25420	6163.328196	1540.832049	25420	25424	5		5	1h	C6	1	189	25434	28580	25434	28580	14	189
LT934125.1	+	UL30	C6_6h	188	25247	25247	25247	86.244071	86.244071	25247	25247	1		1	6h	C6	6	0	25434	28580	25434	28580	187	0
LT934125.1	+	UL30	C6_6h	189	25420	25424	25420	776.196637	344.976283	25420	25424	5		5	6h	C6	6	189	25434	28580	25434	28580	14	189
LT934125.1	+	UL30	C6_8h	189	25419	25423	25420	258.2728	161.4205	25419	25423	5		5	8h	C6	8	189	25434	28580	25434	28580	14	189
LT934125.1	+	UL30	NRK_12h	189	25420	25422	25420	161.32357	116.511467	25420	25422	3		3	12h	NRK	12	189	25434	28580	25434	28580	14	189
LT934125.1	+	UL30	NRK_4h	189	25422	25422	25422	586.85446	586.85446	25422	25422	1		1	4h	NRK	4	189	25434	28580	25434	28580	12	189
LT934125.1	+	UL30	NRK_6h	189	25420	25422	25420	538.140724	403.605543	25420	25422	3		3	6h	NRK	6	189	25434	28580	25434	28580	14	189
LT934125.1	+	UL30	NRK_8h	189	25420	25424	25420	1225.289985	816.85999	25420	25422	3		5	8h	NRK	8	189	25434	28580	25434	28580	14	189
LT934125.1	+	UL30	PC_12_1.5h	189	25422	25422	25422	2212.389381	2212.389381	25422	25422	1		1	1.5h	PC_12	1.5	189	25434	28580	25434	28580	12	189
LT934125.1	+	UL30	PC_12_1h	189	25422	25422	25422	2227.171492	2227.171492	25422	25422	1		1	1h	PC_12	1	189	25434	28580	25434	28580	12	189
LT934125.1	+	UL30	PC_12_2h	189	25420	25426	25420	2668.445631	1334.222815	25420	25426	7		7	2h	PC_12	2	189	25434	28580	25434	28580	14	189
LT934125.1	+	UL30	PC_12_4h	189	25420	25422	25420	301.144349	200.762899	25420	25422	3		3	4h	PC_12	4	189	25434	28580	25434	28580	14	189
LT934125.1	+	UL30	PC_12_6h	188	25250	25250	25250	26.651031	26.651031	25250	25250	1		1	6h	PC_12	6	0	25434	28580	25434	28580	184	0
LT934125.1	+	UL30	PC_12_6h	189	25419	25420	25420	213.208251	133.255157	25419	25420	2		2	6h	PC_12	6	189	25434	28580	25434	28580	14	189
LT934125.1	+	UL30	PC_12_8h	189	25419	25424	25420	191.742299	127.828199	25419	25424	6		6	8h	PC_12	8	189	25434	28580	25434	28580	14	189
LT934125.1	+	UL30	PK_15_2h	189	25420	25425	25420	1086.169443	362.056481	25420	25425	6		6	2h	PK_15	2	189	25434	28580	25434	28580	14	189
LT934125.1	+	UL30	PK_15_4h	189	25420	25423	25420	243.565804	162.377202	25420	25423	4		4	4h	PK_15	4	189	25434	28580	25434	28580	14	189
LT934125.1	+	UL30	PK_15_6h	189	25420	25422	25420	64.516649	48.387487	25420	25422	3		3	6h	PK_15	6	189	25434	28580	25434	28580	14	189
LT934125.1	+	UL30	PK_15_8h	189	25420	25425	25420	192.983302	109.649604	25420	25422	3		6	8h	PK_15	8	189	25434	28580	25434	28580	14	189
LT934125.1	+	UL33	C6_12h	247	30684	30684	30684	20.980635	20.980635	30684	30684	1		1	12h	C6	12	247	30720	31070	30720	31070	36	247
LT934125.1	+	UL33	C6_6h	245	30480	30480	30480	86.244071	86.244071	30480	30480	1		1	6h	C6	6	0	30720	31070	30720	31070	240	0
LT934125.1	+	UL33	C6_6h	247	30686	30686	30686	172.488141	172.488141	30686	30686	1		1	6h	C6	6	247	30720	31070	30720	31070	34	247
LT934125.1	+	UL33	C6_8h	245	30489	30489	30489	32.2841	32.2841	30489	30489	1		1	8h	C6	8	0	30720	31070	30720	31070	231	0
LT934125.1	+	UL33	C6_8h	246	30529	30529	30529	32.2841	32.2841	30529	30529	1		1	8h	C6	8	0	30720	31070	30720	31070	191	0
LT934125.1	+	UL33	C6_8h	247	30646	30719	30646	64.5682	32.2841	30646	30719	74		74	8h	C6	8	247	30720	31070	30720	31070	74	247
LT934125.1	+	UL33	NRK_12h	247	30704	30704	30704	17.924841	17.924841	30704	30704	1		1	12h	NRK	12	247	30720	31070	30720	31070	16	247
LT934125.1	+	UL33	NRK_8h	247	30656	30716	30656	163.371998	81.685999	30656	30716	61		61	8h	NRK	8	247	30720	31070	30720	31070	64	247
