seqnames	strand	gene	cluster	TC.start	TC.end	TC.width	support	score	mean_shape	min_shape	max_shape	consensus_peak	min_peak	max_peak	hpi_samples	cell_lines	CAGE_TC_significance
LT934125.1	+	TC_202	202	29464	29465	0	2	63.300237	0	0	0.970950591206173	29465	29465	29465			*
LT934125.1	+	TC_203	203	29906	29906	0	1	567.859171	0	0	0	29906	29906	29906			*
LT934125.1	+	TC_204	204	30233	30249	6	4	2302.463604	2.58496250072116	2.58496250072116	3.07503159875195	30236	30234	30240			***
LT934125.1	+	TC_205	205	30269	30275	0	1	125.865324	2.8073549220576	2.8073549220576	2.8073549220576	30269	30269	30269			*
LT934125.1	+	TC_206	206	30299	30299	0	1	27.285874	0	0	0	30299	30299	30299			*
LT934125.1	+	TC_207	207	30439	30439	0	1	27.285874	0	0	0	30439	30439	30439			*
LT934125.1	+	TC_208	208	30511	30511	0	1	54.571748	0	0	0	30511	30511	30511			*
LT934125.1	+	TC_209	209	30594	30594	0	1	27.285874	0	0	0	30594	30594	30594			*
LT934125.1	+	TC_21	21	2223	2223	0	1	21.608618	0	0	0	2223	2223	2223			
LT934125.1	+	TC_210	210	30701	30738	37	4	410.870822	0	0	5.02421225738452	30714	30701	30738			***
LT934125.1	+	TC_211	211	30777	30777	0	1	27.285874	0	0	0	30777	30777	30777			*
LT934125.1	+	TC_212	212	30842	30844	0	1	54.571748	1.58496250072116	1.58496250072116	1.58496250072116	30842	30842	30842			*
LT934125.1	+	TC_213	213	30925	30949	24	2	90.218536	0	0	0	30937	30925	30949			**
LT934125.1	+	TC_214	214	30987	30987	0	1	567.859171	0	0	0	30987	30987	30987			*
LT934125.1	+	TC_215	215	31089	31098	0	6	71695.866303	0.689147893975141	0.689147893975141	1.8798488165891	31098	31098	31098			***
LT934125.1	+	TC_216	216	31146	31167	19	5	886.942998	0	0	3.5438558770067	31153	31148	31167			***
LT934125.1	+	TC_217	217	31229	31231	2	2	228.413785	0	0	0	31230	31229	31231			**
LT934125.1	+	TC_218	218	31270	31272	2	6	10148.895056	0.803715925386238	0.803715925386238	2.46724250782464	31271	31270	31272			***
LT934125.1	+	TC_219	219	31329	31330	0	1	251.730648	0.811278124459133	0.811278124459133	0.811278124459133	31330	31330	31330			*
LT934125.1	+	TC_22	22	2277	2286	9	2	88.142716	0	0	0	2282	2277	2286			
LT934125.1	+	TC_220	220	31357	31382	24	3	587.025234	0	0	2.13221689650914	31372	31357	31381			***
LT934125.1	+	TC_221	221	31455	31458	1	6	2182.718839	0	0	0.650022421648354	31457	31456	31457			***
LT934125.1	+	TC_222	222	31543	31562	19	3	287.689156	0	0	0	31555	31543	31562			**
LT934125.1	+	TC_223	223	31596	31605	1	4	1975.279615	0	0	1.66382187014038	31605	31604	31605			***
LT934125.1	+	TC_224	224	31639	31639	0	1	241.779497	0	0	0	31639	31639	31639			*
LT934125.1	+	TC_225	225	31703	31703	0	1	27.285874	0	0	0	31703	31703	31703			*
LT934125.1	+	TC_226	226	31769	31790	21	5	617.86416	0	0	4.74270983404608	31775	31769	31790			***
LT934125.1	+	TC_227	227	31853	31872	13	6	1420.384425	0	0	1.72624113269261	31864	31859	31872			***
LT934125.1	+	TC_228	228	31931	31949	9	4	5172.41006	4.45408915948655	4.45408915948655	5.38908560185303	31935	31932	31941			***
LT934125.1	+	TC_229	229	32007	32040	4	6	285532.616687	1.54186154101714	1.54186154101714	2.97326512028641	32037	32034	32038			***
LT934125.1	+	TC_23	23	2370	2370	0	1	62.932662	0	0	0	2370	2370	2370			
LT934125.1	+	TC_230	230	32091	32118	27	4	1064.592174	0	0	11.4993406637147	32100	32091	32118			***
LT934125.1	+	TC_231	231	32145	32164	18	4	238.685422	0	0	0.811278124459133	32159	32146	32164			**
LT934125.1	+	TC_232	232	32213	32213	0	1	241.779497	0	0	0	32213	32213	32213			*
LT934125.1	+	TC_233	233	32733	32733	0	1	62.932662	0	0	0	32733	32733	32733			
LT934125.1	+	TC_234	234	34143	34145	1	2	160.136828	0	0	1	34144	34143	34144			**
LT934125.1	+	TC_235	235	34176	34176	0	1	27.285874	0	0	0	34176	34176	34176			*
LT934125.1	+	TC_236	236	34347	34347	0	1	27.285874	0	0	0	34347	34347	34347			*
LT934125.1	+	TC_237	237	34531	34531	0	1	62.932662	0	0	0	34531	34531	34531			
LT934125.1	+	TC_238	238	34726	34726	0	1	24.301041	0	0	0	34726	34726	34726			
LT934125.1	+	TC_239	239	34780	34794	14	2	51.586915	0	0	0	34787	34780	34794			
LT934125.1	+	TC_24	24	2473	2506	33	4	160.429237	0	0	0	2489	2473	2506			**
LT934125.1	+	TC_240	240	34887	34887	0	1	27.285874	0	0	0	34887	34887	34887			
LT934125.1	+	TC_241	241	34942	34942	0	1	27.285874	0	0	0	34942	34942	34942			
LT934125.1	+	TC_242	242	40811	40811	0	1	62.932662	0	0	0	40811	40811	40811			
LT934125.1	+	TC_243	243	40984	41018	34	3	573.77753	0	0	0	41000	40984	41018			
LT934125.1	+	TC_244	244	41430	41432	2	2	90.218536	0	0	0	41431	41430	41432			
LT934125.1	+	TC_245	245	41683	41714	25	4	153.226363	0	0	3.16992500144231	41701	41683	41708			**
LT934125.1	+	TC_246	246	42009	42015	6	2	90.218536	0	0	0	42012	42009	42015			**
LT934125.1	+	TC_247	247	42220	42220	0	1	27.285874	0	0	0	42220	42220	42220			*
LT934125.1	+	TC_248	248	42676	42676	0	1	62.932662	0	0	0	42676	42676	42676			*
LT934125.1	+	TC_249	249	43629	43629	0	1	241.779497	0	0	0	43629	43629	43629			*
LT934125.1	+	TC_25	25	2546	2586	40	5	897.672141	0	0	1.58496250072116	2571	2546	2586			***
LT934125.1	+	TC_250	250	44031	44031	0	1	27.285874	0	0	0	44031	44031	44031			*
LT934125.1	+	TC_251	251	44731	44731	0	1	27.285874	0	0	0	44731	44731	44731			*
LT934125.1	+	TC_252	252	44806	44812	3	6	38737.454713	0	0	1.20902958747541	44812	44809	44812			***
LT934125.1	+	TC_253	253	44882	44882	0	1	54.571748	0	0	0	44882	44882	44882			*
LT934125.1	+	TC_254	254	44946	44970	24	3	119.030026	0	0	0	44954	44946	44970			**
LT934125.1	+	TC_255	255	45038	45038	0	1	62.932662	0	0	0	45038	45038	45038			*
LT934125.1	+	TC_256	256	45064	45069	1	3	180.587403	0	0	2.467176109424	45064	45064	45065			**
LT934125.1	+	TC_257	257	45104	45110	6	2	112.339519	0	0	2.76588505508838	45107	45104	45110			**
LT934125.1	+	TC_258	258	45140	45140	0	1	62.932662	0	0	0	45140	45140	45140			*
LT934125.1	+	TC_259	259	45204	45204	0	1	27.285874	0	0	0	45204	45204	45204			*
LT934125.1	+	TC_26	26	2753	2753	0	1	241.779497	0	0	0	2753	2753	2753			*
LT934125.1	+	TC_260	260	45285	45306	21	3	149.917336	0	0	0	45299	45285	45306			**
LT934125.1	+	TC_261	261	45333	45333	0	1	62.932662	0	0	0	45333	45333	45333			*
LT934125.1	+	TC_262	262	45373	45373	0	1	62.932662	0	0	0	45373	45373	45373			*
LT934125.1	+	TC_263	263	45503	45503	0	1	241.779497	0	0	0	45503	45503	45503			*
LT934125.1	+	TC_264	264	45596	45608	0	1	81.857622	5.8650581894328	5.8650581894328	5.8650581894328	45596	45596	45596			*
LT934125.1	+	TC_265	265	45630	45650	20	3	331.998033	0	0	0	45637	45630	45650			***
LT934125.1	+	TC_266	266	45702	45748	46	4	900.661978	0	0	0	45725	45702	45748			***
LT934125.1	+	TC_267	267	45822	45866	39	3	129.730096	0	0	5.33231801796324	45841	45822	45861			**
LT934125.1	+	TC_268	268	45956	45969	13	3	299.839677	0	0	0	45961	45956	45969			**
LT934125.1	+	TC_269	269	46017	46029	3	6	10537.450681	0.811278124459133	0.811278124459133	7.92311923548737	46023	46021	46024			***
LT934125.1	+	TC_27	27	2851	2851	0	1	27.285874	0	0	0	2851	2851	2851			*
LT934125.1	+	TC_270	270	46086	46106	20	2	63.007828	0	0	0	46096	46086	46106			*
LT934125.1	+	TC_271	271	46151	46171	20	3	101.098011	0	0	0	46164	46151	46171			**
LT934125.1	+	TC_272	272	46227	46235	1	6	22853.904508	0	0	0	46235	46234	46235			***
LT934125.1	+	TC_273	273	46331	46333	2	2	99.384224	0	0	0	46332	46331	46333			**
LT934125.1	+	TC_274	274	46407	46421	14	2	304.712159	0	0	0	46414	46407	46421			**
LT934125.1	+	TC_275	275	46451	46453	0	1	81.857622	1.45546446154482	1.45546446154482	1.45546446154482	46453	46453	46453			*
LT934125.1	+	TC_276	276	46489	46492	0	4	409.953043	0	0	2	46489	46489	46489			***
LT934125.1	+	TC_277	277	46529	46529	0	1	27.285874	0	0	0	46529	46529	46529			*
LT934125.1	+	TC_278	278	46655	46655	0	1	62.932662	0	0	0	46655	46655	46655			*
LT934125.1	+	TC_279	279	46677	46682	0	1	136.42937	2.50987087671823	2.50987087671823	2.50987087671823	46682	46682	46682			*
LT934125.1	+	TC_28	28	2969	2978	9	2	304.712159	0	0	0	2974	2969	2978			
LT934125.1	+	TC_280	280	46710	46710	0	1	24.301041	0	0	0	46710	46710	46710			*
LT934125.1	+	TC_281	281	46754	46754	0	1	241.779497	0	0	0	46754	46754	46754			*
LT934125.1	+	TC_282	282	46781	46782	1	2	595.145045	0	0	0	46782	46781	46782			**
LT934125.1	+	TC_283	283	46863	46871	8	2	90.218536	0	0	0	46867	46863	46871			**
LT934125.1	+	TC_284	284	46913	46913	0	1	24.301041	0	0	0	46913	46913	46913			*
LT934125.1	+	TC_285	285	46978	46978	0	1	27.285874	0	0	0	46978	46978	46978			*
LT934125.1	+	TC_286	286	47011	47039	28	3	114.519577	0	0	0	47026	47011	47039			**
LT934125.1	+	TC_287	287	47140	47140	0	1	27.285874	0	0	0	47140	47140	47140			*
LT934125.1	+	TC_288	288	47192	47192	0	1	27.285874	0	0	0	47192	47192	47192			*
LT934125.1	+	TC_289	289	47310	47320	10	6	2543.621847	0	0	6.9188632372746	47315	47310	47320			***
LT934125.1	+	TC_29	29	3645	3657	6	4	3955.480944	0	0	1.41282476276888	3652	3651	3657			***
LT934125.1	+	TC_290	290	47364	47364	0	1	62.932662	0	0	0	47364	47364	47364			*
LT934125.1	+	TC_291	291	47562	47568	6	2	90.218536	0	0	0	47565	47562	47568			**
LT934125.1	+	TC_292	292	47642	47648	0	2	100.188997	0	0	4.44955227767627	47642	47642	47642			**
LT934125.1	+	TC_293	293	47683	47683	0	1	62.932662	0	0	0	47683	47683	47683			*
LT934125.1	+	TC_294	294	47735	47735	0	2	604.310733	0	0	0	47735	47735	47735			**
LT934125.1	+	TC_295	295	47799	47825	26	3	114.519577	0	0	0	47809	47799	47825			**
LT934125.1	+	TC_296	296	47877	47898	20	3	721.010369	0	0	3.16992500144231	47888	47877	47897			***
LT934125.1	+	TC_297	297	47963	47964	1	2	304.712159	0	0	0	47964	47963	47964			**
LT934125.1	+	TC_298	298	48012	48012	0	1	27.285874	0	0	0	48012	48012	48012			*
LT934125.1	+	TC_299	299	48039	48066	27	3	204.738113	0	0	0	48049	48039	48066			**
LT934125.1	+	TC_3	3	985	990	3	6	23498.565689	0	0	1.49319665010434	990	987	990			***
LT934125.1	+	TC_30	30	3871	3871	0	1	191.001119	0	0	0	3871	3871	3871			*
LT934125.1	+	TC_300	300	48104	48104	0	1	125.865324	0	0	0	48104	48104	48104			*
LT934125.1	+	TC_301	301	48172	48174	0	1	109.143496	2.37744375108173	2.37744375108173	2.37744375108173	48173	48173	48173			*
LT934125.1	+	TC_302	302	48209	48225	16	3	643.747127	0	0	1	48219	48209	48225			***
LT934125.1	+	TC_303	303	48259	48294	28	5	1516.860735	0	0	2.28845791722707	48276	48266	48294			***
LT934125.1	+	TC_304	304	48332	48362	21	4	1339.600375	0	0	6.37189127016538	48350	48341	48362			***
LT934125.1	+	TC_305	305	48407	48412	5	2	45.293055	0	0	0	48410	48407	48412			*
LT934125.1	+	TC_306	306	48491	48494	2	6	2092.676478	0	0	0	48494	48492	48494			***
LT934125.1	+	TC_307	307	48554	48570	4	6	139579.392918	0.569190343712484	0.569190343712484	2.60079374799436	48566	48563	48567			***
LT934125.1	+	TC_308	308	48612	48620	5	3	572.406007	0	0	6.52628562427759	48615	48612	48617			***
LT934125.1	+	TC_309	309	48686	48692	0	1	136.42937	5.39553429702283	5.39553429702283	5.39553429702283	48686	48686	48686			*
LT934125.1	+	TC_31	31	3966	3967	1	2	87.233703	0	0	0	3966	3966	3967			**
LT934125.1	+	TC_310	310	48711	48716	4	2	1377.497839	0	0	2.58496250072116	48713	48711	48715			**
LT934125.1	+	TC_311	311	48739	48804	34	5	2808.863206	0	0	11.2983409901484	48767	48750	48784			***
LT934125.1	+	TC_312	312	48857	48857	0	1	36.451562	0	0	0	48857	48857	48857			*
LT934125.1	+	TC_313	313	48878	48929	39	4	1489.582387	0	0	15.8718186800431	48908	48887	48926			***
LT934125.1	+	TC_314	314	48989	49025	30	4	3815.782698	0	0	9.45540828977818	49009	48995	49025			***
LT934125.1	+	TC_315	315	49059	49082	23	2	556.442807	0	0	2.28845791722707	49070	49059	49082			**
LT934125.1	+	TC_316	316	49112	49132	2	4	1315.518049	0	0	6.13437701541646	49115	49114	49116			***
LT934125.1	+	TC_317	317	49175	49224	49	6	1954.607015	0	0	8.94530042025592	49203	49175	49224			***
LT934125.1	+	TC_318	318	49261	49272	0	1	245.572866	6.28341854958326	6.28341854958326	6.28341854958326	49265	49265	49265			*
LT934125.1	+	TC_319	319	49328	49333	5	4	407.885989	0	0	2	49331	49328	49333			***
LT934125.1	+	TC_32	32	4480	4480	0	2	71.119712	0	0	0	4480	4480	4480			*
LT934125.1	+	TC_320	320	49373	49373	0	1	125.865324	0	0	0	49373	49373	49373			*
LT934125.1	+	TC_321	321	49400	49400	0	1	567.859171	0	0	0	49400	49400	49400			*
LT934125.1	+	TC_322	322	49501	49506	5	3	332.212985	0	0	3	49504	49501	49506			***
LT934125.1	+	TC_323	323	49574	49580	6	3	159.196029	0	0	3.16992500144231	49578	49574	49580			**
LT934125.1	+	TC_324	324	49660	49681	21	2	51.586915	0	0	0	49670	49660	49681			*
LT934125.1	+	TC_325	325	49738	49760	22	2	38.706786	0	0	0	49749	49738	49760			*
LT934125.1	+	TC_326	326	49806	49806	0	1	27.285874	0	0	0	49806	49806	49806			*
LT934125.1	+	TC_327	327	49835	49848	13	2	41.691619	0	0	0	49842	49835	49848			*
LT934125.1	+	TC_328	328	49959	49959	0	1	21.608618	0	0	0	49959	49959	49959			*
LT934125.1	+	TC_329	329	50142	50164	22	4	506.465439	0	0	1.58496250072116	50154	50142	50164			***
LT934125.1	+	TC_33	33	4557	4557	0	1	27.285874	0	0	0	4557	4557	4557			
LT934125.1	+	TC_330	330	50197	50197	0	1	24.301041	0	0	0	50197	50197	50197			*
LT934125.1	+	TC_331	331	50365	50365	0	1	27.285874	0	0	0	50365	50365	50365			*
LT934125.1	+	TC_332	332	50425	50425	0	1	27.285874	0	0	0	50425	50425	50425			*
LT934125.1	+	TC_333	333	50551	50551	0	1	27.285874	0	0	0	50551	50551	50551			*
LT934125.1	+	TC_334	334	50629	50629	0	1	27.285874	0	0	0	50629	50629	50629			*
LT934125.1	+	TC_335	335	50809	50809	0	1	27.285874	0	0	0	50809	50809	50809			*
LT934125.1	+	TC_336	336	50877	50877	0	1	27.285874	0	0	0	50877	50877	50877			*
LT934125.1	+	TC_337	337	50946	50946	0	1	27.285874	0	0	0	50946	50946	50946			*
LT934125.1	+	TC_338	338	51147	51152	1	4	466.055948	0	0	3.10583352845419	51148	51147	51148			***
LT934125.1	+	TC_339	339	51230	51239	0	6	68419.426177	1.28584540495919	1.28584540495919	1.73501407332352	51235	51235	51235			***
LT934125.1	+	TC_34	34	4630	4635	5	4	350.220166	0	0	2	4632	4630	4635			***
LT934125.1	+	TC_340	340	51289	51307	18	4	494.314919	0	0	2.13221689650914	51300	51289	51307			***
LT934125.1	+	TC_341	341	51394	51394	0	1	27.285874	0	0	0	51394	51394	51394			*
LT934125.1	+	TC_342	342	51464	51471	0	1	54.571748	3	3	3	51464	51464	51464			*
LT934125.1	+	TC_343	343	51525	51537	12	2	153.151198	0	0	0	51531	51525	51537			**
LT934125.1	+	TC_344	344	51586	51600	11	3	601.063404	0	0	2	51590	51586	51597			***
LT934125.1	+	TC_345	345	51680	51690	1	4	462.750147	0	0	4.55419929642149	51681	51680	51681			***
LT934125.1	+	TC_346	346	51738	51759	21	4	627.078232	0	0	2.37376029559931	51744	51738	51759			***
LT934125.1	+	TC_347	347	51813	51813	0	2	90.218536	0	0	0	51813	51813	51813			**
LT934125.1	+	TC_348	348	51892	51905	11	3	413.855655	0	0	7.61470984411521	51898	51892	51903			***
LT934125.1	+	TC_349	349	51985	51990	1	3	459.516286	0	0	1.68028357847865	51990	51989	51990			***
LT934125.1	+	TC_35	35	4949	4978	29	3	876.3647	0	0	0	4965	4949	4978			***
LT934125.1	+	TC_350	350	52029	52053	18	6	2430.504872	0	0	2.54987610347827	52042	52029	52047			***
LT934125.1	+	TC_351	351	52091	52125	22	6	2328.531085	0	0	5.83659166810898	52113	52097	52119			***
LT934125.1	+	TC_352	352	52169	52172	3	3	842.051594	0	0	0	52171	52169	52172			***
LT934125.1	+	TC_353	353	52214	52214	0	1	62.932662	0	0	0	52214	52214	52214			*
LT934125.1	+	TC_354	354	52280	52280	0	1	241.779497	0	0	0	52280	52280	52280			*
LT934125.1	+	TC_355	355	52302	52317	1	2	309.310303	0	0	3.27683865527975	52316	52316	52317			**
LT934125.1	+	TC_356	356	52380	52390	2	4	309.009127	0	0	4.15782209552609	52381	52380	52382			***
LT934125.1	+	TC_357	357	52434	52461	0	6	25485.451385	0	0	6.20186141299189	52460	52460	52460			***
LT934125.1	+	TC_358	358	52551	52566	12	4	990.07574	0	0	2.32192809488736	52560	52551	52563			***
LT934125.1	+	TC_359	359	52652	52652	0	1	27.285874	0	0	0	52652	52652	52652			*
LT934125.1	+	TC_36	36	5107	5107	0	1	27.285874	0	0	0	5107	5107	5107			*
LT934125.1	+	TC_360	360	52684	52684	0	1	36.451562	0	0	0	52684	52684	52684			*
LT934125.1	+	TC_361	361	52716	52728	0	1	251.730648	5.55065957721164	5.55065957721164	5.55065957721164	52716	52716	52716			*
LT934125.1	+	TC_362	362	52741	52745	0	1	81.857622	3.68016895976738	3.68016895976738	3.68016895976738	52741	52741	52741			*
LT934125.1	+	TC_363	363	52842	52842	0	2	87.233703	0	0	0	52842	52842	52842			**
LT934125.1	+	TC_364	364	52882	52892	0	2	243.369734	0	0	5.48306938934921	52882	52882	52882			**
LT934125.1	+	TC_365	365	52923	52923	0	1	27.285874	0	0	0	52923	52923	52923			*
LT934125.1	+	TC_366	366	52956	52957	1	2	150.166365	0	0	0	52956	52956	52957			**
LT934125.1	+	TC_367	367	53004	53004	0	2	144.790284	0	0	0	53004	53004	53004			**
LT934125.1	+	TC_368	368	53085	53091	0	2	78.872789	0	0	2.8073549220576	53085	53085	53085			*
LT934125.1	+	TC_369	369	53119	53119	0	1	62.932662	0	0	0	53119	53119	53119			*
LT934125.1	+	TC_37	37	6452	6455	0	1	54.571748	2	2	2	6452	6452	6452			*
LT934125.1	+	TC_370	370	53213	53216	0	1	81.857622	3.16992500144231	3.16992500144231	3.16992500144231	53213	53213	53213			*
LT934125.1	+	TC_371	371	53303	53319	16	2	117.50441	0	0	0	53311	53303	53319			**
LT934125.1	+	TC_372	372	53352	53352	0	1	62.932662	0	0	0	53352	53352	53352			*
LT934125.1	+	TC_373	373	53431	53431	0	1	125.865324	0	0	0	53431	53431	53431			*
LT934125.1	+	TC_374	374	53485	53496	11	2	51.586915	0	0	0	53490	53485	53496			*
LT934125.1	+	TC_375	375	53536	53543	7	2	87.233703	0	0	0	53540	53536	53543			**
LT934125.1	+	TC_376	376	53635	53652	0	6	39830.489408	0	0	3.86484415740317	53648	53648	53648			***
LT934125.1	+	TC_377	377	53723	53723	0	1	27.285874	0	0	0	53723	53723	53723			*
LT934125.1	+	TC_378	378	53767	53790	23	2	63.737436	0	0	0	53778	53767	53790			*
LT934125.1	+	TC_379	379	53843	53847	4	2	51.586915	0	0	0	53845	53843	53847			*
LT934125.1	+	TC_38	38	6680	6680	0	1	27.285874	0	0	0	6680	6680	6680			*
LT934125.1	+	TC_380	380	53902	53931	29	6	1090.632313	0	0	1.28584540492312	53922	53902	53931			***
LT934125.1	+	TC_381	381	53956	53956	0	1	62.932662	0	0	0	53956	53956	53956			*
LT934125.1	+	TC_382	382	53990	54006	6	4	815.56549	0	0	5.18914742795595	54002	54000	54006			***
LT934125.1	+	TC_383	383	54036	54042	1	2	248.768889	0	0	4.09634608687654	54042	54041	54042			**
LT934125.1	+	TC_384	384	54075	54091	16	3	681.211941	0	0	0	54081	54075	54091			***
LT934125.1	+	TC_385	385	54122	54122	0	1	27.285874	0	0	0	54122	54122	54122			*
LT934125.1	+	TC_386	386	54168	54168	0	2	78.872789	0	0	0	54168	54168	54168			*
LT934125.1	+	TC_387	387	54251	54252	1	2	51.586915	0	0	0	54252	54251	54252			*
LT934125.1	+	TC_388	388	54282	54307	25	4	168.361717	0	0	0	54293	54282	54307			**
LT934125.1	+	TC_389	389	54342	54360	18	2	595.145045	0	0	0	54351	54342	54360			**
LT934125.1	+	TC_39	39	6731	6731	0	1	62.932662	0	0	0	6731	6731	6731			*
LT934125.1	+	TC_390	390	54392	54399	7	2	90.218536	0	0	0	54396	54392	54399			**
LT934125.1	+	TC_391	391	54442	54442	0	1	567.859171	0	0	0	54442	54442	54442			*
LT934125.1	+	TC_392	392	54469	54475	6	3	451.111991	0	0	2.57798231680186	54472	54469	54475			***
LT934125.1	+	TC_393	393	54553	54570	17	2	90.218536	0	0	0	54562	54553	54570			**
LT934125.1	+	TC_394	394	54612	54646	20	3	187.286677	0	0	5.35615398451885	54633	54626	54646			**
LT934125.1	+	TC_395	395	54671	54676	0	1	81.857622	2.37376029559931	2.37376029559931	2.37376029559931	54676	54676	54676			*
LT934125.1	+	TC_396	396	54733	54745	12	4	206.631304	0	0	0.918295839196471	54742	54733	54745			**
LT934125.1	+	TC_397	397	54782	54792	0	1	97.204165	5.18914741016128	5.18914741016128	5.18914741016128	54782	54782	54782			*
LT934125.1	+	TC_398	398	54834	54834	0	1	24.301041	0	0	0	54834	54834	54834			*
LT934125.1	+	TC_399	399	54864	54868	0	1	109.143496	1.88372946994919	1.88372946994919	1.88372946994919	54868	54868	54868			*
LT934125.1	+	TC_4	4	1033	1035	0	1	109.143496	1.28584540492312	1.28584540492312	1.28584540492312	1035	1035	1035			*
LT934125.1	+	TC_40	40	6887	6887	0	1	62.932662	0	0	0	6887	6887	6887			*
LT934125.1	+	TC_400	400	54927	54940	13	4	732.987026	0	0	5.02421225738452	54936	54927	54940			***
LT934125.1	+	TC_401	401	55038	55038	0	1	27.285874	0	0	0	55038	55038	55038			*
LT934125.1	+	TC_402	402	55097	55097	0	1	27.285874	0	0	0	55097	55097	55097			*
LT934125.1	+	TC_403	403	55187	55187	0	1	27.285874	0	0	0	55187	55187	55187			*
LT934125.1	+	TC_404	404	55324	55324	0	1	27.285874	0	0	0	55324	55324	55324			*
LT934125.1	+	TC_405	405	55458	55458	0	1	54.571748	0	0	0	55458	55458	55458			*
LT934125.1	+	TC_406	406	55593	55615	22	3	331.998033	0	0	0	55600	55593	55615			***
LT934125.1	+	TC_407	407	55722	55725	2	3	235.813594	0	0	3.04385618977472	55723	55722	55724			**
LT934125.1	+	TC_408	408	55786	55786	0	1	241.779497	0	0	0	55786	55786	55786			*
LT934125.1	+	TC_409	409	55839	55839	0	2	262.294695	0	0	0	55839	55839	55839			**
LT934125.1	+	TC_41	41	7097	7097	0	1	62.932662	0	0	0	7097	7097	7097			*
LT934125.1	+	TC_410	410	55900	55900	0	4	886.977075	0	0	0	55900	55900	55900			***
LT934125.1	+	TC_411	411	55941	55941	0	2	130.459705	0	0	0	55941	55941	55941			**
LT934125.1	+	TC_412	412	56324	56327	3	2	237.400069	0	0	0	56326	56324	56327			**
LT934125.1	+	TC_413	413	56632	56632	0	1	27.285874	0	0	0	56632	56632	56632			
LT934125.1	+	TC_414	414	56681	56681	0	1	27.285874	0	0	0	56681	56681	56681			*
LT934125.1	+	TC_415	415	56729	56729	0	1	567.859171	0	0	0	56729	56729	56729			*
LT934125.1	+	TC_416	416	56763	56763	0	1	27.285874	0	0	0	56763	56763	56763			*
LT934125.1	+	TC_417	417	56903	56903	0	1	241.779497	0	0	0	56903	56903	56903			
LT934125.1	+	TC_418	418	57001	57023	22	2	63.737436	0	0	0	57012	57001	57023			*
LT934125.1	+	TC_419	419	57331	57331	0	1	62.932662	0	0	0	57331	57331	57331			*
LT934125.1	+	TC_42	42	7272	7281	0	1	125.865324	3.32192809488736	3.32192809488736	3.32192809488736	7272	7272	7272			*
LT934125.1	+	TC_420	420	57761	57761	0	2	87.233703	0	0	0	57761	57761	57761			**
LT934125.1	+	TC_421	421	58135	58135	0	1	27.285874	0	0	0	58135	58135	58135			*
