chr	strand	gene	group	cluster	start	end	dominant_tes	tags	tags.dominant_tes	q_0.1	q_0.9	interquantile_width	inCoding	cluster_width	hpi	cell_line	Time	dominant_TC	CDS_start	CDS_end	CDS_prime5	CDS_prime3	TSS_CDS_dist	closest_TC
LT934125.1	-	UL3.5	PK_15_4h	242	92064	92083	92069	24555.056554	14346.307385	92067	92072	6		20	4h	PK_15	4	242	92099	92752	92752	92099	30	242
LT934125.1	-	UL3.5	PK_15_6h	242	92064	92083	92069	27177.276134	15711.705548	92067	92072	6		20	6h	PK_15	6	242	92099	92752	92752	92099	30	242
LT934125.1	-	UL3.5	PK_15_8h	242	92064	92083	92069	29546.68476	17515.983148	92067	92070	4		20	8h	PK_15	8	242	92099	92752	92752	92099	30	242
LT934125.1	-	UL31	C6_12h	189	28425	28434	28429	27723.736592	18130.242637	28427	28430	4		10	12h	C6	12	189	28501	29316	29316	28501	72	189
LT934125.1	-	UL31	C6_1h	189	28427	28430	28429	8480.104371	4566.210046	28429	28430	2		4	1h	C6	1	189	28501	29316	29316	28501	72	189
LT934125.1	-	UL31	C6_2h	189	28425	28432	28429	18301.982714	8642.602949	28426	28430	5		8	2h	C6	2	189	28501	29316	29316	28501	72	189
LT934125.1	-	UL31	C6_4h	189	28425	28433	28429	36868.97334	21837.776517	28427	28430	4		9	4h	C6	4	189	28501	29316	29316	28501	72	189
LT934125.1	-	UL31	C6_6h	189	28425	28445	28429	37960.185437	24488.682847	28427	28430	4		21	6h	C6	6	189	28501	29316	29316	28501	72	189
LT934125.1	-	UL31	C6_8h	189	28425	28435	28429	31516.526958	20400.941957	28427	28430	4		11	8h	C6	8	189	28501	29316	29316	28501	72	189
LT934125.1	-	UL31	NRK_1h	189	28429	28430	28429	10526.315789	7894.736842	28429	28430	2		2	1h	NRK	1	189	28501	29316	29316	28501	72	189
LT934125.1	-	UL31	NRK_2h	189	28425	28432	28429	14705.882352	7352.941176	28425	28431	7		8	2h	NRK	2	189	28501	29316	29316	28501	72	189
LT934125.1	-	UL31	PC_12_1.5h	189	28420	28432	28429	15404.364568	6418.485237	28425	28430	6		13	1.5h	PC_12	1.5	189	28501	29316	29316	28501	72	189
LT934125.1	-	UL31	PC_12_12h	189	28425	28438	28429	45261.355242	28682.659193	28427	28430	4		14	12h	PC_12	12	189	28501	29316	29316	28501	72	189
LT934125.1	-	UL31	PC_12_1h	189	28426	28429	28429	6859.756098	5335.365854	28426	28429	4		4	1h	PC_12	1	189	28501	29316	29316	28501	72	189
LT934125.1	-	UL31	PC_12_2.5h	189	28425	28433	28429	16795.865632	10766.580534	28428	28430	3		9	2.5h	PC_12	2.5	189	28501	29316	29316	28501	72	189
LT934125.1	-	UL31	PC_12_2h	189	28415	28432	28429	13856.209148	8366.013072	28427	28430	4		18	2h	PC_12	2	189	28501	29316	29316	28501	72	189
LT934125.1	-	UL31	PC_12_4h	189	28425	28434	28429	28774.386164	18170.587327	28427	28430	4		10	4h	PC_12	4	189	28501	29316	29316	28501	72	189
LT934125.1	-	UL31	PC_12_6h	189	28425	28434	28429	29582.463199	18397.755371	28427	28430	4		10	6h	PC_12	6	189	28501	29316	29316	28501	72	189
LT934125.1	-	UL31	PC_12_8h	189	28425	28436	28429	44059.15699	28115.570998	28427	28430	4		12	8h	PC_12	8	189	28501	29316	29316	28501	72	189
LT934125.1	-	UL31	PK_15_12h	189	28425	28440	28429	40165.931288	26895.133526	28428	28430	3		16	12h	PK_15	12	189	28501	29316	29316	28501	72	189
LT934125.1	-	UL31	PK_15_1h	189	28429	28429	28429	748.502994	748.502994	28429	28429	1		1	1h	PK_15	1	189	28501	29316	29316	28501	72	189
LT934125.1	-	UL31	PK_15_2h	189	28426	28432	28429	14421.860504	10036.265497	28428	28430	3		7	2h	PK_15	2	189	28501	29316	29316	28501	72	189
LT934125.1	-	UL31	PK_15_4h	189	28425	28434	28429	29669.827013	19232.368596	28428	28430	3		10	4h	PK_15	4	189	28501	29316	29316	28501	72	189
LT934125.1	-	UL31	PK_15_6h	189	28425	28440	28429	35458.245502	23489.578355	28427	28430	4		16	6h	PK_15	6	189	28501	29316	29316	28501	72	189
LT934125.1	-	UL31	PK_15_8h	189	28425	28436	28429	39092.920519	26381.235797	28428	28430	3		12	8h	PK_15	8	189	28501	29316	29316	28501	72	189
LT934125.1	-	UL32	PC_12_4h	190	30522	30522	30522	51.474752	51.474752	30522	30522	1	UL32	1	4h	PC_12	4	190	29309	30721	30721	29309	-1213	190
LT934125.1	-	UL36	C6_12h	198	42005	42012	42005	8295.693886	5237.463324	42005	42007	3		8	12h	C6	12	198	32705	41983	41983	32705	-9300	198
LT934125.1	-	UL36	C6_1h	198	42005	42008	42005	3261.578604	1956.947162	42005	42008	4		4	1h	C6	1	198	32705	41983	41983	32705	-9300	198
LT934125.1	-	UL36	C6_2h	198	42005	42006	42005	3050.330452	2033.553635	42005	42006	2		2	2h	C6	2	198	32705	41983	41983	32705	-9300	198
LT934125.1	-	UL36	C6_4h	198	42005	42008	42005	2836.074871	1418.037436	42005	42008	4		4	4h	C6	4	198	32705	41983	41983	32705	-9300	198
LT934125.1	-	UL36	C6_6h	198	42005	42012	42005	4908.644668	2563.403327	42005	42007	3		8	6h	C6	6	198	32705	41983	41983	32705	-9300	198
LT934125.1	-	UL36	C6_8h	198	42005	42012	42005	5344.265896	3416.425687	42005	42007	3		8	8h	C6	8	198	32705	41983	41983	32705	-9300	198
LT934125.1	-	UL36	NRK_2h	198	42005	42008	42005	4901.960784	4084.96732	42005	42008	4		4	2h	NRK	2	198	32705	41983	41983	32705	-9300	198
LT934125.1	-	UL36	PC_12_1.5h	198	42005	42005	42005	2567.394095	2567.394095	42005	42005	1		1	1.5h	PC_12	1.5	198	32705	41983	41983	32705	-9300	198
LT934125.1	-	UL36	PC_12_12h	198	42005	42012	42005	7342.457748	4701.986576	42005	42007	3		8	12h	PC_12	12	198	32705	41983	41983	32705	-9300	198
LT934125.1	-	UL36	PC_12_1h	198	42005	42005	42005	2286.585366	2286.585366	42005	42005	1		1	1h	PC_12	1	198	32705	41983	41983	32705	-9300	198
LT934125.1	-	UL36	PC_12_2.5h	198	42005	42008	42005	2153.316106	1722.652885	42005	42008	4		4	2.5h	PC_12	2.5	198	32705	41983	41983	32705	-9300	198
LT934125.1	-	UL36	PC_12_2h	198	42005	42006	42005	1830.065359	1045.751634	42005	42006	2		2	2h	PC_12	2	198	32705	41983	41983	32705	-9300	198
LT934125.1	-	UL36	PC_12_4h	198	42005	42011	42005	5507.798425	3242.909353	42005	42007	3		7	4h	PC_12	4	198	32705	41983	41983	32705	-9300	198
LT934125.1	-	UL36	PC_12_6h	198	42005	42012	42005	6264.973799	3805.106786	42005	42007	3		8	6h	PC_12	6	198	32705	41983	41983	32705	-9300	198
LT934125.1	-	UL36	PC_12_8h	198	42005	42012	42005	7440.340129	4697.357593	42005	42007	3		8	8h	PC_12	8	198	32705	41983	41983	32705	-9300	198
LT934125.1	-	UL36	PK_15_12h	198	42005	42012	42005	4912.480046	3022.827131	42005	42007	3		8	12h	PK_15	12	198	32705	41983	41983	32705	-9300	198
LT934125.1	-	UL36	PK_15_1h	198	42005	42005	42005	748.502994	748.502994	42005	42005	1		1	1h	PK_15	1	198	32705	41983	41983	32705	-9300	198
LT934125.1	-	UL36	PK_15_2h	198	42005	42008	42005	2024.120773	1433.752214	42005	42007	3		4	2h	PK_15	2	198	32705	41983	41983	32705	-9300	198
LT934125.1	-	UL36	PK_15_4h	198	42005	42009	42005	3118.762475	1704.923486	42005	42007	3		5	4h	PK_15	4	198	32705	41983	41983	32705	-9300	198
LT934125.1	-	UL36	PK_15_6h	198	42005	42012	42005	4794.510212	2762.000111	42005	42007	3		8	6h	PK_15	6	198	32705	41983	41983	32705	-9300	198
LT934125.1	-	UL36	PK_15_8h	198	42005	42012	42005	4502.470746	2813.732411	42005	42007	3		8	8h	PK_15	8	198	32705	41983	41983	32705	-9300	198
LT934125.1	-	UL41	PC_12_4h	200	50375	50375	50375	51.474752	51.474752	50375	50375	1	UL41	1	4h	PC_12	4	200	50044	51141	51141	50044	-331	200
LT934125.1	-	UL50	C6_12h	175	8487	8494	8487	4051.668513	3133.712366	8487	8490	4		8	12h	C6	12	175	8593	9399	9399	8593	106	175
LT934125.1	-	UL50	C6_1h	175	8486	8490	8487	18264.840183	15655.577299	8487	8488	2		5	1h	C6	1	175	8593	9399	9399	8593	106	175
LT934125.1	-	UL50	C6_2h	175	8487	8494	8487	19318.759533	14743.263854	8487	8490	4		8	2h	C6	2	175	8593	9399	9399	8593	106	175
LT934125.1	-	UL50	C6_4h	175	8487	8492	8487	11911.514463	10493.477028	8487	8488	2		6	4h	C6	4	175	8593	9399	9399	8593	106	175
LT934125.1	-	UL50	C6_6h	175	8487	8494	8487	11617.125715	8835.560404	8487	8490	4		8	6h	C6	6	175	8593	9399	9399	8593	106	175
LT934125.1	-	UL50	C6_8h	175	8487	8499	8487	9077.931113	7003.672658	8487	8490	4		13	8h	C6	8	175	8593	9399	9399	8593	106	175
LT934125.1	-	UL50	C6_8h	176	9270	9270	9270	36.604561	36.604561	9270	9270	1	UL50	1	8h	C6	8	0	8593	9399	9399	8593	-677	0
LT934125.1	-	UL50	NRK_1h	175	8487	8491	8487	31578.947369	26315.789474	8487	8491	5		5	1h	NRK	1	175	8593	9399	9399	8593	106	175
LT934125.1	-	UL50	NRK_2h	175	8487	8495	8487	32679.738562	26960.784314	8487	8489	3		9	2h	NRK	2	175	8593	9399	9399	8593	106	175
LT934125.1	-	UL50	PC_12_1.5h	175	8487	8490	8487	19255.455711	8985.879332	8487	8490	4		4	1.5h	PC_12	1.5	175	8593	9399	9399	8593	106	175
LT934125.1	-	UL50	PC_12_12h	175	8487	8495	8487	3719.926088	3035.459688	8487	8490	4		9	12h	PC_12	12	175	8593	9399	9399	8593	106	175
LT934125.1	-	UL50	PC_12_1h	175	8487	8491	8487	15243.902439	12195.121951	8487	8491	5		5	1h	PC_12	1	175	8593	9399	9399	8593	106	175
LT934125.1	-	UL50	PC_12_2.5h	175	8487	8490	8487	12489.23342	10766.580534	8487	8489	3		4	2.5h	PC_12	2.5	175	8593	9399	9399	8593	106	175
LT934125.1	-	UL50	PC_12_2h	175	8487	8493	8487	15686.274507	12810.457516	8487	8490	4		7	2h	PC_12	2	175	8593	9399	9399	8593	106	175
LT934125.1	-	UL50	PC_12_4h	175	8487	8502	8487	12045.091882	9677.253307	8487	8490	4		16	4h	PC_12	4	175	8593	9399	9399	8593	106	175
LT934125.1	-	UL50	PC_12_6h	175	8487	8494	8487	7712.708032	6034.361267	8487	8490	4		8	6h	PC_12	6	175	8593	9399	9399	8593	106	175
LT934125.1	-	UL50	PC_12_8h	175	8487	8501	8487	5485.965075	4457.346622	8487	8490	4		15	8h	PC_12	8	175	8593	9399	9399	8593	106	175
LT934125.1	-	UL50	PK_15_12h	175	8487	8499	8487	2300.312781	1801.654373	8487	8490	4		13	12h	PK_15	12	175	8593	9399	9399	8593	106	175
LT934125.1	-	UL50	PK_15_12h	176	9270	9270	9270	10.806839	10.806839	9270	9270	1	UL50	1	12h	PK_15	12	0	8593	9399	9399	8593	-677	0
LT934125.1	-	UL50	PK_15_1h	175	8487	8489	8487	2994.011976	2245.508982	8487	8489	3		3	1h	PK_15	1	175	8593	9399	9399	8593	106	175
LT934125.1	-	UL50	PK_15_2h	175	8487	8499	8487	15855.612719	11891.709539	8487	8490	4		13	2h	PK_15	2	175	8593	9399	9399	8593	106	175
LT934125.1	-	UL50	PK_15_4h	175	8487	8499	8487	13722.55489	10645.375915	8487	8490	4		13	4h	PK_15	4	175	8593	9399	9399	8593	106	175
LT934125.1	-	UL50	PK_15_4h	176	9270	9270	9270	41.5835	41.5835	9270	9270	1	UL50	1	4h	PK_15	4	0	8593	9399	9399	8593	-677	0
LT934125.1	-	UL50	PK_15_6h	175	8487	8499	8487	7083.599555	5559.216981	8487	8490	4		13	6h	PK_15	6	175	8593	9399	9399	8593	106	175
LT934125.1	-	UL50	PK_15_8h	175	8487	8494	8487	3991.109804	3217.832279	8487	8490	4		8	8h	PK_15	8	175	8593	9399	9399	8593	106	175
LT934125.1	-	UL50	PK_15_8h	176	9270	9270	9270	14.966662	14.966662	9270	9270	1	UL50	1	8h	PK_15	8	0	8593	9399	9399	8593	-677	0
LT934125.1	-	UL7	C6_12h	240	86128	86138	86133	1068.919757	601.419545	86131	86137	7		11	12h	C6	12	240	86302	87102	87102	86302	169	240
LT934125.1	-	UL7	C6_2h	240	86131	86133	86131	1016.776818	508.388409	86131	86133	3		3	2h	C6	2	240	86302	87102	87102	86302	171	240
LT934125.1	-	UL7	C6_4h	240	86128	86134	86128	850.822461	283.607487	86128	86134	7		7	4h	C6	4	240	86302	87102	87102	86302	174	240
LT934125.1	-	UL7	C6_6h	240	86123	86138	86133	1363.512409	599.94546	86132	86138	7		16	6h	C6	6	240	86302	87102	87102	86302	169	240
LT934125.1	-	UL7	C6_8h	240	86128	86138	86133	1061.532267	561.269934	86130	86137	8		11	8h	C6	8	240	86302	87102	87102	86302	169	240
LT934125.1	-	UL7	NRK_2h	240	86124	86134	86130	5718.954248	4084.96732	86124	86134	11		11	2h	NRK	2	240	86302	87102	87102	86302	172	240
LT934125.1	-	UL7	PC_12_12h	240	86123	86143	86133	890.076859	400.399317	86131	86137	7		21	12h	PC_12	12	240	86302	87102	87102	86302	169	240
LT934125.1	-	UL7	PC_12_1h	240	86132	86134	86132	1524.390244	762.195122	86132	86134	3		3	1h	PC_12	1	240	86302	87102	87102	86302	170	240
LT934125.1	-	UL7	PC_12_2.5h	240	86124	86133	86130	5598.621878	3875.968992	86124	86133	10		10	2.5h	PC_12	2.5	240	86302	87102	87102	86302	172	240
LT934125.1	-	UL7	PC_12_2h	240	86130	86130	86130	522.875817	522.875817	86130	86130	1		1	2h	PC_12	2	240	86302	87102	87102	86302	172	240
LT934125.1	-	UL7	PC_12_4h	240	86123	86138	86133	823.596028	257.373758	86131	86137	7		16	4h	PC_12	4	240	86302	87102	87102	86302	169	240
LT934125.1	-	UL7	PC_12_6h	240	86131	86138	86133	807.143863	345.918799	86132	86137	6		8	6h	PC_12	6	240	86302	87102	87102	86302	169	240
LT934125.1	-	UL7	PC_12_8h	240	86129	86142	86133	902.898421	480.021944	86131	86137	7		14	8h	PC_12	8	240	86302	87102	87102	86302	169	240
LT934125.1	-	UL7	PK_15_12h	240	86130	86138	86133	356.625673	175.997085	86132	86137	6		9	12h	PK_15	12	240	86302	87102	87102	86302	169	240
LT934125.1	-	UL7	PK_15_2h	240	86133	86138	86133	253.015098	84.338366	86133	86138	6		6	2h	PK_15	2	240	86302	87102	87102	86302	169	240
LT934125.1	-	UL7	PK_15_4h	240	86128	86138	86133	790.086494	332.667997	86131	86137	7		11	4h	PK_15	4	240	86302	87102	87102	86302	169	240
LT934125.1	-	UL7	PK_15_6h	240	86128	86138	86133	543.344284	216.331521	86131	86138	8		11	6h	PK_15	6	240	86302	87102	87102	86302	169	240
LT934125.1	-	UL7	PK_15_8h	240	86130	86138	86133	491.405396	207.038821	86131	86137	7		9	8h	PK_15	8	240	86302	87102	87102	86302	169	240
LT934125.1	-	US1_2	C6_12h	299	127012	127098	127048	4636.04378	535.677327	127028	127088	61	US1_2	87	12h	C6	12	299	126886	127977	127977	126886	-162	299
LT934125.1	-	US1_2	C6_12h	300	127152	127154	127154	38.958351	24.348969	127152	127154	3	US1_2	3	12h	C6	12	0	126886	127977	127977	126886	-268	0
LT934125.1	-	US1_2	C6_12h	302	127261	127330	127276	774.297231	146.093817	127268	127324	57	US1_2	70	12h	C6	12	0	126886	127977	127977	126886	-390	0
LT934125.1	-	US1_2	C6_12h	310	127832	127832	127832	14.609382	14.609382	127832	127832	1	US1_2	1	12h	C6	12	0	126886	127977	127977	126886	-946	0
LT934125.1	-	US1_2	C6_12h	311	127995	127995	127995	19.479176	19.479176	127995	127995	1		1	12h	C6	12	0	126886	127977	127977	126886	-1109	0
LT934125.1	-	US1_2	C6_1h	299	127027	127048	127027	2609.262884	652.315721	127027	127048	22	US1_2	22	1h	C6	1	299	126886	127977	127977	126886	-141	299
LT934125.1	-	US1_2	C6_1h	300	127153	127153	127153	652.315721	652.315721	127153	127153	1	US1_2	1	1h	C6	1	0	126886	127977	127977	126886	-267	0
LT934125.1	-	US1_2	C6_2h	299	127028	127072	127072	2033.553635	1016.776817	127028	127072	45	US1_2	45	2h	C6	2	299	126886	127977	127977	126886	-186	299
LT934125.1	-	US1_2	C6_2h	302	127255	127255	127255	508.388409	508.388409	127255	127255	1	US1_2	1	2h	C6	2	0	126886	127977	127977	126886	-369	0
LT934125.1	-	US1_2	C6_2h	311	127979	127979	127979	508.388409	508.388409	127979	127979	1		1	2h	C6	2	0	126886	127977	127977	126886	-1093	0
LT934125.1	-	US1_2	C6_4h	298	126985	126989	126985	1418.037436	850.822462	126985	126989	5	US1_2	5	4h	C6	4	0	126886	127977	127977	126886	-99	298
LT934125.1	-	US1_2	C6_4h	299	127012	127090	127033	7090.187178	1134.429949	127025	127087	63	US1_2	79	4h	C6	4	299	126886	127977	127977	126886	-147	0
LT934125.1	-	US1_2	C6_4h	302	127276	127280	127276	850.822461	567.214974	127276	127280	5	US1_2	5	4h	C6	4	0	126886	127977	127977	126886	-390	0
LT934125.1	-	US1_2	C6_4h	311	127963	128017	127963	567.214974	283.607487	127963	128017	55	US1_2	55	4h	C6	4	0	126886	127977	127977	126886	-1077	0
LT934125.1	-	US1_2	C6_6h	299	127012	127102	127084	7690.209977	872.647941	127031	127089	59	US1_2	91	6h	C6	6	299	126886	127977	127977	126886	-198	299
LT934125.1	-	US1_2	C6_6h	301	127217	127217	127217	54.540496	54.540496	127217	127217	1	US1_2	1	6h	C6	6	0	126886	127977	127977	126886	-331	0
LT934125.1	-	US1_2	C6_6h	302	127247	127270	127268	381.783473	109.080993	127247	127270	24	US1_2	24	6h	C6	6	0	126886	127977	127977	126886	-382	0
LT934125.1	-	US1_2	C6_6h	304	127460	127460	127460	54.540496	54.540496	127460	127460	1	US1_2	1	6h	C6	6	0	126886	127977	127977	126886	-574	0
LT934125.1	-	US1_2	C6_6h	305	127528	127528	127528	54.540496	54.540496	127528	127528	1	US1_2	1	6h	C6	6	0	126886	127977	127977	126886	-642	0
LT934125.1	-	US1_2	C6_6h	307	127642	127642	127642	54.540496	54.540496	127642	127642	1	US1_2	1	6h	C6	6	0	126886	127977	127977	126886	-756	0
LT934125.1	-	US1_2	C6_6h	308	127714	127749	127714	218.161984	54.540496	127714	127749	36	US1_2	36	6h	C6	6	0	126886	127977	127977	126886	-828	0
LT934125.1	-	US1_2	C6_6h	309	127792	127793	127792	109.080992	54.540496	127792	127793	2	US1_2	2	6h	C6	6	0	126886	127977	127977	126886	-906	0
LT934125.1	-	US1_2	C6_6h	310	127842	127842	127842	54.540496	54.540496	127842	127842	1	US1_2	1	6h	C6	6	0	126886	127977	127977	126886	-956	0
LT934125.1	-	US1_2	C6_6h	311	127942	128007	127942	327.242976	54.540496	127942	128007	66	US1_2	66	6h	C6	6	0	126886	127977	127977	126886	-1056	0
LT934125.1	-	US1_2	C6_8h	298	126967	126997	126985	2110.863015	683.285137	126967	126989	23	US1_2	31	8h	C6	8	0	126886	127977	127977	126886	-99	298
LT934125.1	-	US1_2	C6_8h	299	127012	127096	127048	6003.148	658.882097	127025	127088	64	US1_2	85	8h	C6	8	299	126886	127977	127977	126886	-162	0
LT934125.1	-	US1_2	C6_8h	300	127145	127154	127152	97.612163	48.806081	127145	127154	10	US1_2	10	8h	C6	8	0	126886	127977	127977	126886	-266	0
LT934125.1	-	US1_2	C6_8h	302	127268	127298	127276	1061.532268	341.642569	127268	127287	20	US1_2	31	8h	C6	8	0	126886	127977	127977	126886	-390	0
LT934125.1	-	US1_2	C6_8h	311	128016	128016	128016	24.403041	24.403041	128016	128016	1		1	8h	C6	8	0	126886	127977	127977	126886	-1130	0
LT934125.1	-	US1_2	NRK_2h	302	127276	127276	127276	816.993464	816.993464	127276	127276	1	US1_2	1	2h	NRK	2	302	126886	127977	127977	126886	-390	302
LT934125.1	-	US1_2	PC_12_0.5h	298	126989	126989	126989	16666.666667	16666.666667	126989	126989	1	US1_2	1	0.5h	PC_12	0.5	298	126886	127977	127977	126886	-103	298
LT934125.1	-	US1_2	PC_12_1.5h	299	127031	127037	127037	6418.485236	2567.394095	127031	127037	7	US1_2	7	1.5h	PC_12	1.5	299	126886	127977	127977	126886	-151	299
LT934125.1	-	US1_2	PC_12_12h	298	126963	126991	126985	1176.849343	405.810119	126967	126989	23	US1_2	29	12h	PC_12	12	0	126886	127977	127977	126886	-99	298
LT934125.1	-	US1_2	PC_12_12h	299	127012	127096	127048	5578.536434	652.001591	127030	127089	60	US1_2	85	12h	PC_12	12	299	126886	127977	127977	126886	-162	0
LT934125.1	-	US1_2	PC_12_12h	300	127152	127154	127152	64.929619	43.286413	127152	127154	3	US1_2	3	12h	PC_12	12	0	126886	127977	127977	126886	-266	0
LT934125.1	-	US1_2	PC_12_12h	301	127214	127223	127223	29.759409	16.232405	127214	127223	10	US1_2	10	12h	PC_12	12	0	126886	127977	127977	126886	-337	0
LT934125.1	-	US1_2	PC_12_12h	302	127268	127298	127276	413.926321	113.626833	127268	127297	30	US1_2	31	12h	PC_12	12	0	126886	127977	127977	126886	-390	0
LT934125.1	-	US1_2	PC_12_12h	311	127995	127995	127995	18.937806	18.937806	127995	127995	1		1	12h	PC_12	12	0	126886	127977	127977	126886	-1109	0
LT934125.1	-	US1_2	PC_12_1h	299	127040	127048	127042	3048.780488	1524.390244	127040	127048	9	US1_2	9	1h	PC_12	1	299	126886	127977	127977	126886	-156	299
LT934125.1	-	US1_2	PC_12_1h	302	127285	127285	127285	762.195122	762.195122	127285	127285	1	US1_2	1	1h	PC_12	1	0	126886	127977	127977	126886	-399	0
LT934125.1	-	US1_2	PC_12_2.5h	299	127004	127094	127033	9043.927645	1291.989664	127018	127089	72	US1_2	91	2.5h	PC_12	2.5	299	126886	127977	127977	126886	-147	299
LT934125.1	-	US1_2	PC_12_2.5h	302	127276	127279	127276	861.326442	430.663221	127276	127279	4	US1_2	4	2.5h	PC_12	2.5	0	126886	127977	127977	126886	-390	0
LT934125.1	-	US1_2	PC_12_2.5h	311	127989	127995	127989	861.326442	430.663221	127989	127995	7		7	2.5h	PC_12	2.5	0	126886	127977	127977	126886	-1103	0
LT934125.1	-	US1_2	PC_12_2h	298	126985	126985	126985	784.313725	784.313725	126985	126985	1	US1_2	1	2h	PC_12	2	0	126886	127977	127977	126886	-99	298
LT934125.1	-	US1_2	PC_12_2h	299	127012	127095	127025	7320.261431	784.313725	127025	127089	65	US1_2	84	2h	PC_12	2	299	126886	127977	127977	126886	-139	0
LT934125.1	-	US1_2	PC_12_2h	300	127157	127157	127157	261.437908	261.437908	127157	127157	1	US1_2	1	2h	PC_12	2	0	126886	127977	127977	126886	-271	0
LT934125.1	-	US1_2	PC_12_2h	301	127223	127223	127223	261.437908	261.437908	127223	127223	1	US1_2	1	2h	PC_12	2	0	126886	127977	127977	126886	-337	0
LT934125.1	-	US1_2	PC_12_2h	302	127298	127303	127298	784.313725	522.875817	127298	127303	6	US1_2	6	2h	PC_12	2	0	126886	127977	127977	126886	-412	0
LT934125.1	-	US1_2	PC_12_4h	299	126963	127098	127048	16832.243796	1389.818294	126985	127088	104	US1_2	136	4h	PC_12	4	299	126886	127977	127977	126886	-162	299
LT934125.1	-	US1_2	PC_12_4h	300	127152	127159	127152	154.424255	102.949503	127152	127159	8	US1_2	8	4h	PC_12	4	0	126886	127977	127977	126886	-266	0
LT934125.1	-	US1_2	PC_12_4h	301	127207	127214	127207	102.949504	51.474752	127207	127214	8	US1_2	8	4h	PC_12	4	0	126886	127977	127977	126886	-321	0
LT934125.1	-	US1_2	PC_12_4h	302	127259	127339	127268	2419.313332	257.373758	127267	127318	52	US1_2	81	4h	PC_12	4	0	126886	127977	127977	126886	-382	0
LT934125.1	-	US1_2	PC_12_4h	306	127609	127609	127609	51.474752	51.474752	127609	127609	1	US1_2	1	4h	PC_12	4	0	126886	127977	127977	126886	-723	0
LT934125.1	-	US1_2	PC_12_4h	309	127788	127788	127788	51.474752	51.474752	127788	127788	1	US1_2	1	4h	PC_12	4	0	126886	127977	127977	126886	-902	0
LT934125.1	-	US1_2	PC_12_4h	310	127843	127854	127843	102.949504	51.474752	127843	127854	12	US1_2	12	4h	PC_12	4	0	126886	127977	127977	126886	-957	0
LT934125.1	-	US1_2	PC_12_6h	298	126967	126994	126985	2088.324601	691.837598	126967	126989	23	US1_2	28	6h	PC_12	6	0	126886	127977	127977	126886	-99	298
LT934125.1	-	US1_2	PC_12_6h	299	127010	127095	127084	11505.003015	1434.922425	127031	127089	59	US1_2	86	6h	PC_12	6	299	126886	127977	127977	126886	-198	0
LT934125.1	-	US1_2	PC_12_6h	300	127152	127157	127154	179.365303	115.306266	127152	127157	6	US1_2	6	6h	PC_12	6	0	126886	127977	127977	126886	-268	0
LT934125.1	-	US1_2	PC_12_6h	301	127209	127223	127209	140.929882	38.435422	127209	127223	15	US1_2	15	6h	PC_12	6	0	126886	127977	127977	126886	-323	0
LT934125.1	-	US1_2	PC_12_6h	302	127261	127300	127276	1127.439049	230.612533	127268	127297	30	US1_2	40	6h	PC_12	6	0	126886	127977	127977	126886	-390	0
LT934125.1	-	US1_2	PC_12_6h	303	127324	127324	127324	89.682652	89.682652	127324	127324	1	US1_2	1	6h	PC_12	6	0	126886	127977	127977	126886	-438	0
LT934125.1	-	US1_2	PC_12_6h	310	127835	127835	127835	25.623615	25.623615	127835	127835	1	US1_2	1	6h	PC_12	6	0	126886	127977	127977	126886	-949	0
LT934125.1	-	US1_2	PC_12_8h	298	126967	127096	126985	11154.795656	1131.480296	126985	127089	105	US1_2	130	8h	PC_12	8	298	126886	127977	127977	126886	-99	298
LT934125.1	-	US1_2	PC_12_8h	300	127152	127154	127152	125.720033	102.861845	127152	127154	3	US1_2	3	8h	PC_12	8	0	126886	127977	127977	126886	-266	0
LT934125.1	-	US1_2	PC_12_8h	301	127220	127220	127220	22.858188	22.858188	127220	127220	1	US1_2	1	8h	PC_12	8	0	126886	127977	127977	126886	-334	0
LT934125.1	-	US1_2	PC_12_8h	302	127247	127306	127276	857.182046	205.72369	127268	127298	31	US1_2	60	8h	PC_12	8	0	126886	127977	127977	126886	-390	0
LT934125.1	-	US1_2	PK_15_12h	299	126967	127098	127048	8934.167827	861.459417	126985	127088	104	US1_2	132	12h	PK_15	12	299	126886	127977	127977	126886	-162	299
LT934125.1	-	US1_2	PK_15_12h	300	127152	127154	127152	52.490359	29.332848	127152	127154	3	US1_2	3	12h	PK_15	12	0	126886	127977	127977	126886	-266	0
LT934125.1	-	US1_2	PK_15_12h	302	127261	127324	127276	415.291368	72.560202	127268	127322	55	US1_2	64	12h	PK_15	12	0	126886	127977	127977	126886	-390	0
LT934125.1	-	US1_2	PK_15_1h	299	127033	127094	127033	2245.508982	748.502994	127033	127094	62	US1_2	62	1h	PK_15	1	299	126886	127977	127977	126886	-147	299
LT934125.1	-	US1_2	PK_15_1h	302	127276	127282	127276	1497.005988	748.502994	127276	127282	7	US1_2	7	1h	PK_15	1	0	126886	127977	127977	126886	-390	0
LT934125.1	-	US1_2	PK_15_2h	298	126963	126994	126985	2192.797506	843.383655	126967	126989	23	US1_2	32	2h	PK_15	2	0	126886	127977	127977	126886	-99	298
LT934125.1	-	US1_2	PK_15_2h	299	127012	127098	127048	6241.039058	674.706924	127030	127091	62	US1_2	87	2h	PK_15	2	299	126886	127977	127977	126886	-162	0
