group	cluster	chr	start	end	strand	dominant_tes	tags	tags.dominant_tes	q_0.1	q_0.9	interquantile_width	cluster_width	hpi	cell_line	Time
PC_12_2h	115	LT934125.1	116494	116494	+	116494	261.437908	261.437908	116494	116494	1	1	2h	PC_12	2
PC_12_2h	116	LT934125.1	116560	116560	+	116560	261.437908	261.437908	116560	116560	1	1	2h	PC_12	2
PC_12_2h	117	LT934125.1	116622	116645	+	116630	3921.568623	784.313725	116626	116641	16	24	2h	PC_12	2
PC_12_2h	118	LT934125.1	116680	116705	+	116684	3660.130716	784.313725	116681	116702	22	26	2h	PC_12	2
PC_12_2h	119	LT934125.1	116732	116732	+	116732	784.313725	784.313725	116732	116732	1	1	2h	PC_12	2
PC_12_2h	121	LT934125.1	116956	116962	+	116962	64052.287581	58562.091503	116962	116962	1	7	2h	PC_12	2
PC_12_2h	125	LT934125.1	120049	120049	+	120049	261.437908	261.437908	120049	120049	1	1	2h	PC_12	2
PC_12_2h	127	LT934125.1	120468	120477	+	120477	96993.464051	60653.594771	120473	120477	5	10	2h	PC_12	2
PC_12_2h	128	LT934125.1	120564	120564	+	120564	261.437908	261.437908	120564	120564	1	1	2h	PC_12	2
PC_12_2h	131	LT934125.1	122908	122916	+	122915	15424.836599	9673.202614	122911	122915	5	9	2h	PC_12	2
PC_12_2h	136	LT934125.1	125225	125242	+	125230	22483.66013	15163.398693	125227	125230	4	18	2h	PC_12	2
PC_12_2h	139	LT934125.1	126141	126151	+	126151	51764.705881	35816.993464	126148	126151	4	11	2h	PC_12	2
PC_12_2h	142	LT934125.1	127069	127069	+	127069	261.437908	261.437908	127069	127069	1	1	2h	PC_12	2
PC_12_2h	143	LT934125.1	127110	127117	+	127110	1307.189542	522.875817	127110	127117	8	8	2h	PC_12	2
PC_12_2h	144	LT934125.1	127174	127174	+	127174	261.437908	261.437908	127174	127174	1	1	2h	PC_12	2
PC_12_2h	152	LT934125.1	127837	127837	+	127837	261.437908	261.437908	127837	127837	1	1	2h	PC_12	2
PC_12_2h	157	LT934125.1	133509	133512	+	133509	522.875816	261.437908	133509	133512	4	4	2h	PC_12	2
PC_12_2h	166	LT934125.1	141344	141359	+	141356	6535.947711	5228.75817	141354	141356	3	16	2h	PC_12	2
PC_12_2h	173	LT934125.1	2778	2785	-	2778	33464.052285	27450.980392	2778	2780	3	8	2h	PC_12	2
PC_12_2h	175	LT934125.1	8487	8493	-	8487	15686.274507	12810.457516	8487	8490	4	7	2h	PC_12	2
PC_12_2h	181	LT934125.1	16581	16588	-	16581	20130.718953	9411.764706	16581	16586	6	8	2h	PC_12	2
PC_12_2h	185	LT934125.1	21473	21481	-	21477	28758.169933	15947.712418	21475	21477	3	9	2h	PC_12	2
PC_12_2h	189	LT934125.1	28415	28432	-	28429	13856.209148	8366.013072	28427	28430	4	18	2h	PC_12	2
PC_12_2h	196	LT934125.1	32685	32692	-	32686	19084.967319	15686.27451	32686	32688	3	8	2h	PC_12	2
PC_12_2h	198	LT934125.1	42005	42006	-	42005	1830.065359	1045.751634	42005	42006	2	2	2h	PC_12	2
PC_12_2h	214	LT934125.1	55265	55277	-	55270	53856.209147	43137.254902	55270	55272	3	13	2h	PC_12	2
PC_12_2h	227	LT934125.1	63162	63170	-	63162	1568.62745	522.875817	63162	63170	9	9	2h	PC_12	2
PC_12_2h	229	LT934125.1	64133	64143	-	64133	3921.568626	3137.254902	64133	64141	9	11	2h	PC_12	2
PC_12_2h	234	LT934125.1	71549	71549	-	71549	1568.627451	1568.627451	71549	71549	1	1	2h	PC_12	2
PC_12_2h	237	LT934125.1	75650	75650	-	75650	261.437908	261.437908	75650	75650	1	1	2h	PC_12	2
PC_12_2h	239	LT934125.1	80350	80355	-	80352	10457.516339	8888.888889	80352	80355	4	6	2h	PC_12	2
PC_12_2h	240	LT934125.1	86130	86130	-	86130	522.875817	522.875817	86130	86130	1	1	2h	PC_12	2
PC_12_2h	242	LT934125.1	92064	92072	-	92069	16993.464051	11764.705882	92067	92069	3	9	2h	PC_12	2
PC_12_2h	243	LT934125.1	93245	93245	-	93245	261.437908	261.437908	93245	93245	1	1	2h	PC_12	2
PC_12_2h	245	LT934125.1	95886	95897	-	95889	67189.542482	39215.686275	95889	95892	4	12	2h	PC_12	2
PC_12_2h	249	LT934125.1	102358	102373	-	102361	6535.947711	5228.75817	102361	102363	3	16	2h	PC_12	2
PC_12_2h	258	LT934125.1	110205	110208	-	110205	522.875816	261.437908	110205	110208	4	4	2h	PC_12	2
PC_12_2h	263	LT934125.1	115880	115880	-	115880	261.437908	261.437908	115880	115880	1	1	2h	PC_12	2
PC_12_2h	271	LT934125.1	116543	116543	-	116543	261.437908	261.437908	116543	116543	1	1	2h	PC_12	2
PC_12_2h	272	LT934125.1	116600	116607	-	116601	1307.189542	522.875817	116600	116607	8	8	2h	PC_12	2
PC_12_2h	273	LT934125.1	116648	116648	-	116648	261.437908	261.437908	116648	116648	1	1	2h	PC_12	2
PC_12_2h	282	LT934125.1	122309	122309	-	122309	261.437908	261.437908	122309	122309	1	1	2h	PC_12	2
PC_12_2h	283	LT934125.1	122913	122913	-	122913	1045.751634	1045.751634	122913	122913	1	1	2h	PC_12	2
PC_12_2h	296	LT934125.1	126753	126759	-	126753	64313.72549	58823.529412	126753	126753	1	7	2h	PC_12	2
PC_12_2h	298	LT934125.1	126985	126985	-	126985	784.313725	784.313725	126985	126985	1	1	2h	PC_12	2
PC_12_2h	299	LT934125.1	127012	127095	-	127025	7320.261431	784.313725	127025	127089	65	84	2h	PC_12	2
PC_12_2h	300	LT934125.1	127157	127157	-	127157	261.437908	261.437908	127157	127157	1	1	2h	PC_12	2
PC_12_2h	301	LT934125.1	127223	127223	-	127223	261.437908	261.437908	127223	127223	1	1	2h	PC_12	2
PC_12_2h	302	LT934125.1	127298	127303	-	127298	784.313725	522.875817	127298	127303	6	6	2h	PC_12	2
PC_12_2h	319	LT934125.1	128498	128498	-	128498	261.437908	261.437908	128498	128498	1	1	2h	PC_12	2
PC_12_2h	322	LT934125.1	129913	129913	-	129913	261.437908	261.437908	129913	129913	1	1	2h	PC_12	2
PC_12_2h	324	LT934125.1	134888	134895	-	134888	2875.816992	2352.941176	134888	134890	3	8	2h	PC_12	2
PC_12_2h	333	LT934125.1	141326	141326	-	141326	261.437908	261.437908	141326	141326	1	1	2h	PC_12	2
PC_12_4h	2	LT934125.1	2266	2275	+	2273	23678.385752	16368.97102	2272	2275	4	10	4h	PC_12	4
PC_12_4h	4	LT934125.1	8518	8526	+	8523	6125.495445	4117.980131	8519	8526	8	9	4h	PC_12	4
PC_12_4h	7	LT934125.1	9986	9986	+	9986	51.474752	51.474752	9986	9986	1	1	4h	PC_12	4
PC_12_4h	9	LT934125.1	10412	10431	+	10426	34899.881609	25737.375817	10425	10430	6	20	4h	PC_12	4
PC_12_4h	10	LT934125.1	12002	12002	+	12002	51.474752	51.474752	12002	12002	1	1	4h	PC_12	4
PC_12_4h	11	LT934125.1	12087	12087	+	12087	51.474752	51.474752	12087	12087	1	1	4h	PC_12	4
PC_12_4h	12	LT934125.1	12168	12177	+	12168	102.949504	51.474752	12168	12177	10	10	4h	PC_12	4
PC_12_4h	18	LT934125.1	16212	16226	+	16224	25582.951564	20950.223915	16221	16224	4	15	4h	PC_12	4
PC_12_4h	19	LT934125.1	28629	28632	+	28632	617.69702	463.272765	28629	28632	4	4	4h	PC_12	4
PC_12_4h	24	LT934125.1	32404	32415	+	32415	57239.923818	51474.751634	32414	32415	2	12	4h	PC_12	4
PC_12_4h	27	LT934125.1	35560	35560	+	35560	51.474752	51.474752	35560	35560	1	1	4h	PC_12	4
PC_12_4h	31	LT934125.1	46027	46038	+	46038	16523.395275	13074.586915	46036	46038	3	12	4h	PC_12	4
PC_12_4h	33	LT934125.1	49641	49648	+	49647	46224.326968	37267.720183	49645	49647	3	8	4h	PC_12	4
PC_12_4h	36	LT934125.1	51840	51840	+	51840	51.474752	51.474752	51840	51840	1	1	4h	PC_12	4
PC_12_4h	37	LT934125.1	52421	52440	+	52437	13898.182944	8390.384516	52434	52439	6	20	4h	PC_12	4
PC_12_4h	39	LT934125.1	53590	53604	+	53594	15185.051732	4529.778144	53590	53604	15	15	4h	PC_12	4
PC_12_4h	42	LT934125.1	55155	55161	+	55161	13331.960673	8699.233026	55158	55161	4	7	4h	PC_12	4
PC_12_4h	43	LT934125.1	55263	55276	+	55263	154.424256	51.474752	55263	55276	14	14	4h	PC_12	4
PC_12_4h	46	LT934125.1	59788	59788	+	59788	51.474752	51.474752	59788	59788	1	1	4h	PC_12	4
PC_12_4h	47	LT934125.1	60243	60256	+	60251	15082.102229	12817.213157	60251	60251	1	14	4h	PC_12	4
PC_12_4h	49	LT934125.1	62133	62133	+	62133	51.474752	51.474752	62133	62133	1	1	4h	PC_12	4
PC_12_4h	50	LT934125.1	62332	62341	+	62340	10964.122098	6691.717712	62337	62340	4	10	4h	PC_12	4
PC_12_4h	52	LT934125.1	63417	63420	+	63420	205.899007	154.424255	63417	63420	4	4	4h	PC_12	4
PC_12_4h	53	LT934125.1	65742	65742	+	65742	51.474752	51.474752	65742	65742	1	1	4h	PC_12	4
PC_12_4h	57	LT934125.1	70512	70521	+	70521	8647.758275	7927.111752	70521	70521	1	10	4h	PC_12	4
PC_12_4h	58	LT934125.1	71516	71544	+	71544	20075.153139	10294.950327	71531	71544	14	29	4h	PC_12	4
PC_12_4h	59	LT934125.1	75633	75652	+	75649	617.697021	154.424255	75636	75651	16	20	4h	PC_12	4
PC_12_4h	61	LT934125.1	79982	79996	+	79996	36289.699902	28928.810418	79993	79996	4	15	4h	PC_12	4
PC_12_4h	63	LT934125.1	81797	81801	+	81797	102.949504	51.474752	81797	81801	5	5	4h	PC_12	4
PC_12_4h	64	LT934125.1	86161	86169	+	86167	4787.151902	3603.232614	86165	86167	3	9	4h	PC_12	4
PC_12_4h	66	LT934125.1	91553	91553	+	91553	51.474752	51.474752	91553	91553	1	1	4h	PC_12	4
PC_12_4h	67	LT934125.1	92045	92059	+	92059	6176.970197	4632.727647	92052	92059	8	15	4h	PC_12	4
PC_12_4h	68	LT934125.1	92304	92304	+	92304	51.474752	51.474752	92304	92304	1	1	4h	PC_12	4
PC_12_4h	69	LT934125.1	92467	92467	+	92467	51.474752	51.474752	92467	92467	1	1	4h	PC_12	4
PC_12_4h	71	LT934125.1	92614	92614	+	92614	51.474752	51.474752	92614	92614	1	1	4h	PC_12	4
PC_12_4h	79	LT934125.1	96906	96906	+	96906	51.474752	51.474752	96906	96906	1	1	4h	PC_12	4
PC_12_4h	85	LT934125.1	102422	102422	+	102422	154.424255	154.424255	102422	102422	1	1	4h	PC_12	4
PC_12_4h	89	LT934125.1	108142	108142	+	108142	51.474752	51.474752	108142	108142	1	1	4h	PC_12	4
PC_12_4h	90	LT934125.1	108225	108225	+	108225	51.474752	51.474752	108225	108225	1	1	4h	PC_12	4
PC_12_4h	92	LT934125.1	108698	108698	+	108698	51.474752	51.474752	108698	108698	1	1	4h	PC_12	4
PC_12_4h	93	LT934125.1	108820	108830	+	108829	10912.647347	9522.829052	108828	108829	2	11	4h	PC_12	4
PC_12_4h	97	LT934125.1	115193	115193	+	115193	51.474752	51.474752	115193	115193	1	1	4h	PC_12	4
PC_12_4h	100	LT934125.1	115410	115410	+	115410	51.474752	51.474752	115410	115410	1	1	4h	PC_12	4
PC_12_4h	101	LT934125.1	115511	115511	+	115511	51.474752	51.474752	115511	115511	1	1	4h	PC_12	4
PC_12_4h	107	LT934125.1	115863	115874	+	115863	102.949504	51.474752	115863	115874	12	12	4h	PC_12	4
PC_12_4h	108	LT934125.1	115929	115929	+	115929	51.474752	51.474752	115929	115929	1	1	4h	PC_12	4
PC_12_4h	111	LT934125.1	116108	116108	+	116108	51.474752	51.474752	116108	116108	1	1	4h	PC_12	4
PC_12_4h	114	LT934125.1	116378	116458	+	116438	2419.313332	257.373758	116399	116450	52	81	4h	PC_12	4
PC_12_4h	115	LT934125.1	116503	116510	+	116503	102.949504	51.474752	116503	116510	8	8	4h	PC_12	4
PC_12_4h	116	LT934125.1	116558	116565	+	116565	154.424255	102.949503	116558	116565	8	8	4h	PC_12	4
PC_12_4h	118	LT934125.1	116619	116754	+	116669	16780.769044	1389.818294	116629	116732	104	136	4h	PC_12	4
PC_12_4h	121	LT934125.1	116946	116962	+	116962	80609.461062	75461.985896	116962	116962	1	17	4h	PC_12	4
PC_12_4h	122	LT934125.1	117026	117026	+	117026	51.474752	51.474752	117026	117026	1	1	4h	PC_12	4
PC_12_4h	127	LT934125.1	120465	120477	+	120477	75873.78391	48283.317033	120473	120477	5	13	4h	PC_12	4
PC_12_4h	131	LT934125.1	122907	122915	+	122915	20229.577391	13743.758686	122912	122915	4	9	4h	PC_12	4
PC_12_4h	133	LT934125.1	124451	124451	+	124451	51.474752	51.474752	124451	124451	1	1	4h	PC_12	4
PC_12_4h	136	LT934125.1	125220	125233	+	125230	10346.42508	8338.909765	125227	125230	4	14	4h	PC_12	4
PC_12_4h	138	LT934125.1	125876	125876	+	125876	51.474752	51.474752	125876	125876	1	1	4h	PC_12	4
PC_12_4h	139	LT934125.1	126139	126152	+	126151	37473.61919	25634.426314	126148	126151	4	14	4h	PC_12	4
PC_12_4h	140	LT934125.1	126462	126462	+	126462	154.424255	154.424255	126462	126462	1	1	4h	PC_12	4
PC_12_4h	141	LT934125.1	127001	127001	+	127001	51.474752	51.474752	127001	127001	1	1	4h	PC_12	4
PC_12_4h	143	LT934125.1	127110	127131	+	127110	617.697021	257.373758	127110	127119	10	22	4h	PC_12	4
PC_12_4h	144	LT934125.1	127174	127174	+	127174	51.474752	51.474752	127174	127174	1	1	4h	PC_12	4
PC_12_4h	146	LT934125.1	127362	127362	+	127362	51.474752	51.474752	127362	127362	1	1	4h	PC_12	4
PC_12_4h	155	LT934125.1	131296	131296	+	131296	51.474752	51.474752	131296	131296	1	1	4h	PC_12	4
PC_12_4h	157	LT934125.1	133509	133509	+	133509	102.949503	102.949503	133509	133509	1	1	4h	PC_12	4
PC_12_4h	158	LT934125.1	134958	134958	+	134958	51.474752	51.474752	134958	134958	1	1	4h	PC_12	4
PC_12_4h	159	LT934125.1	135216	135216	+	135216	51.474752	51.474752	135216	135216	1	1	4h	PC_12	4
PC_12_4h	166	LT934125.1	141344	141359	+	141356	9677.253309	7206.465229	141354	141359	6	16	4h	PC_12	4
PC_12_4h	168	LT934125.1	142452	142452	+	142452	51.474752	51.474752	142452	142452	1	1	4h	PC_12	4
PC_12_4h	170	LT934125.1	1521	1521	-	1521	51.474752	51.474752	1521	1521	1	1	4h	PC_12	4
PC_12_4h	173	LT934125.1	2778	2790	-	2778	13743.758686	11272.970608	2778	2781	4	13	4h	PC_12	4
PC_12_4h	175	LT934125.1	8487	8502	-	8487	12045.091882	9677.253307	8487	8490	4	16	4h	PC_12	4
PC_12_4h	180	LT934125.1	16511	16511	-	16511	51.474752	51.474752	16511	16511	1	1	4h	PC_12	4
PC_12_4h	181	LT934125.1	16580	16595	-	16581	18170.587329	10706.74834	16581	16583	3	16	4h	PC_12	4
PC_12_4h	182	LT934125.1	17685	17685	-	17685	51.474752	51.474752	17685	17685	1	1	4h	PC_12	4
PC_12_4h	185	LT934125.1	21473	21482	-	21477	14258.506203	7618.263242	21475	21477	3	10	4h	PC_12	4
PC_12_4h	187	LT934125.1	22416	22416	-	22416	51.474752	51.474752	22416	22416	1	1	4h	PC_12	4
PC_12_4h	189	LT934125.1	28425	28434	-	28429	28774.386164	18170.587327	28427	28430	4	10	4h	PC_12	4
PC_12_4h	190	LT934125.1	30522	30522	-	30522	51.474752	51.474752	30522	30522	1	1	4h	PC_12	4
PC_12_4h	191	LT934125.1	31685	31685	-	31685	51.474752	51.474752	31685	31685	1	1	4h	PC_12	4
PC_12_4h	192	LT934125.1	31899	31899	-	31899	51.474752	51.474752	31899	31899	1	1	4h	PC_12	4
PC_12_4h	193	LT934125.1	32038	32040	-	32038	360.323262	257.373758	32038	32040	3	3	4h	PC_12	4
PC_12_4h	196	LT934125.1	32686	32692	-	32686	9986.101818	7978.586503	32686	32689	4	7	4h	PC_12	4
PC_12_4h	198	LT934125.1	42005	42011	-	42005	5507.798425	3242.909353	42005	42007	3	7	4h	PC_12	4
PC_12_4h	199	LT934125.1	50025	50030	-	50026	308.84851	102.949503	50025	50030	6	6	4h	PC_12	4
PC_12_4h	200	LT934125.1	50375	50375	-	50375	51.474752	51.474752	50375	50375	1	1	4h	PC_12	4
PC_12_4h	201	LT934125.1	52410	52410	-	52410	51.474752	51.474752	52410	52410	1	1	4h	PC_12	4
PC_12_4h	203	LT934125.1	52695	52695	-	52695	51.474752	51.474752	52695	52695	1	1	4h	PC_12	4
PC_12_4h	204	LT934125.1	52799	52799	-	52799	51.474752	51.474752	52799	52799	1	1	4h	PC_12	4
PC_12_4h	208	LT934125.1	54067	54067	-	54067	51.474752	51.474752	54067	54067	1	1	4h	PC_12	4
PC_12_4h	209	LT934125.1	54124	54124	-	54124	51.474752	51.474752	54124	54124	1	1	4h	PC_12	4
PC_12_4h	210	LT934125.1	54341	54341	-	54341	51.474752	51.474752	54341	54341	1	1	4h	PC_12	4
PC_12_4h	214	LT934125.1	55268	55280	-	55270	58475.317857	45864.003706	55270	55273	4	13	4h	PC_12	4
PC_12_4h	216	LT934125.1	55639	55639	-	55639	51.474752	51.474752	55639	55639	1	1	4h	PC_12	4
PC_12_4h	217	LT934125.1	55720	55720	-	55720	51.474752	51.474752	55720	55720	1	1	4h	PC_12	4
PC_12_4h	227	LT934125.1	63153	63188	-	63159	13074.586917	2882.586092	63157	63166	10	36	4h	PC_12	4
PC_12_4h	229	LT934125.1	64133	64151	-	64133	5713.697431	3809.131621	64133	64141	9	19	4h	PC_12	4
PC_12_4h	232	LT934125.1	70314	70314	-	70314	51.474752	51.474752	70314	70314	1	1	4h	PC_12	4
PC_12_4h	234	LT934125.1	71546	71552	-	71549	2110.464817	1544.242549	71546	71550	5	7	4h	PC_12	4
PC_12_4h	237	LT934125.1	75637	75653	-	75637	360.323264	51.474752	75637	75653	17	17	4h	PC_12	4
PC_12_4h	238	LT934125.1	76252	76252	-	76252	51.474752	51.474752	76252	76252	1	1	4h	PC_12	4
PC_12_4h	239	LT934125.1	80352	80359	-	80352	14515.879961	12250.990889	80352	80354	3	8	4h	PC_12	4
PC_12_4h	240	LT934125.1	86123	86138	-	86133	823.596028	257.373758	86131	86137	7	16	4h	PC_12	4
PC_12_4h	242	LT934125.1	92064	92083	-	92069	27436.042623	16214.546765	92067	92072	6	20	4h	PC_12	4
PC_12_4h	243	LT934125.1	93214	93274	-	93229	1183.919291	205.899007	93227	93256	30	61	4h	PC_12	4
PC_12_4h	245	LT934125.1	95886	95897	-	95889	20641.375408	13434.910177	95889	95892	4	12	4h	PC_12	4
PC_12_4h	247	LT934125.1	101265	101265	-	101265	51.474752	51.474752	101265	101265	1	1	4h	PC_12	4
PC_12_4h	249	LT934125.1	102358	102373	-	102361	9677.253309	7206.465229	102358	102363	6	16	4h	PC_12	4
PC_12_4h	256	LT934125.1	108501	108501	-	108501	51.474752	51.474752	108501	108501	1	1	4h	PC_12	4
PC_12_4h	257	LT934125.1	108759	108759	-	108759	51.474752	51.474752	108759	108759	1	1	4h	PC_12	4
PC_12_4h	258	LT934125.1	110208	110208	-	110208	102.949503	102.949503	110208	110208	1	1	4h	PC_12	4
PC_12_4h	260	LT934125.1	112421	112421	-	112421	51.474752	51.474752	112421	112421	1	1	4h	PC_12	4
PC_12_4h	269	LT934125.1	116355	116355	-	116355	51.474752	51.474752	116355	116355	1	1	4h	PC_12	4
PC_12_4h	271	LT934125.1	116543	116543	-	116543	51.474752	51.474752	116543	116543	1	1	4h	PC_12	4
PC_12_4h	272	LT934125.1	116586	116607	-	116607	617.697021	257.373758	116598	116607	10	22	4h	PC_12	4
PC_12_4h	274	LT934125.1	116716	116716	-	116716	51.474752	51.474752	116716	116716	1	1	4h	PC_12	4
PC_12_4h	278	LT934125.1	117248	117253	-	117253	617.69702	566.222268	117253	117253	1	6	4h	PC_12	4
PC_12_4h	291	LT934125.1	125350	125350	-	125350	51.474752	51.474752	125350	125350	1	1	4h	PC_12	4
PC_12_4h	292	LT934125.1	125415	125415	-	125415	51.474752	51.474752	125415	125415	1	1	4h	PC_12	4
PC_12_4h	293	LT934125.1	125936	125936	-	125936	51.474752	51.474752	125936	125936	1	1	4h	PC_12	4
PC_12_4h	294	LT934125.1	126005	126005	-	126005	51.474752	51.474752	126005	126005	1	1	4h	PC_12	4
PC_12_4h	295	LT934125.1	126689	126689	-	126689	51.474752	51.474752	126689	126689	1	1	4h	PC_12	4
PC_12_4h	296	LT934125.1	126753	126769	-	126753	80403.562054	75256.086889	126753	126753	1	17	4h	PC_12	4
PC_12_4h	299	LT934125.1	126963	127098	-	127048	16832.243796	1389.818294	126985	127088	104	136	4h	PC_12	4
PC_12_4h	300	LT934125.1	127152	127159	-	127152	154.424255	102.949503	127152	127159	8	8	4h	PC_12	4
PC_12_4h	301	LT934125.1	127207	127214	-	127207	102.949504	51.474752	127207	127214	8	8	4h	PC_12	4
PC_12_4h	302	LT934125.1	127259	127339	-	127268	2419.313332	257.373758	127267	127318	52	81	4h	PC_12	4
PC_12_4h	306	LT934125.1	127609	127609	-	127609	51.474752	51.474752	127609	127609	1	1	4h	PC_12	4
PC_12_4h	309	LT934125.1	127788	127788	-	127788	51.474752	51.474752	127788	127788	1	1	4h	PC_12	4
PC_12_4h	310	LT934125.1	127843	127854	-	127843	102.949504	51.474752	127843	127854	12	12	4h	PC_12	4
PC_12_4h	315	LT934125.1	128185	128185	-	128185	51.474752	51.474752	128185	128185	1	1	4h	PC_12	4
PC_12_4h	317	LT934125.1	128307	128307	-	128307	51.474752	51.474752	128307	128307	1	1	4h	PC_12	4
PC_12_4h	319	LT934125.1	128499	128499	-	128499	51.474752	51.474752	128499	128499	1	1	4h	PC_12	4
PC_12_4h	323	LT934125.1	133657	133657	-	133657	51.474752	51.474752	133657	133657	1	1	4h	PC_12	4
PC_12_4h	324	LT934125.1	134887	134897	-	134888	10912.647347	9522.829052	134888	134889	2	11	4h	PC_12	4
PC_12_4h	325	LT934125.1	135019	135019	-	135019	51.474752	51.474752	135019	135019	1	1	4h	PC_12	4
PC_12_4h	327	LT934125.1	135492	135492	-	135492	51.474752	51.474752	135492	135492	1	1	4h	PC_12	4
PC_12_4h	328	LT934125.1	135575	135575	-	135575	51.474752	51.474752	135575	135575	1	1	4h	PC_12	4
PC_12_4h	332	LT934125.1	141295	141295	-	141295	154.424255	154.424255	141295	141295	1	1	4h	PC_12	4
PC_12_6h	2	LT934125.1	2266	2275	+	2273	21677.578056	14579.836778	2271	2275	5	10	6h	PC_12	6
PC_12_6h	4	LT934125.1	8512	8526	+	8523	4420.073539	2805.785812	8519	8526	8	15	6h	PC_12	6
PC_12_6h	9	LT934125.1	10414	10431	+	10426	34950.61048	25482.684842	10425	10430	6	18	6h	PC_12	6
PC_12_6h	10	LT934125.1	12008	12008	+	12008	38.435422	38.435422	12008	12008	1	1	6h	PC_12	6
PC_12_6h	11	LT934125.1	12086	12086	+	12086	38.435422	38.435422	12086	12086	1	1	6h	PC_12	6
PC_12_6h	12	LT934125.1	12168	12177	+	12168	64.059037	38.435422	12168	12177	10	10	6h	PC_12	6
PC_12_6h	18	LT934125.1	16211	16226	+	16224	32003.894789	24970.212548	16221	16224	4	16	6h	PC_12	6
PC_12_6h	19	LT934125.1	28629	28633	+	28632	960.885552	794.332056	28630	28632	3	5	6h	PC_12	6
PC_12_6h	23	LT934125.1	32276	32276	+	32276	25.623615	25.623615	32276	32276	1	1	6h	PC_12	6
PC_12_6h	24	LT934125.1	32409	32415	+	32415	66160.173215	59946.446645	32415	32415	1	7	6h	PC_12	6
PC_12_6h	29	LT934125.1	45056	45056	+	45056	25.623615	25.623615	45056	45056	1	1	6h	PC_12	6
PC_12_6h	30	LT934125.1	45890	45890	+	45890	25.623615	25.623615	45890	45890	1	1	6h	PC_12	6
PC_12_6h	31	LT934125.1	46033	46039	+	46038	15989.135587	12581.194829	46036	46038	3	7	6h	PC_12	6
PC_12_6h	32	LT934125.1	49161	49161	+	49161	25.623615	25.623615	49161	49161	1	1	6h	PC_12	6
PC_12_6h	33	LT934125.1	49636	49648	+	49647	38704.47004	31055.821045	49645	49647	3	13	6h	PC_12	6
PC_12_6h	37	LT934125.1	52421	52440	+	52437	11030.966137	6098.420304	52434	52439	6	20	6h	PC_12	6
PC_12_6h	39	LT934125.1	53589	53604	+	53594	12747.748326	3933.22486	53590	53604	15	16	6h	PC_12	6
PC_12_6h	42	LT934125.1	55154	55161	+	55161	17654.670543	11658.744699	55158	55161	4	8	6h	PC_12	6
PC_12_6h	43	LT934125.1	55271	55279	+	55271	179.365304	128.118074	55271	55279	9	9	6h	PC_12	6
PC_12_6h	47	LT934125.1	60243	60254	+	60251	13618.951226	11569.062048	60251	60251	1	12	6h	PC_12	6
PC_12_6h	50	LT934125.1	62332	62341	+	62340	9147.630457	5726.877891	62338	62340	3	10	6h	PC_12	6
PC_12_6h	52	LT934125.1	63416	63420	+	63420	269.047955	204.988918	63417	63420	4	5	6h	PC_12	6
PC_12_6h	57	LT934125.1	70513	70521	+	70521	10480.058421	8942.641538	70519	70521	3	9	6h	PC_12	6
PC_12_6h	58	LT934125.1	71516	71544	+	71544	21216.35299	10044.456972	71531	71544	14	29	6h	PC_12	6
PC_12_6h	59	LT934125.1	75648	75651	+	75648	217.800725	64.059037	75648	75651	4	4	6h	PC_12	6
PC_12_6h	61	LT934125.1	79987	79996	+	79996	36423.968329	28352.529691	79993	79996	4	10	6h	PC_12	6
PC_12_6h	64	LT934125.1	86160	86168	+	86167	4753.180532	3446.37618	86164	86167	4	9	6h	PC_12	6
PC_12_6h	66	LT934125.1	91558	91559	+	91559	128.118074	102.494459	91558	91559	2	2	6h	PC_12	6
PC_12_6h	67	LT934125.1	92048	92059	+	92059	5765.313313	4432.885347	92055	92059	5	12	6h	PC_12	6
PC_12_6h	68	LT934125.1	92304	92304	+	92304	25.623615	25.623615	92304	92304	1	1	6h	PC_12	6
PC_12_6h	70	LT934125.1	92496	92496	+	92496	25.623615	25.623615	92496	92496	1	1	6h	PC_12	6
PC_12_6h	76	LT934125.1	95020	95020	+	95020	25.623615	25.623615	95020	95020	1	1	6h	PC_12	6
PC_12_6h	84	LT934125.1	102385	102393	+	102393	166.553496	140.929881	102385	102393	9	9	6h	PC_12	6
PC_12_6h	90	LT934125.1	108233	108233	+	108233	25.623615	25.623615	108233	108233	1	1	6h	PC_12	6
PC_12_6h	93	LT934125.1	108818	108830	+	108829	9736.973594	8199.556711	108826	108829	4	13	6h	PC_12	6
PC_12_6h	97	LT934125.1	115218	115218	+	115218	25.623615	25.623615	115218	115218	1	1	6h	PC_12	6
PC_12_6h	107	LT934125.1	115882	115882	+	115882	25.623615	25.623615	115882	115882	1	1	6h	PC_12	6
PC_12_6h	114	LT934125.1	116393	116456	+	116441	1217.121701	230.612533	116417	116449	33	64	6h	PC_12	6
PC_12_6h	115	LT934125.1	116494	116508	+	116508	140.929882	38.435422	116494	116508	15	15	6h	PC_12	6
PC_12_6h	116	LT934125.1	116560	116565	+	116563	166.553496	102.494459	116560	116565	6	6	6h	PC_12	6
PC_12_6h	117	LT934125.1	116622	116707	+	116633	11466.567591	1422.110617	116628	116686	59	86	6h	PC_12	6
PC_12_6h	119	LT934125.1	116723	116750	+	116732	2075.512794	691.837598	116728	116750	23	28	6h	PC_12	6
PC_12_6h	121	LT934125.1	116937	116962	+	116962	70631.493985	64750.874406	116962	116962	1	26	6h	PC_12	6
