chr	strand	gene	group	cluster	start	end	dominant_tss	tags	tags.dominant_tss	q_0.1	q_0.9	interquantile_width	inCoding	cluster_width	hpi	cell_line	Time	dominant_TC	CDS_start	CDS_end	CDS_prime5	CDS_prime3	TSS_CDS_dist	closest_TC	gene_mean_dominant_TSS	gene_dominant_TSS_shift	gene_mean_shift_TSS	gene_sd_shift_TSS	gene_varcoeff_shif_TSS
LT934125.1	+	UL20	PC_12_1h	575	65802	65802	65802	2227.171492	2227.171492	65802	65802	1		1	1h	PC_12	1	575	65827	66312	65827	66312	25	575	65806	4	1.29411764705882	0.848874687627166	0.655948622257355
LT934125.1	+	UL20	PC_12_2h	575	65805	65809	65805	2001.334223	1334.222815	65805	65809	5		5	2h	PC_12	2	575	65827	66312	65827	66312	22	575	65806	1	1.29411764705882	0.848874687627166	0.655948622257355
LT934125.1	+	UL20	PC_12_4h	575	65809	65809	65809	100.38145	100.38145	65809	65809	1		1	4h	PC_12	4	575	65827	66312	65827	66312	18	575	65806	-3	1.29411764705882	0.848874687627166	0.655948622257355
LT934125.1	+	UL20	PC_12_6h	575	65805	65809	65805	293.161345	186.55722	65805	65809	5		5	6h	PC_12	6	575	65827	66312	65827	66312	22	575	65806	1	1.29411764705882	0.848874687627166	0.655948622257355
LT934125.1	+	UL20	PC_12_8h	575	65805	65810	65805	575.226896	255.656398	65805	65808	4		6	8h	PC_12	8	575	65827	66312	65827	66312	22	575	65806	1	1.29411764705882	0.848874687627166	0.655948622257355
LT934125.1	+	UL20	PK_15_12h	575	65805	65809	65807	260.869566	157.894737	65805	65807	3		5	12h	PK_15	12	575	65827	66312	65827	66312	20	575	65806	-1	1.29411764705882	0.848874687627166	0.655948622257355
LT934125.1	+	UL20	PK_15_2h	575	65807	65808	65807	724.112962	362.056481	65807	65808	2		2	2h	PK_15	2	575	65827	66312	65827	66312	20	575	65806	-1	1.29411764705882	0.848874687627166	0.655948622257355
LT934125.1	+	UL20	PK_15_4h	575	65805	65809	65807	649.50881	324.754404	65805	65809	5		5	4h	PK_15	4	575	65827	66312	65827	66312	20	575	65806	-1	1.29411764705882	0.848874687627166	0.655948622257355
LT934125.1	+	UL20	PK_15_6h	575	65805	65809	65807	540.326938	290.324922	65805	65808	4		5	6h	PK_15	6	575	65827	66312	65827	66312	20	575	65806	-1	1.29411764705882	0.848874687627166	0.655948622257355
LT934125.1	+	UL20	PK_15_8h	575	65805	65809	65807	578.949907	285.08897	65805	65808	4		5	8h	PK_15	8	575	65827	66312	65827	66312	20	575	65806	-1	1.29411764705882	0.848874687627166	0.655948622257355
LT934125.1	+	UL22	C6_12h	528	60232	60239	60234	1580.541161	713.341586	60233	60239	7		8	12h	C6	12	528	60254	62314	60254	62314	20	528	60234	0	1.9375	4.34309797264579	2.24159895362364
LT934125.1	+	UL22	C6_2h	528	60235	60239	60235	2478.314746	1239.157373	60235	60239	5		5	2h	C6	2	528	60254	62314	60254	62314	19	528	60234	-1	1.9375	4.34309797264579	2.24159895362364
LT934125.1	+	UL22	C6_4h	528	60233	60235	60233	2101.944299	1050.972149	60233	60235	3		3	4h	C6	4	528	60254	62314	60254	62314	21	528	60234	1	1.9375	4.34309797264579	2.24159895362364
LT934125.1	+	UL22	C6_6h	528	60232	60239	60234	2069.857698	948.684778	60234	60237	4		8	6h	C6	6	528	60254	62314	60254	62314	20	528	60234	0	1.9375	4.34309797264579	2.24159895362364
LT934125.1	+	UL22	C6_8h	528	60233	60242	60234	1097.659401	548.829701	60234	60239	6		10	8h	C6	8	528	60254	62314	60254	62314	20	528	60234	0	1.9375	4.34309797264579	2.24159895362364
LT934125.1	+	UL22	PC_12_12h	528	60232	60239	60235	1276.389525	389.059908	60234	60237	4		8	12h	PC_12	12	528	60254	62314	60254	62314	19	528	60234	-1	1.9375	4.34309797264579	2.24159895362364
LT934125.1	+	UL22	PC_12_1h	528	60217	60217	60217	2227.171492	2227.171492	60217	60217	1		1	1h	PC_12	1	528	60254	62314	60254	62314	37	528	60234	17	1.9375	4.34309797264579	2.24159895362364
LT934125.1	+	UL22	PC_12_2h	528	60232	60239	60239	2001.334223	1334.222815	60232	60239	8		8	2h	PC_12	2	528	60254	62314	60254	62314	15	528	60234	-5	1.9375	4.34309797264579	2.24159895362364
LT934125.1	+	UL22	PC_12_4h	528	60232	60248	60235	2208.391891	702.670147	60232	60239	8		17	4h	PC_12	4	528	60254	62314	60254	62314	19	528	60234	-1	1.9375	4.34309797264579	2.24159895362364
LT934125.1	+	UL22	PC_12_6h	528	60232	60248	60234	1492.457758	453.067534	60234	60239	6		17	6h	PC_12	6	528	60254	62314	60254	62314	20	528	60234	0	1.9375	4.34309797264579	2.24159895362364
LT934125.1	+	UL22	PC_12_8h	528	60232	60242	60234	1757.637736	415.441646	60233	60239	7		11	8h	PC_12	8	528	60254	62314	60254	62314	20	528	60234	0	1.9375	4.34309797264579	2.24159895362364
LT934125.1	+	UL22	PK_15_12h	528	60232	60239	60234	917.620138	421.052632	60233	60237	5		8	12h	PK_15	12	528	60254	62314	60254	62314	20	528	60234	0	1.9375	4.34309797264579	2.24159895362364
LT934125.1	+	UL22	PK_15_2h	528	60232	60239	60239	2896.451847	1086.169442	60232	60239	8		8	2h	PK_15	2	528	60254	62314	60254	62314	15	528	60234	-5	1.9375	4.34309797264579	2.24159895362364
LT934125.1	+	UL22	PK_15_4h	528	60232	60239	60234	690.103109	284.160104	60232	60239	8		8	4h	PK_15	4	528	60254	62314	60254	62314	20	528	60234	0	1.9375	4.34309797264579	2.24159895362364
LT934125.1	+	UL22	PK_15_6h	528	60232	60239	60234	1088.718458	387.099896	60232	60237	6		8	6h	PK_15	6	528	60254	62314	60254	62314	20	528	60234	0	1.9375	4.34309797264579	2.24159895362364
LT934125.1	+	UL22	PK_15_8h	528	60232	60239	60234	1521.936501	710.529432	60233	60236	4		8	8h	PK_15	8	528	60254	62314	60254	62314	20	528	60234	0	1.9375	4.34309797264579	2.24159895362364
LT934125.1	+	UL23	C6_12h	512	59065	59074	59068	3552.72084	2342.837561	59068	59070	3		10	12h	C6	12	512	59156	60118	59156	60118	88	512	59067	-1	2.22222222222222	5.18544972870135	2.33345237791561
LT934125.1	+	UL23	C6_1h	512	59068	59073	59068	29275.808936	26194.144838	59068	59071	4		6	1h	C6	1	512	59156	60118	59156	60118	88	512	59067	-1	2.22222222222222	5.18544972870135	2.33345237791561
LT934125.1	+	UL23	C6_2h	512	59041	59077	59068	76827.757126	29739.776952	59044	59071	28		37	2h	C6	2	512	59156	60118	59156	60118	88	512	59067	-1	2.22222222222222	5.18544972870135	2.33345237791561
LT934125.1	+	UL23	C6_4h	512	59068	59073	59068	12611.665791	6831.31897	59068	59070	3		6	4h	C6	4	512	59156	60118	59156	60118	88	512	59067	-1	2.22222222222222	5.18544972870135	2.33345237791561
LT934125.1	+	UL23	C6_8h	512	59065	59074	59068	8490.718321	5165.456013	59068	59070	3		10	8h	C6	8	512	59156	60118	59156	60118	88	512	59067	-1	2.22222222222222	5.18544972870135	2.33345237791561
LT934125.1	+	UL23	NRK_1h	512	59068	59070	59068	60606.060606	50505.050505	59068	59070	3		3	1h	NRK	1	512	59156	60118	59156	60118	88	512	59067	-1	2.22222222222222	5.18544972870135	2.33345237791561
LT934125.1	+	UL23	NRK_2h	512	59067	59074	59068	38834.951457	19417.475728	59068	59070	3		8	2h	NRK	2	512	59156	60118	59156	60118	88	512	59067	-1	2.22222222222222	5.18544972870135	2.33345237791561
LT934125.1	+	UL23	PC_12_1.5h	512	59067	59070	59068	53097.345133	39823.00885	59068	59070	3		4	1.5h	PC_12	1.5	512	59156	60118	59156	60118	88	512	59067	-1	2.22222222222222	5.18544972870135	2.33345237791561
LT934125.1	+	UL23	PC_12_12h	512	59067	59074	59068	1965.776379	1214.959012	59068	59070	3		8	12h	PC_12	12	512	59156	60118	59156	60118	88	512	59067	-1	2.22222222222222	5.18544972870135	2.33345237791561
LT934125.1	+	UL23	PC_12_1h	512	59068	59074	59068	26726.057906	20044.54343	59068	59070	3		7	1h	PC_12	1	512	59156	60118	59156	60118	88	512	59067	-1	2.22222222222222	5.18544972870135	2.33345237791561
LT934125.1	+	UL23	PC_12_2.5h	512	59068	59070	59068	25906.735751	19985.196151	59068	59070	3		3	2.5h	PC_12	2.5	512	59156	60118	59156	60118	88	512	59067	-1	2.22222222222222	5.18544972870135	2.33345237791561
LT934125.1	+	UL23	PC_12_2h	512	59067	59074	59068	22681.787858	14009.33956	59068	59074	7		8	2h	PC_12	2	512	59156	60118	59156	60118	88	512	59067	-1	2.22222222222222	5.18544972870135	2.33345237791561
LT934125.1	+	UL23	PC_12_8h	512	59065	59074	59068	5848.140099	3387.447271	59068	59072	5		10	8h	PC_12	8	512	59156	60118	59156	60118	88	512	59067	-1	2.22222222222222	5.18544972870135	2.33345237791561
LT934125.1	+	UL23	PK_15_12h	512	59067	59074	59068	1210.526316	741.418764	59068	59071	4		8	12h	PK_15	12	512	59156	60118	59156	60118	88	512	59067	-1	2.22222222222222	5.18544972870135	2.33345237791561
LT934125.1	+	UL23	PK_15_1h	512	59044	59044	59044	5847.953216	5847.953216	59044	59044	1		1	1h	PK_15	1	512	59156	60118	59156	60118	112	512	59067	23	2.22222222222222	5.18544972870135	2.33345237791561
LT934125.1	+	UL23	PK_15_2h	512	59068	59070	59068	14844.315713	9775.524982	59068	59070	3		3	2h	PK_15	2	512	59156	60118	59156	60118	88	512	59067	-1	2.22222222222222	5.18544972870135	2.33345237791561
LT934125.1	+	UL23	PK_15_4h	512	59067	59074	59068	15791.182918	8890.151823	59068	59071	4		8	4h	PK_15	4	512	59156	60118	59156	60118	88	512	59067	-1	2.22222222222222	5.18544972870135	2.33345237791561
LT934125.1	+	UL23	PK_15_8h	512	59066	59074	59068	4627.213276	2912.293475	59068	59070	3		9	8h	PK_15	8	512	59156	60118	59156	60118	88	512	59067	-1	2.22222222222222	5.18544972870135	2.33345237791561
LT934125.1	+	UL30	C6_12h	195	25420	25422	25420	90.916085	69.93545	25420	25422	3		3	12h	C6	12	195	25434	28580	25434	28580	14	195	25420	0	0.285714285714286	0.726273039202563	2.54195563720897
LT934125.1	+	UL30	C6_1h	195	25420	25424	25420	6163.328196	1540.832049	25420	25424	5		5	1h	C6	1	195	25434	28580	25434	28580	14	195	25420	0	0.285714285714286	0.726273039202563	2.54195563720897
LT934125.1	+	UL30	C6_6h	195	25420	25424	25420	776.196637	344.976283	25420	25424	5		5	6h	C6	6	195	25434	28580	25434	28580	14	195	25420	0	0.285714285714286	0.726273039202563	2.54195563720897
LT934125.1	+	UL30	C6_8h	195	25419	25423	25420	258.2728	161.4205	25419	25423	5		5	8h	C6	8	195	25434	28580	25434	28580	14	195	25420	0	0.285714285714286	0.726273039202563	2.54195563720897
LT934125.1	+	UL30	PC_12_1.5h	195	25422	25422	25422	2212.389381	2212.389381	25422	25422	1		1	1.5h	PC_12	1.5	195	25434	28580	25434	28580	12	195	25420	-2	0.285714285714286	0.726273039202563	2.54195563720897
LT934125.1	+	UL30	PC_12_1h	195	25422	25422	25422	2227.171492	2227.171492	25422	25422	1		1	1h	PC_12	1	195	25434	28580	25434	28580	12	195	25420	-2	0.285714285714286	0.726273039202563	2.54195563720897
LT934125.1	+	UL30	PC_12_2h	195	25420	25426	25420	2668.445631	1334.222815	25420	25426	7		7	2h	PC_12	2	195	25434	28580	25434	28580	14	195	25420	0	0.285714285714286	0.726273039202563	2.54195563720897
LT934125.1	+	UL30	PC_12_4h	195	25420	25422	25420	301.144349	200.762899	25420	25422	3		3	4h	PC_12	4	195	25434	28580	25434	28580	14	195	25420	0	0.285714285714286	0.726273039202563	2.54195563720897
LT934125.1	+	UL30	PC_12_6h	195	25419	25420	25420	213.208251	133.255157	25419	25420	2		2	6h	PC_12	6	195	25434	28580	25434	28580	14	195	25420	0	0.285714285714286	0.726273039202563	2.54195563720897
LT934125.1	+	UL30	PC_12_8h	195	25419	25424	25420	191.742299	127.828199	25419	25424	6		6	8h	PC_12	8	195	25434	28580	25434	28580	14	195	25420	0	0.285714285714286	0.726273039202563	2.54195563720897
LT934125.1	+	UL30	PK_15_2h	195	25420	25425	25420	1086.169443	362.056481	25420	25425	6		6	2h	PK_15	2	195	25434	28580	25434	28580	14	195	25420	0	0.285714285714286	0.726273039202563	2.54195563720897
LT934125.1	+	UL30	PK_15_4h	195	25420	25423	25420	243.565804	162.377202	25420	25423	4		4	4h	PK_15	4	195	25434	28580	25434	28580	14	195	25420	0	0.285714285714286	0.726273039202563	2.54195563720897
LT934125.1	+	UL30	PK_15_6h	195	25420	25422	25420	64.516649	48.387487	25420	25422	3		3	6h	PK_15	6	195	25434	28580	25434	28580	14	195	25420	0	0.285714285714286	0.726273039202563	2.54195563720897
LT934125.1	+	UL30	PK_15_8h	195	25420	25425	25420	192.983302	109.649604	25420	25422	3		6	8h	PK_15	8	195	25434	28580	25434	28580	14	195	25420	0	0.285714285714286	0.726273039202563	2.54195563720897
LT934125.1	+	UL33	C6_12h	254	30684	30684	30684	20.980635	20.980635	30684	30684	1		1	12h	C6	12	254	30720	31070	30720	31070	36	254	30675	-9	16.4285714285714	8.90425259556996	0.541997984078171
LT934125.1	+	UL33	C6_6h	254	30686	30686	30686	172.488141	172.488141	30686	30686	1		1	6h	C6	6	254	30720	31070	30720	31070	34	254	30675	-11	16.4285714285714	8.90425259556996	0.541997984078171
LT934125.1	+	UL33	C6_8h	254	30646	30719	30646	64.5682	32.2841	30646	30719	74		74	8h	C6	8	254	30720	31070	30720	31070	74	254	30675	29	16.4285714285714	8.90425259556996	0.541997984078171
LT934125.1	+	UL33	PC_12_4h	254	30684	30686	30684	200.7629	100.38145	30684	30686	3		3	4h	PC_12	4	254	30720	31070	30720	31070	36	254	30675	-9	16.4285714285714	8.90425259556996	0.541997984078171
LT934125.1	+	UL33	PC_12_6h	254	30659	30663	30659	53.302062	26.651031	30659	30663	5		5	6h	PC_12	6	254	30720	31070	30720	31070	61	254	30675	16	16.4285714285714	8.90425259556996	0.541997984078171
LT934125.1	+	UL33	PC_12_8h	254	30663	30663	30663	63.914099	63.914099	30663	30663	1		1	8h	PC_12	8	254	30720	31070	30720	31070	57	254	30675	12	16.4285714285714	8.90425259556996	0.541997984078171
LT934125.1	+	UL33	PK_15_6h	254	30704	30704	30704	16.129162	16.129162	30704	30704	1		1	6h	PK_15	6	254	30720	31070	30720	31070	16	254	30675	-29	16.4285714285714	8.90425259556996	0.541997984078171
LT934125.1	+	UL34	C6_1h	259	31096	31098	31096	12326.656394	6163.328197	31096	31098	3		3	1h	C6	1	259	31226	32011	31226	32011	130	259	31098	2	0.333333333333333	0.707106781186548	2.12132034355964
LT934125.1	+	UL34	C6_2h	259	31097	31098	31098	4956.629492	3717.472119	31097	31098	2		2	2h	C6	2	259	31226	32011	31226	32011	128	259	31098	0	0.333333333333333	0.707106781186548	2.12132034355964
LT934125.1	+	UL34	C6_4h	259	31095	31098	31098	17866.526538	16290.068313	31098	31098	1		4	4h	C6	4	259	31226	32011	31226	32011	128	259	31098	0	0.333333333333333	0.707106781186548	2.12132034355964
LT934125.1	+	UL34	NRK_1h	259	31097	31097	31097	10101.010101	10101.010101	31097	31097	1		1	1h	NRK	1	259	31226	32011	31226	32011	129	259	31098	1	0.333333333333333	0.707106781186548	2.12132034355964
LT934125.1	+	UL34	NRK_2h	259	31097	31098	31098	22653.721683	19417.475728	31097	31098	2		2	2h	NRK	2	259	31226	32011	31226	32011	128	259	31098	0	0.333333333333333	0.707106781186548	2.12132034355964
LT934125.1	+	UL34	PC_12_1.5h	259	31098	31098	31098	13274.336283	13274.336283	31098	31098	1		1	1.5h	PC_12	1.5	259	31226	32011	31226	32011	128	259	31098	0	0.333333333333333	0.707106781186548	2.12132034355964
LT934125.1	+	UL34	PC_12_1h	259	31098	31098	31098	6681.514477	6681.514477	31098	31098	1		1	1h	PC_12	1	259	31226	32011	31226	32011	128	259	31098	0	0.333333333333333	0.707106781186548	2.12132034355964
LT934125.1	+	UL34	PC_12_2.5h	259	31089	31098	31098	16284.233901	12583.271651	31096	31098	3		10	2.5h	PC_12	2.5	259	31226	32011	31226	32011	128	259	31098	0	0.333333333333333	0.707106781186548	2.12132034355964
LT934125.1	+	UL34	PC_12_2h	259	31095	31098	31098	22681.787859	19346.230821	31097	31098	2		4	2h	PC_12	2	259	31226	32011	31226	32011	128	259	31098	0	0.333333333333333	0.707106781186548	2.12132034355964
LT934125.1	+	UL35	C6_12h	270	32028	32038	32038	75712.117715	44443.978208	32036	32038	3		11	12h	C6	12	270	32066	32377	32066	32377	28	270	32037	-1	1	0	0
LT934125.1	+	UL35	C6_1h	270	32036	32036	32036	1540.832049	1540.832049	32036	32036	1		1	1h	C6	1	270	32066	32377	32066	32377	30	270	32037	1	1	0	0
LT934125.1	+	UL35	C6_2h	270	32036	32038	32036	2478.314746	1239.157373	32036	32038	3		3	2h	C6	2	270	32066	32377	32066	32377	30	270	32037	1	1	0	0
LT934125.1	+	UL35	C6_4h	270	32036	32039	32036	15239.096165	7356.805045	32036	32038	3		4	4h	C6	4	270	32066	32377	32066	32377	30	270	32037	1	1	0	0
LT934125.1	+	UL35	C6_6h	270	32028	32038	32038	21388.52954	10263.044416	32036	32038	3		11	6h	C6	6	270	32066	32377	32066	32377	28	270	32037	-1	1	0	0
LT934125.1	+	UL35	C6_8h	270	32031	32038	32038	46618.240517	24600.484262	32036	32038	3		8	8h	C6	8	270	32066	32377	32066	32377	28	270	32037	-1	1	0	0
LT934125.1	+	UL35	NRK_2h	270	32036	32036	32036	3236.245955	3236.245955	32036	32036	1		1	2h	NRK	2	270	32066	32377	32066	32377	30	270	32037	1	1	0	0
LT934125.1	+	UL35	PC_12_1.5h	270	32036	32036	32036	2212.389381	2212.389381	32036	32036	1		1	1.5h	PC_12	1.5	270	32066	32377	32066	32377	30	270	32037	1	1	0	0
LT934125.1	+	UL35	PC_12_12h	270	32016	32038	32038	95128.56041	53335.335513	32036	32038	3		23	12h	PC_12	12	270	32066	32377	32066	32377	28	270	32037	-1	1	0	0
LT934125.1	+	UL35	PC_12_2.5h	270	32036	32038	32038	11843.0792	8142.11695	32036	32038	3		3	2.5h	PC_12	2.5	270	32066	32377	32066	32377	28	270	32037	-1	1	0	0
LT934125.1	+	UL35	PC_12_2h	270	32036	32041	32036	6004.002669	2668.44563	32036	32041	6		6	2h	PC_12	2	270	32066	32377	32066	32377	30	270	32037	1	1	0	0
LT934125.1	+	UL35	PC_12_4h	270	32028	32038	32036	20678.578599	9937.763501	32036	32038	3		11	4h	PC_12	4	270	32066	32377	32066	32377	30	270	32037	1	1	0	0
LT934125.1	+	UL35	PC_12_6h	270	32031	32038	32036	36378.657854	17456.425564	32036	32038	3		8	6h	PC_12	6	270	32066	32377	32066	32377	30	270	32037	1	1	0	0
LT934125.1	+	UL35	PC_12_8h	270	32016	32038	32038	65959.350633	35088.840598	32036	32038	3		23	8h	PC_12	8	270	32066	32377	32066	32377	28	270	32037	-1	1	0	0
LT934125.1	+	UL35	PK_15_12h	270	32013	32038	32038	80899.313501	49162.471396	32036	32038	3		26	12h	PK_15	12	270	32066	32377	32066	32377	28	270	32037	-1	1	0	0
LT934125.1	+	UL35	PK_15_2h	270	32036	32041	32038	18826.937003	10861.694424	32036	32038	3		6	2h	PK_15	2	270	32066	32377	32066	32377	28	270	32037	-1	1	0	0
LT934125.1	+	UL35	PK_15_4h	270	32026	32038	32038	25290.24925	16562.474629	32036	32038	3		13	4h	PK_15	4	270	32066	32377	32066	32377	28	270	32037	-1	1	0	0
LT934125.1	+	UL35	PK_15_6h	270	32026	32038	32038	48387.486995	29887.337801	32036	32038	3		13	6h	PK_15	6	270	32066	32377	32066	32377	28	270	32037	-1	1	0	0
LT934125.1	+	UL35	PK_15_8h	270	32016	32038	32038	60930.091796	36741.389217	32036	32038	3		23	8h	PK_15	8	270	32066	32377	32066	32377	28	270	32037	-1	1	0	0
LT934125.1	+	UL38	C6_12h	339	44807	44812	44812	11238.626748	8699.969928	44810	44812	3		6	12h	C6	12	339	44837	45943	44837	45943	25	339	44812	0	0.1	0.447213595499958	4.47213595499958
LT934125.1	+	UL38	C6_1h	339	44810	44812	44812	10785.824346	7704.160247	44810	44812	3		3	1h	C6	1	339	44837	45943	44837	45943	25	339	44812	0	0.1	0.447213595499958	4.47213595499958
LT934125.1	+	UL38	C6_2h	339	44810	44812	44812	6195.786865	3717.472119	44810	44812	3		3	2h	C6	2	339	44837	45943	44837	45943	25	339	44812	0	0.1	0.447213595499958	4.47213595499958
LT934125.1	+	UL38	C6_4h	339	44810	44813	44812	11035.207567	7882.291119	44810	44812	3		4	4h	C6	4	339	44837	45943	44837	45943	25	339	44812	0	0.1	0.447213595499958	4.47213595499958
LT934125.1	+	UL38	C6_6h	339	44807	44813	44812	12764.122467	9055.627426	44810	44812	3		7	6h	C6	6	339	44837	45943	44837	45943	25	339	44812	0	0.1	0.447213595499958	4.47213595499958
LT934125.1	+	UL38	C6_8h	339	44807	44812	44812	11848.264729	8393.866021	44810	44812	3		6	8h	C6	8	339	44837	45943	44837	45943	25	339	44812	0	0.1	0.447213595499958	4.47213595499958
LT934125.1	+	UL38	NRK_2h	339	44809	44812	44810	19417.475728	9708.737864	44809	44812	4		4	2h	NRK	2	339	44837	45943	44837	45943	27	339	44812	2	0.1	0.447213595499958	4.47213595499958
LT934125.1	+	UL38	PC_12_1.5h	339	44812	44812	44812	2212.389381	2212.389381	44812	44812	1		1	1.5h	PC_12	1.5	339	44837	45943	44837	45943	25	339	44812	0	0.1	0.447213595499958	4.47213595499958
LT934125.1	+	UL38	PC_12_12h	339	44807	44812	44812	9822.056283	7897.233579	44810	44812	3		6	12h	PC_12	12	339	44837	45943	44837	45943	25	339	44812	0	0.1	0.447213595499958	4.47213595499958
LT934125.1	+	UL38	PC_12_1h	339	44812	44815	44812	6681.514476	4454.342984	44812	44815	4		4	1h	PC_12	1	339	44837	45943	44837	45943	25	339	44812	0	0.1	0.447213595499958	4.47213595499958
LT934125.1	+	UL38	PC_12_2.5h	339	44810	44812	44812	7401.9245	4441.1547	44810	44812	3		3	2.5h	PC_12	2.5	339	44837	45943	44837	45943	25	339	44812	0	0.1	0.447213595499958	4.47213595499958
LT934125.1	+	UL38	PC_12_2h	339	44809	44812	44812	4669.779853	2668.44563	44809	44812	4		4	2h	PC_12	2	339	44837	45943	44837	45943	25	339	44812	0	0.1	0.447213595499958	4.47213595499958
LT934125.1	+	UL38	PC_12_4h	339	44807	44812	44812	10740.815098	9335.474804	44810	44812	3		6	4h	PC_12	4	339	44837	45943	44837	45943	25	339	44812	0	0.1	0.447213595499958	4.47213595499958
LT934125.1	+	UL38	PC_12_6h	339	44807	44812	44812	12259.474442	10527.157401	44810	44812	3		6	6h	PC_12	6	339	44837	45943	44837	45943	25	339	44812	0	0.1	0.447213595499958	4.47213595499958
LT934125.1	+	UL38	PC_12_8h	339	44807	44812	44812	10130.384763	7733.606033	44810	44812	3		6	8h	PC_12	8	339	44837	45943	44837	45943	25	339	44812	0	0.1	0.447213595499958	4.47213595499958
LT934125.1	+	UL38	PK_15_12h	339	44807	44812	44812	16272.311212	13242.562929	44810	44812	3		6	12h	PK_15	12	339	44837	45943	44837	45943	25	339	44812	0	0.1	0.447213595499958	4.47213595499958
LT934125.1	+	UL38	PK_15_2h	339	44810	44814	44812	9413.468501	6879.073135	44810	44812	3		5	2h	PK_15	2	339	44837	45943	44837	45943	25	339	44812	0	0.1	0.447213595499958	4.47213595499958
LT934125.1	+	UL38	PK_15_4h	339	44807	44812	44812	18592.189656	14573.353901	44810	44812	3		6	4h	PK_15	4	339	44837	45943	44837	45943	25	339	44812	0	0.1	0.447213595499958	4.47213595499958
LT934125.1	+	UL38	PK_15_6h	339	44804	44812	44812	18113.049299	14992.056388	44810	44812	3		9	6h	PK_15	6	339	44837	45943	44837	45943	25	339	44812	0	0.1	0.447213595499958	4.47213595499958
LT934125.1	+	UL38	PK_15_8h	339	44807	44812	44812	13666.726608	10486.8881	44810	44812	3		6	8h	PK_15	8	339	44837	45943	44837	45943	25	339	44812	0	0.1	0.447213595499958	4.47213595499958
LT934125.1	+	UL39	C6_12h	356	46233	46243	46234	349.677248	125.883809	46233	46239	7		11	12h	C6	12	356	46274	48646	46274	48646	40	356	46229	-5	8.0625	14.9285799726565	1.85160681831398
LT934125.1	+	UL39	C6_1h	356	46233	46243	46233	6163.328197	3081.664099	46233	46243	11		11	1h	C6	1	356	46274	48646	46274	48646	41	356	46229	-4	8.0625	14.9285799726565	1.85160681831398
LT934125.1	+	UL39	C6_2h	355	46165	46165	46165	1239.157373	1239.157373	46165	46165	1		1	2h	C6	2	355	46274	48646	46274	48646	109	355	46229	64	8.0625	14.9285799726565	1.85160681831398
LT934125.1	+	UL39	C6_6h	356	46233	46237	46233	1811.125485	689.952566	46233	46236	4		5	6h	C6	6	356	46274	48646	46274	48646	41	356	46229	-4	8.0625	14.9285799726565	1.85160681831398
