chr	pos	strand	C6_12h	C6_4h	PC_12_12h	PC_12_4h	PK_15_12h	PK_15_4h
LT934125.1	7586	+	0	0	0	0	14	0
LT934125.1	7587	+	0	0	3	3	1	2
LT934125.1	7588	+	9	0	26	4	0	18
LT934125.1	7589	+	0	0	0	0	1	0
LT934125.1	7591	+	24	0	28	7	66	43
LT934125.1	7592	+	0	0	0	0	2	0
LT934125.1	7594	+	0	0	0	0	1	0
LT934125.1	7622	+	1	0	0	0	0	0
LT934125.1	7633	+	0	0	0	0	1	0
LT934125.1	7637	-	0	0	0	0	1	0
LT934125.1	7638	+	1	0	0	0	0	0
LT934125.1	7656	+	0	0	0	0	1	0
LT934125.1	7698	+	0	0	0	0	0	1
LT934125.1	7716	-	0	0	0	1	0	0
LT934125.1	7718	-	2	0	0	0	0	0
LT934125.1	7721	-	0	0	0	0	0	2
LT934125.1	7750	+	0	0	1	0	0	0
LT934125.1	7752	+	0	0	0	0	0	1
LT934125.1	7756	-	0	0	0	0	2	0
LT934125.1	7758	-	2	1	2	0	0	3
LT934125.1	7761	-	0	0	0	0	5	0
LT934125.1	7779	+	0	0	0	0	0	1
LT934125.1	7807	+	0	0	0	0	1	0
LT934125.1	7808	+	1	0	0	0	0	0
LT934125.1	7809	+	0	0	0	0	1	0
LT934125.1	7811	+	2	0	3	0	16	1
LT934125.1	7812	+	0	0	1	0	2	1
LT934125.1	7813	+	0	0	0	0	0	1
LT934125.1	7851	+	1	0	0	0	0	0
LT934125.1	7863	+	0	0	1	0	1	1
LT934125.1	7895	+	0	0	1	0	0	0
LT934125.1	8010	+	0	0	0	0	2	0
LT934125.1	8025	+	0	0	0	0	1	0
LT934125.1	8026	-	0	0	0	0	2	0
LT934125.1	8098	+	0	0	0	0	1	0
LT934125.1	8117	+	0	0	0	0	1	0
LT934125.1	8122	-	0	0	0	0	1	0
LT934125.1	8125	+	0	0	0	0	1	0
LT934125.1	8189	-	1	1	3	0	0	1
LT934125.1	8197	-	0	0	0	0	1	0
LT934125.1	8206	+	0	0	0	0	1	0
LT934125.1	8210	-	0	0	0	0	0	1
LT934125.1	8220	-	0	0	1	0	0	0
LT934125.1	8238	+	0	0	2	0	0	0
LT934125.1	8239	+	0	0	0	0	0	1
LT934125.1	8328	+	0	0	1	0	0	0
LT934125.1	8333	+	0	0	0	0	1	0
LT934125.1	8354	-	0	0	1	0	0	0
LT934125.1	8358	-	0	0	1	0	0	0
LT934125.1	8396	-	0	0	0	0	1	0
LT934125.1	8399	+	0	0	0	0	1	0
LT934125.1	8497	+	0	0	0	0	1	0
LT934125.1	8514	-	0	0	1	0	0	0
LT934125.1	8527	+	0	0	0	0	1	0
LT934125.1	8531	+	0	0	2	0	0	0
LT934125.1	8538	-	0	0	0	0	1	0
LT934125.1	8564	+	0	0	0	0	1	0
LT934125.1	8569	+	0	0	0	0	1	0
LT934125.1	8602	-	0	0	0	0	1	0
LT934125.1	8605	+	0	0	0	0	0	1
LT934125.1	8615	-	0	0	0	0	1	0
LT934125.1	8619	+	0	0	0	0	1	0
LT934125.1	8670	+	0	0	0	0	1	0
LT934125.1	8679	+	0	0	0	0	1	0
LT934125.1	8700	-	0	0	0	0	1	0
LT934125.1	8704	+	0	0	1	0	0	0
LT934125.1	8705	+	0	0	0	1	0	0
LT934125.1	8713	-	0	0	0	0	1	0
LT934125.1	8717	-	0	0	1	0	0	0
LT934125.1	8718	-	0	0	0	0	1	0
LT934125.1	8735	+	0	0	2	0	0	0
LT934125.1	8737	-	0	0	1	0	0	0
LT934125.1	8763	-	0	0	0	0	1	0
LT934125.1	8765	+	0	0	1	0	0	0
LT934125.1	8769	-	0	0	0	0	2	0
LT934125.1	8781	-	0	0	0	0	0	1
LT934125.1	8782	-	0	0	0	0	2	0
LT934125.1	8783	-	0	0	1	0	0	0
LT934125.1	8785	-	0	0	0	0	3	0
LT934125.1	8790	-	1	0	0	0	0	0
LT934125.1	8805	+	0	0	0	0	0	1
LT934125.1	8812	+	0	0	0	0	1	0
LT934125.1	8822	+	0	0	0	0	1	0
LT934125.1	8834	-	0	0	0	0	1	0
LT934125.1	8847	-	0	0	1	0	0	0
LT934125.1	8850	-	0	0	0	0	1	0
LT934125.1	8851	-	1	0	0	0	0	0
LT934125.1	8857	-	0	0	0	0	1	0
LT934125.1	8866	-	0	0	0	0	1	0
LT934125.1	8867	-	0	0	0	0	1	0
LT934125.1	8871	+	0	0	0	0	1	0
LT934125.1	8877	+	0	0	0	0	1	0
LT934125.1	8885	-	0	0	0	1	0	0
LT934125.1	8898	+	0	0	1	0	0	0
LT934125.1	8901	+	0	0	0	0	2	0
LT934125.1	8901	-	0	0	0	0	0	1
LT934125.1	8902	+	1	0	0	0	0	1
LT934125.1	8904	+	0	0	2	1	0	0
LT934125.1	8905	+	0	0	1	0	0	0
LT934125.1	8907	+	0	0	0	0	1	0
LT934125.1	8909	-	0	0	1	0	0	0
LT934125.1	8920	+	0	0	1	0	0	0
LT934125.1	8946	-	0	0	0	0	1	0
LT934125.1	8957	-	0	0	0	0	1	0
LT934125.1	8965	-	1	0	0	0	0	0
LT934125.1	8976	+	0	0	1	0	0	0
LT934125.1	8996	-	1	0	0	0	0	0
LT934125.1	8997	-	0	0	4	0	1	0
LT934125.1	8999	-	0	0	0	0	2	0
LT934125.1	9017	+	1	0	0	0	0	0
LT934125.1	9019	+	0	0	0	0	1	0
LT934125.1	9020	+	0	0	4	0	0	0
LT934125.1	9028	+	1	0	0	0	0	0
LT934125.1	9031	+	0	0	1	0	0	0
LT934125.1	9033	-	0	0	1	0	0	0
LT934125.1	9037	-	0	0	1	0	0	0
LT934125.1	9052	+	0	0	0	0	0	1
LT934125.1	9054	-	2	0	2	1	1	0
LT934125.1	9055	+	0	0	0	0	1	0
LT934125.1	9056	-	0	0	0	0	1	0
LT934125.1	9057	-	0	0	0	0	1	0
LT934125.1	9058	-	3	1	6	0	20	0
LT934125.1	9060	-	0	0	0	0	1	0
LT934125.1	9073	-	0	0	0	0	1	0
LT934125.1	9083	-	0	0	1	0	2	0
LT934125.1	9085	-	0	0	0	0	1	0
LT934125.1	9086	-	1	0	0	0	0	0
LT934125.1	9088	-	0	0	0	0	1	0
LT934125.1	9089	-	0	0	1	0	0	0
LT934125.1	9091	-	0	0	0	0	1	0
LT934125.1	9093	-	0	1	0	0	0	0
LT934125.1	9095	-	0	0	0	0	0	1
LT934125.1	9096	+	1	0	0	0	0	0
LT934125.1	9107	+	0	0	1	0	0	0
LT934125.1	9108	+	0	0	155	3	1	0
LT934125.1	9109	+	86	1	21	0	670	0
LT934125.1	9110	+	3	0	0	0	174	1
LT934125.1	9111	+	2	0	0	0	3	0
LT934125.1	9112	+	38	2	92	1	364	3
LT934125.1	9113	+	319	0	331	3	473	0
LT934125.1	9114	+	1	0	1	0	6	0
LT934125.1	9115	+	24	1	26	0	59	0
LT934125.1	9119	+	0	0	0	0	1	0
LT934125.1	9120	+	0	0	0	0	1	0
LT934125.1	9121	-	0	0	1	0	0	0
LT934125.1	9123	+	0	0	0	1	0	0
LT934125.1	9134	+	0	0	0	0	1	0
LT934125.1	9140	+	0	0	0	0	1	0
LT934125.1	9143	+	1	0	0	0	0	0
LT934125.1	9162	+	1	0	0	0	0	0
LT934125.1	9163	+	0	0	0	0	1	0
LT934125.1	9168	+	0	0	0	0	1	0
LT934125.1	9173	-	0	0	0	0	1	3
LT934125.1	9187	+	0	0	1	0	0	0
LT934125.1	9192	+	0	0	1	0	0	0
LT934125.1	9205	+	1	0	0	0	1	0
LT934125.1	9210	+	0	0	0	0	1	0
LT934125.1	9214	+	0	0	0	0	1	0
LT934125.1	9214	-	3	0	5	1	42	4
LT934125.1	9215	-	0	0	0	0	3	0
LT934125.1	9217	-	0	0	2	0	4	0
LT934125.1	9232	+	1	0	2	0	0	0
LT934125.1	9233	+	2	0	0	0	0	0
LT934125.1	9234	+	1	0	0	0	0	0
LT934125.1	9248	-	0	0	0	0	1	0
LT934125.1	9249	-	0	0	1	0	0	0
LT934125.1	9251	-	0	0	0	0	0	2
LT934125.1	9252	-	0	0	0	0	1	0
LT934125.1	9253	-	0	0	1	0	0	0
LT934125.1	9255	-	0	0	0	0	1	0
LT934125.1	9257	+	1	0	0	0	0	0
LT934125.1	9260	+	1	0	0	0	0	0
LT934125.1	9265	+	0	0	0	0	294	0
LT934125.1	9266	+	0	3	0	1	0	0
LT934125.1	9267	+	36	2	44	5	66	9
LT934125.1	9268	+	1	0	0	0	5	1
LT934125.1	9269	+	60	0	112	8	3	25
LT934125.1	9270	+	463	29	796	74	3029	230
LT934125.1	9271	+	0	0	4	1	15	2
LT934125.1	9272	+	5	1	8	0	27	1
LT934125.1	9274	+	0	0	1	0	0	0
LT934125.1	9275	+	1	0	2	0	4	0
LT934125.1	9279	+	0	0	2	0	2	0
LT934125.1	9280	+	0	0	0	0	1	0
LT934125.1	9280	-	0	0	0	0	1	0
LT934125.1	9281	-	1	0	0	0	0	1
LT934125.1	9282	+	0	0	1	0	0	0
LT934125.1	9283	-	0	0	0	0	1	0
LT934125.1	9284	-	0	0	1	0	0	0
LT934125.1	9285	-	0	0	1	0	0	0
LT934125.1	9289	+	0	0	1	0	0	0
LT934125.1	9293	+	0	0	0	0	3	0
LT934125.1	9295	+	0	0	1	0	0	0
LT934125.1	9296	+	1	0	0	0	0	0
LT934125.1	9299	+	0	0	0	0	10	0
LT934125.1	9302	+	2	0	0	0	0	0
LT934125.1	9322	+	0	0	0	0	1	0
LT934125.1	9330	-	0	0	0	0	1	0
LT934125.1	9336	+	0	0	0	0	1	0
LT934125.1	9339	+	0	0	0	0	4	1
LT934125.1	9340	+	2	0	0	0	1	0
LT934125.1	9346	+	0	0	0	0	1	0
LT934125.1	9352	+	0	0	0	0	1	0
LT934125.1	9355	+	0	0	0	0	1	0
LT934125.1	9359	+	0	0	1	0	0	0
LT934125.1	9360	+	0	0	0	0	1	0
LT934125.1	9362	+	0	0	1	0	0	0
LT934125.1	9363	+	0	0	0	0	1	0
LT934125.1	9365	+	1	0	0	0	0	0
LT934125.1	9369	+	0	0	0	0	1	0
LT934125.1	9370	+	0	0	0	0	2	0
LT934125.1	9370	-	0	0	2	0	3	0
LT934125.1	9377	+	1	0	0	0	0	0
LT934125.1	9379	+	0	0	1	0	1	0
LT934125.1	9380	+	1	0	0	0	2	0
LT934125.1	9382	+	0	0	0	0	1	0
LT934125.1	9389	-	0	0	1	0	0	0
LT934125.1	9407	+	0	0	0	0	1	0
LT934125.1	9410	+	0	0	1	0	0	0
LT934125.1	9411	+	0	0	0	0	0	1
LT934125.1	9412	+	0	0	1	0	1	0
LT934125.1	9413	+	3	0	4	0	8	0
LT934125.1	9414	+	1	0	75	6	3	0
LT934125.1	9415	+	48	2	0	0	113	11
LT934125.1	9416	+	0	0	0	0	3	0
LT934125.1	9417	+	2	0	0	0	0	0
LT934125.1	9420	-	0	0	1	0	3	0
LT934125.1	9421	+	1	0	1	0	1	0
LT934125.1	9422	+	0	0	0	0	2	0
LT934125.1	9423	+	0	1	0	0	0	0
LT934125.1	9431	+	0	0	0	0	1	0
LT934125.1	9433	+	0	0	0	0	1	0
LT934125.1	9434	+	0	0	3	0	0	0
LT934125.1	9436	+	0	0	2	0	0	0
LT934125.1	9437	+	2	0	0	0	7	0
LT934125.1	9444	+	0	0	2	0	0	0
LT934125.1	9448	-	0	0	1	0	0	0
LT934125.1	9454	-	0	0	3	0	0	0
LT934125.1	9455	-	0	0	0	0	1	0
LT934125.1	9459	+	1	0	0	0	0	0
LT934125.1	9460	+	0	0	0	0	2	0
LT934125.1	9461	+	1	0	0	0	0	0
LT934125.1	9462	+	0	0	0	0	1	0
LT934125.1	9464	+	0	0	1	0	0	0
LT934125.1	9472	+	0	0	1	0	0	0
LT934125.1	9472	-	0	0	1	0	0	0
LT934125.1	9473	+	0	0	2	0	0	0
LT934125.1	9478	+	0	0	0	0	2	1
LT934125.1	9479	+	0	0	7	2	2	0
LT934125.1	9480	+	12	0	0	0	30	3
LT934125.1	9482	+	0	0	1	0	0	0
LT934125.1	9486	+	0	0	1	0	0	0
LT934125.1	9487	+	1	0	1	0	0	1
LT934125.1	9487	-	0	0	0	0	0	1
LT934125.1	9488	+	0	0	0	0	0	2
LT934125.1	9489	+	4	0	1	0	0	0
LT934125.1	9489	-	0	0	1	0	2	2
LT934125.1	9490	+	0	0	2	0	3	0
LT934125.1	9491	+	1	0	0	0	1	0
LT934125.1	9491	-	0	0	0	0	0	1
LT934125.1	9492	-	0	0	1	0	0	0
LT934125.1	9494	-	26	7	139	13	155	91
LT934125.1	9495	-	2	0	15	2	10	27
LT934125.1	9497	-	2	0	0	0	2	0
LT934125.1	9498	-	2	1	6	1	43	7
LT934125.1	9499	-	0	0	0	2	0	0
LT934125.1	9500	-	0	0	18	0	0	0
LT934125.1	9501	-	0	0	0	0	0	1
LT934125.1	9508	-	0	0	0	0	1	0
LT934125.1	9510	+	0	0	0	0	4	0
LT934125.1	9512	+	0	0	1	0	0	0
LT934125.1	9526	-	0	0	0	0	1	0
LT934125.1	9527	-	0	0	2	1	3	0
LT934125.1	9530	-	0	0	2	0	1	1
LT934125.1	9533	-	0	0	0	0	1	1
LT934125.1	9534	-	0	1	0	0	0	3
LT934125.1	9537	+	0	0	0	0	3	0
LT934125.1	9538	+	1	0	0	0	0	0
LT934125.1	9539	+	0	0	0	0	1	0
LT934125.1	9545	+	0	0	0	0	0	2
LT934125.1	9547	+	0	0	0	0	5	0
LT934125.1	9547	-	0	0	1	0	0	0
LT934125.1	9548	+	8	0	8	0	75	8
LT934125.1	9549	+	1	0	0	0	0	0
LT934125.1	9550	+	0	0	2	1	29	0
LT934125.1	9553	+	0	0	1	0	2	0
LT934125.1	9554	+	1	0	0	0	0	0
LT934125.1	9555	+	0	0	1	0	0	0
LT934125.1	9557	+	0	0	1	0	1	0
LT934125.1	9558	+	1	0	0	0	1	1
LT934125.1	9559	-	0	0	0	0	1	0
LT934125.1	9561	+	0	0	1	0	0	0
LT934125.1	9564	+	0	0	0	0	1	0
LT934125.1	9564	-	1	0	0	0	0	0
LT934125.1	9573	+	0	0	0	0	1	0
LT934125.1	9580	+	0	0	0	0	3	0
LT934125.1	9583	+	1	0	0	0	1	0
LT934125.1	9585	+	0	0	0	0	0	1
LT934125.1	9586	+	1	0	1	0	0	0
LT934125.1	9587	-	1	0	0	0	0	0
LT934125.1	9588	-	1	0	0	0	2	0
LT934125.1	9590	-	0	0	4	0	13	0
LT934125.1	9591	-	0	0	2	0	0	0
LT934125.1	9592	+	0	0	0	0	6	0
LT934125.1	9593	+	0	0	1	0	0	0
LT934125.1	9594	-	0	0	0	1	0	0
LT934125.1	9595	-	0	0	0	0	1	0
LT934125.1	9599	-	2	0	0	0	0	0
LT934125.1	9604	+	0	0	1	0	0	0
LT934125.1	9606	+	0	0	0	0	1	0
LT934125.1	9607	+	1	0	0	0	1	0
LT934125.1	9609	+	0	0	1	1	0	1
LT934125.1	9611	+	0	0	0	0	6	0
LT934125.1	9612	+	1	0	2	1	0	0
LT934125.1	9613	+	0	0	0	0	2	0
LT934125.1	9633	-	0	0	0	0	1	0
LT934125.1	9638	+	0	0	0	0	27	0
LT934125.1	9639	+	0	1	0	0	0	0
LT934125.1	9640	+	6	0	8	0	0	2
LT934125.1	9641	+	1	0	0	0	209	0
LT934125.1	9642	+	2	0	5	1	26	0
LT934125.1	9643	+	7	0	63	0	6853	14
LT934125.1	9644	+	16	0	78	9	364	19
LT934125.1	9644	-	0	0	0	0	1	0
LT934125.1	9645	+	11	2	37	1	26	9
LT934125.1	9645	-	0	0	0	0	1	0
LT934125.1	9646	+	672	39	1321	40	2	269
LT934125.1	9647	+	47	1	64	4	142	4
LT934125.1	9648	+	2	0	8	1	15	2
LT934125.1	9650	+	0	0	5	1	23	2
LT934125.1	9651	+	0	0	1	0	0	0
LT934125.1	9652	+	0	0	0	0	1	0
LT934125.1	9653	+	0	0	0	0	1	0
LT934125.1	9656	+	0	0	0	0	1	0
LT934125.1	9657	+	0	0	3	0	1	0
LT934125.1	9665	-	1	0	0	0	0	0
LT934125.1	9668	+	0	0	1	0	0	1
LT934125.1	9670	+	0	0	0	0	1	0
LT934125.1	9670	-	0	0	1	0	0	0
LT934125.1	9677	+	0	0	0	0	48	0
LT934125.1	9679	+	3	0	5	1	0	1
LT934125.1	9680	+	0	0	0	0	2	0
LT934125.1	9683	+	0	0	0	0	1	0
LT934125.1	9684	+	1	0	0	0	0	0
LT934125.1	9688	+	0	0	0	0	2	0
LT934125.1	9690	+	0	0	1	0	0	0
LT934125.1	9692	+	0	0	0	0	4	0
LT934125.1	9693	+	0	0	3	0	0	0
LT934125.1	9695	+	0	0	0	0	1	0
LT934125.1	9696	+	0	0	0	0	3	0
LT934125.1	9699	+	0	0	4	0	1	0
LT934125.1	9705	+	1	0	0	0	0	0
LT934125.1	9706	+	0	0	10	0	1	0
LT934125.1	9707	+	8	0	4	0	48	6
LT934125.1	9708	+	2	0	0	0	21	4
LT934125.1	9709	+	0	0	0	0	19	0
LT934125.1	9710	+	2	0	5	0	8	3
LT934125.1	9711	+	0	0	0	0	3	0
LT934125.1	9712	+	0	0	2	0	0	0
LT934125.1	9713	+	0	0	0	0	7	0
LT934125.1	9714	+	1	0	0	0	2	0
LT934125.1	9715	+	3	0	0	0	1	0
LT934125.1	9716	+	0	0	0	0	6	0
LT934125.1	9718	+	0	0	1	0	3	0
LT934125.1	9719	+	0	0	0	0	1	0
LT934125.1	9719	-	0	0	0	0	1	0
LT934125.1	9720	+	3	0	0	0	2	0
LT934125.1	9721	+	0	0	0	0	39	0
LT934125.1	9722	+	0	0	1	0	3	0
LT934125.1	9723	+	0	0	14	0	0	1
LT934125.1	9724	+	1	0	0	0	4	1
LT934125.1	9727	+	0	0	0	0	1	1
LT934125.1	9728	+	0	2	0	0	23	0
LT934125.1	9729	+	18	0	15	0	1	0
LT934125.1	9740	+	0	0	0	0	9	1
LT934125.1	9742	+	0	0	7	0	0	0
LT934125.1	9743	+	5	0	0	0	9	0
LT934125.1	9746	+	0	0	1	0	0	0
LT934125.1	9747	+	0	0	0	0	2	0
LT934125.1	9750	+	6	0	5	0	1	0
LT934125.1	9751	+	0	0	0	0	2	0
LT934125.1	9753	+	1	0	0	0	2	0
LT934125.1	9755	+	0	0	1	0	0	0
LT934125.1	9756	+	13	0	1	0	1	0
LT934125.1	9757	+	0	0	0	0	10	0
LT934125.1	9759	+	45	0	2	1	1	3
LT934125.1	9760	+	0	0	0	0	86	0
LT934125.1	9762	+	3	0	53	0	2	4
LT934125.1	9764	+	0	0	2	0	0	0
LT934125.1	9768	+	0	0	0	0	6	0
LT934125.1	9770	+	0	0	1	0	0	0
LT934125.1	9770	-	0	0	0	0	1	0
LT934125.1	9771	+	2	0	2	0	0	1
LT934125.1	9774	+	0	0	0	0	1	0
LT934125.1	9776	-	0	0	0	0	1	0
LT934125.1	9777	-	0	0	1	0	0	0
LT934125.1	9782	+	0	0	2	0	0	0
LT934125.1	9783	+	1	0	0	0	2	0
LT934125.1	9785	+	0	0	1	0	0	0
LT934125.1	9789	+	1	0	0	0	0	0
LT934125.1	9791	+	0	0	0	0	2	0
LT934125.1	9792	+	0	0	3	1	1	0
LT934125.1	9797	+	0	0	1	0	0	0
LT934125.1	9800	-	0	0	0	0	6	0
LT934125.1	9801	-	0	0	0	0	4	0
LT934125.1	9803	+	0	0	0	0	17	0
LT934125.1	9803	-	0	0	0	0	3	0
LT934125.1	9804	+	6	0	13	1	0	1
LT934125.1	9805	+	2	0	0	0	0	0
LT934125.1	9807	+	2	0	0	0	0	0
LT934125.1	9811	-	0	0	0	0	2	0
LT934125.1	9814	+	0	0	0	0	1	0
LT934125.1	9816	-	1	0	0	0	0	0
LT934125.1	9817	+	1	0	0	0	0	0
LT934125.1	9820	+	0	2	0	0	6	0
LT934125.1	9820	-	0	0	0	0	1	0
LT934125.1	9821	+	0	0	3	0	1	0
LT934125.1	9824	+	0	0	0	0	1	0
LT934125.1	9834	+	0	0	1	0	0	0
LT934125.1	9836	+	0	0	0	0	2	0
LT934125.1	9837	+	0	0	2	0	2	1
LT934125.1	9839	+	0	0	0	0	2	0
LT934125.1	9840	+	1	0	0	0	0	0
LT934125.1	9843	+	0	1	0	0	0	0
LT934125.1	9847	+	0	0	1	0	0	0
LT934125.1	9850	+	0	0	0	0	4	0
LT934125.1	9851	+	0	0	0	0	1	0
LT934125.1	9852	+	0	0	1	0	0	0
LT934125.1	9859	+	0	0	4	0	0	0
LT934125.1	9861	+	0	0	0	0	3	0
LT934125.1	9862	+	7	0	0	0	10	1
LT934125.1	9864	+	0	1	0	0	0	0
LT934125.1	9865	+	0	0	0	0	2	0
LT934125.1	9866	+	0	0	0	0	6	0
LT934125.1	9867	+	2	0	7	0	0	2
LT934125.1	9869	-	0	0	0	0	1	0
LT934125.1	9872	-	0	0	1	0	0	0
LT934125.1	9878	+	0	0	0	0	1	0
LT934125.1	9878	-	1	0	1	0	0	0
LT934125.1	9879	+	1	0	0	0	0	0
LT934125.1	9879	-	0	0	0	0	1	0
LT934125.1	9880	-	0	0	0	0	3	0
LT934125.1	9883	-	1	0	0	0	0	0
LT934125.1	9885	-	0	0	1	0	0	0
LT934125.1	9888	+	1	0	0	0	0	0
LT934125.1	9888	-	0	0	0	0	1	0
LT934125.1	9889	+	0	0	0	0	6	0
LT934125.1	9891	+	0	0	0	0	1	0
LT934125.1	9891	-	0	0	0	0	1	0
LT934125.1	9896	+	0	0	2	0	0	0
LT934125.1	9897	+	0	0	0	0	4	3
LT934125.1	9899	+	0	0	0	0	1	0
LT934125.1	9901	+	0	0	0	0	1	0
LT934125.1	9904	-	0	0	1	0	0	0
LT934125.1	9907	+	0	0	0	0	1	0
LT934125.1	9909	+	1	0	0	0	0	0
LT934125.1	9910	+	0	0	0	0	20	0
LT934125.1	9911	+	0	0	0	0	1	0
LT934125.1	9912	+	0	0	1	0	1	0
LT934125.1	9916	+	0	0	0	0	3	0
LT934125.1	9917	-	0	0	0	0	1	0
LT934125.1	9918	-	0	0	0	0	0	1
LT934125.1	9919	+	0	0	0	0	1	0
LT934125.1	9920	+	0	0	2	0	1	0
LT934125.1	9920	-	0	0	0	0	7	0
LT934125.1	9921	+	0	0	0	0	1	0
LT934125.1	9931	+	0	0	1	0	0	0
LT934125.1	9932	+	0	0	25	2	3	1
LT934125.1	9932	-	0	0	0	0	1	0
LT934125.1	9933	+	16	1	0	0	64	8
LT934125.1	9934	+	0	0	0	0	1	0
LT934125.1	9939	+	0	0	0	0	0	2
LT934125.1	9940	+	0	0	0	0	2	0
LT934125.1	9941	+	0	0	0	0	41	0
LT934125.1	9942	+	14	0	10	0	1	0
LT934125.1	9944	-	0	0	0	0	1	0
LT934125.1	9949	+	0	0	0	0	12	0
LT934125.1	9951	+	0	0	3	0	0	1
LT934125.1	9954	+	0	0	1	0	0	0
LT934125.1	9958	-	1	0	0	0	1	0
LT934125.1	9960	+	0	0	0	0	1	0
LT934125.1	9961	+	0	0	0	0	2	0
LT934125.1	9963	+	1	0	2	0	0	0
LT934125.1	9969	+	0	0	0	0	2	0
LT934125.1	9970	+	0	0	0	0	1	0
LT934125.1	9971	+	0	0	8	0	0	0
LT934125.1	9972	+	0	0	0	0	0	1
LT934125.1	9973	+	0	0	1	0	0	0
LT934125.1	9981	+	0	0	0	0	2	0
LT934125.1	9983	+	0	0	0	0	4	0
LT934125.1	9986	+	0	0	0	0	1	0
LT934125.1	9992	+	0	0	0	0	1	0
LT934125.1	9993	+	0	0	0	0	1	0
LT934125.1	9994	+	0	0	1	0	0	0
LT934125.1	9995	+	0	0	0	0	1	0
LT934125.1	9996	+	2	0	0	0	3	0
LT934125.1	9997	+	0	0	0	0	2	0
LT934125.1	9998	+	3	0	9	0	6	1
LT934125.1	9999	+	1	0	4	0	0	0
LT934125.1	10001	+	0	0	0	0	1	0
LT934125.1	10002	+	0	0	1	0	0	0
LT934125.1	10004	-	0	0	0	0	1	0
LT934125.1	10005	+	0	0	0	0	5	0
LT934125.1	10007	+	0	0	4	0	0	0
LT934125.1	10008	+	1	0	0	0	6	1
LT934125.1	10009	+	0	0	0	0	8	0
LT934125.1	10010	+	0	0	0	0	0	1
LT934125.1	10011	+	3	0	3	0	0	0
LT934125.1	10012	+	0	0	0	0	8	0
LT934125.1	10014	+	0	0	7	0	0	0
LT934125.1	10022	+	0	0	1	0	0	0
LT934125.1	10024	+	0	0	1	0	0	0
LT934125.1	10025	-	0	0	0	0	1	0
LT934125.1	10030	+	0	0	1	0	0	0
LT934125.1	10031	-	0	0	1	0	0	0
LT934125.1	10034	-	1	0	1	0	0	0
LT934125.1	10035	+	2	0	1	0	0	0
LT934125.1	10036	+	0	0	0	0	1	0
LT934125.1	10037	+	0	0	0	0	1	0
LT934125.1	10038	+	0	0	1	0	0	0
LT934125.1	10039	+	0	0	0	0	2	0
LT934125.1	10039	-	0	0	0	0	1	0
LT934125.1	10041	-	0	0	0	0	1	0
LT934125.1	10045	+	0	0	0	0	6	0
LT934125.1	10045	-	0	0	1	0	0	0
LT934125.1	10046	+	1	0	2	0	0	0
LT934125.1	10049	+	0	0	0	0	2	0
LT934125.1	10051	+	0	0	0	0	1	0
LT934125.1	10051	-	0	0	1	0	0	0
LT934125.1	10054	-	1	0	0	0	0	0
LT934125.1	10059	+	0	0	0	1	0	0
LT934125.1	10064	+	0	0	0	0	1	0
LT934125.1	10065	+	1	0	0	0	0	1
LT934125.1	10065	-	0	0	0	0	1	0
LT934125.1	10074	+	0	0	0	0	1	0
LT934125.1	10077	+	0	0	0	0	4	0
LT934125.1	10078	+	0	0	1	0	0	0
LT934125.1	10087	+	0	0	6	0	0	0
LT934125.1	10088	+	2	0	26	1	5	1
LT934125.1	10089	+	16	0	0	0	42	3
LT934125.1	10097	+	0	0	0	0	1	0
LT934125.1	10105	+	2	0	0	0	2	0
LT934125.1	10111	+	1	0	0	0	0	0
LT934125.1	10112	+	0	0	0	0	1	0
LT934125.1	10114	+	0	0	1	0	0	0
LT934125.1	10116	-	0	0	0	0	1	0
LT934125.1	10122	+	0	0	1	0	0	0
LT934125.1	10125	+	0	0	1	0	0	0
LT934125.1	10126	+	1	0	0	0	0	0
LT934125.1	10127	+	0	0	0	0	1	0
LT934125.1	10131	+	1	0	0	0	0	0
LT934125.1	10135	+	0	0	1	0	0	1
LT934125.1	10142	+	1	0	2	1	0	0
LT934125.1	10143	+	3	0	0	0	1	0
LT934125.1	10149	+	1	0	0	0	0	0
LT934125.1	10151	+	0	0	0	0	1	0
LT934125.1	10158	+	0	0	0	0	2	0
LT934125.1	10159	+	1	0	1	0	0	0
LT934125.1	10163	+	0	0	0	0	5	0
LT934125.1	10164	+	10	0	9	0	0	0
LT934125.1	10166	+	1	0	0	0	0	0
LT934125.1	10172	+	0	0	0	0	1	0
LT934125.1	10184	+	1	0	0	0	0	0
LT934125.1	10205	+	1	0	0	0	1	0
LT934125.1	10205	-	1	0	0	0	0	0
LT934125.1	10206	+	0	0	1	0	0	0
LT934125.1	10212	+	0	0	1	0	0	0
LT934125.1	10218	+	0	0	2	0	0	0
LT934125.1	10253	+	0	0	1	0	0	0
LT934125.1	10258	+	1	0	0	0	0	0
LT934125.1	10267	+	1	0	0	0	0	0
LT934125.1	10278	+	0	0	1	0	0	0
LT934125.1	10286	-	1	0	0	0	0	0
LT934125.1	10288	+	0	0	0	0	1	0
LT934125.1	10303	+	0	0	1	0	0	0
LT934125.1	10332	+	0	0	1	0	0	0
LT934125.1	10333	+	0	0	0	0	1	0
LT934125.1	10334	+	1	0	0	0	0	0
LT934125.1	10346	+	0	0	0	0	1	0
LT934125.1	10350	+	0	0	0	0	1	0
LT934125.1	10376	-	0	0	0	0	1	0
