seqnames	strand	TSS	TES	NOV_TX_ID	C6_dRNA	C6_dcDNA_12h	C6_dcDNA_1h	C6_dcDNA_2h	C6_dcDNA_4h	C6_dcDNA_6h	C6_dcDNA_8h	NRK_dcDNA_12h	NRK_dcDNA_1h	NRK_dcDNA_2h	NRK_dcDNA_4h	NRK_dcDNA_6h	NRK_dcDNA_8h	PC_12_dRNA	PC_12_dcDNA_0.5h	PC_12_dcDNA_1.5h	PC_12_dcDNA_12h	PC_12_dcDNA_1h	PC_12_dcDNA_2.5h	PC_12_dcDNA_2h	PC_12_dcDNA_4h	PC_12_dcDNA_6h	PC_12_dcDNA_8h	PK_15_dRNA	PK_15_dcDNA_12h	PK_15_dcDNA_1h	PK_15_dcDNA_2h	PK_15_dcDNA_4h	PK_15_dcDNA_6h	PK_15_dcDNA_8h
LT934125.1	+	13806	16224	NOV_TX_281	0	4	0	0	0	0	3	3	0	0	0	0	2	0	0	0	5	0	0	0	0	0	1	1	11	0	1	0	0	2
LT934125.1	+	13858	16224	NOV_TX_283	0	19	0	0	0	1	0	9	0	0	0	0	4	0	0	0	21	0	0	0	0	0	4	0	37	0	0	0	4	7
LT934125.1	+	13901	16224	NOV_TX_284	1	26	0	0	0	1	4	19	0	0	0	0	9	1	0	0	18	0	0	0	0	2	3	7	47	0	0	2	2	16
LT934125.1	+	13944	16224	NOV_TX_286	1	13	0	0	0	2	2	13	0	0	0	0	2	0	0	0	15	0	0	0	0	0	2	6	61	0	0	2	2	16
LT934125.1	+	13983	16224	NOV_TX_287	0	40	0	0	0	1	7	7	0	0	0	0	3	1	0	0	19	0	0	1	2	0	3	3	87	0	1	2	4	20
LT934125.1	+	14048	15554	NOV_TX_291	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	1	0	0	0	0	0
LT934125.1	+	14048	15612	NOV_TX_290	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	1	0	0	0	1	0
LT934125.1	+	14048	15744	NOV_TX_289	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	6	0	0	0	0	6
LT934125.1	+	14048	16224	NOV_TX_288	3	3326	14	6	37	268	439	889	1	2	18	65	226	9	1	4	1009	4	3	19	52	216	292	41	3337	4	44	179	964	2520
LT934125.1	+	14107	16224	NOV_TX_292	0	0	0	0	0	0	49	68	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	144
LT934125.1	+	14142	16224	NOV_TX_293	1	335	1	1	2	8	0	0	0	0	0	9	20	2	0	0	150	0	0	0	1	0	33	13	379	0	2	29	59	0
LT934125.1	+	14172	16224	NOV_TX_294	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	3	0	0	0	0	15	2	3	0	0	0	5	0	0
LT934125.1	+	14210	16224	NOV_TX_295	0	56	0	0	0	2	0	11	0	0	1	0	4	0	0	0	25	0	0	0	1	4	11	3	13	0	1	0	2	10
LT934125.1	+	14233	16224	NOV_TX_296	1	46	0	0	0	0	0	11	0	0	0	0	4	2	0	0	26	0	0	0	0	2	0	1	120	0	1	0	8	24
LT934125.1	+	14245	16224	NOV_TX_297	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0
LT934125.1	+	14267	16224	NOV_TX_298	0	8	0	0	0	1	0	3	0	0	0	0	1	0	0	0	12	0	0	0	0	0	0	1	24	0	0	3	3	5
LT934125.1	+	14279	16224	NOV_TX_299	0	31	0	0	1	1	2	8	0	1	0	0	3	0	0	0	36	0	0	0	0	4	14	1	35	0	1	0	4	12
LT934125.1	+	14294	16224	NOV_TX_300	3	24	0	0	0	1	4	10	0	0	0	0	4	1	0	0	13	0	0	0	1	1	3	8	58	0	1	1	7	14
LT934125.1	+	14338	16224	NOV_TX_302	0	36	0	0	0	0	0	7	0	0	0	1	0	1	0	0	15	0	0	1	0	3	3	9	0	0	0	1	0	10
LT934125.1	+	14369	16224	NOV_TX_305	0	0	0	0	0	2	0	11	0	0	1	1	6	1	0	0	24	1	0	0	1	4	6	2	94	0	1	1	18	17
LT934125.1	+	14402	16224	NOV_TX_306	0	128	0	0	0	2	0	3	0	0	0	0	11	1	0	0	94	0	0	0	0	18	43	4	1	0	0	1	0	1
LT934125.1	+	14439	16224	NOV_TX_307	0	0	0	0	0	4	0	125	0	0	0	0	9	4	0	0	39	0	0	0	4	0	0	11	403	0	10	8	0	150
LT934125.1	+	14454	16224	NOV_TX_308	0	96	0	0	0	0	32	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67	0
LT934125.1	+	14468	16224	NOV_TX_309	1	63	0	1	1	2	1	8	0	0	1	1	11	1	0	0	61	0	0	0	0	0	7	5	44	0	0	0	7	16
LT934125.1	+	14542	16224	NOV_TX_311	0	0	0	0	0	0	0	0	0	0	0	0	57	0	0	0	129	0	0	0	3	0	0	0	0	0	0	27	0	0
LT934125.1	+	14560	16224	NOV_TX_312	5	174	0	1	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	24	265	0	2	0	0	0
LT934125.1	+	14605	16224	NOV_TX_313	0	66	0	1	0	0	0	0	0	0	0	0	0	2	0	0	43	1	0	0	0	0	0	16	72	0	1	2	0	0
LT934125.1	+	14670	16224	NOV_TX_317	3	262	3	0	8	0	0	0	0	2	0	0	0	5	0	0	0	0	0	1	0	42	104	30	0	0	4	0	0	0
LT934125.1	+	14743	16224	NOV_TX_320	1	96	0	1	0	19	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	3	0	0	4	0	0	0
LT934125.1	+	14782	16224	NOV_TX_321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	399
LT934125.1	+	14818	16224	NOV_TX_322	1	102	0	0	0	2	4	13	0	0	0	0	2	1	0	1	112	0	0	0	2	4	4	9	860	0	1	4	153	20
LT934125.1	+	14858	16224	NOV_TX_323	0	700	2	0	2	15	96	285	1	0	4	14	67	2	0	2	804	3	0	3	8	47	103	11	1347	0	9	33	186	505
LT934125.1	+	14910	16224	NOV_TX_324	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	163	0	0	0	0	0	42	0	0	0	0	0	0	165
LT934125.1	+	14930	16224	NOV_TX_325	1	229	0	0	0	4	0	72	0	0	3	6	34	7	0	0	118	0	0	0	0	0	0	15	416	1	2	18	62	0
LT934125.1	+	14952	16224	NOV_TX_326	1	55	0	0	0	1	0	0	0	0	0	1	0	2	0	0	0	0	0	0	11	0	0	7	131	0	0	0	18	0
LT934125.1	+	14969	16224	NOV_TX_327	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0
LT934125.1	+	15028	16224	NOV_TX_328	0	136	0	0	0	0	76	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	+	15050	16224	NOV_TX_329	5	0	0	1	2	0	0	0	0	1	0	0	43	10	0	0	117	0	0	0	7	57	0	20	0	0	0	11	0	0
LT934125.1	+	15098	16224	NOV_TX_331	2	126	0	1	1	15	0	0	0	0	0	0	0	5	0	0	0	0	1	0	0	0	0	18	0	0	0	12	0	0
LT934125.1	+	15117	16224	NOV_TX_332	1	0	0	0	0	0	0	0	0	0	5	0	0	6	0	0	0	0	1	0	0	0	0	17	0	0	0	0	0	0
LT934125.1	+	15136	16224	NOV_TX_333	0	0	0	0	0	0	0	214	0	0	0	0	0	0	0	0	172	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	+	15153	16224	NOV_TX_334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	10	0	0	0
LT934125.1	+	15178	16224	NOV_TX_335	4	388	0	0	1	0	0	0	1	2	0	0	0	7	0	0	386	0	1	0	6	0	108	28	1012	0	0	17	170	358
LT934125.1	+	15249	16224	NOV_TX_338	0	0	0	0	0	0	0	126	0	0	0	0	0	0	0	0	0	0	2	0	0	0	51	0	0	0	0	11	0	200
LT934125.1	+	15270	16224	NOV_TX_339	3	123	0	0	1	0	0	0	1	2	3	1	0	12	0	0	0	0	0	0	0	0	0	39	0	0	10	0	117	0
LT934125.1	+	15289	16224	NOV_TX_341	0	154	0	0	0	7	37	0	0	0	0	0	0	0	0	0	321	0	0	0	7	0	0	0	682	0	0	11	0	0
LT934125.1	+	15318	16224	NOV_TX_342	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0
LT934125.1	+	15347	16224	NOV_TX_343	1	249	1	0	1	2	19	66	0	0	0	3	12	5	0	0	198	0	0	0	9	19	25	22	393	0	2	12	42	112
LT934125.1	+	15384	16224	NOV_TX_345	3	425	0	0	1	3	22	23	0	0	0	3	12	5	0	0	185	1	0	0	3	47	15	24	341	0	0	5	13	45
LT934125.1	+	15429	16224	NOV_TX_347	6	25	0	0	0	4	23	159	0	0	1	10	17	17	0	0	376	0	1	2	3	7	81	72	618	0	11	17	112	243
LT934125.1	+	15479	16224	NOV_TX_349	3	281	1	0	0	4	37	102	0	0	2	7	19	13	0	0	350	2	0	0	7	33	45	79	812	0	2	20	109	263
LT934125.1	+	15531	16224	NOV_TX_351	32	518	1	0	0	8	51	84	0	0	2	12	26	117	0	0	514	0	0	1	19	46	64	517	1281	0	9	0	171	353
LT934125.1	+	15552	16224	NOV_TX_352	0	0	0	0	2	0	0	124	0	0	1	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	+	15597	16224	NOV_TX_353	15	917	0	0	0	0	0	0	0	1	10	0	0	94	0	0	814	2	1	0	0	442	0	380	2410	0	0	137	0	0
LT934125.1	+	15623	16224	NOV_TX_355	0	0	0	5	0	47	385	0	0	0	0	84	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	1259	0
LT934125.1	+	15646	16224	NOV_TX_356	25	0	0	0	2	0	0	0	0	1	3	0	0	99	1	0	575	1	1	7	14	0	367	465	1283	0	0	132	0	0
LT934125.1	+	15674	16224	NOV_TX_358	24	0	8	0	1	0	0	0	0	1	0	0	0	75	0	3	0	1	0	0	0	0	0	471	0	0	54	0	0	0
LT934125.1	+	15696	16224	NOV_TX_359	11	371	0	0	0	0	0	0	0	1	3	0	0	43	0	0	611	1	1	0	14	0	0	188	1062	0	0	0	0	0
LT934125.1	+	15750	16224	NOV_TX_362	0	1104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	733	0	0	0	0	1860
LT934125.1	+	15769	16224	NOV_TX_363	0	516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	672	0	0	0	0	0	0	0	0	0	0	46	0	0
LT934125.1	+	15787	16224	NOV_TX_364	12	0	0	0	0	0	0	888	0	1	3	0	0	46	0	0	0	0	1	0	16	0	0	280	1798	0	0	0	0	0
LT934125.1	+	15846	16224	NOV_TX_366	7	877	0	3	2	0	110	357	2	3	8	0	61	31	0	0	1310	0	1	0	24	0	191	147	2122	0	17	65	314	703
LT934125.1	+	15883	16224	NOV_TX_367	0	0	0	0	0	21	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	127	0	0	0	0	0	0	0	0
LT934125.1	+	15928	16224	NOV_TX_368	0	0	0	0	0	0	0	331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	259	0	2912	0	0	30	0	0
LT934125.1	+	15964	16224	NOV_TX_369	5	1468	4	1	3	19	205	6	0	0	6	33	86	35	0	0	1764	8	1	3	33	191	28	149	188	2	17	76	485	1108
LT934125.1	+	16014	16224	NOV_TX_370	0	3738	0	0	0	63	0	367	0	1	0	0	0	0	0	0	0	0	0	0	0	0	629	0	0	0	65	0	0	2898
LT934125.1	+	16038	16224	NOV_TX_371	9	0	4	3	13	0	0	0	0	0	5	0	78	34	0	0	0	4	0	0	53	0	0	132	0	1	0	239	0	0
LT934125.1	+	16052	16224	NOV_TX_372	0	0	0	0	0	0	513	0	0	0	0	28	0	0	0	0	0	0	2	0	0	0	0	0	7518	0	0	0	1044	0
LT934125.1	+	16069	16224	NOV_TX_373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4120	0	0	6	0	0	0	0	0	0	0	0	0	0
LT934125.1	+	25420	28632	NOV_TX_378	0	4	3	0	1	6	7	16	0	0	0	2	11	0	0	2	2	1	0	4	3	2	5	0	6	0	5	1	6	36
LT934125.1	+	25836	28632	NOV_TX_382	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	3
LT934125.1	+	26365	28632	NOV_TX_387	1	0	0	0	0	0	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	3
LT934125.1	+	26927	28632	NOV_TX_395	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	2	3	0	0	0	0	0	0	0	2
LT934125.1	+	27552	28632	NOV_TX_399	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	4	0	0	0	0	0	5	0	3	0	0	0	0	2
LT934125.1	+	27800	28632	NOV_TX_404	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	5	0	0	0	0	0	0	0
LT934125.1	+	27836	28632	NOV_TX_406	0	2	0	0	0	0	0	6	0	1	0	2	1	1	0	0	2	0	0	0	1	0	0	1	7	0	1	2	2	12
LT934125.1	+	27867	28632	NOV_TX_407	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	+	27910	28632	NOV_TX_409	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1
LT934125.1	+	28158	28632	NOV_TX_414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	0
LT934125.1	+	28440	28632	NOV_TX_418	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	2
LT934125.1	+	28471	28632	NOV_TX_419	0	4	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	3	0	0	0	0	2
LT934125.1	+	28509	28632	NOV_TX_420	0	31	2	0	0	3	10	0	0	0	0	1	0	0	0	0	40	1	0	0	2	16	21	0	6	0	6	12	19	31
LT934125.1	+	29338	32415	NOV_TX_429	0	4	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0
LT934125.1	+	29468	32415	NOV_TX_431	0	8	0	0	0	3	2	4	0	0	0	0	5	1	0	0	4	0	0	0	0	0	4	0	11	0	0	0	2	6
LT934125.1	+	30240	32415	NOV_TX_434	1	81	1	1	2	15	24	53	0	0	0	2	14	1	0	0	37	0	0	0	3	6	18	4	88	0	2	1	24	39
LT934125.1	+	30298	32415	NOV_TX_436	0	15	0	0	0	0	0	2	0	0	0	0	0	1	0	0	1	0	0	0	2	0	2	1	11	0	0	0	0	1
LT934125.1	+	30444	32415	NOV_TX_438	0	8	0	0	0	0	3	4	0	0	0	0	0	1	0	0	1	0	0	0	0	0	4	0	1	0	0	0	0	2
LT934125.1	+	30484	32415	NOV_TX_439	0	2	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0
LT934125.1	+	30594	32415	NOV_TX_441	0	9	0	0	0	0	3	3	0	0	0	0	0	0	0	0	1	0	0	0	0	1	2	1	3	0	1	0	0	1
LT934125.1	+	30659	32415	NOV_TX_443	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	4	3	0	0	0	0	0	0	0
LT934125.1	+	30682	32415	NOV_TX_444	0	21	0	0	0	3	0	0	0	0	0	1	0	0	0	0	4	0	1	0	3	0	0	2	13	0	0	1	0	5
LT934125.1	+	30702	32415	NOV_TX_445	0	6	0	0	0	0	0	10	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	5	0
LT934125.1	+	30840	32415	NOV_TX_447	0	8	0	0	0	1	2	1	0	0	0	0	0	0	0	0	4	0	0	0	0	2	2	0	3	0	0	0	1	1
LT934125.1	+	30932	32415	NOV_TX_448	1	20	1	0	0	2	3	28	0	0	0	2	6	1	0	0	19	0	0	0	4	9	7	1	42	0	0	1	6	15
LT934125.1	+	31042	32415	NOV_TX_452	0	3	0	0	0	0	0	7	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	1	10	0	0	0	1	8
LT934125.1	+	31098	32415	NOV_TX_453	19	2323	16	11	48	224	410	2378	5	12	48	124	441	60	0	8	1339	8	15	41	110	452	479	277	4463	3	53	269	823	2502
LT934125.1	+	31150	32415	NOV_TX_455	6	353	0	1	2	11	46	191	1	1	3	11	42	13	0	0	78	0	0	2	14	44	57	44	232	0	3	22	73	196
LT934125.1	+	31204	32415	NOV_TX_457	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	2	0	0	188
LT934125.1	+	31230	32415	NOV_TX_458	2	0	1	0	1	0	0	0	0	0	0	0	0	3	0	0	26	0	0	0	2	0	0	11	55	0	0	15	0	0
LT934125.1	+	31244	32415	NOV_TX_459	4	0	0	2	2	0	0	0	0	0	0	0	0	8	0	0	104	0	1	1	6	0	66	24	104	1	0	0	0	0
LT934125.1	+	31271	32415	NOV_TX_460	2	288	0	1	1	11	0	0	0	0	3	10	47	6	0	1	60	0	0	3	2	0	0	23	70	0	0	10	66	0
LT934125.1	+	31330	32415	NOV_TX_462	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	96	0	1	4	0	0	0	0	0
LT934125.1	+	31349	32415	NOV_TX_463	3	0	2	3	2	0	154	272	1	0	11	16	65	5	0	0	544	1	0	6	0	0	0	22	599	0	2	70	199	417
LT934125.1	+	31373	32415	NOV_TX_464	0	815	1	1	0	18	0	0	0	0	3	10	0	3	0	0	0	0	3	0	22	0	104	16	0	0	2	0	0	0
LT934125.1	+	31410	32415	NOV_TX_465	7	468	1	0	2	7	82	197	0	0	14	15	62	5	0	2	383	2	2	3	22	72	94	20	379	0	4	48	144	259
LT934125.1	+	31454	32415	NOV_TX_466	3	90	0	0	1	0	0	0	0	0	0	1	0	7	0	0	54	0	0	0	9	0	0	21	64	0	0	4	103	0
LT934125.1	+	31474	32415	NOV_TX_467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	0	0	246	0	0	0	0	0
LT934125.1	+	31492	32415	NOV_TX_468	2	0	2	4	0	0	65	0	0	1	5	3	45	8	0	0	0	0	0	0	0	0	0	41	0	1	4	0	0	0
LT934125.1	+	31507	32415	NOV_TX_469	0	328	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0	0	0	0	33	0	178
LT934125.1	+	31525	32415	NOV_TX_470	0	0	0	0	0	0	0	176	0	0	0	0	0	0	0	0	276	0	0	3	0	0	0	0	0	0	0	0	0	0
LT934125.1	+	31558	32415	NOV_TX_472	0	0	0	0	0	11	0	0	0	0	0	0	0	2	0	0	42	0	0	1	0	0	0	10	56	0	2	0	75	0
LT934125.1	+	31605	32415	NOV_TX_474	3	72	0	1	1	0	0	167	0	0	0	4	0	8	0	0	72	1	0	0	0	0	0	24	226	1	2	11	0	146
LT934125.1	+	31636	32415	NOV_TX_475	3	0	0	0	0	0	0	0	0	1	0	2	36	10	0	0	0	0	1	1	1	0	0	24	0	0	3	0	0	0
LT934125.1	+	31667	32415	NOV_TX_476	0	200	0	0	0	0	51	0	0	0	0	0	0	0	0	0	157	0	0	0	10	0	76	0	0	0	0	13	0	0
LT934125.1	+	31703	32415	NOV_TX_478	2	94	0	0	0	1	2	12	0	1	3	3	1	6	0	0	32	0	0	2	1	5	10	31	27	0	1	2	12	17
LT934125.1	+	31722	32415	NOV_TX_479	4	23	0	0	0	0	14	9	0	0	0	2	11	2	0	0	15	0	1	0	3	4	5	5	19	0	0	10	4	12
LT934125.1	+	31772	32415	NOV_TX_480	3	225	0	1	0	0	0	0	0	0	2	16	0	10	0	1	0	0	0	0	3	0	121	26	235	0	2	23	0	0
LT934125.1	+	31792	32415	NOV_TX_481	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	200	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	+	31832	32415	NOV_TX_483	1	0	1	1	0	0	0	295	0	0	2	0	0	1	0	2	0	1	1	0	0	0	0	24	0	0	3	3	0	0
LT934125.1	+	31847	32415	NOV_TX_484	0	0	0	0	0	0	0	0	0	0	0	0	65	0	0	0	0	0	0	0	0	61	0	0	0	0	0	0	0	0
LT934125.1	+	31865	32415	NOV_TX_485	2	204	0	0	1	0	73	0	0	1	0	0	0	5	0	0	202	0	0	0	8	0	0	43	375	0	1	16	153	338
LT934125.1	+	31910	32415	NOV_TX_486	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86	0	0	0	0	0	0	0
LT934125.1	+	31930	32415	NOV_TX_487	4	323	0	0	0	8	0	0	1	0	5	0	0	3	0	0	343	2	0	0	5	23	0	13	403	1	0	35	116	242
LT934125.1	+	31943	32415	NOV_TX_488	2	0	1	0	0	4	0	0	0	0	0	0	0	8	0	0	0	0	1	0	9	40	0	37	0	1	0	14	0	0
LT934125.1	+	31973	32415	NOV_TX_490	0	0	0	0	2	0	0	0	0	0	0	39	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	+	31994	32415	NOV_TX_491	0	0	0	0	0	0	0	233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0
LT934125.1	+	32038	32276	NOV_TX_493	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	3	1	0	2	0	0	0	1	2
LT934125.1	+	32038	32415	NOV_TX_492	60	17175	3	7	63	374	2217	15661	0	2	100	814	1177	184	0	2	26200	0	21	15	457	2640	4051	927	51602	1	162	887	8667	19859
LT934125.1	+	32092	32415	NOV_TX_494	15	746	1	0	0	11	96	387	0	1	3	22	39	29	0	0	811	0	1	2	23	98	163	144	914	0	10	21	199	479
LT934125.1	+	32133	32415	NOV_TX_496	0	0	0	0	0	0	0	766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	144	0	0
LT934125.1	+	32146	32415	NOV_TX_497	0	524	0	0	0	0	356	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	+	32163	32415	NOV_TX_498	11	2346	0	3	0	41	0	0	0	0	0	50	122	35	0	2	3132	0	1	9	62	0	596	179	3749	1	0	38	842	1962
LT934125.1	+	32199	32415	NOV_TX_499	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	334	0	0	0	0	0	0	0	0
LT934125.1	+	32213	32415	NOV_TX_500	1	0	0	0	0	0	0	0	0	0	0	16	0	7	0	0	0	0	1	2	30	0	0	14	0	0	0	0	0	0
LT934125.1	+	32268	32415	NOV_TX_501	3	2052	1	3	0	0	334	0	0	0	4	11	34	7	0	0	1803	1	1	7	82	263	407	50	1961	2	29	92	460	1038
LT934125.1	+	32310	32415	NOV_TX_502	0	0	0	0	9	48	0	180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LT934125.1	+	44030	46038	NOV_TX_511	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
LT934125.1	+	44088	46038	NOV_TX_513	0	0	0	0	0	1	2	1	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	1	0	0	1	0	1
LT934125.1	+	44730	46038	NOV_TX_518	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	2	0
LT934125.1	+	44812	45056	NOV_TX_520	0	16	0	0	0	0	3	0	0	0	0	0	0	0	0	0	10	0	0	0	0	3	1	0	46	0	0	4	21	12
LT934125.1	+	44812	45890	NOV_TX_521	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	1	0	5	0	0	0	6	1
LT934125.1	+	44812	46038	NOV_TX_519	19	1724	10	12	30	178	450	1612	1	8	29	90	272	67	0	1	2032	6	5	16	149	667	521	568	8213	0	67	427	2428	3756
LT934125.1	+	44812	49647	NOV_TX_522	0	59	0	0	2	10	5	49	0	0	0	1	13	5	0	0	24	0	0	0	1	0	12	8	59	0	0	0	4	37
LT934125.1	+	44870	46038	NOV_TX_524	0	6	0	0	0	1	19	0	0	0	1	0	2	2	0	0	64	0	1	0	5	23	11	19	289	0	0	0	54	78
LT934125.1	+	44882	46038	NOV_TX_526	0	110	0	0	0	1	5	0	0	0	1	1	2	1	0	0	3	0	0	0	0	2	2	3	13	0	0	29	1	6
LT934125.1	+	44946	46038	NOV_TX_529	2	24	0	0	1	0	8	27	0	1	1	2	4	2	0	0	58	0	0	0	2	8	0	13	134	0	1	12	41	79
LT934125.1	+	44972	46038	NOV_TX_531	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0
LT934125.1	+	44999	46038	NOV_TX_532	0	3	0	0	0	0	0	2	0	0	0	0	3	0	0	0	3	0	0	0	0	1	4	1	10	0	0	0	2	1
LT934125.1	+	45034	46038	NOV_TX_533	0	10	0	0	0	0	8	0	0	0	0	1	3	0	0	0	15	0	0	0	0	0	12	1	0	0	0	1	8	12
LT934125.1	+	45059	46038	NOV_TX_534	0	18	1	0	0	3	0	20	0	0	0	1	2	3	0	0	28	0	0	0	0	18	0	13	119	0	0	4	29	29
LT934125.1	+	45107	46038	NOV_TX_536	0	23	0	0	1	0	1	13	0	0	0	0	1	1	0	0	52	0	0	0	0	0	11	6	28	0	0	3	2	14
LT934125.1	+	45136	46038	NOV_TX_537	1	11	0	0	0	3	3	10	0	0	0	0	1	0	0	0	0	0	0	0	5	11	0	1	67	0	1	7	49	17
LT934125.1	+	45199	46038	NOV_TX_538	1	5	0	0	0	2	3	14	0	0	1	1	2	0	0	0	23	0	0	0	2	0	0	4	11	0	0	1	10	12
LT934125.1	+	45259	46038	NOV_TX_540	0	5	0	0	0	2	6	7	0	0	0	1	4	1	0	0	20	0	0	0	0	7	3	11	68	0	2	4	24	33
LT934125.1	+	45302	46038	NOV_TX_542	0	7	0	0	0	0	1	3	0	0	0	0	4	0	0	0	34	0	0	0	4	8	2	19	48	0	0	0	4	6
LT934125.1	+	45313	46038	NOV_TX_543	0	14	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	26	30
LT934125.1	+	45333	46038	NOV_TX_544	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	1	0	0	0	2	1	0
LT934125.1	+	45372	46038	NOV_TX_545	1	21	0	0	0	0	27	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	13	0	0
LT934125.1	+	45393	46038	NOV_TX_546	0	0	0	0	0	0	0	0	0	0	0	4	21	0	0	0	0	0	0	0	7	0	30	0	307	0	0	0	107	0
LT934125.1	+	45415	46038	NOV_TX_548	3	51	1	0	0	3	0	91	0	0	2	0	0	8	0	0	0	0	0	0	0	24	0	33	0	0	0	12	0	0
LT934125.1	+	45445	46038	NOV_TX_550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	139	0	0	0	0	0	0	0	0	0	0	0	0	131
