seqnames	strand	gene	cluster	TC.start	TC.end	TC.width	support	score	mean_shape	min_shape	max_shape	consensus_peak	min_peak	max_peak	hpi_samples	cell_lines	dcDNA.TSS_TC_significance
LT934125.1	+	TC_1156	1156	128174	128199	4	16	10357.997071	0	0	6.43761907455793	128187	128185	128189	12h, 2h, 4h, 6h, 8h	C6, NRK, PC_12, PK_15	
LT934125.1	+	TC_1157	1157	128364	128371	7	2	48.086212	0	0	0	128368	128364	128371	8h, 6h	PC_12, PK_15	
LT934125.1	+	TC_1158	1158	128411	128411	0	1	20.980635	0	0	0	128411	128411	128411	12h	C6	
LT934125.1	+	TC_1159	1159	129211	129211	0	1	31.95705	0	0	0	129211	129211	129211	8h	PC_12	
LT934125.1	+	TC_116	116	12714	12714	0	1	20.476837	0	0	0	12714	12714	12714	12h	PC_12	*
LT934125.1	+	TC_1160	1160	129579	129592	13	2	97.317763	0	0	0	129586	129579	129592	4h, 6h	PK_15	
LT934125.1	+	TC_1161	1161	129901	129901	0	1	31.95705	0	0	0	129901	129901	129901	8h	PC_12	
LT934125.1	+	TC_1162	1162	129963	129984	21	3	148.931331	0	0	0	129971	129963	129984	8h, 6h, 4h	NRK, PC_12, PK_15	*
LT934125.1	+	TC_1163	1163	130023	130023	0	1	26.651031	0	0	0	130023	130023	130023	6h	PC_12	
LT934125.1	+	TC_1164	1164	130161	130194	33	3	86.171071	0	0	0	130178	130161	130194	8h	C6, PC_12, PK_15	
LT934125.1	+	TC_1165	1165	130291	130291	0	1	86.244071	0	0	0	130291	130291	130291	6h	C6	
LT934125.1	+	TC_1166	1166	130697	130715	18	2	113.643049	0	0	0	130706	130697	130715	8h	NRK, PC_12	
LT934125.1	+	TC_1167	1167	130853	130853	0	1	31.95705	0	0	0	130853	130853	130853	8h	PC_12	
LT934125.1	+	TC_1168	1168	131573	131573	0	1	26.651031	0	0	0	131573	131573	131573	6h	PC_12	
LT934125.1	+	TC_1169	1169	131659	131659	0	1	31.95705	0	0	0	131659	131659	131659	8h	PC_12	
LT934125.1	+	TC_117	117	12744	12770	26	4	600.223318	0	0	0	12762	12744	12770	4h, 6h, 8h	C6, PC_12, PK_15	**
LT934125.1	+	TC_1170	1170	131747	131747	0	1	17.924841	0	0	0	131747	131747	131747	12h	NRK	
LT934125.1	+	TC_1171	1171	132054	132055	1	2	166.492231	0	0	0	132054	132054	132055	6h, 8h	NRK, PC_12	
LT934125.1	+	TC_1172	1172	132357	132357	0	1	26.651031	0	0	0	132357	132357	132357	6h	PC_12	
LT934125.1	+	TC_1173	1173	132560	132560	0	1	32258.064516	0	0	0	132560	132560	132560	0.5h	PC_12	
LT934125.1	+	TC_1174	1174	132598	132620	20	18	14379.302671	0	0	2.96969500417036	132613	132598	132618	12h, 8h, 4h, 6h, 1h, 2.5h, 2h	C6, NRK, PC_12, PK_15	***
LT934125.1	+	TC_1175	1175	132690	132690	0	1	31.95705	0	0	0	132690	132690	132690	8h	PC_12	
LT934125.1	+	TC_1176	1176	132767	132767	0	3	85.221785	0	0	0	132767	132767	132767	12h, 8h	C6, PC_12	
LT934125.1	+	TC_1177	1177	132809	132809	0	1	667.111408	0	0	0	132809	132809	132809	2h	PC_12	
LT934125.1	+	TC_1178	1178	132936	132944	0	1	63.9141	3.16992500144231	3.16992500144231	3.16992500144231	132936	132936	132936	8h	PC_12	
LT934125.1	+	TC_1179	1179	133011	133018	4	2	301.027412	0	0	3	133013	133011	133015	6h, 8h	NRK, PC_12	
LT934125.1	+	TC_118	118	12800	12891	91	7	391.071812	0	0	0	12845	12800	12891	6h, 8h, 12h, 4h	C6, NRK, PC_12, PK_15	**
LT934125.1	+	TC_1180	1180	133054	133072	18	2	388.707512	0	0	0	133063	133054	133072	6h, 2h	PC_12, PK_15	
LT934125.1	+	TC_1181	1181	133128	133128	0	1	31.95705	0	0	0	133128	133128	133128	8h	PC_12	
LT934125.1	+	TC_1182	1182	133397	133397	0	1	64.5682	0	0	0	133397	133397	133397	8h	C6	
LT934125.1	+	TC_1183	1183	133968	133987	19	3	131.159431	0	0	0	133975	133968	133987	6h, 8h, 4h	PC_12, PK_15	*
LT934125.1	+	TC_1184	1184	134280	134280	0	1	31.95705	0	0	0	134280	134280	134280	8h	PC_12	
LT934125.1	+	TC_1185	1185	134342	134342	0	1	32.2841	0	0	0	134342	134342	134342	8h	C6	
LT934125.1	+	TC_1186	1186	134559	134559	0	1	17.924841	0	0	0	134559	134559	134559	12h	NRK	
LT934125.1	+	TC_1187	1187	134940	135000	50	10	1908.143365	0	0	11.6657800511448	134978	134950	135000	12h, 2h, 8h, 4h, 6h	C6, PC_12, PK_15	***
LT934125.1	+	TC_1188	1188	135046	135046	0	1	31.95705	0	0	0	135046	135046	135046	8h	PC_12	*
LT934125.1	+	TC_1189	1189	135223	135223	0	1	667.111408	0	0	0	135223	135223	135223	2h	PC_12	*
LT934125.1	+	TC_119	119	12978	12978	0	1	86.244071	0	0	0	12978	12978	12978	6h	C6	*
LT934125.1	+	TC_1190	1190	135261	135267	0	2	128.15525	0	0	4.44955227767627	135261	135261	135261	8h	C6, PC_12	*
LT934125.1	+	TC_1191	1191	135380	135380	0	1	32.2841	0	0	0	135380	135380	135380	8h	C6	*
LT934125.1	+	TC_1192	1192	135581	135581	0	1	134.535181	0	0	0	135581	135581	135581	6h	NRK	*
LT934125.1	+	TC_1193	1193	135671	135671	0	1	586.85446	0	0	0	135671	135671	135671	4h	NRK	*
LT934125.1	+	TC_1194	1194	135800	135800	0	2	161.186212	0	0	0	135800	135800	135800	6h	NRK, PC_12	*
LT934125.1	+	TC_1195	1195	135883	135883	0	1	16.129162	0	0	0	135883	135883	135883	6h	PK_15	*
LT934125.1	+	TC_1196	1196	135925	135925	0	1	81.685999	0	0	0	135925	135925	135925	8h	NRK	*
LT934125.1	+	TC_1197	1197	135980	135995	15	2	10687.864561	0	0	0	135988	135980	135995	1h, 4h	NRK	*
LT934125.1	+	TC_1198	1198	136030	136030	0	1	134.535181	0	0	0	136030	136030	136030	6h	NRK	*
LT934125.1	+	TC_1199	1199	136055	136117	62	9	954.975814	0	0	7.30363309617111	136079	136055	136117	6h, 8h, 2h, 4h	C6, NRK, PC_12, PK_15	**
LT934125.1	+	TC_12	12	1323	1358	3	26	300558.073909	1.28584540492312	1.28584540492312	9.11330070724386	1337	1334	1337	12h, 1h, 2h, 4h, 6h, 8h, 1.5h, 2.5h	C6, NRK, PC_12, PK_15	***
LT934125.1	+	TC_120	120	13035	13129	82	7	430.290481	0	0	6.56985560833095	13079	13035	13117	6h, 8h, 12h	C6, NRK, PC_12, PK_15	**
LT934125.1	+	TC_1200	1200	136153	136174	1	19	233676.540299	0	0	2.32840476314036	136158	136157	136158	12h, 6h, 8h, 0.5h, 1h, 2h, 4h	C6, NRK, PC_12, PK_15	***
LT934125.1	+	TC_1201	1201	136224	136292	68	9	3578.411945	0	0	0	136267	136224	136292	6h, 8h, 12h, 1h, 2h, 4h	C6, NRK, PC_12, PK_15	***
LT934125.1	+	TC_1202	1202	136322	136355	0	19	28537.151266	0	0	8.74649820936806	136348	136348	136348	12h, 2h, 6h, 8h, 4h, 2.5h	C6, NRK, PC_12, PK_15	***
LT934125.1	+	TC_1203	1203	136438	136449	11	4	491.828692	0	0	0	136443	136438	136449	8h, 2h, 6h	NRK, PC_12, PK_15	**
LT934125.1	+	TC_1204	1204	136494	136531	37	5	3063.501896	0	0	0	136517	136494	136531	6h, 8h, 1h, 4h	PC_12, PK_15	**
LT934125.1	+	TC_1205	1205	136587	136587	0	1	667.111408	0	0	0	136587	136587	136587	2h	PC_12	*
LT934125.1	+	TC_1206	1206	136618	136624	0	4	234.366581	0	0	2.67943497377901	136618	136618	136618	6h, 4h, 8h	PC_12, PK_15	**
LT934125.1	+	TC_1207	1207	136645	136673	25	14	12304.295905	0	0	7.08771884980443	136660	136645	136670	6h, 8h, 1h, 4h, 12h	C6, NRK, PC_12, PK_15	***
LT934125.1	+	TC_1208	1208	136705	136716	11	3	201.780513	0	0	0	136712	136705	136716	6h, 4h	NRK, PC_12, PK_15	**
LT934125.1	+	TC_1209	1209	136765	136806	41	4	3408.313389	0	0	0	136780	136765	136806	8h, 1h, 2h, 4h	NRK, PK_15	**
LT934125.1	+	TC_121	121	13175	13177	2	2	90.565131	0	0	1.58496250072116	13176	13175	13177	6h, 8h	PC_12	*
LT934125.1	+	TC_1210	1210	136847	136862	15	4	3007.351102	0	0	0	136856	136847	136862	6h, 1h, 4h	PC_12, PK_15	**
LT934125.1	+	TC_1211	1211	136921	136924	3	2	140.975751	0	0	0	136922	136921	136924	4h	PC_12, PK_15	*
LT934125.1	+	TC_1212	1212	136983	136983	0	1	26.651031	0	0	0	136983	136983	136983	6h	PC_12	*
LT934125.1	+	TC_1213	1213	137011	137011	0	1	134.535181	0	0	0	137011	137011	137011	6h	NRK	*
LT934125.1	+	TC_1214	1214	137044	137061	17	3	153.489403	0	0	0	137053	137044	137061	6h, 4h	C6, PC_12, PK_15	**
LT934125.1	+	TC_1215	1215	137108	137117	4	8	436.677266	0	0	3.32192809488736	137110	137108	137112	12h, 6h, 4h, 8h	C6, NRK, PC_12, PK_15	**
LT934125.1	+	TC_1216	1216	137151	137151	0	1	32.2841	0	0	0	137151	137151	137151	8h	C6	*
LT934125.1	+	TC_1217	1217	137185	137185	0	1	16.129162	0	0	0	137185	137185	137185	6h	PK_15	*
LT934125.1	+	TC_1218	1218	137211	137211	0	1	81.685999	0	0	0	137211	137211	137211	8h	NRK	*
LT934125.1	+	TC_1219	1219	137340	137340	0	1	525.486075	0	0	0	137340	137340	137340	4h	C6	*
LT934125.1	+	TC_122	122	13255	13300	45	10	500.240822	0	0	3	13273	13255	13300	12h, 6h, 8h, 4h	C6, NRK, PC_12, PK_15	**
LT934125.1	+	TC_1220	1220	137368	137368	0	1	26.651031	0	0	0	137368	137368	137368	6h	PC_12	*
LT934125.1	+	TC_1221	1221	137420	137420	0	1	16.129162	0	0	0	137420	137420	137420	6h	PK_15	*
LT934125.1	+	TC_1222	1222	137455	137455	0	1	2923.976608	0	0	0	137455	137455	137455	1h	PK_15	*
LT934125.1	+	TC_1223	1223	137482	137482	0	1	40.594301	0	0	0	137482	137482	137482	4h	PK_15	*
LT934125.1	+	TC_1224	1224	137528	137528	0	1	32.2841	0	0	0	137528	137528	137528	8h	C6	*
LT934125.1	+	TC_1225	1225	137668	137668	0	1	17.924841	0	0	0	137668	137668	137668	12h	NRK	*
LT934125.1	+	TC_1226	1226	137751	137751	0	1	40.594301	0	0	0	137751	137751	137751	4h	PK_15	*
LT934125.1	+	TC_1227	1227	137822	137822	0	1	2923.976608	0	0	0	137822	137822	137822	1h	PK_15	*
LT934125.1	+	TC_1228	1228	137854	137875	21	2	58.608081	0	0	0	137864	137854	137875	6h, 8h	PC_12	*
LT934125.1	+	TC_1229	1229	137952	137957	5	2	379.981322	0	0	0	137954	137952	137957	12h, 2h	NRK, PK_15	*
LT934125.1	+	TC_123	123	13343	13343	0	1	362.056481	0	0	0	13343	13343	13343	2h	PK_15	*
LT934125.1	+	TC_1230	1230	138062	138062	0	1	81.685999	0	0	0	138062	138062	138062	8h	NRK	*
LT934125.1	+	TC_1231	1231	138099	138103	4	2	113.643049	0	0	0	138101	138099	138103	8h	NRK, PC_12	*
LT934125.1	+	TC_1232	1232	138178	138188	10	2	1279.751674	0	0	0	138183	138178	138188	2h, 4h	C6, PK_15	*
LT934125.1	+	TC_1233	1233	138228	138228	0	2	93.127647	0	0	0	138228	138228	138228	8h, 12h	NRK, PK_15	*
LT934125.1	+	TC_1234	1234	138326	138326	0	1	26.651031	0	0	0	138326	138326	138326	6h	PC_12	*
LT934125.1	+	TC_1235	1235	138362	138364	2	3	3021.791769	0	0	0	138363	138362	138364	8h, 1h, 6h	NRK, PK_15	**
LT934125.1	+	TC_1236	1236	138397	138397	0	1	26.651031	0	0	0	138397	138397	138397	6h	PC_12	*
LT934125.1	+	TC_1237	1237	138454	138454	0	1	2923.976608	0	0	0	138454	138454	138454	1h	PK_15	*
LT934125.1	+	TC_1238	1238	138507	138525	18	2	3024.358058	0	0	0	138516	138507	138525	4h, 1h	PC_12, PK_15	*
LT934125.1	+	TC_1239	1239	138586	138601	15	2	402.650782	0	0	0	138594	138586	138601	2h, 4h	PK_15	*
LT934125.1	+	TC_124	124	13373	13392	19	2	64.24115	0	0	0	13382	13373	13392	8h	C6, PC_12	*
LT934125.1	+	TC_1240	1240	138637	138678	39	8	909.58072	0	0	3.16992500144231	138663	138637	138676	8h, 4h, 6h	C6, NRK, PC_12, PK_15	**
LT934125.1	+	TC_1241	1241	138712	138732	20	2	108.33703	0	0	0	138722	138712	138732	8h, 6h	NRK, PC_12	*
LT934125.1	+	TC_1242	1242	138813	138813	0	1	2923.976608	0	0	0	138813	138813	138813	1h	PK_15	*
LT934125.1	+	TC_1243	1243	138863	138924	61	8	473.008467	0	0	5.8073549220576	138895	138863	138924	8h, 12h, 6h, 4h	C6, NRK, PC_12, PK_15	**
LT934125.1	+	TC_1244	1244	139003	139003	0	1	26.651031	0	0	0	139003	139003	139003	6h	PC_12	*
LT934125.1	+	TC_1245	1245	139091	139115	24	4	840.044209	0	0	0	139106	139091	139115	2h, 4h, 8h	PC_12, PK_15	**
LT934125.1	+	TC_1246	1246	139140	139140	0	1	740.19245	0	0	0	139140	139140	139140	2.5h	PC_12	*
LT934125.1	+	TC_1247	1247	139165	139165	0	1	26.651031	0	0	0	139165	139165	139165	6h	PC_12	*
LT934125.1	+	TC_1248	1248	139195	139195	0	1	100.38145	0	0	0	139195	139195	139195	4h	PC_12	*
LT934125.1	+	TC_1249	1249	139253	139269	16	2	32620.120997	0	0	0	139261	139253	139269	0.5h, 2h	PC_12, PK_15	*
LT934125.1	+	TC_125	125	13440	13458	18	5	3801.674626	0	0	2	13450	13440	13458	12h, 1h, 2h	C6, PC_12, PK_15	**
LT934125.1	+	TC_1250	1250	139357	139357	0	1	32.2841	0	0	0	139357	139357	139357	8h	C6	*
LT934125.1	+	TC_1251	1251	139402	139402	0	1	40.594301	0	0	0	139402	139402	139402	4h	PK_15	*
LT934125.1	+	TC_1252	1252	139476	139517	41	10	2714.290571	0	0	2.32192809488736	139485	139476	139517	2h, 12h, 6h, 8h, 4h	C6, NRK, PC_12, PK_15	***
LT934125.1	+	TC_1253	1253	139555	139565	10	2	69.431225	0	0	0	139560	139555	139565	6h	PC_12, PK_15	*
LT934125.1	+	TC_1254	1254	139634	139634	0	1	16.129162	0	0	0	139634	139634	139634	6h	PK_15	*
LT934125.1	+	TC_1255	1255	139659	139670	11	6	573.451198	0	0	0	139667	139659	139670	12h, 8h, 2h, 4h	C6, NRK, PK_15	**
LT934125.1	+	TC_1256	1256	139748	139784	36	5	989.896284	0	0	1	139764	139748	139784	8h, 12h, 2.5h, 4h	C6, NRK, PC_12, PK_15	**
LT934125.1	+	TC_1257	1257	139816	139891	67	8	3343.723905	0	0	6	139849	139816	139883	6h, 8h, 12h, 1h, 4h	C6, NRK, PC_12, PK_15	***
LT934125.1	+	TC_1258	1258	139929	139935	6	2	2244.346431	0	0	0	139932	139929	139935	1.5h, 8h	PC_12	*
LT934125.1	+	TC_1259	1259	139981	139984	0	10	1068.085696	0	0	1.45546446588304	139982	139982	139982	12h, 6h, 8h, 4h	C6, NRK, PC_12, PK_15	***
LT934125.1	+	TC_126	126	13510	13539	29	8	250.058057	0	0	2.79536035879528	13523	13510	13539	12h, 6h, 8h	C6, PC_12, PK_15	**
LT934125.1	+	TC_1260	1260	140022	140044	22	2	49.881891	0	0	0	140033	140022	140044	12h, 8h	NRK, PC_12	*
LT934125.1	+	TC_1261	1261	140072	140073	1	2	10182.6961	0	0	0	140072	140072	140073	1h, 8h	NRK	*
LT934125.1	+	TC_1262	1262	140101	140107	6	3	193.706543	0	0	0	140103	140101	140107	8h, 12h, 6h	C6, NRK	**
LT934125.1	+	TC_1263	1263	140159	140171	12	2	64.24115	0	0	0	140165	140159	140171	8h	C6, PC_12	*
LT934125.1	+	TC_1264	1264	140201	140247	46	4	6007.178978	0	0	5.39231742277876	140222	140201	140247	12h, 4h, 8h, 1h	NRK, PC_12, PK_15	**
LT934125.1	+	TC_1265	1265	140272	140434	139	11	4452.94503	0	0	14.6974563084622	140324	140272	140411	8h, 12h, 4h, 6h, 1h, 2h	C6, NRK, PC_12, PK_15	***
LT934125.1	+	TC_1266	1266	140487	140497	10	3	1061.451989	0	0	0	140490	140487	140497	8h, 2h	C6, PC_12, PK_15	**
LT934125.1	+	TC_1267	1267	140528	140545	17	3	2982.584689	0	0	0	140539	140528	140545	6h, 8h, 1h	PC_12, PK_15	**
LT934125.1	+	TC_1268	1268	140577	140677	86	9	3480.792271	0	0	13.3164229655036	140619	140577	140663	8h, 12h, 1.5h, 2h, 4h, 6h	C6, NRK, PC_12, PK_15	***
LT934125.1	+	TC_1269	1269	140701	140804	85	12	18710.24344	0	0	11.2103951926112	140746	140704	140789	8h, 12h, 4h, 6h, 1.5h, 1h	C6, NRK, PC_12, PK_15	***
LT934125.1	+	TC_127	127	13569	13591	22	5	133.798417	0	0	0	13580	13569	13591	8h, 6h, 12h	C6, PC_12, PK_15	*
LT934125.1	+	TC_1270	1270	140854	140890	36	5	8065.748668	0	0	0	140873	140854	140890	12h, 1.5h, 2h, 8h, 1h	NRK, PC_12, PK_15	**
LT934125.1	+	TC_1271	1271	140933	140955	22	4	3000.83658	0	0	0	140944	140933	140955	8h, 12h, 6h, 1h	C6, NRK, PC_12, PK_15	**
LT934125.1	+	TC_1272	1272	140994	141252	221	17	18961.779861	0	0	23.8117724383745	141092	140994	141215	12h, 6h, 8h, 1h, 2.5h, 4h, 2h	C6, NRK, PC_12, PK_15	***
LT934125.1	+	TC_1273	1273	141418	141418	0	1	100.38145	0	0	0	141418	141418	141418	4h	PC_12	*
LT934125.1	+	TC_1274	1274	141582	141582	0	1	362.056481	0	0	0	141582	141582	141582	2h	PK_15	*
LT934125.1	+	TC_1275	1275	141675	141675	0	1	31.95705	0	0	0	141675	141675	141675	8h	PC_12	*
LT934125.1	+	TC_1276	1276	141778	141778	0	1	86.244071	0	0	0	141778	141778	141778	6h	C6	*
LT934125.1	+	TC_1277	1277	141812	141812	0	1	13.157952	0	0	0	141812	141812	141812	8h	PK_15	*
LT934125.1	+	TC_1278	1278	141975	141975	0	1	31.95705	0	0	0	141975	141975	141975	8h	PC_12	*
LT934125.1	+	TC_128	128	13634	13634	0	1	16.129162	0	0	0	13634	13634	13634	6h	PK_15	*
LT934125.1	+	TC_129	129	13665	13737	70	5	285.473282	0	0	5.35755200461808	13698	13665	13735	6h, 8h	C6, NRK, PC_12	**
LT934125.1	+	TC_13	13	1393	1393	0	2	589.400174	0	0	0	1393	1393	1393	4h, 8h	C6, PC_12	*
LT934125.1	+	TC_130	130	13764	13764	0	1	86.244071	0	0	0	13764	13764	13764	6h	C6	*
LT934125.1	+	TC_131	131	13793	13817	24	3	114.758874	0	0	2.32192809488736	13805	13793	13817	6h, 8h	PC_12, PK_15	*
LT934125.1	+	TC_132	132	13855	13855	0	1	40.594301	0	0	0	13855	13855	13855	4h	PK_15	*
LT934125.1	+	TC_133	133	13896	13906	10	5	187.696217	0	0	0	13902	13896	13906	6h, 12h, 4h	C6, PC_12, PK_15	**
LT934125.1	+	TC_134	134	13944	13944	0	2	68.054255	0	0	0	13944	13944	13944	12h, 4h	PK_15	*
LT934125.1	+	TC_135	135	13985	13986	1	2	45.687027	0	0	0	13986	13985	13986	8h, 12h	PC_12, PK_15	*
LT934125.1	+	TC_136	136	14040	14054	0	25	245550.164267	0	0	3.29952832500857	14048	14048	14048	12h, 1h, 2h, 4h, 6h, 8h, 1.5h, 2.5h	C6, NRK, PC_12, PK_15	***
LT934125.1	+	TC_137	137	14101	14178	68	12	1371.317985	0	0	5.4262647547021	14132	14101	14169	12h, 6h, 8h, 2h, 4h	C6, NRK, PC_12, PK_15	***
LT934125.1	+	TC_138	138	14212	14245	31	5	389.213049	0	0	4.75488751456263	14231	14214	14245	6h, 8h, 12h, 4h	C6, PC_12, PK_15	**
LT934125.1	+	TC_139	139	14279	14279	0	3	144.852152	0	0	0	14279	14279	14279	6h, 8h	C6, PC_12	*
LT934125.1	+	TC_14	14	1428	1438	10	3	476.02658	0	0	0	1432	1428	1438	8h, 2h	C6, NRK, PK_15	**
LT934125.1	+	TC_140	140	14328	14379	48	7	709.707407	0	0	3.32192809488736	14362	14328	14376	12h, 6h, 8h, 2h	C6, NRK, PK_15	**
LT934125.1	+	TC_141	141	14403	14457	54	12	867.904102	0	0	0	14439	14403	14457	12h, 8h, 6h, 4h, 2h	C6, NRK, PC_12, PK_15	**
LT934125.1	+	TC_142	142	14495	14818	312	18	7371.514588	0	0	27.2811604307452	14671	14506	14818	12h, 1h, 4h, 6h, 8h, 2.5h	C6, NRK, PC_12, PK_15	***
LT934125.1	+	TC_143	143	14847	14868	21	10	1280.104977	0	0	2.8073549220576	14857	14847	14868	12h, 4h, 8h, 6h, 2h	C6, NRK, PC_12, PK_15	***
LT934125.1	+	TC_144	144	14910	14970	60	12	1205.470565	0	0	8.5918806818448	14932	14910	14970	12h, 4h, 8h, 6h	C6, NRK, PC_12, PK_15	***
LT934125.1	+	TC_145	145	15007	15201	176	17	5702.778751	0	0	24.9884297333958	15121	15024	15200	12h, 6h, 8h, 4h, 2h	C6, NRK, PC_12, PK_15	***
LT934125.1	+	TC_146	146	15228	15316	82	15	2552.065277	0	0	9.12128088679794	15272	15234	15316	12h, 6h, 8h, 2.5h, 2h, 4h	C6, NRK, PC_12, PK_15	***
LT934125.1	+	TC_147	147	15344	15354	10	4	698.49844	0	0	2.82085788735601	15348	15344	15354	4h, 12h	C6, PC_12, PK_15	**
LT934125.1	+	TC_148	148	15387	15439	47	8	672.012411	0	0	5.4262647547021	15418	15387	15434	12h, 6h, 8h, 2h	C6, NRK, PC_12, PK_15	**
LT934125.1	+	TC_149	149	15468	15487	19	5	364.722443	0	0	0.954434001237924	15477	15468	15487	6h, 8h, 12h, 4h	NRK, PC_12, PK_15	**
LT934125.1	+	TC_15	15	1469	1559	73	11	3248.04107	0	0	6.04439411935845	1505	1469	1542	12h, 8h, 4h, 2.5h, 2h, 6h	C6, NRK, PC_12, PK_15	***
LT934125.1	+	TC_150	150	15527	15571	28	9	1401.048873	0	0	6.340440632719	15536	15527	15555	6h, 12h, 4h, 8h	C6, NRK, PC_12, PK_15	***
LT934125.1	+	TC_151	151	15591	15802	190	20	46071.224783	0	0	32.873162311291	15674	15597	15787	12h, 1h, 2h, 6h, 8h, 0.5h, 1.5h, 4h	C6, NRK, PC_12, PK_15	***
LT934125.1	+	TC_152	152	15818	15894	58	14	3724.564245	0	0	17.0607238242575	15849	15834	15892	12h, 2h, 6h, 8h, 2.5h, 4h	C6, NRK, PC_12, PK_15	***
LT934125.1	+	TC_153	153	15919	15978	50	10	1144.210262	0	0	13.5121574624038	15951	15926	15976	12h, 8h, 6h, 4h	C6, NRK, PC_12, PK_15	***
LT934125.1	+	TC_154	154	16009	16131	80	16	7772.242656	0	0	24.6965889206987	16039	16013	16093	12h, 6h, 8h, 2h, 2.5h, 4h	C6, NRK, PC_12, PK_15	***
LT934125.1	+	TC_155	155	16469	16489	20	2	64.24115	0	0	0	16479	16469	16489	8h	C6, PC_12	*
LT934125.1	+	TC_156	156	17305	17305	0	1	31.95705	0	0	0	17305	17305	17305	8h	PC_12	*
LT934125.1	+	TC_157	157	17333	17333	0	1	26.651031	0	0	0	17333	17333	17333	6h	PC_12	*
LT934125.1	+	TC_158	158	17519	17519	0	1	31.95705	0	0	0	17519	17519	17519	8h	PC_12	*
LT934125.1	+	TC_159	159	17644	17647	3	6	278.826896	0	0	1	17646	17644	17647	12h, 4h, 6h, 8h	PC_12, PK_15	**
LT934125.1	+	TC_16	16	1583	1612	0	19	58655.580494	0	0	5.3579501900602	1600	1600	1600	12h, 4h, 6h, 8h, 2.5h, 2h	C6, NRK, PC_12, PK_15	***
LT934125.1	+	TC_160	160	17914	17914	0	1	40.594301	0	0	0	17914	17914	17914	4h	PK_15	*
LT934125.1	+	TC_161	161	18005	18005	0	1	31.95705	0	0	0	18005	18005	18005	8h	PC_12	*
LT934125.1	+	TC_162	162	18534	18534	0	1	31.95705	0	0	0	18534	18534	18534	8h	PC_12	
LT934125.1	+	TC_163	163	18572	18587	15	2	161.186212	0	0	0	18580	18572	18587	6h	NRK, PC_12	
LT934125.1	+	TC_164	164	18758	18758	0	1	31.95705	0	0	0	18758	18758	18758	8h	PC_12	
LT934125.1	+	TC_165	165	18853	18870	17	2	80.604513	0	0	0	18862	18853	18870	12h, 6h	PC_12	
LT934125.1	+	TC_166	166	18929	18929	0	1	32.2841	0	0	0	18929	18929	18929	8h	C6	
LT934125.1	+	TC_167	167	18987	18987	0	1	26.651031	0	0	0	18987	18987	18987	6h	PC_12	
LT934125.1	+	TC_168	168	19067	19085	18	8	350.242919	0	0	0	19078	19067	19085	12h, 8h, 6h	C6, NRK, PC_12, PK_15	
LT934125.1	+	TC_169	169	19136	19137	1	5	1034.550982	0	0	0	19136	19136	19137	8h, 6h, 12h, 2h	C6, NRK, PC_12	
LT934125.1	+	TC_17	17	1644	1733	84	11	3369.330452	0	0	9.74711857333287	1692	1644	1728	2h, 6h, 4h, 8h	C6, NRK, PC_12, PK_15	***
LT934125.1	+	TC_170	170	19175	19175	0	1	26.651031	0	0	0	19175	19175	19175	6h	PC_12	
LT934125.1	+	TC_171	171	19507	19507	0	2	52.937685	0	0	0	19507	19507	19507	12h, 8h	C6, PC_12	
LT934125.1	+	TC_172	172	19666	19666	0	1	31.95705	0	0	0	19666	19666	19666	8h	PC_12	
LT934125.1	+	TC_173	173	19749	19749	0	1	40.594301	0	0	0	19749	19749	19749	4h	PK_15	
LT934125.1	+	TC_174	174	20988	20988	0	1	32.2841	0	0	0	20988	20988	20988	8h	C6	
LT934125.1	+	TC_175	175	21964	21964	0	1	362.056481	0	0	0	21964	21964	21964	2h	PK_15	
LT934125.1	+	TC_176	176	22420	22420	0	1	40.594301	0	0	0	22420	22420	22420	4h	PK_15	
LT934125.1	+	TC_177	177	22482	22482	0	1	32.2841	0	0	0	22482	22482	22482	8h	C6	
LT934125.1	+	TC_178	178	22683	22687	1	3	123.968795	0	0	2	22684	22683	22684	6h, 4h	PC_12, PK_15	
LT934125.1	+	TC_179	179	22861	22861	0	1	86.244071	0	0	0	22861	22861	22861	6h	C6	
LT934125.1	+	TC_18	18	1770	1889	112	14	6106.670692	0	0	19.9866781594381	1825	1770	1882	12h, 6h, 8h, 2h, 2.5h, 4h	C6, NRK, PC_12, PK_15	***
LT934125.1	+	TC_180	180	23530	23530	0	1	31.95705	0	0	0	23530	23530	23530	8h	PC_12	
LT934125.1	+	TC_181	181	23570	23570	0	1	86.244071	0	0	0	23570	23570	23570	6h	C6	
LT934125.1	+	TC_182	182	24083	24083	0	1	86.244071	0	0	0	24083	24083	24083	6h	C6	
LT934125.1	+	TC_183	183	24227	24227	0	1	31.95705	0	0	0	24227	24227	24227	8h	PC_12	
LT934125.1	+	TC_184	184	24389	24437	48	3	122.84923	0	0	0	24413	24389	24437	8h, 6h	C6, PC_12	*
LT934125.1	+	TC_185	185	24766	24766	0	1	667.111408	0	0	0	24766	24766	24766	2h	PC_12	
LT934125.1	+	TC_186	186	24824	24824	0	3	95.219512	0	0	0	24824	24824	24824	12h, 6h, 4h	C6, PC_12, PK_15	
LT934125.1	+	TC_187	187	25157	25174	17	5	265.40604	0	0	0	25160	25157	25174	12h, 6h, 8h	C6, PC_12	**
LT934125.1	+	TC_188	188	25247	25250	3	2	112.895102	0	0	0	25248	25247	25250	6h	C6, PC_12	*
