group	cluster	chr	start	end	strand	dominant_tss	tags	tags.dominant_tss	q_0.1	q_0.9	interquantile_width	cluster_width	hpi	cell_line	Time
C6_12h	1021	LT934125.1	115747	115768	+	115747	104.903175	34.967725	115747	115768	22	22	12h	C6	12
C6_12h	1022	LT934125.1	115815	115815	+	115815	69.93545	69.93545	115815	115815	1	1	12h	C6	12
C6_12h	1023	LT934125.1	115890	115963	+	115890	160.851535	41.96127	115890	115963	74	74	12h	C6	12
C6_12h	1024	LT934125.1	116072	116072	+	116072	62.941905	62.941905	116072	116072	1	1	12h	C6	12
C6_12h	1025	LT934125.1	116137	116283	+	116283	363.664339	139.870899	116137	116283	147	147	12h	C6	12
C6_12h	1026	LT934125.1	116367	116552	+	116463	1049.031749	153.857989	116376	116541	166	186	12h	C6	12
C6_12h	1027	LT934125.1	116622	116720	+	116715	489.548149	160.851534	116622	116717	96	99	12h	C6	12
C6_12h	1028	LT934125.1	116791	116791	+	116791	398.632063	398.632063	116791	116791	1	1	12h	C6	12
C6_12h	1030	LT934125.1	117441	117441	+	117441	20.980635	20.980635	117441	117441	1	1	12h	C6	12
C6_12h	1032	LT934125.1	117603	117608	+	117607	468.567513	405.625608	117607	117607	1	6	12h	C6	12
C6_12h	1034	LT934125.1	117769	117769	+	117769	328.696613	328.696613	117769	117769	1	1	12h	C6	12
C6_12h	1036	LT934125.1	117887	117887	+	117887	34.967725	34.967725	117887	117887	1	1	12h	C6	12
C6_12h	1040	LT934125.1	118209	118209	+	118209	83.922539	83.922539	118209	118209	1	1	12h	C6	12
C6_12h	1046	LT934125.1	118529	118529	+	118529	34.967725	34.967725	118529	118529	1	1	12h	C6	12
C6_12h	1050	LT934125.1	118857	118866	+	118864	72334.235502	43234.09493	118860	118866	7	10	12h	C6	12
C6_12h	1051	LT934125.1	118913	118913	+	118913	48.954815	48.954815	118913	118913	1	1	12h	C6	12
C6_12h	1052	LT934125.1	118970	118970	+	118970	34.967725	34.967725	118970	118970	1	1	12h	C6	12
C6_12h	1053	LT934125.1	119009	119019	+	119017	76.928995	27.97418	119009	119019	11	11	12h	C6	12
C6_12h	1054	LT934125.1	119248	119248	+	119248	62.941905	62.941905	119248	119248	1	1	12h	C6	12
C6_12h	1058	LT934125.1	119436	119436	+	119436	34.967725	34.967725	119436	119436	1	1	12h	C6	12
C6_12h	1059	LT934125.1	119482	119482	+	119482	55.94836	55.94836	119482	119482	1	1	12h	C6	12
C6_12h	1060	LT934125.1	119567	119567	+	119567	160.851534	160.851534	119567	119567	1	1	12h	C6	12
C6_12h	1061	LT934125.1	119643	119643	+	119643	27.97418	27.97418	119643	119643	1	1	12h	C6	12
C6_12h	1063	LT934125.1	119763	119823	+	119808	384.644974	90.916084	119763	119823	61	61	12h	C6	12
C6_12h	1064	LT934125.1	119877	119879	+	119879	55.94836	34.967725	119877	119879	3	3	12h	C6	12
C6_12h	1066	LT934125.1	119938	119945	+	119941	342.683704	237.780529	119938	119945	8	8	12h	C6	12
C6_12h	1067	LT934125.1	120017	120090	+	120090	209.80635	76.928995	120017	120090	74	74	12h	C6	12
C6_12h	1069	LT934125.1	120246	120255	+	120246	153.857989	132.877354	120246	120255	10	10	12h	C6	12
C6_12h	1070	LT934125.1	120312	120312	+	120312	118.890264	118.890264	120312	120312	1	1	12h	C6	12
C6_12h	1072	LT934125.1	120555	120557	+	120555	2251.921476	1622.50243	120555	120557	3	3	12h	C6	12
C6_12h	1078	LT934125.1	120933	120945	+	120937	321.703068	125.883809	120933	120937	5	13	12h	C6	12
C6_12h	1079	LT934125.1	121092	121092	+	121092	20.980635	20.980635	121092	121092	1	1	12h	C6	12
C6_12h	1083	LT934125.1	121271	121274	+	121271	90.916085	48.954815	121271	121274	4	4	12h	C6	12
C6_12h	1092	LT934125.1	121715	121715	+	121715	20.980635	20.980635	121715	121715	1	1	12h	C6	12
C6_12h	1093	LT934125.1	121784	121787	+	121784	9133.569715	5930.526124	121784	121786	3	4	12h	C6	12
C6_12h	1095	LT934125.1	121902	121902	+	121902	34.967725	34.967725	121902	121902	1	1	12h	C6	12
C6_12h	1097	LT934125.1	122119	122119	+	122119	55.94836	55.94836	122119	122119	1	1	12h	C6	12
C6_12h	1098	LT934125.1	122194	122194	+	122194	20.980635	20.980635	122194	122194	1	1	12h	C6	12
C6_12h	1100	LT934125.1	122405	122405	+	122405	20.980635	20.980635	122405	122405	1	1	12h	C6	12
C6_12h	1102	LT934125.1	122518	122518	+	122518	20.980635	20.980635	122518	122518	1	1	12h	C6	12
C6_12h	1103	LT934125.1	122614	122698	+	122614	55.94836	34.967725	122614	122698	85	85	12h	C6	12
C6_12h	1105	LT934125.1	122922	122922	+	122922	83.922539	83.922539	122922	122922	1	1	12h	C6	12
C6_12h	1106	LT934125.1	122978	122983	+	122979	6776.745064	3958.346446	122979	122981	3	6	12h	C6	12
C6_12h	1107	LT934125.1	123035	123035	+	123035	20.980635	20.980635	123035	123035	1	1	12h	C6	12
C6_12h	1114	LT934125.1	123473	123473	+	123473	27.97418	27.97418	123473	123473	1	1	12h	C6	12
C6_12h	1115	LT934125.1	123560	123560	+	123560	20.980635	20.980635	123560	123560	1	1	12h	C6	12
C6_12h	1117	LT934125.1	123714	123714	+	123714	20.980635	20.980635	123714	123714	1	1	12h	C6	12
C6_12h	1118	LT934125.1	123780	123788	+	123780	55.94836	34.967725	123780	123788	9	9	12h	C6	12
C6_12h	1119	LT934125.1	123824	123824	+	123824	76.928995	76.928995	123824	123824	1	1	12h	C6	12
C6_12h	1123	LT934125.1	124008	124067	+	124008	41.96127	20.980635	124008	124067	60	60	12h	C6	12
C6_12h	1125	LT934125.1	124162	124385	+	124385	370.657883	97.909629	124300	124385	86	224	12h	C6	12
C6_12h	1126	LT934125.1	124560	124575	+	124563	237.780529	125.883809	124560	124569	10	16	12h	C6	12
C6_12h	1127	LT934125.1	124677	124677	+	124677	27.97418	27.97418	124677	124677	1	1	12h	C6	12
C6_12h	1128	LT934125.1	124754	124756	+	124756	7650.938184	7567.015645	124756	124756	1	3	12h	C6	12
C6_12h	1132	LT934125.1	124966	125058	+	125058	97.90963	34.967725	124966	125058	93	93	12h	C6	12
C6_12h	1133	LT934125.1	125098	125104	+	125104	69.93545	41.96127	125098	125104	7	7	12h	C6	12
C6_12h	1136	LT934125.1	125177	125227	+	125225	33499.08035	16959.346523	125223	125225	3	51	12h	C6	12
C6_12h	1138	LT934125.1	125310	125319	+	125319	97.90963	76.928995	125310	125319	10	10	12h	C6	12
C6_12h	1139	LT934125.1	125373	125373	+	125373	48.954815	48.954815	125373	125373	1	1	12h	C6	12
C6_12h	1142	LT934125.1	125473	125478	+	125473	69.93545	41.96127	125473	125478	6	6	12h	C6	12
C6_12h	1143	LT934125.1	125626	125905	+	125905	454.580425	62.941905	125638	125905	268	280	12h	C6	12
C6_12h	1144	LT934125.1	126005	126005	+	126005	41.96127	41.96127	126005	126005	1	1	12h	C6	12
C6_12h	1149	LT934125.1	126825	126825	+	126825	34.967725	34.967725	126825	126825	1	1	12h	C6	12
C6_12h	1151	LT934125.1	127138	127138	+	127138	27.97418	27.97418	127138	127138	1	1	12h	C6	12
C6_12h	1154	LT934125.1	127862	127862	+	127862	20.980635	20.980635	127862	127862	1	1	12h	C6	12
C6_12h	1155	LT934125.1	128026	128105	+	128083	1070.012381	146.864444	128041	128089	49	80	12h	C6	12
C6_12h	1156	LT934125.1	128184	128199	+	128189	944.128569	426.606242	128185	128195	11	16	12h	C6	12
C6_12h	1158	LT934125.1	128411	128411	+	128411	20.980635	20.980635	128411	128411	1	1	12h	C6	12
C6_12h	1174	LT934125.1	132614	132614	+	132614	27.97418	27.97418	132614	132614	1	1	12h	C6	12
C6_12h	1176	LT934125.1	132767	132767	+	132767	20.980635	20.980635	132767	132767	1	1	12h	C6	12
C6_12h	1187	LT934125.1	134977	134977	+	134977	20.980635	20.980635	134977	134977	1	1	12h	C6	12
C6_12h	1200	LT934125.1	136157	136158	+	136158	1042.038199	1021.057564	136158	136158	1	2	12h	C6	12
C6_12h	1202	LT934125.1	136339	136351	+	136348	1370.734813	972.102749	136345	136351	7	13	12h	C6	12
C6_12h	1215	LT934125.1	137112	137112	+	137112	20.980635	20.980635	137112	137112	1	1	12h	C6	12
C6_12h	1255	LT934125.1	139670	139670	+	139670	20.980635	20.980635	139670	139670	1	1	12h	C6	12
C6_12h	1259	LT934125.1	139982	139982	+	139982	48.954815	48.954815	139982	139982	1	1	12h	C6	12
C6_12h	1272	LT934125.1	141089	141173	+	141089	41.96127	20.980635	141089	141173	85	85	12h	C6	12
C6_12h	1283	LT934125.1	1958	1958	-	1958	20.980635	20.980635	1958	1958	1	1	12h	C6	12
C6_12h	1288	LT934125.1	2908	2908	-	2908	20.980635	20.980635	2908	2908	1	1	12h	C6	12
C6_12h	1290	LT934125.1	3114	3349	-	3349	97.90963	34.967725	3114	3349	236	236	12h	C6	12
C6_12h	1291	LT934125.1	3389	3494	-	3494	97.90963	55.94836	3389	3494	106	106	12h	C6	12
C6_12h	1296	LT934125.1	3802	3802	-	3802	20.980635	20.980635	3802	3802	1	1	12h	C6	12
C6_12h	1297	LT934125.1	3903	3912	-	3910	720.335131	335.690158	3908	3911	4	10	12h	C6	12
C6_12h	1304	LT934125.1	4470	4470	-	4470	27.97418	27.97418	4470	4470	1	1	12h	C6	12
C6_12h	1311	LT934125.1	4925	4926	-	4925	251.767619	202.812804	4925	4926	2	2	12h	C6	12
C6_12h	1330	LT934125.1	7758	7758	-	7758	83.922539	83.922539	7758	7758	1	1	12h	C6	12
C6_12h	1342	LT934125.1	9054	9058	-	9058	104.903174	83.922539	9054	9058	5	5	12h	C6	12
C6_12h	1345	LT934125.1	9214	9214	-	9214	20.980635	20.980635	9214	9214	1	1	12h	C6	12
C6_12h	1349	LT934125.1	9494	9499	-	9494	2112.050578	1888.257139	9494	9497	4	6	12h	C6	12
C6_12h	1350	LT934125.1	9590	9590	-	9590	48.954815	48.954815	9590	9590	1	1	12h	C6	12
C6_12h	1352	LT934125.1	9754	9754	-	9754	27.97418	27.97418	9754	9754	1	1	12h	C6	12
C6_12h	1354	LT934125.1	9885	9893	-	9885	216.799894	139.870899	9885	9893	9	9	12h	C6	12
C6_12h	1356	LT934125.1	10028	10034	-	10034	83.92254	34.967725	10028	10034	7	7	12h	C6	12
C6_12h	1358	LT934125.1	10267	10267	-	10267	20.980635	20.980635	10267	10267	1	1	12h	C6	12
C6_12h	1376	LT934125.1	13939	13939	-	13939	41.96127	41.96127	13939	13939	1	1	12h	C6	12
C6_12h	1381	LT934125.1	14637	14637	-	14637	20.980635	20.980635	14637	14637	1	1	12h	C6	12
C6_12h	1383	LT934125.1	15130	15130	-	15130	20.980635	20.980635	15130	15130	1	1	12h	C6	12
C6_12h	1385	LT934125.1	15465	15465	-	15465	27.97418	27.97418	15465	15465	1	1	12h	C6	12
C6_12h	1388	LT934125.1	15834	15834	-	15834	118.890264	118.890264	15834	15834	1	1	12h	C6	12
C6_12h	1391	LT934125.1	16164	16164	-	16164	20.980635	20.980635	16164	16164	1	1	12h	C6	12
C6_12h	1392	LT934125.1	16690	17012	-	16957	468.567515	48.954815	16769	17005	237	323	12h	C6	12
C6_12h	1393	LT934125.1	17078	17159	-	17159	132.877355	62.941905	17078	17159	82	82	12h	C6	12
C6_12h	1394	LT934125.1	17193	17344	-	17341	923.147935	587.457776	17222	17343	122	152	12h	C6	12
C6_12h	1396	LT934125.1	17456	17462	-	17462	90.916085	34.967725	17456	17462	7	7	12h	C6	12
C6_12h	1397	LT934125.1	17551	17551	-	17551	69.93545	69.93545	17551	17551	1	1	12h	C6	12
C6_12h	1399	LT934125.1	17690	17690	-	17690	20.980635	20.980635	17690	17690	1	1	12h	C6	12
C6_12h	1400	LT934125.1	17783	17793	-	17792	97.90963	48.954815	17783	17793	11	11	12h	C6	12
C6_12h	1402	LT934125.1	17978	17981	-	17981	90.916085	62.941905	17978	17981	4	4	12h	C6	12
C6_12h	1403	LT934125.1	18067	18107	-	18107	48.954815	27.97418	18067	18107	41	41	12h	C6	12
C6_12h	1404	LT934125.1	18202	18205	-	18202	55.94836	27.97418	18202	18205	4	4	12h	C6	12
C6_12h	1405	LT934125.1	18270	18270	-	18270	20.980635	20.980635	18270	18270	1	1	12h	C6	12
C6_12h	1406	LT934125.1	18422	18422	-	18422	20.980635	20.980635	18422	18422	1	1	12h	C6	12
C6_12h	1422	LT934125.1	19470	19474	-	19471	6063.403479	3007.224332	19470	19473	4	5	12h	C6	12
C6_12h	1423	LT934125.1	19524	19524	-	19524	20.980635	20.980635	19524	19524	1	1	12h	C6	12
C6_12h	1424	LT934125.1	19624	19624	-	19624	20.980635	20.980635	19624	19624	1	1	12h	C6	12
C6_12h	1442	LT934125.1	21473	21473	-	21473	41.96127	41.96127	21473	21473	1	1	12h	C6	12
C6_12h	1445	LT934125.1	21638	21638	-	21638	20.980635	20.980635	21638	21638	1	1	12h	C6	12
C6_12h	1447	LT934125.1	21939	21944	-	21941	202.812804	139.870899	21939	21944	6	6	12h	C6	12
C6_12h	1453	LT934125.1	22377	22463	-	22458	195.819259	83.922539	22377	22463	87	87	12h	C6	12
C6_12h	1456	LT934125.1	22616	22616	-	22616	20.980635	20.980635	22616	22616	1	1	12h	C6	12
C6_12h	1457	LT934125.1	22661	22661	-	22661	34.967725	34.967725	22661	22661	1	1	12h	C6	12
C6_12h	1494	LT934125.1	25229	25234	-	25232	237.780529	188.825714	25229	25232	4	6	12h	C6	12
C6_12h	1496	LT934125.1	25309	25313	-	25313	685.367407	531.509417	25310	25313	4	5	12h	C6	12
C6_12h	1512	LT934125.1	26925	26925	-	26925	20.980635	20.980635	26925	26925	1	1	12h	C6	12
C6_12h	1516	LT934125.1	27617	27617	-	27617	27.97418	27.97418	27617	27617	1	1	12h	C6	12
C6_12h	1517	LT934125.1	27761	27761	-	27761	69.93545	69.93545	27761	27761	1	1	12h	C6	12
C6_12h	1519	LT934125.1	28572	28825	-	28738	223.79344	41.96127	28572	28825	254	254	12h	C6	12
C6_12h	1520	LT934125.1	28925	28938	-	28925	83.92254	34.967725	28925	28938	14	14	12h	C6	12
C6_12h	1522	LT934125.1	29046	29046	-	29046	48.954815	48.954815	29046	29046	1	1	12h	C6	12
C6_12h	1523	LT934125.1	29127	29127	-	29127	20.980635	20.980635	29127	29127	1	1	12h	C6	12
C6_12h	1524	LT934125.1	29197	29197	-	29197	41.96127	41.96127	29197	29197	1	1	12h	C6	12
C6_12h	1525	LT934125.1	29286	29291	-	29288	181.832169	118.890264	29286	29291	6	6	12h	C6	12
C6_12h	1526	LT934125.1	29407	29417	-	29414	23197.588628	7070.473953	29408	29414	7	11	12h	C6	12
C6_12h	1527	LT934125.1	29505	29507	-	29507	167.845079	139.870899	29505	29507	3	3	12h	C6	12
C6_12h	1529	LT934125.1	29686	29686	-	29686	41.96127	41.96127	29686	29686	1	1	12h	C6	12
C6_12h	1540	LT934125.1	30349	30349	-	30349	27.97418	27.97418	30349	30349	1	1	12h	C6	12
C6_12h	1547	LT934125.1	30877	30882	-	30877	538.502962	468.567512	30877	30878	2	6	12h	C6	12
C6_12h	1550	LT934125.1	31041	31041	-	31041	48.954815	48.954815	31041	31041	1	1	12h	C6	12
C6_12h	1553	LT934125.1	31198	31198	-	31198	20.980635	20.980635	31198	31198	1	1	12h	C6	12
C6_12h	1554	LT934125.1	31323	31323	-	31323	20.980635	20.980635	31323	31323	1	1	12h	C6	12
C6_12h	1557	LT934125.1	31505	31505	-	31505	41.96127	41.96127	31505	31505	1	1	12h	C6	12
C6_12h	1559	LT934125.1	31816	31824	-	31816	62.941905	41.96127	31816	31824	9	9	12h	C6	12
C6_12h	1564	LT934125.1	32374	32374	-	32374	20.980635	20.980635	32374	32374	1	1	12h	C6	12
C6_12h	1566	LT934125.1	32836	32842	-	32842	153.857989	125.883809	32836	32842	7	7	12h	C6	12
C6_12h	1567	LT934125.1	32888	32894	-	32888	55.94836	34.967725	32888	32894	7	7	12h	C6	12
C6_12h	1571	LT934125.1	33335	33356	-	33356	104.903175	34.967725	33335	33356	22	22	12h	C6	12
C6_12h	1579	LT934125.1	33947	33955	-	33947	41.96127	20.980635	33947	33955	9	9	12h	C6	12
C6_12h	1581	LT934125.1	34048	34091	-	34091	90.916085	62.941905	34048	34091	44	44	12h	C6	12
C6_12h	1583	LT934125.1	34175	34175	-	34175	27.97418	27.97418	34175	34175	1	1	12h	C6	12
C6_12h	1588	LT934125.1	34468	34478	-	34474	300.722433	132.877354	34468	34478	11	11	12h	C6	12
C6_12h	1591	LT934125.1	35221	35221	-	35221	27.97418	27.97418	35221	35221	1	1	12h	C6	12
C6_12h	1620	LT934125.1	41655	41655	-	41655	20.980635	20.980635	41655	41655	1	1	12h	C6	12
C6_12h	1621	LT934125.1	41995	41997	-	41995	748.309311	699.354496	41995	41995	1	3	12h	C6	12
C6_12h	1627	LT934125.1	42403	42403	-	42403	20.980635	20.980635	42403	42403	1	1	12h	C6	12
C6_12h	1656	LT934125.1	44754	44756	-	44756	195.819259	153.857989	44754	44756	3	3	12h	C6	12
C6_12h	1658	LT934125.1	44886	44893	-	44889	2706.5019	1363.741267	44888	44893	6	8	12h	C6	12
C6_12h	1662	LT934125.1	45679	45679	-	45679	34.967725	34.967725	45679	45679	1	1	12h	C6	12
C6_12h	1668	LT934125.1	46104	46104	-	46104	20.980635	20.980635	46104	46104	1	1	12h	C6	12
C6_12h	1675	LT934125.1	46988	46988	-	46988	27.97418	27.97418	46988	46988	1	1	12h	C6	12
C6_12h	1692	LT934125.1	49599	49599	-	49599	41.96127	41.96127	49599	49599	1	1	12h	C6	12
C6_12h	1698	LT934125.1	50521	50521	-	50521	20.980635	20.980635	50521	50521	1	1	12h	C6	12
C6_12h	1699	LT934125.1	50592	50641	-	50592	216.799893	90.916084	50592	50641	50	50	12h	C6	12
C6_12h	1700	LT934125.1	50725	50725	-	50725	20.980635	20.980635	50725	50725	1	1	12h	C6	12
C6_12h	1702	LT934125.1	50977	50986	-	50986	195.819259	125.883809	50977	50986	10	10	12h	C6	12
C6_12h	1703	LT934125.1	51094	51097	-	51094	146.864444	97.909629	51094	51097	4	4	12h	C6	12
C6_12h	1704	LT934125.1	51147	51147	-	51147	2748.463168	2748.463168	51147	51147	1	1	12h	C6	12
C6_12h	1711	LT934125.1	51809	51809	-	51809	27.97418	27.97418	51809	51809	1	1	12h	C6	12
C6_12h	1716	LT934125.1	52232	52232	-	52232	20.980635	20.980635	52232	52232	1	1	12h	C6	12
C6_12h	1724	LT934125.1	53181	53181	-	53181	20.980635	20.980635	53181	53181	1	1	12h	C6	12
C6_12h	1726	LT934125.1	53551	53551	-	53551	20.980635	20.980635	53551	53551	1	1	12h	C6	12
C6_12h	1729	LT934125.1	53872	53872	-	53872	20.980635	20.980635	53872	53872	1	1	12h	C6	12
C6_12h	1730	LT934125.1	54101	54101	-	54101	34.967725	34.967725	54101	54101	1	1	12h	C6	12
C6_12h	1735	LT934125.1	54702	54702	-	54702	41.96127	41.96127	54702	54702	1	1	12h	C6	12
C6_12h	1741	LT934125.1	55369	55496	-	55438	1307.792912	216.799894	55375	55465	91	128	12h	C6	12
C6_12h	1742	LT934125.1	55567	55567	-	55567	76.928995	76.928995	55567	55567	1	1	12h	C6	12
C6_12h	1743	LT934125.1	55679	55733	-	55685	293.728889	104.903174	55679	55733	55	55	12h	C6	12
C6_12h	1744	LT934125.1	55807	55910	-	55807	272.748254	83.922539	55807	55910	104	104	12h	C6	12
C6_12h	1745	LT934125.1	55958	55968	-	55967	83.92254	34.967725	55958	55968	11	11	12h	C6	12
C6_12h	1747	LT934125.1	56114	56116	-	56115	279.741799	202.812804	56114	56116	3	3	12h	C6	12
C6_12h	1748	LT934125.1	56185	56194	-	56188	70362.05582	51584.38761	56187	56189	3	10	12h	C6	12
C6_12h	1750	LT934125.1	56258	56263	-	56263	90.916085	69.93545	56258	56263	6	6	12h	C6	12
C6_12h	1751	LT934125.1	56345	56345	-	56345	20.980635	20.980635	56345	56345	1	1	12h	C6	12
C6_12h	1753	LT934125.1	56471	56471	-	56471	20.980635	20.980635	56471	56471	1	1	12h	C6	12
C6_12h	1754	LT934125.1	56636	56638	-	56638	69.93545	48.954815	56636	56638	3	3	12h	C6	12
C6_12h	1757	LT934125.1	56874	56874	-	56874	20.980635	20.980635	56874	56874	1	1	12h	C6	12
C6_12h	1758	LT934125.1	56944	56950	-	56946	7832.770353	6727.79025	56945	56946	2	7	12h	C6	12
C6_12h	1760	LT934125.1	57044	57044	-	57044	34.967725	34.967725	57044	57044	1	1	12h	C6	12
C6_12h	1762	LT934125.1	57167	57167	-	57167	27.97418	27.97418	57167	57167	1	1	12h	C6	12
C6_12h	1783	LT934125.1	58570	58575	-	58570	1426.683171	1125.960738	58570	58572	3	6	12h	C6	12
C6_12h	1788	LT934125.1	59016	59016	-	59016	76.928995	76.928995	59016	59016	1	1	12h	C6	12
C6_12h	1791	LT934125.1	59276	59281	-	59277	1195.896189	874.19312	59276	59277	2	6	12h	C6	12
C6_12h	1812	LT934125.1	62075	62075	-	62075	48.954815	48.954815	62075	62075	1	1	12h	C6	12
C6_12h	1818	LT934125.1	63269	63310	-	63269	41.96127	20.980635	63269	63310	42	42	12h	C6	12
C6_12h	1819	LT934125.1	63417	63427	-	63420	62480.330655	56997.391408	63420	63420	1	11	12h	C6	12
C6_12h	1830	LT934125.1	64123	64127	-	64127	293.728888	125.883809	64123	64127	5	5	12h	C6	12
C6_12h	1839	LT934125.1	64655	64655	-	64655	48.954815	48.954815	64655	64655	1	1	12h	C6	12
C6_12h	1843	LT934125.1	64992	64992	-	64992	34.967725	34.967725	64992	64992	1	1	12h	C6	12
C6_12h	1850	LT934125.1	65340	65340	-	65340	20.980635	20.980635	65340	65340	1	1	12h	C6	12
C6_12h	1856	LT934125.1	65746	65753	-	65752	2909.314703	1566.554071	65749	65752	4	8	12h	C6	12
C6_12h	1858	LT934125.1	65880	65883	-	65883	76.928995	48.954815	65880	65883	4	4	12h	C6	12
C6_12h	1863	LT934125.1	66346	66346	-	66346	34.967725	34.967725	66346	66346	1	1	12h	C6	12
C6_12h	1867	LT934125.1	66705	66705	-	66705	27.97418	27.97418	66705	66705	1	1	12h	C6	12
C6_12h	1868	LT934125.1	66746	66761	-	66750	328.696613	174.838624	66750	66761	12	16	12h	C6	12
C6_12h	1877	LT934125.1	67644	67644	-	67644	69.93545	69.93545	67644	67644	1	1	12h	C6	12
C6_12h	1878	LT934125.1	67724	67724	-	67724	97.909629	97.909629	67724	67724	1	1	12h	C6	12
C6_12h	1886	LT934125.1	68525	68527	-	68527	90.916085	69.93545	68525	68527	3	3	12h	C6	12
C6_12h	1887	LT934125.1	68706	68709	-	68709	62.941905	41.96127	68706	68709	4	4	12h	C6	12
C6_12h	1888	LT934125.1	68883	68896	-	68886	650.399683	237.780529	68885	68889	5	14	12h	C6	12
C6_12h	1890	LT934125.1	69251	69259	-	69254	279.7418	69.93545	69253	69258	6	9	12h	C6	12
C6_12h	1900	LT934125.1	70431	70454	-	70451	608.438412	167.845079	70436	70451	16	24	12h	C6	12
C6_12h	1912	LT934125.1	71882	71886	-	71886	62.941905	34.967725	71882	71886	5	5	12h	C6	12
C6_12h	1915	LT934125.1	72174	72174	-	72174	55.94836	55.94836	72174	72174	1	1	12h	C6	12
C6_12h	1921	LT934125.1	72702	72757	-	72702	111.89672	34.967725	72702	72757	56	56	12h	C6	12
C6_12h	1923	LT934125.1	72871	72876	-	72871	83.92254	27.97418	72871	72876	6	6	12h	C6	12
C6_12h	1926	LT934125.1	73108	73108	-	73108	76.928995	76.928995	73108	73108	1	1	12h	C6	12
C6_12h	1939	LT934125.1	74345	74345	-	74345	132.877354	132.877354	74345	74345	1	1	12h	C6	12
C6_12h	1961	LT934125.1	76860	76864	-	76860	377.651428	279.741798	76860	76864	5	5	12h	C6	12
C6_12h	1973	LT934125.1	79390	79390	-	79390	27.97418	27.97418	79390	79390	1	1	12h	C6	12
C6_12h	1981	LT934125.1	80435	80440	-	80435	90.916085	41.96127	80435	80440	6	6	12h	C6	12
C6_12h	1982	LT934125.1	80482	80484	-	80484	146.864444	125.883809	80482	80484	3	3	12h	C6	12
C6_12h	1983	LT934125.1	80571	80657	-	80657	167.84508	69.93545	80571	80657	87	87	12h	C6	12
C6_12h	1984	LT934125.1	80820	80895	-	80825	489.548148	90.916084	80825	80891	67	76	12h	C6	12
C6_12h	1986	LT934125.1	81015	81096	-	81015	83.92254	27.97418	81015	81096	82	82	12h	C6	12
C6_12h	1987	LT934125.1	81273	81279	-	81273	69.93545	27.97418	81273	81279	7	7	12h	C6	12
C6_12h	1988	LT934125.1	81429	81429	-	81429	34.967725	34.967725	81429	81429	1	1	12h	C6	12
C6_12h	1989	LT934125.1	81491	81491	-	81491	20.980635	20.980635	81491	81491	1	1	12h	C6	12
C6_12h	1990	LT934125.1	81574	81574	-	81574	20.980635	20.980635	81574	81574	1	1	12h	C6	12
C6_12h	1992	LT934125.1	81688	81688	-	81688	27.97418	27.97418	81688	81688	1	1	12h	C6	12
C6_12h	1994	LT934125.1	81804	81813	-	81804	15833.385786	6741.77734	81804	81808	5	10	12h	C6	12
C6_12h	1995	LT934125.1	81884	81900	-	81897	503.535237	286.735343	81889	81897	9	17	12h	C6	12
C6_12h	1997	LT934125.1	82023	82026	-	82026	97.90963	76.928995	82023	82026	4	4	12h	C6	12
C6_12h	2014	LT934125.1	83954	83954	-	83954	20.980635	20.980635	83954	83954	1	1	12h	C6	12
C6_12h	2025	LT934125.1	86412	86412	-	86412	20.980635	20.980635	86412	86412	1	1	12h	C6	12
C6_12h	2029	LT934125.1	86713	86713	-	86713	20.980635	20.980635	86713	86713	1	1	12h	C6	12
C6_12h	2032	LT934125.1	86928	86928	-	86928	34.967725	34.967725	86928	86928	1	1	12h	C6	12
C6_12h	2033	LT934125.1	86998	86998	-	86998	27.97418	27.97418	86998	86998	1	1	12h	C6	12
C6_12h	2037	LT934125.1	87157	87161	-	87161	2335.844016	1881.263594	87157	87161	5	5	12h	C6	12
C6_12h	2039	LT934125.1	87250	87253	-	87250	153.857989	132.877354	87250	87253	4	4	12h	C6	12
C6_12h	2041	LT934125.1	87318	87318	-	87318	20.980635	20.980635	87318	87318	1	1	12h	C6	12
C6_12h	2043	LT934125.1	87443	87448	-	87447	363.664338	265.754708	87446	87447	2	6	12h	C6	12
C6_12h	2056	LT934125.1	88236	88236	-	88236	27.97418	27.97418	88236	88236	1	1	12h	C6	12
C6_12h	2061	LT934125.1	88775	88775	-	88775	27.97418	27.97418	88775	88775	1	1	12h	C6	12
C6_12h	2065	LT934125.1	89078	89081	-	89079	867.199574	755.302855	89079	89079	1	4	12h	C6	12
C6_12h	2066	LT934125.1	89153	89156	-	89153	132.877354	111.896719	89153	89156	4	4	12h	C6	12
C6_12h	2075	LT934125.1	90022	90022	-	90022	20.980635	20.980635	90022	90022	1	1	12h	C6	12
