sample	cluster_id	peak_id	chr	strand	cluster_start	cluster_end	peak_pos	gamma_TSS	gamma_shape	gamma_rate	sn_TSS	sn_location	sn_scale	sn_skew
PC_12_2.5h	9	1	LT934125.1	+	1304	1364	1334.21563842438	1334	1.52815754762053	0.239892361214373	1339	5.23392489410292	4.93025713192948	0.995149676118656
PC_12_2.5h	9	2	LT934125.1	+	1307	1367	1336.78443618143	1334	1.52815754762053	0.239892361214373	1339	2.66512713705054	4.93025713192948	0.995149676118656
PC_12_2.5h	9	3	LT934125.1	+	1315	1375	1344.79663870938	1334	1.52815754762053	0.239892361214373	1339	-5.34707539089829	4.93025713192948	0.995149676118656
PC_12_2.5h	9	4	LT934125.1	+	1320	1380	1350.48469088571	1334	1.52815754762053	0.239892361214373	1339	-11.0351275672284	4.93025713192948	0.995149676118656
PC_12_2.5h	9	5	LT934125.1	+	1328	1388	1358.00759860279	1334	1.52815754762053	0.239892361214373	1339	-18.5580352843102	4.93025713192948	0.995149676118656
C6_12h	9	1	LT934125.1	+	1307	1367	1336.97159085042	1335	1.694464342863	0.405444175370892	1338	0.817934256151599	2.91539130337435	0.995149676118656
C6_12h	9	2	LT934125.1	+	1304	1364	1334.07279953604	1335	1.694464342863	0.405444175370892	1338	3.71672557053693	2.91539130337435	0.995149676118656
C6_12h	9	3	LT934125.1	+	1315	1375	1345.04679522621	1335	1.694464342863	0.405444175370892	1338	-7.25727011963614	2.91539130337435	0.995149676118656
C6_12h	9	4	LT934125.1	+	1321	1381	1351.01002307295	1335	1.694464342863	0.405444175370892	1338	-13.2204979523525	2.91539131415436	0.995149676118656
C6_12h	9	5	LT934125.1	+	1312	1372	1341.7753021714	1335	1.694464342863	0.405444175370892	1338	-3.98577706482979	2.91539130337435	0.995149676118656
C6_2h	9	1	LT934125.1	+	1307	1367	1336.8852807216	1335	1.6891223694206	0.415366686205663	1338	1.08608856190125	3.05540484565028	0.995149676118656
C6_2h	9	2	LT934125.1	+	1304	1364	1334.37990797585	1335	1.6891223694206	0.415366686205663	1338	3.59146130764332	3.05540484565028	0.995149676118656
C6_2h	9	3	LT934125.1	+	1321	1381	1350.9780024164	1335	1.6891223694206	0.415366686205663	1338	-13.0066331328981	3.05540484565028	0.995149676118656
C6_4h	9	1	LT934125.1	+	1304	1364	1334.21506959835	1333	1.02691962608896	0.228188682516094	1339	4.65968792642074	3.75704353069087	0.995149676118656
C6_4h	9	2	LT934125.1	+	1315	1375	1344.97797012013	1333	1.02691962608896	0.228188682516094	1339	-6.10321259535836	3.75704353069087	0.995149676118656
C6_4h	9	3	LT934125.1	+	1321	1381	1350.98517041136	1333	1.02691962608896	0.228188682516094	1339	-12.110412886584	3.75704353069087	0.995149676118656
NRK_2h	9	1	LT934125.1	+	1307	1367	1336.97736580056							
NRK_2h	9	2	LT934125.1	+	1305	1365	1334.72844247349							
PC_12_1.5h	9	1	LT934125.1	+	1307	1367	1336.99981014828	1336	2.60297561222871	0.624655414460147	1337	0.300196689702504	2.53409336583254	0.995149676118656
PC_12_1.5h	9	2	LT934125.1	+	1304	1364	1334.00915243092	1336	2.60297561222871	0.624655414460147	1337	3.29085440706833	2.53409336583254	0.995149676118656
PC_12_1.5h	9	3	LT934125.1	+	1315	1375	1344.99084756908	1336	2.60297561222871	0.624655414460147	1337	-7.69084073109842	2.53409336583254	0.995149676118656
PC_12_1.5h	9	4	LT934125.1	+	1309	1369	1339.00953213435	1336	2.60297561222871	0.624655414460147	1337	-1.709525296367	2.53409336583254	0.995149676118656
PC_12_1.5h	9	5	LT934125.1	+	1305	1365	1334.99008816221	1336	2.60297561222871	0.624655414460147	1337	2.30991867577224	2.53409336583254	0.995149676118656
PC_12_1.5h	9	6	LT934125.1	+	1313	1373	1342.98112558301	1336	2.60297561222871	0.624655414460147	1337	-5.68111874502868	2.53409336583254	0.995149676118656
PC_12_1.5h	9	7	LT934125.1	+	1311	1371	1341.35420778477	1336	2.60297561222871	0.624655414460147	1337	-4.05420094678173	2.53409336583254	0.995149676118656
PC_12_1.5h	9	8	LT934125.1	+	1312	1372	1342.09589089867	1336	2.60297561222871	0.624655414460147	1337	-4.79588406068841	2.53409336583254	0.995149676118656
PC_12_1.5h	9	9	LT934125.1	+	1312	1372	1342.21551720737	1336	2.60297561222871	0.624655414460147	1337	-4.91551036938311	2.53409336583254	0.995149676118656
PC_12_1.5h	9	10	LT934125.1	+	1311	1371	1341.04317938216	1336	2.60297561222871	0.624655414460147	1337	-3.74317254417563	2.53409336583254	0.995149676118656
PC_12_1.5h	9	11	LT934125.1	+	1311	1371	1341.25850673781	1336	2.60297561222871	0.624655414460147	1337	-3.95849989982592	2.53409336583254	0.995149676118656
PC_12_12h	9	1	LT934125.1	+	1307	1367	1336.98202191517	1334	1.29925093624152	0.253311908809211	1340	2.77712475437792	4.43003521479179	0.995149676118656
PC_12_12h	9	2	LT934125.1	+	1304	1364	1334.07096204212	1334	1.29925093624152	0.253311908809211	1340	5.68818462742783	4.43003521479179	0.995149676118656
PC_12_12h	9	3	LT934125.1	+	1309	1369	1338.92272849721	1334	1.10177220030478	0.184733049043045	1341	2.33981208406685	5.58675804807718	0.995149676118656
PC_12_12h	9	4	LT934125.1	+	1315	1375	1345.0434184867	1334	1.10177220030478	0.184733049043045	1341	-3.780877905423	5.58675804807718	0.995149676118656
PC_12_12h	9	5	LT934125.1	+	1326	1386	1356.01587493127	1334	1.10177220030478	0.184733049043045	1341	-14.7533343499963	5.58675804807718	0.995149676118656
PC_12_12h	9	6	LT934125.1	+	1339	1399	1369.00368051872	1341	1.23003141555922	0.087571974967458	1352	-17.0021285641154	9.98654952055142	0.995149676118656
PC_12_12h	9	7	LT934125.1	+	1324	1384	1354.00052578839	1334	1.10177220030478	0.184733049043045	1341	-12.7379852071153	5.58675804807718	0.995149676118656
PC_12_12h	9	8	LT934125.1	+	1334	1394	1364.00262894195	1334	1.10177220030478	0.184733049043045	1341	-22.7400883606719	5.58675804807718	0.995149676118656
PC_12_12h	9	9	LT934125.1	+	1319	1379	1348.99947421161	1334	1.10177220030478	0.184733049043045	1341	-7.73693363033722	5.58675804807718	0.995149676118656
PC_12_12h	9	10	LT934125.1	+	1321	1381	1351.01482335449	1334	1.10177220030478	0.184733049043045	1341	-9.75228277321794	5.58675804807718	0.995149676118656
PC_12_1h	9	1	LT934125.1	+	1307	1367	1337.00599918571	1337	6.30445219044711	1.47564872928899	1337	0.252068515369051	1.34005483805282	-0.425589805670138
PC_12_1h	9	2	LT934125.1	+	1309	1369	1339.00066264242	1337	6.30445219044711	1.47564872928899	1337	-1.7425949413448	1.34005483805282	-0.425589805670138
PC_12_1h	9	3	LT934125.1	+	1304	1364	1333.99933735758	1337	6.30870315860062	1.4759752725837	1337	3.25873034350366	1.34005483805282	-0.425589805670137
PC_12_2h	9	1	LT934125.1	+	1304	1364	1334.30378751421	1334	1.43394542521638	0.393402911415718	1338	3.51555369444624	2.941395028089	0.995149676118656
PC_12_2h	9	2	LT934125.1	+	1307	1367	1336.84811975698	1334	1.43394542521638	0.393402911415718	1338	0.971221451675558	2.941395028089	0.995149676118656
PC_12_2h	9	3	LT934125.1	+	1321	1381	1350.96916370435	1333	1.04627334812819	0.224696712339249	1340	-10.8275758709841	4.73118216626825	0.995149676118656
PC_12_2h	9	4	LT934125.1	+	1339	1399	1369.03392262803	1330	0.710133996304917	0.0373851108298502				
PC_12_4h	9	1	LT934125.1	+	1307	1367	1336.96002916217	1335	1.81354924658293	0.4533535483612	1338	0.772724807896866	2.87000223879313	0.995149676118656
PC_12_4h	9	2	LT934125.1	+	1304	1364	1334.308334648	1335	1.81354924658293	0.4533535483612	1338	3.42441932206755	2.87000223879313	0.995149676118656
PC_12_4h	9	3	LT934125.1	+	1315	1375	1344.99929348291	1335	1.81354924658293	0.4533535483612	1338	-7.26653951284327	2.87000223879313	0.995149676118656
PC_12_4h	9	4	LT934125.1	+	1309	1369	1338.93827745052	1335	1.81354924658293	0.4533535483612	1338	-1.20552348045287	2.87000223879313	0.995149676118656
PC_12_4h	9	5	LT934125.1	+	1321	1381	1351.48121340644	1335	1.81354924658293	0.4533535483612	1338	-13.748459436372	2.87000223879313	0.995149676118656
PK_15_12h	9	1	LT934125.1	+	1307	1367	1336.98232481394	1336	4.93638234322363	1.55030212097268	1336	-1.10029984274553	0.862086162062662	-0.995149676118656
PK_15_12h	9	2	LT934125.1	+	1304	1364	1334.23198720735	1336	4.93638234322363	1.55030212097268	1336	1.65003776384373	0.862086162062662	-0.995149676118656
PK_15_8h	9	1	LT934125.1	+	1307	1367	1337.01189530455	1334	1.27246584900455	0.247853231561287	1339	2.42793947654124	4.18476629296506	0.995149676118656
PK_15_8h	9	2	LT934125.1	+	1304	1364	1334.03338598903	1334	1.27246584900455	0.247853231561287	1339	5.40644879206727	4.18476629296506	0.995149676118656
PK_15_8h	9	3	LT934125.1	+	1315	1375	1345.0113203234	1334	1.12607037932929	0.197437217399317	1341	-4.35818943282841	5.11885363158971	0.995149676118656
PK_15_8h	9	4	LT934125.1	+	1321	1381	1350.96833895445	1334	1.12607037932929	0.197437217399317	1341	-10.3152080452575	5.11885364594821	0.995149676118656
PK_15_8h	9	5	LT934125.1	+	1309	1369	1338.96920142619	1334	1.22279487004123	0.230370034433872	1340	0.836114464149975	4.46613049825593	0.995149676118656
PK_15_8h	9	6	LT934125.1	+	1345	1405	1374.96661401097	1343	0.896701007630674	0.122430118198901	1353	-21.8620120634209	6.24225542052199	0.995149676118656
PK_15_8h	9	7	LT934125.1	+	1339	1399	1369.00959537992	1341	1.36510323932964	0.12606793105915	1349	-19.6352851422603	7.96733740808756	0.995149676118656
PK_15_8h	9	8	LT934125.1	+	1328	1388	1357.94656077939	1334	1.12607037932929	0.197437217399317	1341	-17.2934298888275	5.11885363158971	0.995149676118656
PK_15_8h	9	9	LT934125.1	+	1311	1371	1340.92650754782	1334	1.19982734054549	0.222344055059445	1340	-0.937949032198774	4.60719324753142	0.995149676118656
PK_15_8h	9	10	LT934125.1	+	1334	1394	1363.9886796766	1334	1.12607037932929	0.197437217399317	1341	-23.3355487860375	5.11885363158971	0.995149676118656
PK_15_8h	9	11	LT934125.1	+	1318	1378	1347.98982963892	1334	1.12607037932929	0.197437217399317	1341	-7.33669874835444	5.11885363158971	0.995149676118656
PK_15_8h	9	12	LT934125.1	+	1332	1392	1362.03137355497	1334	1.12607037932929	0.197437217399317	1341	-21.3782426644062	5.11885363158971	0.995149676118656
C6_6h	10	1	LT934125.1	+	1570	1630	1600.17060390589	1598	8.49442873709248	0.473288472849553				
C6_6h	10	2	LT934125.1	+	1560	1620	1590.03128596894	1598	8.49442873709248	0.473288472849553				
C6_6h	10	3	LT934125.1	+	1553	1613	1582.97526939293	1598	8.66043093649294	0.481197858761106				
PC_12_8h	10	1	LT934125.1	+	1570	1630	1599.9988204662	1600	25.5714583800783	1.84757404678364	1601	0.934423116485082	2.01417258992881	-0.937010096014981
PC_12_8h	10	2	LT934125.1	+	1573	1633	1603.00281242618	1600	25.5714583800783	1.84757404678364	1601	-2.06956884349094	2.01417258992881	-0.937010096014983
PC_12_8h	10	3	LT934125.1	+	1567	1627	1596.99482850623	1600	25.5714583800783	1.84757404678364	1601	3.9384150764611	2.01417258992881	-0.937010096014983
PC_12_8h	10	4	LT934125.1	+	1558	1618	1587.9828526263	1600	25.9168973605376	1.86792631289221	1601	12.9503909563889	2.01417258992881	-0.937010096014982
C6_8h	10	1	LT934125.1	+	1570	1630	1600.03324169503	1599	8.0655339908518	0.690296688948051	1601	0.585945346160649	2.50922315900309	-0.88490950712466
C6_8h	10	2	LT934125.1	+	1573	1633	1602.98536587506	1599	8.0655339908518	0.690296688948051	1601	-2.3661788338701	2.50922315900309	-0.88490950712466
C6_8h	10	3	LT934125.1	+	1560	1620	1589.98006205492	1599	8.21937083433562	0.701090315604216	1601	10.6391249862655	2.50922315900309	-0.88490950712466
PC_12_12h	10	1	LT934125.1	+	1570	1630	1599.99596983849	1600	25.5472744308853	2.22811931946779				
PC_12_12h	10	2	LT934125.1	+	1573	1633	1603.00831109687	1600	25.5472744308853	2.22811931946779				
PC_12_12h	10	3	LT934125.1	+	1560	1620	1590.00940371018	1600	25.5472744308853	2.22811931946779				
PC_12_12h	10	4	LT934125.1	+	1567	1627	1597.01637141988	1600	25.5472744308853	2.22811931946779				
PC_12_12h	10	5	LT934125.1	+	1563	1623	1592.98900212879	1600	25.5472744308853	2.22811931946779				
PC_12_6h	10	1	LT934125.1	+	1570	1630	1600.00334432772	1600	16.1173141656034	1.42799381819961				
PC_12_6h	10	2	LT934125.1	+	1573	1633	1602.92765795151	1600	16.1173141656034	1.42799381819961				
PC_12_6h	10	3	LT934125.1	+	1577	1637	1606.88165947101	1600	16.1173141656034	1.42799381819961				
PC_12_6h	10	4	LT934125.1	+	1567	1627	1596.99665567228	1600	16.1173141656034	1.42799381819961				
PC_12_6h	10	5	LT934125.1	+	1560	1620	1589.99477798151	1600	16.1842174080427	1.43262841708157				
PC_12_6h	10	6	LT934125.1	+	1563	1623	1593.00146663696	1600	16.1173141656034	1.42799381819961				
C6_4h	10	1	LT934125.1	+	1570	1630	1600.0064708926	1597	3.27169205352986	0.42216392637443	1600	-0.378594482312584	2.58721440092201	-0.995149676118656
C6_4h	10	2	LT934125.1	+	1572	1632	1602.00185631065	1597	3.27169205352986	0.42216392637443	1600	-2.37397990036745	2.58721440092201	-0.995149676118656
C6_4h	10	3	LT934125.1	+	1573	1633	1602.99954901968	1597	3.27169205352986	0.42216392637443	1600	-3.37167260939488	2.58721440092201	-0.995149676118656
C6_4h	10	4	LT934125.1	+	1563	1623	1593.00045098032	1597	3.27169205352986	0.42216392637443	1600	6.62742542996919	2.58721440092201	-0.995149676118656
C6_4h	10	5	LT934125.1	+	1567	1627	1596.76951232553	1597	3.27169205352986	0.42216392637443	1600	2.85836408475437	2.58721440092201	-0.995149676118656
C6_4h	10	6	LT934125.1	+	1567	1627	1596.94687991825	1597	3.27169205352986	0.42216392637443	1600	2.68099649203826	2.58721440092201	-0.995149676118656
C6_4h	10	7	LT934125.1	+	1568	1628	1597.50115364549	1597	3.27169205352986	0.42216392637443	1600	2.12672276480087	2.58721440092201	-0.995149676118656
C6_4h	10	8	LT934125.1	+	1567	1627	1596.81385422371	1597	3.27169205352986	0.42216392637443	1600	2.81402218657534	2.58721440092201	-0.995149676118656
C6_4h	10	9	LT934125.1	+	1565	1625	1595.10669114382	1597	3.27169205352986	0.42216392637443	1600	4.52118526646675	2.58721440092201	-0.995149676118656
C6_4h	10	10	LT934125.1	+	1567	1627	1596.50346093646	1597	3.27169205352986	0.42216392637443	1600	3.1244154738283	2.58721440092201	-0.995149676118656
C6_4h	10	11	LT934125.1	+	1566	1626	1595.50576822743	1597	3.27169205352986	0.42216392637443	1600	4.12210818285574	2.58721440092201	-0.995149676118656
C6_4h	10	12	LT934125.1	+	1567	1627	1597.14641846005	1597	3.27169205352986	0.42216392637443	1600	2.48145795023286	2.58721440092201	-0.995149676118656
C6_4h	10	13	LT934125.1	+	1566	1626	1596.32609334374	1597	3.27169205352986	0.42216392637443	1600	3.30178306654441	2.58721440092201	-0.995149676118656
C6_4h	10	14	LT934125.1	+	1565	1625	1595.37274253289	1597	3.27169205352986	0.42216392637443	1600	4.25513387739282	2.58721440092201	-0.995149676118656
C6_4h	10	15	LT934125.1	+	1565	1625	1595.21754588927	1597	3.27169205352986	0.42216392637443	1600	4.41033052101919	2.58721440092201	-0.995149676118656
C6_4h	10	16	LT934125.1	+	1566	1626	1596.2152385983	1597	3.27169205352986	0.42216392637443	1600	3.41263781199175	2.58721440092201	-0.995149676118656
C6_4h	10	17	LT934125.1	+	1565	1625	1595.30622968563	1597	3.27169205352986	0.42216392637443	1600	4.32164672466136	2.58721440092201	-0.995149676118656
C6_4h	10	18	LT934125.1	+	1567	1627	1597.01339276552	1597	3.27169205352986	0.42216392637443	1600	2.61448364476994	2.58721440092201	-0.995149676118656
C6_4h	10	19	LT934125.1	+	1567	1627	1596.59214473282	1597	3.27169205352986	0.42216392637443	1600	3.03573167747025	2.58721440092201	-0.995149676118656
C6_4h	10	20	LT934125.1	+	1566	1626	1595.5722810747	1597	3.27169205352986	0.42216392637443	1600	4.05559533558719	2.58721440092201	-0.995149676118656
C6_4h	10	21	LT934125.1	+	1566	1626	1595.70530676924	1597	3.27169205352986	0.42216392637443	1600	3.92256964105034	2.58721440092201	-0.995149676118656
C6_4h	10	22	LT934125.1	+	1565	1625	1595.41708443107	1597	3.27169205352986	0.42216392637443	1600	4.21079197921379	2.58721440092201	-0.995149676118656
C6_4h	10	23	LT934125.1	+	1566	1626	1595.77181961651	1597	3.27169205352986	0.42216392637443	1600	3.8560567937818	2.58721440092201	-0.995149676118656
C6_4h	10	24	LT934125.1	+	1568	1628	1597.78937598365	1597	3.27169205352986	0.42216392637443	1600	1.83850042663742	2.58721440092201	-0.995149676118656
C6_4h	10	25	LT934125.1	+	1566	1626	1596.08221290376	1597	3.27169205352986	0.42216392637443	1600	3.54566350652883	2.58721440092201	-0.995149676118656
C6_4h	10	26	LT934125.1	+	1566	1626	1595.88267436195	1597	3.27169205352986	0.42216392637443	1600	3.74520204833423	2.58721440092201	-0.995149676118656
C6_4h	10	27	LT934125.1	+	1568	1628	1597.87805978001	1597	3.27169205352986	0.42216392637443	1600	1.74981663027936	2.58721440092201	-0.995149676118656
C6_4h	10	28	LT934125.1	+	1565	1625	1594.99583639837	1597	3.27169205352986	0.42216392637443	1600	4.63204001191432	2.58721440092201	-0.995149676118656
C6_4h	10	29	LT934125.1	+	1567	1627	1597.23510225641	1597	3.27169205352986	0.42216392637443	1600	2.39277415387481	2.58721440092201	-0.995149676118656
C6_4h	10	30	LT934125.1	+	1566	1626	1596.39260619101	1597	3.27169205352986	0.42216392637443	1600	3.23527021927587	2.58721440092201	-0.995149676118656
C6_4h	10	31	LT934125.1	+	1567	1627	1597.30161510368	1597	3.27169205352986	0.42216392637443	1600	2.32626130660626	2.58721440092201	-0.995149676118656
C6_4h	10	32	LT934125.1	+	1568	1628	1598.01108547454	1597	3.27169205352986	0.42216392637443	1600	1.61679093574251	2.58721440092201	-0.995149676118656
C6_4h	10	33	LT934125.1	+	1568	1628	1597.70069218729	1597	3.27169205352986	0.42216392637443	1600	1.92718422299547	2.58721440092201	-0.995149676118656
C6_4h	10	34	LT934125.1	+	1566	1626	1595.9935291074	1597	3.27169205352986	0.42216392637443	1600	3.63434730288689	2.58721440092201	-0.995149676118656
C6_4h	10	35	LT934125.1	+	1567	1627	1596.70299947826	1597	3.27169205352986	0.42216392637443	1600	2.92487693202291	2.58721440092201	-0.995149676118656
PC_12_4h	10	1	LT934125.1	+	1570	1630	1600.00141531993	1600	13.181114203458	2.16086066761982				
PC_12_4h	10	2	LT934125.1	+	1573	1633	1603.00990723948	1600	13.181114203458	2.16086066761982				
PC_12_4h	10	3	LT934125.1	+	1567	1627	1596.99292340037	1600	13.181114203458	2.16086066761982				
PC_12_4h	10	4	LT934125.1	+	1565	1625	1595.01172140457	1600	13.181114203458	2.16086066761982				
C6_12h	10	1	LT934125.1	+	1570	1630	1600.00532605011	1600	2.40425881153851	1.33365859591943	1601	1.23563610500403	0.957518370155761	0.995149676118656
C6_12h	10	2	LT934125.1	+	1573	1633	1603.00671631954	1600	2.40425881153851	1.33365859591943	1601	-1.76575416441821	0.957518370155761	0.995149676118656
PK_15_12h	10	1	LT934125.1	+	1570	1630	1600.00422328768	1600	2.16698636907686	1.17086144658368	1601	1.39525428620315	1.08000198693762	0.995149676118656
PK_15_12h	10	2	LT934125.1	+	1573	1633	1603.00573851111	1600	2.16698636907686	1.17086144658368	1601	-1.60626093722597	1.08000198693762	0.995149676118656
PK_15_12h	10	3	LT934125.1	+	1577	1637	1606.99577671232	1600	2.16698636907686	1.17086144658368	1601	-5.59629913843112	1.08000198693762	0.995149676118656
PK_15_12h	10	4	LT934125.1	+	1576	1636	1606.09711945979	1600	2.16698636907686	1.17086144658368	1601	-4.69764188590746	1.08000198693762	0.995149676118656
PK_15_4h	10	1	LT934125.1	+	1570	1630	1600.02315710648	1600	2.43870977800397	1.30851309709001	1601	1.26215098542082	0.99148126720605	0.995149676118656
PK_15_4h	10	2	LT934125.1	+	1573	1633	1602.92354436338	1600	2.43870977800397	1.30851309709001	1601	-1.63823627147838	0.99148126720605	0.995149676118656
PK_15_6h	10	1	LT934125.1	+	1570	1630	1600.00889758702	1600	2.24182573733399	1.13765324091051	1601	1.37726707958888	1.0691897894201	0.995149676118656
PK_15_6h	10	2	LT934125.1	+	1573	1633	1603.03318372632	1600	2.24182573733399	1.13765324091051	1601	-1.64701905971213	1.0691897894201	0.995149676118656
PK_15_8h	10	1	LT934125.1	+	1570	1630	1599.99933356956	1600	2.14571278870444	1.03369051766217	1602	1.51896072935341	1.17096442449416	0.995149676118656
