group	cluster	chr	start	end	strand	dominant_tss	tags	tags.dominant_tss	q_0.1	q_0.9	interquantile_width	shape.score	cluster_width	hpi	cell_line	Time
C6_12h	899	LT934125.1	96526	96526	+	96526	20.980635	20.980635	96526	96526	1	0	1	12h	C6	12
C6_12h	902	LT934125.1	96885	96885	+	96885	62.941905	62.941905	96885	96885	1	0	1	12h	C6	12
C6_12h	914	LT934125.1	98464	98464	+	98464	41.96127	41.96127	98464	98464	1	0	1	12h	C6	12
C6_12h	916	LT934125.1	99576	99576	+	99576	265.754708	265.754708	99576	99576	1	0	1	12h	C6	12
C6_12h	928	LT934125.1	101293	101293	+	101293	20.980635	20.980635	101293	101293	1	0	1	12h	C6	12
C6_12h	935	LT934125.1	102062	102062	+	102062	20.980635	20.980635	102062	102062	1	0	1	12h	C6	12
C6_12h	945	LT934125.1	103994	103994	+	103994	20.980635	20.980635	103994	103994	1	0	1	12h	C6	12
C6_12h	957	LT934125.1	105149	105149	+	105149	20.980635	20.980635	105149	105149	1	0	1	12h	C6	12
C6_12h	961	LT934125.1	105814	105814	+	105814	20.980635	20.980635	105814	105814	1	0	1	12h	C6	12
C6_12h	962	LT934125.1	105915	105915	+	105915	20.980635	20.980635	105915	105915	1	0	1	12h	C6	12
C6_12h	963	LT934125.1	105984	105984	+	105984	20.980635	20.980635	105984	105984	1	0	1	12h	C6	12
C6_12h	967	LT934125.1	106416	106416	+	106416	20.980635	20.980635	106416	106416	1	0	1	12h	C6	12
C6_12h	968	LT934125.1	106596	106601	+	106601	83.92254	48.954815	106596	106601	6	2.53292399157149	6	12h	C6	12
C6_12h	974	LT934125.1	107029	107035	+	107031	83.92254	34.967725	107029	107035	7	4.36427232689823	7	12h	C6	12
C6_12h	980	LT934125.1	107420	107437	+	107432	237.78053	69.93545	107420	107432	13	7.97527477832268	18	12h	C6	12
C6_12h	981	LT934125.1	107473	107485	+	107482	755.302857	349.677248	107482	107484	3	2.10415297506313	13	12h	C6	12
C6_12h	983	LT934125.1	107614	107614	+	107614	20.980635	20.980635	107614	107614	1	0	1	12h	C6	12
C6_12h	984	LT934125.1	107670	107670	+	107670	27.97418	27.97418	107670	107670	1	0	1	12h	C6	12
C6_12h	987	LT934125.1	107825	107825	+	107825	20.980635	20.980635	107825	107825	1	0	1	12h	C6	12
C6_12h	990	LT934125.1	108051	108051	+	108051	20.980635	20.980635	108051	108051	1	0	1	12h	C6	12
C6_12h	992	LT934125.1	108155	108155	+	108155	20.980635	20.980635	108155	108155	1	0	1	12h	C6	12
C6_12h	993	LT934125.1	108310	108310	+	108310	20.980635	20.980635	108310	108310	1	0	1	12h	C6	12
C6_12h	997	LT934125.1	108623	108623	+	108623	20.980635	20.980635	108623	108623	1	0	1	12h	C6	12
C6_12h	1016	LT934125.1	112884	112886	+	112884	118.890264	83.922539	112884	112886	3	1.38522719257516	3	12h	C6	12
C6_12h	1027	LT934125.1	114979	114988	+	114985	60277.363994	51143.794278	114985	114986	2	0.369247914636382	10	12h	C6	12
C6_12h	1033	LT934125.1	115475	115475	+	115475	20.980635	20.980635	115475	115475	1	0	1	12h	C6	12
C6_12h	1035	LT934125.1	115544	115544	+	115544	27.97418	27.97418	115544	115544	1	0	1	12h	C6	12
C6_12h	1038	LT934125.1	115747	115768	+	115747	104.903175	34.967725	115747	115768	22	8.76544197913097	22	12h	C6	12
C6_12h	1039	LT934125.1	115815	115815	+	115815	69.93545	69.93545	115815	115815	1	0	1	12h	C6	12
C6_12h	1041	LT934125.1	115890	115963	+	115890	160.851535	41.96127	115890	115963	74	14.012565502832	74	12h	C6	12
C6_12h	1042	LT934125.1	116072	116072	+	116072	62.941905	62.941905	116072	116072	1	0	1	12h	C6	12
C6_12h	1043	LT934125.1	116137	116205	+	116137	90.916085	41.96127	116137	116205	69	9.32304327421529	69	12h	C6	12
C6_12h	1044	LT934125.1	116283	116283	+	116283	139.870899	139.870899	116283	116283	1	0	1	12h	C6	12
C6_12h	1046	LT934125.1	116367	116376	+	116367	160.851535	69.93545	116367	116376	10	4.7443597362892	10	12h	C6	12
C6_12h	1047	LT934125.1	116463	116552	+	116463	482.554604	153.857989	116463	116552	90	19.1644068008966	90	12h	C6	12
C6_12h	1048	LT934125.1	116622	116720	+	116715	489.548149	160.851534	116622	116717	96	19.4345681989167	99	12h	C6	12
C6_12h	1049	LT934125.1	116791	116791	+	116791	398.632063	398.632063	116791	116791	1	0	1	12h	C6	12
C6_12h	1051	LT934125.1	117441	117441	+	117441	20.980635	20.980635	117441	117441	1	0	1	12h	C6	12
C6_12h	1052	LT934125.1	117603	117608	+	117607	468.567513	405.625608	117607	117607	1	0	6	12h	C6	12
C6_12h	1054	LT934125.1	117769	117769	+	117769	328.696613	328.696613	117769	117769	1	0	1	12h	C6	12
C6_12h	1056	LT934125.1	117887	117887	+	117887	34.967725	34.967725	117887	117887	1	0	1	12h	C6	12
C6_12h	1060	LT934125.1	118209	118209	+	118209	83.922539	83.922539	118209	118209	1	0	1	12h	C6	12
C6_12h	1067	LT934125.1	118529	118529	+	118529	34.967725	34.967725	118529	118529	1	0	1	12h	C6	12
C6_12h	1071	LT934125.1	118857	118866	+	118864	72334.235502	43234.09493	118860	118866	7	4.34243943199099	10	12h	C6	12
C6_12h	1072	LT934125.1	118913	118913	+	118913	48.954815	48.954815	118913	118913	1	0	1	12h	C6	12
C6_12h	1073	LT934125.1	118970	118970	+	118970	34.967725	34.967725	118970	118970	1	0	1	12h	C6	12
C6_12h	1074	LT934125.1	119009	119019	+	119017	76.928995	27.97418	119009	119019	11	5.44038402709616	11	12h	C6	12
C6_12h	1075	LT934125.1	119248	119248	+	119248	62.941905	62.941905	119248	119248	1	0	1	12h	C6	12
C6_12h	1079	LT934125.1	119436	119436	+	119436	34.967725	34.967725	119436	119436	1	0	1	12h	C6	12
C6_12h	1080	LT934125.1	119482	119482	+	119482	55.94836	55.94836	119482	119482	1	0	1	12h	C6	12
C6_12h	1081	LT934125.1	119567	119567	+	119567	160.851534	160.851534	119567	119567	1	0	1	12h	C6	12
C6_12h	1082	LT934125.1	119643	119643	+	119643	27.97418	27.97418	119643	119643	1	0	1	12h	C6	12
C6_12h	1084	LT934125.1	119763	119823	+	119808	384.644974	90.916084	119763	119823	61	16.7582895584883	61	12h	C6	12
C6_12h	1085	LT934125.1	119877	119879	+	119879	55.94836	34.967725	119877	119879	3	1.51274210404926	3	12h	C6	12
C6_12h	1087	LT934125.1	119938	119945	+	119941	342.683704	237.780529	119938	119945	8	3.58136090204316	8	12h	C6	12
C6_12h	1088	LT934125.1	120017	120090	+	120090	209.80635	76.928995	120017	120090	74	11.6580517797697	74	12h	C6	12
C6_12h	1091	LT934125.1	120246	120255	+	120246	153.857989	132.877354	120246	120255	10	1.90889847681252	10	12h	C6	12
C6_12h	1092	LT934125.1	120312	120312	+	120312	118.890264	118.890264	120312	120312	1	0	1	12h	C6	12
C6_12h	1094	LT934125.1	120555	120557	+	120555	2251.921476	1622.50243	120555	120557	3	1.44818649955509	3	12h	C6	12
C6_12h	1100	LT934125.1	120933	120945	+	120937	321.703068	125.883809	120933	120937	5	3.61324506388224	13	12h	C6	12
C6_12h	1102	LT934125.1	121092	121092	+	121092	20.980635	20.980635	121092	121092	1	0	1	12h	C6	12
C6_12h	1107	LT934125.1	121271	121274	+	121271	90.916085	48.954815	121271	121274	4	2.91453182724677	4	12h	C6	12
C6_12h	1116	LT934125.1	121715	121715	+	121715	20.980635	20.980635	121715	121715	1	0	1	12h	C6	12
C6_12h	1117	LT934125.1	121784	121787	+	121784	9133.569715	5930.526124	121784	121786	3	1.48897281467002	4	12h	C6	12
C6_12h	1119	LT934125.1	121902	121902	+	121902	34.967725	34.967725	121902	121902	1	0	1	12h	C6	12
C6_12h	1121	LT934125.1	122119	122119	+	122119	55.94836	55.94836	122119	122119	1	0	1	12h	C6	12
C6_12h	1122	LT934125.1	122194	122194	+	122194	20.980635	20.980635	122194	122194	1	0	1	12h	C6	12
C6_12h	1124	LT934125.1	122405	122405	+	122405	20.980635	20.980635	122405	122405	1	0	1	12h	C6	12
C6_12h	1126	LT934125.1	122518	122518	+	122518	20.980635	20.980635	122518	122518	1	0	1	12h	C6	12
C6_12h	1127	LT934125.1	122614	122698	+	122614	55.94836	34.967725	122614	122698	85	6.1173406474889	85	12h	C6	12
C6_12h	1129	LT934125.1	122922	122922	+	122922	83.922539	83.922539	122922	122922	1	0	1	12h	C6	12
C6_12h	1130	LT934125.1	122978	122983	+	122979	6776.745064	3958.346446	122979	122981	3	1.78333925391966	6	12h	C6	12
C6_12h	1131	LT934125.1	123035	123035	+	123035	20.980635	20.980635	123035	123035	1	0	1	12h	C6	12
C6_12h	1138	LT934125.1	123473	123473	+	123473	27.97418	27.97418	123473	123473	1	0	1	12h	C6	12
C6_12h	1140	LT934125.1	123560	123560	+	123560	20.980635	20.980635	123560	123560	1	0	1	12h	C6	12
C6_12h	1142	LT934125.1	123714	123714	+	123714	20.980635	20.980635	123714	123714	1	0	1	12h	C6	12
C6_12h	1144	LT934125.1	123780	123788	+	123780	55.94836	34.967725	123780	123788	9	3.02548420809851	9	12h	C6	12
C6_12h	1145	LT934125.1	123824	123824	+	123824	76.928995	76.928995	123824	123824	1	0	1	12h	C6	12
C6_12h	1149	LT934125.1	124008	124067	+	124008	41.96127	20.980635	124008	124067	60	5.90689059560852	60	12h	C6	12
C6_12h	1151	LT934125.1	124162	124162	+	124162	27.97418	27.97418	124162	124162	1	0	1	12h	C6	12
C6_12h	1152	LT934125.1	124300	124305	+	124302	244.774074	83.922539	124302	124305	4	3.78386801011186	6	12h	C6	12
C6_12h	1154	LT934125.1	124385	124385	+	124385	97.909629	97.909629	124385	124385	1	0	1	12h	C6	12
C6_12h	1156	LT934125.1	124560	124575	+	124563	237.780529	125.883809	124560	124569	10	4.59838380972471	16	12h	C6	12
C6_12h	1159	LT934125.1	124677	124677	+	124677	27.97418	27.97418	124677	124677	1	0	1	12h	C6	12
C6_12h	1160	LT934125.1	124754	124756	+	124756	7650.938184	7567.015645	124756	124756	1	0	3	12h	C6	12
C6_12h	1164	LT934125.1	124966	125058	+	125058	97.90963	34.967725	124966	125058	93	12.811457319945	93	12h	C6	12
C6_12h	1165	LT934125.1	125098	125104	+	125104	69.93545	41.96127	125098	125104	7	2.72580293041707	7	12h	C6	12
C6_12h	1168	LT934125.1	125177	125227	+	125225	33499.08035	16959.346523	125223	125225	3	1.64697377359128	51	12h	C6	12
C6_12h	1170	LT934125.1	125310	125319	+	125319	97.90963	76.928995	125310	125319	10	2.49010154488459	10	12h	C6	12
C6_12h	1171	LT934125.1	125373	125373	+	125373	48.954815	48.954815	125373	125373	1	0	1	12h	C6	12
C6_12h	1174	LT934125.1	125473	125478	+	125473	69.93545	41.96127	125473	125478	6	2.50987087671823	6	12h	C6	12
C6_12h	1175	LT934125.1	125626	125715	+	125626	76.928995	34.967725	125626	125715	90	9.99410888603811	90	12h	C6	12
C6_12h	1176	LT934125.1	125784	125905	+	125905	356.670795	62.941905	125784	125905	122	22.2199420643719	122	12h	C6	12
C6_12h	1177	LT934125.1	126005	126005	+	126005	41.96127	41.96127	126005	126005	1	0	1	12h	C6	12
C6_12h	1182	LT934125.1	126825	126825	+	126825	34.967725	34.967725	126825	126825	1	0	1	12h	C6	12
C6_12h	1184	LT934125.1	127138	127138	+	127138	27.97418	27.97418	127138	127138	1	0	1	12h	C6	12
C6_12h	1187	LT934125.1	127862	127862	+	127862	20.980635	20.980635	127862	127862	1	0	1	12h	C6	12
C6_12h	1188	LT934125.1	128026	128105	+	128083	1070.012381	146.864444	128041	128089	49	19.287869696005	80	12h	C6	12
C6_12h	1189	LT934125.1	128184	128199	+	128189	944.128569	426.606242	128185	128195	11	6.43761907455793	16	12h	C6	12
C6_12h	1191	LT934125.1	128411	128411	+	128411	20.980635	20.980635	128411	128411	1	0	1	12h	C6	12
C6_12h	1206	LT934125.1	132614	132614	+	132614	27.97418	27.97418	132614	132614	1	0	1	12h	C6	12
C6_12h	1208	LT934125.1	132767	132767	+	132767	20.980635	20.980635	132767	132767	1	0	1	12h	C6	12
C6_12h	1218	LT934125.1	134977	134977	+	134977	20.980635	20.980635	134977	134977	1	0	1	12h	C6	12
C6_12h	1228	LT934125.1	136157	136158	+	136158	1042.038199	1021.057564	136158	136158	1	0	2	12h	C6	12
C6_12h	1230	LT934125.1	136339	136351	+	136348	1370.734813	972.102749	136345	136351	7	3.54842915228801	13	12h	C6	12
C6_12h	1242	LT934125.1	137112	137112	+	137112	20.980635	20.980635	137112	137112	1	0	1	12h	C6	12
C6_12h	1280	LT934125.1	139670	139670	+	139670	20.980635	20.980635	139670	139670	1	0	1	12h	C6	12
C6_12h	1284	LT934125.1	139982	139982	+	139982	48.954815	48.954815	139982	139982	1	0	1	12h	C6	12
C6_12h	1302	LT934125.1	141089	141089	+	141089	20.980635	20.980635	141089	141089	1	0	1	12h	C6	12
C6_12h	1303	LT934125.1	141173	141173	+	141173	20.980635	20.980635	141173	141173	1	0	1	12h	C6	12
C6_12h	1314	LT934125.1	1958	1958	-	1958	20.980635	20.980635	1958	1958	1	0	1	12h	C6	12
C6_12h	1319	LT934125.1	2908	2908	-	2908	20.980635	20.980635	2908	2908	1	0	1	12h	C6	12
C6_12h	1321	LT934125.1	3114	3349	-	3349	97.90963	34.967725	3114	3349	236	15.4435987735475	236	12h	C6	12
C6_12h	1322	LT934125.1	3389	3494	-	3494	97.90963	55.94836	3389	3494	106	6.62853652883601	106	12h	C6	12
C6_12h	1328	LT934125.1	3802	3802	-	3802	20.980635	20.980635	3802	3802	1	0	1	12h	C6	12
C6_12h	1329	LT934125.1	3903	3912	-	3910	720.335131	335.690158	3908	3911	4	3.14040760020143	10	12h	C6	12
C6_12h	1338	LT934125.1	4470	4470	-	4470	27.97418	27.97418	4470	4470	1	0	1	12h	C6	12
C6_12h	1345	LT934125.1	4925	4926	-	4925	251.767619	202.812804	4925	4926	2	0.710676855439857	2	12h	C6	12
C6_12h	1361	LT934125.1	7758	7758	-	7758	83.922539	83.922539	7758	7758	1	0	1	12h	C6	12
C6_12h	1374	LT934125.1	9054	9058	-	9058	104.903174	83.922539	9054	9058	5	1.67626513486108	5	12h	C6	12
C6_12h	1377	LT934125.1	9214	9214	-	9214	20.980635	20.980635	9214	9214	1	0	1	12h	C6	12
C6_12h	1381	LT934125.1	9494	9499	-	9494	2112.050578	1888.257139	9494	9497	4	0.219858245744483	6	12h	C6	12
C6_12h	1382	LT934125.1	9590	9590	-	9590	48.954815	48.954815	9590	9590	1	0	1	12h	C6	12
C6_12h	1384	LT934125.1	9754	9754	-	9754	27.97418	27.97418	9754	9754	1	0	1	12h	C6	12
C6_12h	1386	LT934125.1	9885	9893	-	9885	216.799894	139.870899	9885	9893	9	3.92525026310752	9	12h	C6	12
C6_12h	1388	LT934125.1	10028	10034	-	10034	83.92254	34.967725	10028	10034	7	4.36427232689823	7	12h	C6	12
C6_12h	1390	LT934125.1	10267	10267	-	10267	20.980635	20.980635	10267	10267	1	0	1	12h	C6	12
C6_12h	1408	LT934125.1	13939	13939	-	13939	41.96127	41.96127	13939	13939	1	0	1	12h	C6	12
C6_12h	1413	LT934125.1	14637	14637	-	14637	20.980635	20.980635	14637	14637	1	0	1	12h	C6	12
C6_12h	1415	LT934125.1	15130	15130	-	15130	20.980635	20.980635	15130	15130	1	0	1	12h	C6	12
C6_12h	1417	LT934125.1	15465	15465	-	15465	27.97418	27.97418	15465	15465	1	0	1	12h	C6	12
C6_12h	1420	LT934125.1	15834	15834	-	15834	118.890264	118.890264	15834	15834	1	0	1	12h	C6	12
C6_12h	1423	LT934125.1	16164	16164	-	16164	20.980635	20.980635	16164	16164	1	0	1	12h	C6	12
C6_12h	1424	LT934125.1	16690	16819	-	16802	167.84508	34.967725	16690	16819	130	19.5031700539415	130	12h	C6	12
C6_12h	1425	LT934125.1	16949	17012	-	16957	167.84508	48.954815	16949	17012	64	13.5307382641035	64	12h	C6	12
C6_12h	1426	LT934125.1	17078	17078	-	17078	27.97418	27.97418	17078	17078	1	0	1	12h	C6	12
C6_12h	1427	LT934125.1	17159	17159	-	17159	62.941905	62.941905	17159	17159	1	0	1	12h	C6	12
C6_12h	1428	LT934125.1	17193	17207	-	17207	76.928995	34.967725	17193	17207	15	6.01459851893835	15	12h	C6	12
C6_12h	1429	LT934125.1	17341	17344	-	17341	699.354495	587.457776	17341	17343	3	0.900833301863698	4	12h	C6	12
C6_12h	1431	LT934125.1	17456	17462	-	17462	90.916085	34.967725	17456	17462	7	4.42613534248923	7	12h	C6	12
C6_12h	1432	LT934125.1	17551	17551	-	17551	69.93545	69.93545	17551	17551	1	0	1	12h	C6	12
C6_12h	1435	LT934125.1	17690	17690	-	17690	20.980635	20.980635	17690	17690	1	0	1	12h	C6	12
C6_12h	1436	LT934125.1	17783	17793	-	17792	97.90963	48.954815	17783	17793	11	5.16359630132129	11	12h	C6	12
C6_12h	1439	LT934125.1	17978	17981	-	17981	90.916085	62.941905	17978	17981	4	1.78098328043898	4	12h	C6	12
C6_12h	1440	LT934125.1	18067	18107	-	18107	48.954815	27.97418	18067	18107	41	5.27841097521644	41	12h	C6	12
C6_12h	1441	LT934125.1	18202	18205	-	18202	55.94836	27.97418	18202	18205	4	2	4	12h	C6	12
C6_12h	1442	LT934125.1	18270	18270	-	18270	20.980635	20.980635	18270	18270	1	0	1	12h	C6	12
C6_12h	1443	LT934125.1	18422	18422	-	18422	20.980635	20.980635	18422	18422	1	0	1	12h	C6	12
C6_12h	1457	LT934125.1	19470	19474	-	19471	6063.403479	3007.224332	19470	19473	4	2.86258202399618	5	12h	C6	12
C6_12h	1458	LT934125.1	19524	19524	-	19524	20.980635	20.980635	19524	19524	1	0	1	12h	C6	12
C6_12h	1459	LT934125.1	19624	19624	-	19624	20.980635	20.980635	19624	19624	1	0	1	12h	C6	12
C6_12h	1474	LT934125.1	21473	21473	-	21473	41.96127	41.96127	21473	21473	1	0	1	12h	C6	12
C6_12h	1477	LT934125.1	21638	21638	-	21638	20.980635	20.980635	21638	21638	1	0	1	12h	C6	12
C6_12h	1479	LT934125.1	21939	21944	-	21941	202.812804	139.870899	21939	21944	6	3.04653202736203	6	12h	C6	12
C6_12h	1485	LT934125.1	22377	22463	-	22458	195.819259	83.922539	22377	22463	87	11.5747883451872	87	12h	C6	12
C6_12h	1488	LT934125.1	22616	22616	-	22616	20.980635	20.980635	22616	22616	1	0	1	12h	C6	12
C6_12h	1489	LT934125.1	22661	22661	-	22661	34.967725	34.967725	22661	22661	1	0	1	12h	C6	12
C6_12h	1522	LT934125.1	25229	25234	-	25232	237.780529	188.825714	25229	25232	4	1.10955632996179	6	12h	C6	12
C6_12h	1524	LT934125.1	25309	25313	-	25313	685.367407	531.509417	25310	25313	4	1.90903126199743	5	12h	C6	12
C6_12h	1539	LT934125.1	26925	26925	-	26925	20.980635	20.980635	26925	26925	1	0	1	12h	C6	12
C6_12h	1543	LT934125.1	27617	27617	-	27617	27.97418	27.97418	27617	27617	1	0	1	12h	C6	12
C6_12h	1544	LT934125.1	27761	27761	-	27761	69.93545	69.93545	27761	27761	1	0	1	12h	C6	12
C6_12h	1545	LT934125.1	28572	28572	-	28572	27.97418	27.97418	28572	28572	1	0	1	12h	C6	12
C6_12h	1546	LT934125.1	28671	28671	-	28671	27.97418	27.97418	28671	28671	1	0	1	12h	C6	12
C6_12h	1547	LT934125.1	28738	28738	-	28738	41.96127	41.96127	28738	28738	1	0	1	12h	C6	12
C6_12h	1549	LT934125.1	28825	28825	-	28825	27.97418	27.97418	28825	28825	1	0	1	12h	C6	12
C6_12h	1550	LT934125.1	28925	28938	-	28925	83.92254	34.967725	28925	28938	14	5.91885749623603	14	12h	C6	12
C6_12h	1553	LT934125.1	29046	29046	-	29046	48.954815	48.954815	29046	29046	1	0	1	12h	C6	12
C6_12h	1554	LT934125.1	29127	29127	-	29127	20.980635	20.980635	29127	29127	1	0	1	12h	C6	12
C6_12h	1555	LT934125.1	29197	29197	-	29197	41.96127	41.96127	29197	29197	1	0	1	12h	C6	12
C6_12h	1556	LT934125.1	29286	29291	-	29288	181.832169	118.890264	29286	29291	6	3.22721651270057	6	12h	C6	12
C6_12h	1558	LT934125.1	29407	29417	-	29414	23197.588628	7070.473953	29408	29414	7	5.94821495409394	11	12h	C6	12
C6_12h	1559	LT934125.1	29505	29507	-	29507	167.845079	139.870899	29505	29507	3	1.03026116659493	3	12h	C6	12
C6_12h	1561	LT934125.1	29686	29686	-	29686	41.96127	41.96127	29686	29686	1	0	1	12h	C6	12
C6_12h	1572	LT934125.1	30349	30349	-	30349	27.97418	27.97418	30349	30349	1	0	1	12h	C6	12
C6_12h	1579	LT934125.1	30877	30882	-	30877	538.502962	468.567512	30877	30878	2	0.312733377780669	6	12h	C6	12
C6_12h	1582	LT934125.1	31041	31041	-	31041	48.954815	48.954815	31041	31041	1	0	1	12h	C6	12
C6_12h	1585	LT934125.1	31198	31198	-	31198	20.980635	20.980635	31198	31198	1	0	1	12h	C6	12
C6_12h	1586	LT934125.1	31323	31323	-	31323	20.980635	20.980635	31323	31323	1	0	1	12h	C6	12
C6_12h	1589	LT934125.1	31505	31505	-	31505	41.96127	41.96127	31505	31505	1	0	1	12h	C6	12
C6_12h	1591	LT934125.1	31816	31824	-	31816	62.941905	41.96127	31816	31824	9	2.91092892308965	9	12h	C6	12
C6_12h	1595	LT934125.1	32374	32374	-	32374	20.980635	20.980635	32374	32374	1	0	1	12h	C6	12
C6_12h	1597	LT934125.1	32836	32842	-	32842	153.857989	125.883809	32836	32842	7	1.92033867636663	7	12h	C6	12
C6_12h	1598	LT934125.1	32888	32894	-	32888	55.94836	34.967725	32888	32894	7	2.67943499589054	7	12h	C6	12
C6_12h	1603	LT934125.1	33335	33356	-	33356	104.903175	34.967725	33335	33356	22	8.76544197913097	22	12h	C6	12
C6_12h	1611	LT934125.1	33947	33955	-	33947	41.96127	20.980635	33947	33955	9	3.16992500144231	9	12h	C6	12
C6_12h	1613	LT934125.1	34048	34048	-	34048	27.97418	27.97418	34048	34048	1	0	1	12h	C6	12
C6_12h	1614	LT934125.1	34091	34091	-	34091	62.941905	62.941905	34091	34091	1	0	1	12h	C6	12
C6_12h	1616	LT934125.1	34175	34175	-	34175	27.97418	27.97418	34175	34175	1	0	1	12h	C6	12
C6_12h	1622	LT934125.1	34468	34478	-	34474	300.722433	132.877354	34468	34478	11	4.99206736824117	11	12h	C6	12
C6_12h	1625	LT934125.1	35221	35221	-	35221	27.97418	27.97418	35221	35221	1	0	1	12h	C6	12
C6_12h	1653	LT934125.1	41655	41655	-	41655	20.980635	20.980635	41655	41655	1	0	1	12h	C6	12
C6_12h	1654	LT934125.1	41995	41997	-	41995	748.309311	699.354496	41995	41995	1	0	3	12h	C6	12
C6_12h	1660	LT934125.1	42403	42403	-	42403	20.980635	20.980635	42403	42403	1	0	1	12h	C6	12
C6_12h	1686	LT934125.1	44754	44756	-	44756	195.819259	153.857989	44754	44756	3	1.18808037672584	3	12h	C6	12
C6_12h	1688	LT934125.1	44886	44893	-	44889	2706.5019	1363.741267	44888	44893	6	4.15621005784471	8	12h	C6	12
C6_12h	1692	LT934125.1	45679	45679	-	45679	34.967725	34.967725	45679	45679	1	0	1	12h	C6	12
C6_12h	1698	LT934125.1	46104	46104	-	46104	20.980635	20.980635	46104	46104	1	0	1	12h	C6	12
C6_12h	1705	LT934125.1	46988	46988	-	46988	27.97418	27.97418	46988	46988	1	0	1	12h	C6	12
C6_12h	1723	LT934125.1	49599	49599	-	49599	41.96127	41.96127	49599	49599	1	0	1	12h	C6	12
C6_12h	1728	LT934125.1	50521	50521	-	50521	20.980635	20.980635	50521	50521	1	0	1	12h	C6	12
C6_12h	1729	LT934125.1	50592	50641	-	50592	216.799893	90.916084	50592	50641	50	8.54680900089827	50	12h	C6	12
C6_12h	1731	LT934125.1	50725	50725	-	50725	20.980635	20.980635	50725	50725	1	0	1	12h	C6	12
C6_12h	1734	LT934125.1	50977	50986	-	50986	195.819259	125.883809	50977	50986	10	4.27550094666594	10	12h	C6	12
C6_12h	1735	LT934125.1	51094	51097	-	51094	146.864444	97.909629	51094	51097	4	1.83659167264831	4	12h	C6	12
C6_12h	1736	LT934125.1	51147	51147	-	51147	2748.463168	2748.463168	51147	51147	1	0	1	12h	C6	12
C6_12h	1742	LT934125.1	51809	51809	-	51809	27.97418	27.97418	51809	51809	1	0	1	12h	C6	12
C6_12h	1747	LT934125.1	52232	52232	-	52232	20.980635	20.980635	52232	52232	1	0	1	12h	C6	12
C6_12h	1755	LT934125.1	53181	53181	-	53181	20.980635	20.980635	53181	53181	1	0	1	12h	C6	12
C6_12h	1757	LT934125.1	53551	53551	-	53551	20.980635	20.980635	53551	53551	1	0	1	12h	C6	12
C6_12h	1760	LT934125.1	53872	53872	-	53872	20.980635	20.980635	53872	53872	1	0	1	12h	C6	12
C6_12h	1761	LT934125.1	54101	54101	-	54101	34.967725	34.967725	54101	54101	1	0	1	12h	C6	12
C6_12h	1765	LT934125.1	54702	54702	-	54702	41.96127	41.96127	54702	54702	1	0	1	12h	C6	12
C6_12h	1771	LT934125.1	55369	55496	-	55438	1307.792912	216.799894	55375	55465	91	26.148906098026	128	12h	C6	12
C6_12h	1772	LT934125.1	55567	55567	-	55567	76.928995	76.928995	55567	55567	1	0	1	12h	C6	12
C6_12h	1773	LT934125.1	55679	55685	-	55685	160.851534	104.903174	55679	55685	7	2.61676800276091	7	12h	C6	12
C6_12h	1774	LT934125.1	55727	55733	-	55733	69.93545	48.954815	55727	55733	7	2.47409634371986	7	12h	C6	12
C6_12h	1775	LT934125.1	55807	55910	-	55807	272.748254	83.922539	55807	55910	104	18.7847169691058	104	12h	C6	12
C6_12h	1776	LT934125.1	55958	55968	-	55967	83.92254	34.967725	55958	55968	11	5.3779810886718	11	12h	C6	12
C6_12h	1778	LT934125.1	56114	56116	-	56115	279.741799	202.812804	56114	56116	3	1.77817971406818	3	12h	C6	12
C6_12h	1779	LT934125.1	56185	56194	-	56188	70362.05582	51584.38761	56187	56189	3	1.28179415344244	10	12h	C6	12
C6_12h	1780	LT934125.1	56258	56263	-	56263	90.916085	69.93545	56258	56263	6	2.01459010434317	6	12h	C6	12
C6_12h	1781	LT934125.1	56345	56345	-	56345	20.980635	20.980635	56345	56345	1	0	1	12h	C6	12
C6_12h	1784	LT934125.1	56471	56471	-	56471	20.980635	20.980635	56471	56471	1	0	1	12h	C6	12
