seqnames	strand	TR_ID	TR_start	TR_end	correct_tss	correct_tes	sample	count
LT934125.1	+	283	53864	55161	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	9
LT934125.1	-	284	63153	63418	FALSE	FALSE	PRV_MdBio_PK-15_12h_2	457
LT934125.1	-	285	63175	63420	FALSE	FALSE	PRV_MdBio_PK-15_12h_1	273
LT934125.1	+	286	53641	55161	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	137
LT934125.1	-	287	55273	56193	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	2
LT934125.1	+	288	55070	55161	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	9
15	-	289	107938100	107938578	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	16
18	+	290	50248563	50249074	FALSE	FALSE	PRV_MdBio_PK-15_12h_1	131
1	+	291	44899106	44899587	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	224
LT934125.1	+	141	31098	32415	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	924
LT934125.1	+	292	32051	32415	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	82
LT934125.1	-	293	55270	56947	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	20
15	+	294	137646852	137647207	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	2
LT934125.1	-	295	126753	127900	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
LT934125.1	+	296	115817	116962	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
2	-	297	70581223	70586172	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
LT934125.1	-	298	80352	81762	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	61
LT934125.1	-	299	55270	56946	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	560
LT934125.1	-	300	55270	56187	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	417
11	-	301	1066975	1068334	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
LT934125.1	-	302	63153	63419	FALSE	FALSE	PRV_MdBio_PK-15_12h_1	302
1	-	303	126838135	126838249	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	18
1	-	304	126865769	126865883	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	18
LT934125.1	-	305	80352	81810	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	198
17	+	306	31951988	31953273	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
LT934125.1	+	307	79440	79996	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	327
8	+	308	40938350	40938813	FALSE	FALSE	PRV_MdBio_PK-15_12h_1	10
12	-	309	37711390	37711838	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	132
6	+	310	53332316	53332757	FALSE	FALSE	PRV_MdBio_PK-15_12h_1	31
4	-	311	46994247	46994687	FALSE	FALSE	PRV_MdBio_PK-15_12h_1	1
13	+	312	21788221	21789951	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	2
X	-	313	121560868	121561414	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	14
1	+	314	82354579	82355095	FALSE	FALSE	PRV_MdBio_PK-15_12h_2	5
2	-	315	60851432	60851844	FALSE	FALSE	PRV_MdBio_PK-15_12h_2	5
13	+	316	157418537	157418658	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	44
LT934125.1	+	317	118866	120474	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	341
LT934125.1	+	318	107801	108829	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
LT934125.1	-	319	134888	135916	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
LT934125.1	+	320	75383	75651	FALSE	FALSE	PRV_MdBio_PK-15_12h_1	3
LT934125.1	-	321	63153	63405	FALSE	FALSE	PRV_MdBio_PK-15_12h_1	74
LT934125.1	-	322	92069	92613	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	2
LT934125.1	+	155	32041	32415	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	776
LT934125.1	+	323	122296	122915	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
LT934125.1	-	324	126753	126958	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	16
LT934125.1	+	325	116759	116962	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	16
LT934125.1	+	326	70531	71544	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	440
3	+	327	19648237	19649860	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
LT934125.1	-	328	126967	127900	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
LT934125.1	+	329	115817	116750	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
LT934125.1	+	292	32051	32415	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	95
LT934125.1	+	330	15239	16224	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	3
4	-	331	606512	608430	FALSE	FALSE	PRV_MdBio_PK-15_12h_2	1
LT934125.1	-	332	16583	17300	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
LT934125.1	+	333	54001	55160	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
4	+	334	90574351	90574759	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
1	+	335	50714465	50715592	FALSE	FALSE	PRV_MdBio_PK-15_12h_1	1
LT934125.1	+	336	125938	126133	FALSE	FALSE	PRV_MdBio_PK-15_12h_2	7
LT934125.1	+	337	990	2273	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	72
LT934125.1	+	338	9657	10426	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	4
LT934125.1	+	339	15984	16224	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	25
LT934125.1	-	340	63161	63329	FALSE	FALSE	PRV_MdBio_PK-15_12h_2	77
LT934125.1	-	341	28431	28795	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	2
18	+	290	50248563	50249074	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	75
1	+	342	44899106	44899583	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	142
MT	+	343	5582	6129	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	53
LT934125.1	+	344	15804	16224	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	7
12	-	309	37711390	37711838	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	151
4	-	345	46994250	46994686	FALSE	FALSE	PRV_MdBio_PK-15_12h_2	29
LT934125.1	-	346	134893	136202	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	2
LT934125.1	+	347	107515	108824	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	2
2	-	348	40284621	40285093	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	2
11	-	349	54082977	54083436	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	196
LT934125.1	+	350	119946	120475	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
LT934125.1	+	351	53106	53594	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
9	+	352	113304768	113305178	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
MT	+	353	10136	10584	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	4
LT934125.1	+	354	32005	32415	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	2
LT934125.1	+	355	122661	122915	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	23
LT934125.1	+	356	44810	46038	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	362
LT934125.1	+	357	79647	79996	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	2
LT934125.1	-	358	92071	92933	FALSE	FALSE	PRV_MdBio_PK-15_12h_2	738
LT934125.1	-	359	92067	92933	FALSE	FALSE	PRV_MdBio_PK-15_12h_2	191
LT934125.1	-	360	63161	63408	FALSE	FALSE	PRV_MdBio_PK-15_12h_1	658
MT	+	361	8280	8890	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
LT934125.1	+	362	15893	16224	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	17
LT934125.1	-	363	28429	28720	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	123
LT934125.1	+	364	44825	46038	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	8
LT934125.1	+	365	122476	122915	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	2
MT	+	366	1561	1885	FALSE	FALSE	PRV_MdBio_PK-15_12h_1	1
LT934125.1	-	367	55274	55919	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
LT934125.1	-	368	86124	86499	FALSE	FALSE	PRV_MdBio_PK-15_12h_1	1
LT934125.1	-	19	63161	63417	FALSE	FALSE	PRV_MdBio_PK-15_12h_1	2770
3	+	369	48940306	48940721	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
1	-	370	57822021	57823134	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
15	-	371	113790650	113791477	FALSE	FALSE	PRV_MdBio_PK-15_12h_2	1
X	-	372	123375140	123375940	FALSE	FALSE	PRV_MdBio_PK-15_12h_2	1
LT934125.1	-	373	55270	56186	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
LT934125.1	+	191	32036	32415	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	3958
LT934125.1	+	374	16135	16224	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	2
6	+	375	106086251	106088028	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
LT934125.1	+	376	118860	120473	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	71
5	-	377	64129677	64130609	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
LT934125.1	+	378	74929	75651	FALSE	FALSE	PRV_MdBio_PK-15_12h_1	18
LT934125.1	+	379	125225	126146	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	23
LT934125.1	-	380	28430	29412	FALSE	FALSE	PRV_MdBio_PK-15_12h_1	74
5	-	381	15150229	15152173	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	96
6	+	179	120472183	120473211	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	397
LT934125.1	+	196	125938	126151	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	291
LT934125.1	-	382	55270	56058	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
6	+	383	51367924	51369872	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
2	+	384	14923327	14923530	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	303
LT934125.1	+	385	120332	120477	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	5
LT934125.1	+	386	15980	16224	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	132
6	+	387	18645153	18646034	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
LT934125.1	-	358	92071	92933	FALSE	FALSE	PRV_MdBio_PK-15_12h_1	575
LT934125.1	+	388	124985	125230	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	5
2	+	389	14923312	14923520	FALSE	FALSE	PRV_MdBio_PK-15_12h_2	360
LT934125.1	-	390	16581	16789	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	10
LT934125.1	-	391	63161	63333	FALSE	FALSE	PRV_MdBio_PK-15_12h_1	41
LT934125.1	+	392	66347	70519	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	2
LT934125.1	-	393	55270	55708	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	3
LT934125.1	+	394	10189	10426	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	2
LT934125.1	-	395	80352	81039	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	2
LT934125.1	-	396	80352	80525	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	10
LT934125.1	+	397	70529	71541	FALSE	FALSE	PRV_MdBio_PK-15_12h_2	683
2	+	398	14923318	14923530	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	46
LT934125.1	-	152	80352	81804	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	2815
LT934125.1	+	190	118864	120477	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	2515
LT934125.1	+	399	70531	71541	FALSE	FALSE	PRV_MdBio_PK-15_12h_2	957
LT934125.1	+	400	51255	52437	FALSE	FALSE	PRV_MdBio_PK-15_12h_1	6
LT934125.1	+	401	122658	122915	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	2
LT934125.1	+	402	45562	46038	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	2
LT934125.1	+	403	124342	125220	FALSE	FALSE	PRV_MdBio_PK-15_12h_2	1
LT934125.1	-	404	126756	127000	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	2
LT934125.1	+	405	116717	116959	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	2
LT934125.1	+	406	14624	16224	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
LT934125.1	-	407	63161	63423	FALSE	FALSE	PRV_MdBio_PK-15_12h_2	60
LT934125.1	+	408	118866	120472	FALSE	FALSE	PRV_MdBio_PK-15_12h_2	39
LT934125.1	-	409	92067	92954	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
LT934125.1	-	410	63161	63401	FALSE	FALSE	PRV_MdBio_PK-15_12h_2	91
LT934125.1	-	22	28429	29414	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	702
LT934125.1	+	411	119941	120477	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	50
LT934125.1	+	412	31853	32415	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
LT934125.1	+	413	71428	71544	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
LT934125.1	+	414	32190	32415	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	5
LT934125.1	+	415	53666	55161	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	6
2	+	416	14923312	14923526	FALSE	FALSE	PRV_MdBio_PK-15_12h_2	580
14	-	417	105037458	105039429	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	9
LT934125.1	-	418	80352	81246	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	31
10	+	419	43521498	43526172	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
LT934125.1	+	420	987	2273	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	9
LT934125.1	+	421	71389	71541	FALSE	FALSE	PRV_MdBio_PK-15_12h_2	2
4	+	422	36223400	36228075	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
6	+	423	54566332	54568342	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
LT934125.1	+	424	51242	52434	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	3
LT934125.1	+	425	31507	32415	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
LT934125.1	+	426	74407	75651	FALSE	FALSE	PRV_MdBio_PK-15_12h_1	36
LT934125.1	-	427	95889	96559	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	5
LT934125.1	+	428	125641	126151	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	4
LT934125.1	-	429	55270	56116	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	6
LT934125.1	+	430	125558	126151	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	2
LT934125.1	+	431	61799	62340	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
LT934125.1	-	432	80352	81195	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	9
LT934125.1	+	433	121784	122915	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	489
4	+	434	96076569	96076802	FALSE	FALSE	PRV_MdBio_PK-15_12h_1	61
18	+	435	46213647	46213923	FALSE	FALSE	PRV_MdBio_PK-15_12h_2	3
2	+	436	14923349	14923530	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	31
LT934125.1	+	437	71328	71541	FALSE	FALSE	PRV_MdBio_PK-15_12h_1	2
LT934125.1	+	241	53652	55161	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	460
LT934125.1	-	438	64138	65750	FALSE	FALSE	PRV_MdBio_PK-15_12h_2	26
LT934125.1	+	439	31096	32415	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	209
LT934125.1	-	440	28429	29400	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	103
LT934125.1	+	441	52031	52437	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	13
LT934125.1	+	442	16138	16224	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	2
13	-	443	78223936	78224418	FALSE	FALSE	PRV_MdBio_PK-15_12h_2	1
15	+	444	24900428	24900690	FALSE	FALSE	PRV_MdBio_PK-15_12h_2	1
MT	+	445	16204	16344	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	2
LT934125.1	+	446	119808	120477	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	64
9	-	447	27855232	27855448	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
LT934125.1	+	448	78842	79996	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
LT934125.1	+	449	61720	62340	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	4
2	+	1	14923312	14923523	FALSE	FALSE	PRV_MdBio_PK-15_12h_2	398
LT934125.1	-	450	63166	63420	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	135
LT934125.1	+	451	70534	71541	FALSE	FALSE	PRV_MdBio_PK-15_12h_2	42
15	+	452	127310299	127310459	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	25
1	-	453	110432967	110433491	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	94
14	+	454	72266882	72267281	FALSE	FALSE	PRV_MdBio_PK-15_12h_2	5
4	-	455	83585286	83585434	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
LT934125.1	+	456	71189	71541	FALSE	FALSE	PRV_MdBio_PK-15_12h_2	17
13	+	457	24079738	24081540	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	268
6	+	458	120472184	120473211	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	162
LT934125.1	+	459	118866	120477	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	687
LT934125.1	+	460	49407	49646	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	2
LT934125.1	-	461	126755	127080	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
LT934125.1	+	462	116637	116960	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
LT934125.1	-	463	63153	63396	FALSE	FALSE	PRV_MdBio_PK-15_12h_1	95
LT934125.1	-	464	92069	92826	FALSE	FALSE	PRV_MdBio_PK-15_12h_2	1
10	-	465	25807518	25807765	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
15	+	466	77558326	77558736	FALSE	FALSE	PRV_MdBio_PK-15_12h_1	8
5	+	467	21507437	21507770	FALSE	FALSE	PRV_MdBio_PK-15_12h_1	161
LT934125.1	-	468	55270	55805	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	77
LT934125.1	+	469	55013	55155	FALSE	FALSE	PRV_MdBio_PK-15_12h_2	1
LT934125.1	+	470	32039	32415	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	361
2	+	471	14923428	14923530	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	4
LT934125.1	-	63	55270	55715	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	9
LT934125.1	+	472	70985	71544	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
LT934125.1	+	473	51230	52437	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	211
LT934125.1	-	474	102364	102558	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
LT934125.1	+	475	141159	141353	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
LT934125.1	+	476	51380	52435	FALSE	FALSE	PRV_MdBio_PK-15_12h_1	2
LT934125.1	+	477	69210	70521	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	17
LT934125.1	+	478	124756	126151	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	611
6	+	479	62972863	62974350	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
LT934125.1	-	480	63161	63403	FALSE	FALSE	PRV_MdBio_PK-15_12h_2	245
LT934125.1	+	481	16131	16222	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
LT934125.1	+	482	15657	16224	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	42
LT934125.1	+	483	45217	46038	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
LT934125.1	-	484	55270	55784	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	3
LT934125.1	-	485	16583	17221	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	2
5	-	486	64129679	64131169	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	2
LT934125.1	+	487	54564	55161	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	2
6	+	488	18660885	18661995	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
LT934125.1	-	489	28429	29407	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	182
LT934125.1	-	490	55274	56189	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	18
LT934125.1	-	491	63161	63412	FALSE	FALSE	PRV_MdBio_PK-15_12h_2	466
LT934125.1	+	492	79461	79994	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	3
LT934125.1	-	493	63161	63424	FALSE	FALSE	PRV_MdBio_PK-15_12h_2	560
LT934125.1	+	494	32043	32413	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	36
12	+	495	59166960	59167426	FALSE	FALSE	PRV_MdBio_PK-15_12h_2	1
LT934125.1	+	496	75440	75651	FALSE	FALSE	PRV_MdBio_PK-15_12h_1	2
LT934125.1	-	497	16581	16917	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
LT934125.1	+	498	118864	120472	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	206
LT934125.1	-	499	63153	63365	FALSE	FALSE	PRV_MdBio_PK-15_12h_1	102
LT934125.1	+	500	54965	55154	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
LT934125.1	-	501	16581	16750	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	5
LT934125.1	+	502	119264	120472	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	16
6	+	503	54566338	54568342	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
LT934125.1	+	504	70529	71532	FALSE	FALSE	PRV_MdBio_PK-15_12h_1	305
LT934125.1	-	505	28429	29412	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1238
LT934125.1	+	506	32043	32415	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	744
6	+	507	54172050	54173250	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
LT934125.1	+	508	75344	75651	FALSE	FALSE	PRV_MdBio_PK-15_12h_1	7
6	+	509	169122208	169122735	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	4
LT934125.1	-	510	16583	16888	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
5	+	511	21474668	21494074	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
MT	+	512	10148	10584	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	3
MT	+	513	9413	9800	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
LT934125.1	-	514	63161	63400	FALSE	FALSE	PRV_MdBio_PK-15_12h_1	176
LT934125.1	-	515	80352	81700	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	3
LT934125.1	+	516	107800	108829	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	19
LT934125.1	-	517	134888	135917	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	19
MT	+	518	5446	6124	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
LT934125.1	+	519	52460	53594	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	293
LT934125.1	+	520	125225	126148	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	94
LT934125.1	-	521	92068	92871	FALSE	FALSE	PRV_MdBio_PK-15_12h_1	1
LT934125.1	+	522	118727	120477	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
LT934125.1	-	523	32686	33210	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	28
6	+	524	18645153	18646034	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	23
11	-	525	9706040	9706896	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
LT934125.1	-	526	80352	80532	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	22
LT934125.1	-	154	28427	29412	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	174
6	+	527	48133990	48134196	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
LT934125.1	+	528	32252	32415	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	6
AEMK02000452.1	-	529	1167886	1168233	FALSE	FALSE	PRV_MdBio_PK-15_12h_1	33
5	-	530	64129677	64131851	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
LT934125.1	-	531	63164	63420	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	426
LT934125.1	+	532	69493	70521	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
2	+	533	14923312	14923519	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	232
8	+	534	135020122	135021205	FALSE	FALSE	PRV_MdBio_PK-15_12h_2	1
LT934125.1	-	535	63161	63373	FALSE	FALSE	PRV_MdBio_PK-15_12h_1	41
16	+	536	47318136	47321104	FALSE	FALSE	PRV_MdBio_PK-15_12h_2	1
LT934125.1	+	537	79603	79996	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	5
LT934125.1	+	538	125223	126151	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	314
LT934125.1	+	539	115907	116744	FALSE	FALSE	PRV_MdBio_PK-15_12h_1	1
LT934125.1	-	540	126973	127810	FALSE	FALSE	PRV_MdBio_PK-15_12h_1	1
LT934125.1	+	541	16070	16224	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	39
LT934125.1	+	498	118864	120472	FALSE	FALSE	PRV_MdBio_PK-15_12h_1	128
LT934125.1	+	542	79448	79996	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	113
15	-	543	107938099	107938577	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	46
LT934125.1	+	544	79456	79996	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	97
LT934125.1	-	166	80352	80545	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1113
10	-	545	23843130	23844547	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	1
LT934125.1	-	546	80352	80485	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	17
LT934125.1	+	4	53648	55158	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	202
LT934125.1	+	307	79440	79996	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	299
LT934125.1	+	547	32038	32405	FALSE	FALSE	PRV_MdBio_PK-15_12h_2	27
LT934125.1	-	548	63161	63406	FALSE	FALSE	PRV_MdBio_PK-15_12h_1	487
LT934125.1	+	549	15346	16224	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	23
12	+	550	23285101	23285538	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	177
13	+	551	113331103	113331464	FALSE	FALSE	PRV_MdBio_PK-15_12h_2	1
2	+	552	6563529	6564281	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
LT934125.1	+	553	75193	75651	FALSE	FALSE	PRV_MdBio_PK-15_12h_2	26
4	+	554	96098948	96099684	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	25
LT934125.1	+	555	122979	125230	FALSE	TRUE	PRV_MdBio_PK-15_12h_1	92
LT934125.1	-	556	16581	19471	FALSE	TRUE	PRV_MdBio_PK-15_12h_2	1
15	+	557	77558320	77558736	FALSE	FALSE	PRV_MdBio_PK-15_12h_1	285
