group	cluster	chr	start	end	strand	dominant_tss	tags	tags.dominant_tss	q_0.1	q_0.9	interquantile_width	shape.score	cluster_width	group.y	hpi	cell_line	Time
ACCG	828	LT934125.1	107672	107672	+	107672	18.007181	18.007181	107672	107672	1	0	1	PK_15_12h	12h	PK_15	12
ACCG	833	LT934125.1	108189	108189	+	108189	14.405745	14.405745	108189	108189	1	0	1	PK_15_12h	12h	PK_15	12
ACCG	835	LT934125.1	108304	108312	+	108312	64.825853	25.210054	108304	108312	9	4.98166923071067	9	PK_15_12h	12h	PK_15	12
ACCG	837	LT934125.1	108432	108432	+	108432	18.007181	18.007181	108432	108432	1	0	1	PK_15_12h	12h	PK_15	12
ACCG	852	LT934125.1	110603	110603	+	110603	14.405745	14.405745	110603	110603	1	0	1	PK_15_12h	12h	PK_15	12
ACCG	853	LT934125.1	110692	110695	+	110692	608.642726	331.332135	110692	110695	4	2.89886421774168	4	PK_15_12h	12h	PK_15	12
ACCG	863	LT934125.1	112825	112825	+	112825	21.608618	21.608618	112825	112825	1	0	1	PK_15_12h	12h	PK_15	12
ACCG	864	LT934125.1	112884	112886	+	112884	129.651705	115.24596	112884	112886	3	0.797645588794772	3	PK_15_12h	12h	PK_15	12
ACCG	865	LT934125.1	112943	112943	+	112943	18.007181	18.007181	112943	112943	1	0	1	PK_15_12h	12h	PK_15	12
ACCG	869	LT934125.1	113446	113446	+	113446	18.007181	18.007181	113446	113446	1	0	1	PK_15_12h	12h	PK_15	12
ACCG	872	LT934125.1	114000	114000	+	114000	25.210054	25.210054	114000	114000	1	0	1	PK_15_12h	12h	PK_15	12
ACCG	874	LT934125.1	114661	114661	+	114661	14.405745	14.405745	114661	114661	1	0	1	PK_15_12h	12h	PK_15	12
ACCG	875	LT934125.1	114759	114761	+	114761	61.224417	39.615799	114759	114761	3	1.4845826812512	3	PK_15_12h	12h	PK_15	12
ACCG	876	LT934125.1	114832	114837	+	114835	172.86894	97.238779	114832	114835	4	1.92482546882005	6	PK_15_12h	12h	PK_15	12
ACCG	877	LT934125.1	114980	114988	+	114985	18432.150741	14380.534957	114984	114985	2	0.649375692460892	9	PK_15_12h	12h	PK_15	12
ACCG	887	LT934125.1	115701	115701	+	115701	14.405745	14.405745	115701	115701	1	0	1	PK_15_12h	12h	PK_15	12
ACCG	891	LT934125.1	115843	115846	+	115844	205.281866	162.064631	115844	115846	3	0.903367413563315	4	PK_15_12h	12h	PK_15	12
ACCG	892	LT934125.1	115893	115893	+	115893	43.217235	43.217235	115893	115893	1	0	1	PK_15_12h	12h	PK_15	12
ACCG	895	LT934125.1	116010	116024	+	116024	104.441652	36.014363	116010	116024	15	7.54577973322379	15	PK_15_12h	12h	PK_15	12
ACCG	896	LT934125.1	116066	116075	+	116074	241.296229	100.840215	116066	116075	10	4.97895170905356	10	PK_15_12h	12h	PK_15	12
ACCG	897	LT934125.1	116122	116122	+	116122	57.62298	57.62298	116122	116122	1	0	1	PK_15_12h	12h	PK_15	12
ACCG	899	LT934125.1	116226	116244	+	116226	331.332135	230.49192	116226	116244	19	6.26703847118663	19	PK_15_12h	12h	PK_15	12
ACCG	901	LT934125.1	116283	116354	+	116314	1116.445238	313.324954	116286	116354	69	18.9922165902785	72	PK_15_12h	12h	PK_15	12
ACCG	902	LT934125.1	116426	116433	+	116431	1998.797121	1379.350085	116431	116432	2	0.76297809451924	8	PK_15_12h	12h	PK_15	12
ACCG	903	LT934125.1	116464	116478	+	116478	1501.79892	849.938956	116464	116478	15	8.52548013407974	15	PK_15_12h	12h	PK_15	12
ACCG	904	LT934125.1	116520	116544	+	116524	673.468579	126.050269	116523	116544	22	13.2920740780868	25	PK_15_12h	12h	PK_15	12
ACCG	905	LT934125.1	116583	116607	+	116585	1008.402153	453.780968	116585	116602	18	8.53084755222343	25	PK_15_12h	12h	PK_15	12
ACCG	907	LT934125.1	116718	116720	+	116719	154.861759	122.448833	116719	116720	2	0.55249510877161	3	PK_15_12h	12h	PK_15	12
ACCG	912	LT934125.1	117244	117244	+	117244	14.405745	14.405745	117244	117244	1	0	1	PK_15_12h	12h	PK_15	12
ACCG	916	LT934125.1	117603	117607	+	117607	763.504485	597.838418	117605	117607	3	1.28141012702556	5	PK_15_12h	12h	PK_15	12
ACCG	918	LT934125.1	117768	117769	+	117769	860.743265	734.692996	117768	117769	2	0.600868166524742	2	PK_15_12h	12h	PK_15	12
ACCG	919	LT934125.1	117887	117887	+	117887	50.420108	50.420108	117887	117887	1	0	1	PK_15_12h	12h	PK_15	12
ACCG	924	LT934125.1	118209	118209	+	118209	14.405745	14.405745	118209	118209	1	0	1	PK_15_12h	12h	PK_15	12
ACCG	928	LT934125.1	118529	118529	+	118529	21.608618	21.608618	118529	118529	1	0	1	PK_15_12h	12h	PK_15	12
ACCG	931	LT934125.1	118747	118747	+	118747	25.210054	25.210054	118747	118747	1	0	1	PK_15_12h	12h	PK_15	12
ACCG	932	LT934125.1	118860	118864	+	118864	41189.626424	30972.351774	118861	118864	4	1.70905530127293	5	PK_15_12h	12h	PK_15	12
ACCG	933	LT934125.1	118906	118906	+	118906	50.420108	50.420108	118906	118906	1	0	1	PK_15_12h	12h	PK_15	12
ACCG	935	LT934125.1	119021	119021	+	119021	21.608618	21.608618	119021	119021	1	0	1	PK_15_12h	12h	PK_15	12
ACCG	936	LT934125.1	119068	119068	+	119068	32.412926	32.412926	119068	119068	1	0	1	PK_15_12h	12h	PK_15	12
ACCG	941	LT934125.1	119265	119265	+	119265	172.86894	172.86894	119265	119265	1	0	1	PK_15_12h	12h	PK_15	12
ACCG	942	LT934125.1	119346	119346	+	119346	14.405745	14.405745	119346	119346	1	0	1	PK_15_12h	12h	PK_15	12
ACCG	944	LT934125.1	119428	119428	+	119428	100.840215	100.840215	119428	119428	1	0	1	PK_15_12h	12h	PK_15	12
ACCG	945	LT934125.1	119485	119485	+	119485	605.04129	605.04129	119485	119485	1	0	1	PK_15_12h	12h	PK_15	12
ACCG	946	LT934125.1	119533	119540	+	119535	136.854578	82.833034	119533	119540	8	4.08377653404104	8	PK_15_12h	12h	PK_15	12
ACCG	948	LT934125.1	119693	119694	+	119693	50.420107	32.412926	119693	119694	2	0.940285957469301	2	PK_15_12h	12h	PK_15	12
ACCG	949	LT934125.1	119764	119764	+	119764	39.615799	39.615799	119764	119764	1	0	1	PK_15_12h	12h	PK_15	12
ACCG	950	LT934125.1	119818	119827	+	119818	39.615799	25.210054	119818	119827	10	3.1414155279181	10	PK_15_12h	12h	PK_15	12
ACCG	951	LT934125.1	119878	119878	+	119878	115.24596	115.24596	119878	119878	1	0	1	PK_15_12h	12h	PK_15	12
ACCG	952	LT934125.1	119941	119941	+	119941	32.412926	32.412926	119941	119941	1	0	1	PK_15_12h	12h	PK_15	12
ACCG	954	LT934125.1	120020	120021	+	120021	187.274685	100.840215	120020	120021	2	0.995727452084926	2	PK_15_12h	12h	PK_15	12
ACCG	956	LT934125.1	120132	120133	+	120133	183.673249	169.267504	120133	120133	1	0	2	PK_15_12h	12h	PK_15	12
ACCG	957	LT934125.1	120193	120193	+	120193	21.608618	21.608618	120193	120193	1	0	1	PK_15_12h	12h	PK_15	12
ACCG	962	LT934125.1	120552	120557	+	120552	8023.999971	5787.508058	120552	120557	6	2.57845791706304	6	PK_15_12h	12h	PK_15	12
ACCG	965	LT934125.1	120826	120826	+	120826	18.007181	18.007181	120826	120826	1	0	1	PK_15_12h	12h	PK_15	12
ACCG	966	LT934125.1	120930	120937	+	120930	122.448833	61.224416	120930	120937	8	4.46612673752405	8	PK_15_12h	12h	PK_15	12
ACCG	972	LT934125.1	121612	121612	+	121612	21.608618	21.608618	121612	121612	1	0	1	PK_15_12h	12h	PK_15	12
ACCG	974	LT934125.1	121710	121717	+	121710	158.463195	57.62298	121710	121717	8	5.6436175006674	8	PK_15_12h	12h	PK_15	12
ACCG	975	LT934125.1	121782	121786	+	121784	10869.134611	5917.159763	121784	121786	3	1.57502833515253	5	PK_15_12h	12h	PK_15	12
ACCG	976	LT934125.1	121839	121839	+	121839	25.210054	25.210054	121839	121839	1	0	1	PK_15_12h	12h	PK_15	12
ACCG	977	LT934125.1	121890	121890	+	121890	21.608618	21.608618	121890	121890	1	0	1	PK_15_12h	12h	PK_15	12
ACCG	979	LT934125.1	122027	122027	+	122027	18.007181	18.007181	122027	122027	1	0	1	PK_15_12h	12h	PK_15	12
ACCG	980	LT934125.1	122119	122119	+	122119	18.007181	18.007181	122119	122119	1	0	1	PK_15_12h	12h	PK_15	12
ACCG	981	LT934125.1	122164	122164	+	122164	21.608618	21.608618	122164	122164	1	0	1	PK_15_12h	12h	PK_15	12
ACCG	983	LT934125.1	122304	122305	+	122304	90.035906	72.028725	122304	122305	2	0.721928090444691	2	PK_15_12h	12h	PK_15	12
ACCG	985	LT934125.1	122465	122473	+	122473	46.818671	32.412926	122465	122473	9	2.82279172000033	9	PK_15_12h	12h	PK_15	12
ACCG	986	LT934125.1	122522	122522	+	122522	64.825853	64.825853	122522	122522	1	0	1	PK_15_12h	12h	PK_15	12
ACCG	990	LT934125.1	122922	122922	+	122922	90.035906	90.035906	122922	122922	1	0	1	PK_15_12h	12h	PK_15	12
ACCG	991	LT934125.1	122978	122983	+	122979	2755.098733	1829.529616	122979	122981	3	1.46535804494742	6	PK_15_12h	12h	PK_15	12
ACCG	996	LT934125.1	123619	123619	+	123619	14.405745	14.405745	123619	123619	1	0	1	PK_15_12h	12h	PK_15	12
ACCG	1007	LT934125.1	124407	124409	+	124409	61.224416	43.217235	124407	124409	3	1.38522718185275	3	PK_15_12h	12h	PK_15	12
ACCG	1009	LT934125.1	124489	124489	+	124489	36.014363	36.014363	124489	124489	1	0	1	PK_15_12h	12h	PK_15	12
ACCG	1010	LT934125.1	124542	124542	+	124542	14.405745	14.405745	124542	124542	1	0	1	PK_15_12h	12h	PK_15	12
ACCG	1013	LT934125.1	124751	124756	+	124756	6867.938934	6788.707336	124756	124756	1	0	6	PK_15_12h	12h	PK_15	12
ACCG	1016	LT934125.1	124952	124952	+	124952	14.405745	14.405745	124952	124952	1	0	1	PK_15_12h	12h	PK_15	12
ACCG	1017	LT934125.1	125107	125107	+	125107	18.007181	18.007181	125107	125107	1	0	1	PK_15_12h	12h	PK_15	12
ACCG	1018	LT934125.1	125153	125155	+	125153	255.701974	140.456014	125153	125154	2	0.976020648338066	3	PK_15_12h	12h	PK_15	12
ACCG	1019	LT934125.1	125221	125227	+	125225	1998.797121	1253.299816	125223	125225	3	1.46904783351023	7	PK_15_12h	12h	PK_15	12
ACCG	1021	LT934125.1	125314	125314	+	125314	86.43447	86.43447	125314	125314	1	0	1	PK_15_12h	12h	PK_15	12
ACCG	1029	LT934125.1	125903	125903	+	125903	18.007181	18.007181	125903	125903	1	0	1	PK_15_12h	12h	PK_15	12
ACCG	1030	LT934125.1	125956	125956	+	125956	18.007181	18.007181	125956	125956	1	0	1	PK_15_12h	12h	PK_15	12
ACCG	1033	LT934125.1	126085	126085	+	126085	14.405745	14.405745	126085	126085	1	0	1	PK_15_12h	12h	PK_15	12
ACCG	1037	LT934125.1	126933	126933	+	126933	25.210054	25.210054	126933	126933	1	0	1	PK_15_12h	12h	PK_15	12
ACCG	1038	LT934125.1	126989	126989	+	126989	32.412926	32.412926	126989	126989	1	0	1	PK_15_12h	12h	PK_15	12
ACCG	1041	LT934125.1	127175	127175	+	127175	93.637343	93.637343	127175	127175	1	0	1	PK_15_12h	12h	PK_15	12
ACCG	1043	LT934125.1	127269	127269	+	127269	151.260323	151.260323	127269	127269	1	0	1	PK_15_12h	12h	PK_15	12
ACCG	1046	LT934125.1	128133	128133	+	128133	18.007181	18.007181	128133	128133	1	0	1	PK_15_12h	12h	PK_15	12
ACCG	1049	LT934125.1	128725	128725	+	128725	14.405745	14.405745	128725	128725	1	0	1	PK_15_12h	12h	PK_15	12
ACCG	1050	LT934125.1	128933	128933	+	128933	21.608618	21.608618	128933	128933	1	0	1	PK_15_12h	12h	PK_15	12
ACCG	1051	LT934125.1	129025	129025	+	129025	18.007181	18.007181	129025	129025	1	0	1	PK_15_12h	12h	PK_15	12
ACCG	1052	LT934125.1	129213	129213	+	129213	14.405745	14.405745	129213	129213	1	0	1	PK_15_12h	12h	PK_15	12
ACCG	1053	LT934125.1	129291	129291	+	129291	18.007181	18.007181	129291	129291	1	0	1	PK_15_12h	12h	PK_15	12
ACCG	1055	LT934125.1	129493	129494	+	129493	28.81149	14.405745	129493	129494	2	1	2	PK_15_12h	12h	PK_15	12
ACCG	1056	LT934125.1	129586	129586	+	129586	21.608618	21.608618	129586	129586	1	0	1	PK_15_12h	12h	PK_15	12
ACCG	1058	LT934125.1	129778	129778	+	129778	14.405745	14.405745	129778	129778	1	0	1	PK_15_12h	12h	PK_15	12
ACCG	1059	LT934125.1	129941	129941	+	129941	21.608618	21.608618	129941	129941	1	0	1	PK_15_12h	12h	PK_15	12
ACCG	1061	LT934125.1	130200	130200	+	130200	18.007181	18.007181	130200	130200	1	0	1	PK_15_12h	12h	PK_15	12
ACCG	1064	LT934125.1	130561	130561	+	130561	32.412926	32.412926	130561	130561	1	0	1	PK_15_12h	12h	PK_15	12
ACCG	1072	LT934125.1	131745	131745	+	131745	36.014363	36.014363	131745	131745	1	0	1	PK_15_12h	12h	PK_15	12
ACCG	1076	LT934125.1	132611	132611	+	132611	21.608618	21.608618	132611	132611	1	0	1	PK_15_12h	12h	PK_15	12
ACCG	1079	LT934125.1	132850	132850	+	132850	14.405745	14.405745	132850	132850	1	0	1	PK_15_12h	12h	PK_15	12
ACCG	1092	LT934125.1	133955	133955	+	133955	14.405745	14.405745	133955	133955	1	0	1	PK_15_12h	12h	PK_15	12
ACCG	1093	LT934125.1	134084	134084	+	134084	14.405745	14.405745	134084	134084	1	0	1	PK_15_12h	12h	PK_15	12
ACCG	1097	LT934125.1	135002	135002	+	135002	18.007181	18.007181	135002	135002	1	0	1	PK_15_12h	12h	PK_15	12
ACCG	1100	LT934125.1	135268	135330	+	135310	1753.899454	475.389585	135269	135314	46	19.0754828816116	63	PK_15_12h	12h	PK_15	12
ACCG	1103	LT934125.1	135671	135673	+	135673	43.217235	25.210054	135671	135673	3	1.55305523046967	3	PK_15_12h	12h	PK_15	12
ACCG	1106	LT934125.1	135883	135883	+	135883	18.007181	18.007181	135883	135883	1	0	1	PK_15_12h	12h	PK_15	12
ACCG	1109	LT934125.1	136156	136158	+	136158	1256.901252	1238.894071	136158	136158	1	0	3	PK_15_12h	12h	PK_15	12
ACCG	1111	LT934125.1	136255	136255	+	136255	14.405745	14.405745	136255	136255	1	0	1	PK_15_12h	12h	PK_15	12
ACCG	1112	LT934125.1	136337	136351	+	136348	601.439854	432.17235	136344	136348	5	1.84631943755766	15	PK_15_12h	12h	PK_15	12
ACCG	1113	LT934125.1	136429	136429	+	136429	25.210054	25.210054	136429	136429	1	0	1	PK_15_12h	12h	PK_15	12
ACCG	1123	LT934125.1	137251	137251	+	137251	14.405745	14.405745	137251	137251	1	0	1	PK_15_12h	12h	PK_15	12
ACCG	1136	LT934125.1	139979	139979	+	139979	14.405745	14.405745	139979	139979	1	0	1	PK_15_12h	12h	PK_15	12
ACCG	1141	LT934125.1	141340	141340	+	141340	14.405745	14.405745	141340	141340	1	0	1	PK_15_12h	12h	PK_15	12
ACCG	1142	LT934125.1	141490	141498	+	141490	28.81149	14.405745	141490	141498	9	3.16992500144231	9	PK_15_12h	12h	PK_15	12
ACCG	1145	LT934125.1	141678	141678	+	141678	18.007181	18.007181	141678	141678	1	0	1	PK_15_12h	12h	PK_15	12
ACCG	1148	LT934125.1	141824	141824	+	141824	21.608618	21.608618	141824	141824	1	0	1	PK_15_12h	12h	PK_15	12
ACCG	1149	LT934125.1	141935	141938	+	141935	180.071813	115.24596	141935	141938	4	1.88536638146119	4	PK_15_12h	12h	PK_15	12
ACCG	1153	LT934125.1	142477	142480	+	142477	108.043087	90.035906	142477	142480	4	1.30004483613312	4	PK_15_12h	12h	PK_15	12
ACCG	1154	LT934125.1	142518	142520	+	142518	39.615799	25.210054	142518	142520	3	1.49883611827611	3	PK_15_12h	12h	PK_15	12
ACCG	1155	LT934125.1	142608	142608	+	142608	14.405745	14.405745	142608	142608	1	0	1	PK_15_12h	12h	PK_15	12
ACCG	1157	LT934125.1	97	97	-	97	50.420108	50.420108	97	97	1	0	1	PK_15_12h	12h	PK_15	12
ACCG	1165	LT934125.1	2762	2762	-	2762	115.24596	115.24596	2762	2762	1	0	1	PK_15_12h	12h	PK_15	12
ACCG	1171	LT934125.1	3351	3351	-	3351	14.405745	14.405745	3351	3351	1	0	1	PK_15_12h	12h	PK_15	12
ACCG	1176	LT934125.1	3910	3910	-	3910	147.658886	147.658886	3910	3910	1	0	1	PK_15_12h	12h	PK_15	12
ACCG	1186	LT934125.1	4826	4826	-	4826	18.007181	18.007181	4826	4826	1	0	1	PK_15_12h	12h	PK_15	12
ACCG	1187	LT934125.1	4924	4926	-	4925	360.143625	190.876121	4925	4926	2	0.990307020833431	3	PK_15_12h	12h	PK_15	12
ACCG	1200	LT934125.1	7761	7761	-	7761	18.007181	18.007181	7761	7761	1	0	1	PK_15_12h	12h	PK_15	12
ACCG	1207	LT934125.1	9058	9058	-	9058	72.028725	72.028725	9058	9058	1	0	1	PK_15_12h	12h	PK_15	12
ACCG	1210	LT934125.1	9214	9217	-	9214	165.666068	151.260323	9214	9214	1	0	4	PK_15_12h	12h	PK_15	12
ACCG	1213	LT934125.1	9494	9498	-	9494	749.098741	558.222619	9494	9498	5	2.31459966197328	5	PK_15_12h	12h	PK_15	12
ACCG	1214	LT934125.1	9590	9590	-	9590	46.818671	46.818671	9590	9590	1	0	1	PK_15_12h	12h	PK_15	12
ACCG	1216	LT934125.1	9800	9801	-	9800	36.014363	21.608618	9800	9801	2	0.970950591206173	2	PK_15_12h	12h	PK_15	12
ACCG	1218	LT934125.1	9920	9920	-	9920	25.210054	25.210054	9920	9920	1	0	1	PK_15_12h	12h	PK_15	12
ACCG	1231	LT934125.1	12044	12061	-	12056	414.16517	241.296229	12044	12056	13	5.85685750425961	18	PK_15_12h	12h	PK_15	12
ACCG	1233	LT934125.1	12145	12145	-	12145	36.014363	36.014363	12145	12145	1	0	1	PK_15_12h	12h	PK_15	12
ACCG	1234	LT934125.1	12248	12248	-	12248	14.405745	14.405745	12248	12248	1	0	1	PK_15_12h	12h	PK_15	12
ACCG	1237	LT934125.1	13997	13997	-	13997	50.420108	50.420108	13997	13997	1	0	1	PK_15_12h	12h	PK_15	12
ACCG	1248	LT934125.1	16171	16171	-	16171	14.405745	14.405745	16171	16171	1	0	1	PK_15_12h	12h	PK_15	12
ACCG	1257	LT934125.1	17128	17128	-	17128	18.007181	18.007181	17128	17128	1	0	1	PK_15_12h	12h	PK_15	12
ACCG	1261	LT934125.1	17341	17341	-	17341	165.666068	165.666068	17341	17341	1	0	1	PK_15_12h	12h	PK_15	12
ACCG	1264	LT934125.1	17510	17512	-	17510	43.217235	28.81149	17510	17512	3	1.45546446154482	3	PK_15_12h	12h	PK_15	12
ACCG	1271	LT934125.1	17843	17845	-	17843	28.81149	14.405745	17843	17845	3	1.58496250072116	3	PK_15_12h	12h	PK_15	12
ACCG	1273	LT934125.1	17978	17978	-	17978	25.210054	25.210054	17978	17978	1	0	1	PK_15_12h	12h	PK_15	12
ACCG	1280	LT934125.1	18705	18705	-	18705	25.210054	25.210054	18705	18705	1	0	1	PK_15_12h	12h	PK_15	12
ACCG	1281	LT934125.1	18813	18813	-	18813	36.014363	36.014363	18813	18813	1	0	1	PK_15_12h	12h	PK_15	12
ACCG	1282	LT934125.1	18859	18859	-	18859	14.405745	14.405745	18859	18859	1	0	1	PK_15_12h	12h	PK_15	12
ACCG	1283	LT934125.1	18903	18904	-	18903	180.071813	126.050269	18903	18904	2	0.881290899909529	2	PK_15_12h	12h	PK_15	12
ACCG	1284	LT934125.1	18961	18965	-	18961	115.24596	97.238779	18961	18965	5	1.45181433311055	5	PK_15_12h	12h	PK_15	12
ACCG	1285	LT934125.1	19009	19009	-	19009	277.310591	277.310591	19009	19009	1	0	1	PK_15_12h	12h	PK_15	12
ACCG	1286	LT934125.1	19056	19061	-	19061	97.238779	82.833034	19056	19061	6	1.56438460405255	6	PK_15_12h	12h	PK_15	12
ACCG	1287	LT934125.1	19117	19117	-	19117	61.224416	61.224416	19117	19117	1	0	1	PK_15_12h	12h	PK_15	12
ACCG	1288	LT934125.1	19185	19185	-	19185	39.615799	39.615799	19185	19185	1	0	1	PK_15_12h	12h	PK_15	12
ACCG	1290	LT934125.1	19380	19380	-	19380	25.210054	25.210054	19380	19380	1	0	1	PK_15_12h	12h	PK_15	12
ACCG	1292	LT934125.1	19470	19474	-	19471	46386.498936	29304.886789	19471	19473	3	1.43698351118092	5	PK_15_12h	12h	PK_15	12
ACCG	1304	LT934125.1	21471	21473	-	21473	111.644524	93.637343	21471	21473	3	1.01023527489241	3	PK_15_12h	12h	PK_15	12
ACCG	1310	LT934125.1	21939	21947	-	21941	270.107719	165.666068	21939	21947	9	4.96742786967723	9	PK_15_12h	12h	PK_15	12
ACCG	1316	LT934125.1	22377	22379	-	22379	82.833034	50.420108	22377	22379	3	1.53049705649141	3	PK_15_12h	12h	PK_15	12
ACCG	1318	LT934125.1	22461	22461	-	22461	18.007181	18.007181	22461	22461	1	0	1	PK_15_12h	12h	PK_15	12
ACCG	1343	LT934125.1	24788	24788	-	24788	21.608618	21.608618	24788	24788	1	0	1	PK_15_12h	12h	PK_15	12
ACCG	1349	LT934125.1	25229	25235	-	25235	205.281867	140.456014	25229	25235	7	3.91912384007698	7	PK_15_12h	12h	PK_15	12
ACCG	1350	LT934125.1	25313	25315	-	25313	986.793533	957.982043	25313	25313	1	0	3	PK_15_12h	12h	PK_15	12
ACCG	1354	LT934125.1	25639	25639	-	25639	46.818671	46.818671	25639	25639	1	0	1	PK_15_12h	12h	PK_15	12
ACCG	1367	LT934125.1	27761	27761	-	27761	72.028725	72.028725	27761	27761	1	0	1	PK_15_12h	12h	PK_15	12
ACCG	1373	LT934125.1	28418	28418	-	28418	28.81149	28.81149	28418	28418	1	0	1	PK_15_12h	12h	PK_15	12
ACCG	1375	LT934125.1	28572	28572	-	28572	18.007181	18.007181	28572	28572	1	0	1	PK_15_12h	12h	PK_15	12
ACCG	1377	LT934125.1	28719	28719	-	28719	14.405745	14.405745	28719	28719	1	0	1	PK_15_12h	12h	PK_15	12
ACCG	1380	LT934125.1	28854	28854	-	28854	18.007181	18.007181	28854	28854	1	0	1	PK_15_12h	12h	PK_15	12
ACCG	1381	LT934125.1	28926	28926	-	28926	36.014363	36.014363	28926	28926	1	0	1	PK_15_12h	12h	PK_15	12
ACCG	1384	LT934125.1	29059	29059	-	29059	25.210054	25.210054	29059	29059	1	0	1	PK_15_12h	12h	PK_15	12
ACCG	1389	LT934125.1	29301	29301	-	29301	25.210054	25.210054	29301	29301	1	0	1	PK_15_12h	12h	PK_15	12
ACCG	1390	LT934125.1	29358	29362	-	29362	43.217235	28.81149	29358	29362	5	2.13221689650914	5	PK_15_12h	12h	PK_15	12
ACCG	1391	LT934125.1	29408	29420	-	29412	11340.922759	3756.298012	29410	29416	7	6.06718606426004	13	PK_15_12h	12h	PK_15	12
ACCG	1406	LT934125.1	30877	30881	-	30877	320.527827	280.912028	30877	30878	2	0.371232331883171	5	PK_15_12h	12h	PK_15	12
ACCG	1407	LT934125.1	31041	31043	-	31041	82.833034	50.420108	31041	31043	3	1.53049705649141	3	PK_15_12h	12h	PK_15	12
ACCG	1416	LT934125.1	32197	32197	-	32197	14.405745	14.405745	32197	32197	1	0	1	PK_15_12h	12h	PK_15	12
ACCG	1419	LT934125.1	32676	32676	-	32676	21.608618	21.608618	32676	32676	1	0	1	PK_15_12h	12h	PK_15	12
ACCG	1428	LT934125.1	33640	33642	-	33642	61.224416	43.217235	33640	33642	3	1.38522718185275	3	PK_15_12h	12h	PK_15	12
ACCG	1431	LT934125.1	34046	34046	-	34046	14.405745	14.405745	34046	34046	1	0	1	PK_15_12h	12h	PK_15	12
ACCG	1432	LT934125.1	34091	34091	-	34091	21.608618	21.608618	34091	34091	1	0	1	PK_15_12h	12h	PK_15	12
ACCG	1440	LT934125.1	34474	34480	-	34476	1174.068218	529.411129	34474	34478	5	3.33684376009274	7	PK_15_12h	12h	PK_15	12
ACCG	1460	LT934125.1	37546	37546	-	37546	14.405745	14.405745	37546	37546	1	0	1	PK_15_12h	12h	PK_15	12
ACCG	1481	LT934125.1	41785	41785	-	41785	28.81149	28.81149	41785	41785	1	0	1	PK_15_12h	12h	PK_15	12
ACCG	1483	LT934125.1	41925	41925	-	41925	39.615799	39.615799	41925	41925	1	0	1	PK_15_12h	12h	PK_15	12
ACCG	1484	LT934125.1	41995	41999	-	41995	12291.701932	11463.371593	41995	41995	1	0	5	PK_15_12h	12h	PK_15	12
ACCG	1500	LT934125.1	44754	44757	-	44756	428.570914	345.73788	44754	44756	3	0.797645588794772	4	PK_15_12h	12h	PK_15	12
ACCG	1502	LT934125.1	44889	44895	-	44889	4058.818656	2697.475753	44889	44894	6	3.68363718050397	7	PK_15_12h	12h	PK_15	12
ACCG	1508	LT934125.1	46435	46435	-	46435	14.405745	14.405745	46435	46435	1	0	1	PK_15_12h	12h	PK_15	12
ACCG	1521	LT934125.1	49120	49121	-	49120	57.62298	39.615799	49120	49121	2	0.896038227599445	2	PK_15_12h	12h	PK_15	12
ACCG	1526	LT934125.1	49604	49604	-	49604	25.210054	25.210054	49604	49604	1	0	1	PK_15_12h	12h	PK_15	12
ACCG	1528	LT934125.1	50370	50370	-	50370	82.833034	82.833034	50370	50370	1	0	1	PK_15_12h	12h	PK_15	12
ACCG	1535	LT934125.1	50817	50817	-	50817	18.007181	18.007181	50817	50817	1	0	1	PK_15_12h	12h	PK_15	12
ACCG	1536	LT934125.1	50863	50863	-	50863	14.405745	14.405745	50863	50863	1	0	1	PK_15_12h	12h	PK_15	12
ACCG	1537	LT934125.1	50977	50986	-	50977	28.81149	14.405745	50977	50986	10	3.32192809488736	10	PK_15_12h	12h	PK_15	12
ACCG	1539	LT934125.1	51094	51094	-	51094	57.62298	57.62298	51094	51094	1	0	1	PK_15_12h	12h	PK_15	12
ACCG	1540	LT934125.1	51146	51148	-	51147	1545.016152	1224.488326	51147	51148	2	0.654731834787552	3	PK_15_12h	12h	PK_15	12
ACCG	1556	LT934125.1	53555	53555	-	53555	241.296229	241.296229	53555	53555	1	0	1	PK_15_12h	12h	PK_15	12
ACCG	1563	LT934125.1	55263	55266	-	55266	72.028725	39.615799	55263	55266	4	1.98554890596596	4	PK_15_12h	12h	PK_15	12
ACCG	1566	LT934125.1	55488	55488	-	55488	18.007181	18.007181	55488	55488	1	0	1	PK_15_12h	12h	PK_15	12
ACCG	1567	LT934125.1	55581	55581	-	55581	21.608618	21.608618	55581	55581	1	0	1	PK_15_12h	12h	PK_15	12
ACCG	1570	LT934125.1	55794	55804	-	55794	111.644524	46.818671	55794	55804	11	5.38500575687757	11	PK_15_12h	12h	PK_15	12
ACCG	1572	LT934125.1	55894	55894	-	55894	18.007181	18.007181	55894	55894	1	0	1	PK_15_12h	12h	PK_15	12
ACCG	1573	LT934125.1	55941	55950	-	55945	104.441651	25.210054	55941	55950	10	7.64611150044372	10	PK_15_12h	12h	PK_15	12
ACCG	1575	LT934125.1	56028	56066	-	56052	194.477557	46.818671	56034	56066	33	13.5450353405058	39	PK_15_12h	12h	PK_15	12
ACCG	1576	LT934125.1	56107	56116	-	56115	122.448832	61.224416	56107	56116	10	5.85023074428725	10	PK_15_12h	12h	PK_15	12
ACCG	1577	LT934125.1	56189	56193	-	56190	28210.050167	11301.306961	56190	56192	3	2.28995538639261	5	PK_15_12h	12h	PK_15	12
