sample	seqnames	strand	window_start	window_end	sum_coverage	mean_coverage	sd_coverage	median_coverage	min_coverage	max_coverage	varcoeff_coverage	cell_line	hpi	Time	bamfiles	libtype	group	sample_name
ACCG	LT934125.1	+	6901	6950	43	0.86	0.350509832753866	1	0	1	0.407569572969611	PK-15	12h	12	ACCG_mappedAligned.out.bam	CAGE	PK-15_CAGE_12h	PK-15_CAGE_12h
ACCG	LT934125.1	+	6951	7000	38	0.76	0.4314191105869	1	0	1	0.567656724456447	PK-15	12h	12	ACCG_mappedAligned.out.bam	CAGE	PK-15_CAGE_12h	PK-15_CAGE_12h
ACCG	LT934125.1	+	7001	7050	97	1.94	0.424264068711929	2	1	3	0.218692818923675	PK-15	12h	12	ACCG_mappedAligned.out.bam	CAGE	PK-15_CAGE_12h	PK-15_CAGE_12h
ACCG	LT934125.1	+	7051	7100	12	0.24	0.656521445318632	0	0	2	2.73550602216097	PK-15	12h	12	ACCG_mappedAligned.out.bam	CAGE	PK-15_CAGE_12h	PK-15_CAGE_12h
ACCG	LT934125.1	+	7101	7150	36	0.72	0.572855361593241	1	0	3	0.795632446657279	PK-15	12h	12	ACCG_mappedAligned.out.bam	CAGE	PK-15_CAGE_12h	PK-15_CAGE_12h
ACCG	LT934125.1	+	7151	7200	105	2.1	0.762648446573665	2	0	3	0.36316592693984	PK-15	12h	12	ACCG_mappedAligned.out.bam	CAGE	PK-15_CAGE_12h	PK-15_CAGE_12h
ACCG	LT934125.1	+	7201	7250	0	0	0	0	0	0		PK-15	12h	12	ACCG_mappedAligned.out.bam	CAGE	PK-15_CAGE_12h	PK-15_CAGE_12h
ACCG	LT934125.1	+	7251	7300	80	1.6	0.808122035641769	2	0	2	0.505076272276105	PK-15	12h	12	ACCG_mappedAligned.out.bam	CAGE	PK-15_CAGE_12h	PK-15_CAGE_12h
ACCG	LT934125.1	+	7301	7350	29	0.58	0.730948503169488	0	0	2	1.26025603994739	PK-15	12h	12	ACCG_mappedAligned.out.bam	CAGE	PK-15_CAGE_12h	PK-15_CAGE_12h
ACCG	LT934125.1	+	7351	7400	32	0.64	0.484873221385061	1	0	1	0.757614408414158	PK-15	12h	12	ACCG_mappedAligned.out.bam	CAGE	PK-15_CAGE_12h	PK-15_CAGE_12h
ACCG	LT934125.1	+	7401	7450	0	0	0	0	0	0		PK-15	12h	12	ACCG_mappedAligned.out.bam	CAGE	PK-15_CAGE_12h	PK-15_CAGE_12h
ACCG	LT934125.1	+	7451	7500	94	1.88	0.328260722659316	2	1	2	0.174606767371977	PK-15	12h	12	ACCG_mappedAligned.out.bam	CAGE	PK-15_CAGE_12h	PK-15_CAGE_12h
ACCG	LT934125.1	+	7501	7550	0	0	0	0	0	0		PK-15	12h	12	ACCG_mappedAligned.out.bam	CAGE	PK-15_CAGE_12h	PK-15_CAGE_12h
ACCG	LT934125.1	+	7551	7600	1369	27.38	44.9956415122847	0	0	113	1.643376242231	PK-15	12h	12	ACCG_mappedAligned.out.bam	CAGE	PK-15_CAGE_12h	PK-15_CAGE_12h
ACCG	LT934125.1	+	7601	7650	4086	81.72	48.9393794110924	113	1	114	0.598866610512634	PK-15	12h	12	ACCG_mappedAligned.out.bam	CAGE	PK-15_CAGE_12h	PK-15_CAGE_12h
ACCG	LT934125.1	+	7651	7700	73	1.46	0.503457433905889	1	1	2	0.34483385883965	PK-15	12h	12	ACCG_mappedAligned.out.bam	CAGE	PK-15_CAGE_12h	PK-15_CAGE_12h
ACCG	LT934125.1	+	7701	7750	3	0.06	0.239897937482095	0	0	1	3.99829895803492	PK-15	12h	12	ACCG_mappedAligned.out.bam	CAGE	PK-15_CAGE_12h	PK-15_CAGE_12h
ACCG	LT934125.1	+	7751	7800	0	0	0	0	0	0		PK-15	12h	12	ACCG_mappedAligned.out.bam	CAGE	PK-15_CAGE_12h	PK-15_CAGE_12h
ACCG	LT934125.1	+	7801	7850	804	16.08	7.83201175709443	20	0	20	0.487065407779504	PK-15	12h	12	ACCG_mappedAligned.out.bam	CAGE	PK-15_CAGE_12h	PK-15_CAGE_12h
ACCG	LT934125.1	+	7851	7900	178	3.56	6.42749197286348	1	0	20	1.80547527327626	PK-15	12h	12	ACCG_mappedAligned.out.bam	CAGE	PK-15_CAGE_12h	PK-15_CAGE_12h
ACCG	LT934125.1	+	7901	7950	10	0.2	0.404061017820884	0	0	1	2.02030508910442	PK-15	12h	12	ACCG_mappedAligned.out.bam	CAGE	PK-15_CAGE_12h	PK-15_CAGE_12h
ACCG	LT934125.1	+	7951	8000	0	0	0	0	0	0		PK-15	12h	12	ACCG_mappedAligned.out.bam	CAGE	PK-15_CAGE_12h	PK-15_CAGE_12h
ACCG	LT934125.1	+	8001	8050	108	2.16	1.11318627078732	3	0	3	0.51536401425339	PK-15	12h	12	ACCG_mappedAligned.out.bam	CAGE	PK-15_CAGE_12h	PK-15_CAGE_12h
ACCG	LT934125.1	+	8051	8100	36	0.72	0.969746442770122	0	0	3	1.34687005940295	PK-15	12h	12	ACCG_mappedAligned.out.bam	CAGE	PK-15_CAGE_12h	PK-15_CAGE_12h
ACCG	LT934125.1	+	8101	8150	104	2.08	0.853324829889604	2	1	3	0.41025232206231	PK-15	12h	12	ACCG_mappedAligned.out.bam	CAGE	PK-15_CAGE_12h	PK-15_CAGE_12h
ACCG	LT934125.1	+	8151	8200	36	0.72	0.858094709581783	0	0	2	1.19179820775248	PK-15	12h	12	ACCG_mappedAligned.out.bam	CAGE	PK-15_CAGE_12h	PK-15_CAGE_12h
ACCG	LT934125.1	+	8201	8250	45	0.9	0.303045763365663	1	0	1	0.336717514850737	PK-15	12h	12	ACCG_mappedAligned.out.bam	CAGE	PK-15_CAGE_12h	PK-15_CAGE_12h
ACCG	LT934125.1	+	8251	8300	5	0.1	0.303045763365663	0	0	1	3.03045763365663	PK-15	12h	12	ACCG_mappedAligned.out.bam	CAGE	PK-15_CAGE_12h	PK-15_CAGE_12h
ACCG	LT934125.1	+	8301	8350	18	0.36	0.484873221385061	0	0	1	1.34687005940295	PK-15	12h	12	ACCG_mappedAligned.out.bam	CAGE	PK-15_CAGE_12h	PK-15_CAGE_12h
ACCG	LT934125.1	+	8351	8400	30	0.6	0.494871659305394	1	0	1	0.824786098842323	PK-15	12h	12	ACCG_mappedAligned.out.bam	CAGE	PK-15_CAGE_12h	PK-15_CAGE_12h
ACCG	LT934125.1	+	8401	8450	48	0.96	0.197948663722157	1	0	1	0.206196524710581	PK-15	12h	12	ACCG_mappedAligned.out.bam	CAGE	PK-15_CAGE_12h	PK-15_CAGE_12h
ACCG	LT934125.1	+	8451	8500	4	0.08	0.27404751561787	0	0	1	3.42559394522337	PK-15	12h	12	ACCG_mappedAligned.out.bam	CAGE	PK-15_CAGE_12h	PK-15_CAGE_12h
ACCG	LT934125.1	+	8501	8550	59	1.18	0.388087934491604	1	1	2	0.32888808007763	PK-15	12h	12	ACCG_mappedAligned.out.bam	CAGE	PK-15_CAGE_12h	PK-15_CAGE_12h
ACCG	LT934125.1	+	8551	8600	93	1.86	0.606428150765461	2	1	3	0.326036640196484	PK-15	12h	12	ACCG_mappedAligned.out.bam	CAGE	PK-15_CAGE_12h	PK-15_CAGE_12h
ACCG	LT934125.1	+	8601	8650	58	1.16	0.467734444106997	1	0	2	0.403219348368101	PK-15	12h	12	ACCG_mappedAligned.out.bam	CAGE	PK-15_CAGE_12h	PK-15_CAGE_12h
ACCG	LT934125.1	+	8651	8700	67	1.34	0.65807387464463	1	0	2	0.491099906451216	PK-15	12h	12	ACCG_mappedAligned.out.bam	CAGE	PK-15_CAGE_12h	PK-15_CAGE_12h
ACCG	LT934125.1	+	8701	8750	44	0.88	0.917850194526229	1	0	2	1.0430115846889	PK-15	12h	12	ACCG_mappedAligned.out.bam	CAGE	PK-15_CAGE_12h	PK-15_CAGE_12h
ACCG	LT934125.1	+	8751	8800	0	0	0	0	0	0		PK-15	12h	12	ACCG_mappedAligned.out.bam	CAGE	PK-15_CAGE_12h	PK-15_CAGE_12h
ACCG	LT934125.1	+	8801	8850	68	1.36	0.827092275778865	2	0	2	0.608156085131518	PK-15	12h	12	ACCG_mappedAligned.out.bam	CAGE	PK-15_CAGE_12h	PK-15_CAGE_12h
ACCG	LT934125.1	+	8851	8900	83	1.66	0.478518120698406	2	1	2	0.28826392813157	PK-15	12h	12	ACCG_mappedAligned.out.bam	CAGE	PK-15_CAGE_12h	PK-15_CAGE_12h
ACCG	LT934125.1	+	8901	8950	181	3.62	0.725342987130635	3	3	5	0.200370990920065	PK-15	12h	12	ACCG_mappedAligned.out.bam	CAGE	PK-15_CAGE_12h	PK-15_CAGE_12h
ACCG	LT934125.1	+	8951	9000	4	0.08	0.27404751561787	0	0	1	3.42559394522337	PK-15	12h	12	ACCG_mappedAligned.out.bam	CAGE	PK-15_CAGE_12h	PK-15_CAGE_12h
ACCG	LT934125.1	+	9001	9050	32	0.64	0.484873221385061	1	0	1	0.757614408414158	PK-15	12h	12	ACCG_mappedAligned.out.bam	CAGE	PK-15_CAGE_12h	PK-15_CAGE_12h
ACCG	LT934125.1	+	9051	9100	63	1.26	0.443087497693452	1	1	2	0.351656744201152	PK-15	12h	12	ACCG_mappedAligned.out.bam	CAGE	PK-15_CAGE_12h	PK-15_CAGE_12h
ACCG	LT934125.1	+	9101	9150	10690	213.8	94.1722260715191	255	0	257	0.440468784244711	PK-15	12h	12	ACCG_mappedAligned.out.bam	CAGE	PK-15_CAGE_12h	PK-15_CAGE_12h
ACCG	LT934125.1	+	9151	9200	1663	33.26	82.5993057242157	3	2	256	2.48344274576716	PK-15	12h	12	ACCG_mappedAligned.out.bam	CAGE	PK-15_CAGE_12h	PK-15_CAGE_12h
ACCG	LT934125.1	+	9201	9250	146	2.92	0.340467865366085	3	2	4	0.116598584029481	PK-15	12h	12	ACCG_mappedAligned.out.bam	CAGE	PK-15_CAGE_12h	PK-15_CAGE_12h
ACCG	LT934125.1	+	9251	9300	9064	181.28	113.377649598902	251	0	255	0.625428340682381	PK-15	12h	12	ACCG_mappedAligned.out.bam	CAGE	PK-15_CAGE_12h	PK-15_CAGE_12h
ACCG	LT934125.1	+	9301	9350	3770	75.4	112.62000402292	8	3	255	1.49363400560901	PK-15	12h	12	ACCG_mappedAligned.out.bam	CAGE	PK-15_CAGE_12h	PK-15_CAGE_12h
ACCG	LT934125.1	+	9351	9400	626	12.52	2.60486201600948	12	8	18	0.208056071566253	PK-15	12h	12	ACCG_mappedAligned.out.bam	CAGE	PK-15_CAGE_12h	PK-15_CAGE_12h
ACCG	LT934125.1	+	9401	9450	5076	101.52	57.3511347146787	134	9	141	0.56492449482544	PK-15	12h	12	ACCG_mappedAligned.out.bam	CAGE	PK-15_CAGE_12h	PK-15_CAGE_12h
ACCG	LT934125.1	+	9451	9500	2730	54.6	49.3790007420737	40	11	141	0.904377302968383	PK-15	12h	12	ACCG_mappedAligned.out.bam	CAGE	PK-15_CAGE_12h	PK-15_CAGE_12h
ACCG	LT934125.1	+	9501	9550	1572	31.44	23.4539583709298	40	8	117	0.745991042332372	PK-15	12h	12	ACCG_mappedAligned.out.bam	CAGE	PK-15_CAGE_12h	PK-15_CAGE_12h
ACCG	LT934125.1	+	9551	9600	5434	108.68	29.7063450928503	119	15	125	0.273337735488133	PK-15	12h	12	ACCG_mappedAligned.out.bam	CAGE	PK-15_CAGE_12h	PK-15_CAGE_12h
ACCG	LT934125.1	+	9601	9650	3231	64.62	92.3467047465746	20	12	251	1.42907311585538	PK-15	12h	12	ACCG_mappedAligned.out.bam	CAGE	PK-15_CAGE_12h	PK-15_CAGE_12h
ACCG	LT934125.1	+	9651	9700	10171	203.42	90.3053979447474	246	11	253	0.443935689434409	PK-15	12h	12	ACCG_mappedAligned.out.bam	CAGE	PK-15_CAGE_12h	PK-15_CAGE_12h
ACCG	LT934125.1	+	9701	9750	7732	154.64	66.2363609372079	181	14	215	0.428326182987635	PK-15	12h	12	ACCG_mappedAligned.out.bam	CAGE	PK-15_CAGE_12h	PK-15_CAGE_12h
ACCG	LT934125.1	+	9751	9800	7841	156.82	37.1706983567236	135	115	218	0.237027792097459	PK-15	12h	12	ACCG_mappedAligned.out.bam	CAGE	PK-15_CAGE_12h	PK-15_CAGE_12h
ACCG	LT934125.1	+	9801	9850	2343	46.86	35.1985679207758	31	24	129	0.751143148117282	PK-15	12h	12	ACCG_mappedAligned.out.bam	CAGE	PK-15_CAGE_12h	PK-15_CAGE_12h
ACCG	LT934125.1	+	9851	9900	1548	30.96	6.02023797753232	33	20	40	0.194452131057246	PK-15	12h	12	ACCG_mappedAligned.out.bam	CAGE	PK-15_CAGE_12h	PK-15_CAGE_12h
ACCG	LT934125.1	+	9901	9950	3618	72.36	44.8906880939803	43	33	154	0.620379879684636	PK-15	12h	12	ACCG_mappedAligned.out.bam	CAGE	PK-15_CAGE_12h	PK-15_CAGE_12h
ACCG	LT934125.1	+	9951	10000	4993	99.86	46.9428701851995	129	25	153	0.470086823404761	PK-15	12h	12	ACCG_mappedAligned.out.bam	CAGE	PK-15_CAGE_12h	PK-15_CAGE_12h
ACCG	LT934125.1	+	10001	10050	2150	43	6.93703459553085	44	28	51	0.161326385942578	PK-15	12h	12	ACCG_mappedAligned.out.bam	CAGE	PK-15_CAGE_12h	PK-15_CAGE_12h
ACCG	LT934125.1	+	10051	10100	1466	29.32	17.6432215115642	19	13	62	0.601746981976952	PK-15	12h	12	ACCG_mappedAligned.out.bam	CAGE	PK-15_CAGE_12h	PK-15_CAGE_12h
ACCG	LT934125.1	+	10101	10150	2019	40.38	22.2306003480953	52	5	57	0.550534926896862	PK-15	12h	12	ACCG_mappedAligned.out.bam	CAGE	PK-15_CAGE_12h	PK-15_CAGE_12h
ACCG	LT934125.1	+	10151	10200	433	8.66	2.17227427140407	10	4	11	0.250839985150585	PK-15	12h	12	ACCG_mappedAligned.out.bam	CAGE	PK-15_CAGE_12h	PK-15_CAGE_12h
ACCG	LT934125.1	+	10201	10250	133	2.66	2.76722803910487	1	1	9	1.04031129289657	PK-15	12h	12	ACCG_mappedAligned.out.bam	CAGE	PK-15_CAGE_12h	PK-15_CAGE_12h
ACCG	LT934125.1	+	10251	10300	10	0.2	0.404061017820884	0	0	1	2.02030508910442	PK-15	12h	12	ACCG_mappedAligned.out.bam	CAGE	PK-15_CAGE_12h	PK-15_CAGE_12h
ACCG	LT934125.1	+	10301	10350	24	0.48	0.735124590301063	0	0	3	1.53150956312722	PK-15	12h	12	ACCG_mappedAligned.out.bam	CAGE	PK-15_CAGE_12h	PK-15_CAGE_12h
ACCG	LT934125.1	+	10351	10400	134	2.68	0.68332918532008	3	1	4	0.25497357661197	PK-15	12h	12	ACCG_mappedAligned.out.bam	CAGE	PK-15_CAGE_12h	PK-15_CAGE_12h
ACCG	LT934125.1	+	10401	10450	5856	117.12	124.84433409291	7	2	254	1.06595230612115	PK-15	12h	12	ACCG_mappedAligned.out.bam	CAGE	PK-15_CAGE_12h	PK-15_CAGE_12h
ACCG	LT934125.1	+	10451	10500	6832	136.64	124.808712411745	245	1	254	0.913412707931386	PK-15	12h	12	ACCG_mappedAligned.out.bam	CAGE	PK-15_CAGE_12h	PK-15_CAGE_12h
ACCG	LT934125.1	+	10501	10550	37	0.74	0.443087497693452	1	0	1	0.598766888774935	PK-15	12h	12	ACCG_mappedAligned.out.bam	CAGE	PK-15_CAGE_12h	PK-15_CAGE_12h
ACCG	LT934125.1	+	10551	10600	19	0.38	0.490314351478015	0	0	1	1.29030092494214	PK-15	12h	12	ACCG_mappedAligned.out.bam	CAGE	PK-15_CAGE_12h	PK-15_CAGE_12h
ACCG	LT934125.1	+	10601	10650	0	0	0	0	0	0		PK-15	12h	12	ACCG_mappedAligned.out.bam	CAGE	PK-15_CAGE_12h	PK-15_CAGE_12h
ACCG	LT934125.1	+	10651	10700	2	0.04	0.197948663722157	0	0	1	4.94871659305394	PK-15	12h	12	ACCG_mappedAligned.out.bam	CAGE	PK-15_CAGE_12h	PK-15_CAGE_12h
ACCG	LT934125.1	+	10701	10750	59	1.18	0.388087934491604	1	1	2	0.32888808007763	PK-15	12h	12	ACCG_mappedAligned.out.bam	CAGE	PK-15_CAGE_12h	PK-15_CAGE_12h
ACCG	LT934125.1	+	10751	10800	265	5.3	5.66136206298125	2	1	18	1.06818152131722	PK-15	12h	12	ACCG_mappedAligned.out.bam	CAGE	PK-15_CAGE_12h	PK-15_CAGE_12h
ACCG	LT934125.1	+	10801	10850	769	15.38	5.50283785785079	18	4	21	0.357791798299792	PK-15	12h	12	ACCG_mappedAligned.out.bam	CAGE	PK-15_CAGE_12h	PK-15_CAGE_12h
ACCG	LT934125.1	+	10851	10900	192	3.84	0.618094504365255	4	3	5	0.160962110511785	PK-15	12h	12	ACCG_mappedAligned.out.bam	CAGE	PK-15_CAGE_12h	PK-15_CAGE_12h
ACCG	LT934125.1	+	10901	10950	276	5.52	3.3273142935652	4	1	10	0.60277432854442	PK-15	12h	12	ACCG_mappedAligned.out.bam	CAGE	PK-15_CAGE_12h	PK-15_CAGE_12h
ACCG	LT934125.1	+	10951	11000	468	9.36	2.11660104885167	9	5	14	0.226132590689281	PK-15	12h	12	ACCG_mappedAligned.out.bam	CAGE	PK-15_CAGE_12h	PK-15_CAGE_12h
ACCG	LT934125.1	+	11001	11050	469	9.38	3.53922625004104	9	1	14	0.377316231347659	PK-15	12h	12	ACCG_mappedAligned.out.bam	CAGE	PK-15_CAGE_12h	PK-15_CAGE_12h
ACCG	LT934125.1	+	11051	11100	37	0.74	0.443087497693452	1	0	1	0.598766888774935	PK-15	12h	12	ACCG_mappedAligned.out.bam	CAGE	PK-15_CAGE_12h	PK-15_CAGE_12h
ACCG	LT934125.1	+	11101	11150	84	1.68	0.471212071499161	2	1	2	0.280483375892358	PK-15	12h	12	ACCG_mappedAligned.out.bam	CAGE	PK-15_CAGE_12h	PK-15_CAGE_12h
ACCG	LT934125.1	+	11151	11200	93	1.86	0.606428150765461	2	1	3	0.326036640196484	PK-15	12h	12	ACCG_mappedAligned.out.bam	CAGE	PK-15_CAGE_12h	PK-15_CAGE_12h
ACCG	LT934125.1	+	11201	11250	154	3.08	0.778276484107214	3	2	4	0.25268717016468	PK-15	12h	12	ACCG_mappedAligned.out.bam	CAGE	PK-15_CAGE_12h	PK-15_CAGE_12h
ACCG	LT934125.1	+	11251	11300	37	0.74	0.876216355725466	0	0	2	1.18407615638577	PK-15	12h	12	ACCG_mappedAligned.out.bam	CAGE	PK-15_CAGE_12h	PK-15_CAGE_12h
ACCG	LT934125.1	+	11301	11350	208	4.16	2.49374728274621	6	1	7	0.599458481429376	PK-15	12h	12	ACCG_mappedAligned.out.bam	CAGE	PK-15_CAGE_12h	PK-15_CAGE_12h
ACCG	LT934125.1	+	11351	11400	254	5.08	1.6015298808276	4	3	8	0.315261787564489	PK-15	12h	12	ACCG_mappedAligned.out.bam	CAGE	PK-15_CAGE_12h	PK-15_CAGE_12h
ACCG	LT934125.1	+	11401	11450	259	5.18	0.940907074290006	5	3	7	0.181642292333978	PK-15	12h	12	ACCG_mappedAligned.out.bam	CAGE	PK-15_CAGE_12h	PK-15_CAGE_12h
ACCG	LT934125.1	+	11451	11500	197	3.94	0.739828992927089	4	2	5	0.187773856072865	PK-15	12h	12	ACCG_mappedAligned.out.bam	CAGE	PK-15_CAGE_12h	PK-15_CAGE_12h
ACCG	LT934125.1	+	11501	11550	317	6.34	3.60051016793284	5.5	1	11	0.567903811976788	PK-15	12h	12	ACCG_mappedAligned.out.bam	CAGE	PK-15_CAGE_12h	PK-15_CAGE_12h
ACCG	LT934125.1	+	11551	11600	388	7.76	2.7815720118564	8.5	4	11	0.358450001527887	PK-15	12h	12	ACCG_mappedAligned.out.bam	CAGE	PK-15_CAGE_12h	PK-15_CAGE_12h
ACCG	LT934125.1	+	11601	11650	1763	35.26	27.7884207275371	13	5	72	0.788100417683978	PK-15	12h	12	ACCG_mappedAligned.out.bam	CAGE	PK-15_CAGE_12h	PK-15_CAGE_12h
ACCG	LT934125.1	+	11651	11700	2230	44.6	28.327530418161	67	6	74	0.635146421931861	PK-15	12h	12	ACCG_mappedAligned.out.bam	CAGE	PK-15_CAGE_12h	PK-15_CAGE_12h
ACCG	LT934125.1	+	11701	11750	538	10.76	4.64916055622421	8	5	18	0.432078118608198	PK-15	12h	12	ACCG_mappedAligned.out.bam	CAGE	PK-15_CAGE_12h	PK-15_CAGE_12h
ACCG	LT934125.1	+	11751	11800	6329	126.58	73.5602182860119	117.5	15	248	0.581136184910822	PK-15	12h	12	ACCG_mappedAligned.out.bam	CAGE	PK-15_CAGE_12h	PK-15_CAGE_12h
ACCG	LT934125.1	+	11801	11850	7035	140.7	65.8462184927572	153.5	42	249	0.467990181185197	PK-15	12h	12	ACCG_mappedAligned.out.bam	CAGE	PK-15_CAGE_12h	PK-15_CAGE_12h
ACCG	LT934125.1	+	11851	11900	3000	60	9.60866955474299	62	44	76	0.16014449257905	PK-15	12h	12	ACCG_mappedAligned.out.bam	CAGE	PK-15_CAGE_12h	PK-15_CAGE_12h
ACCG	LT934125.1	+	11901	11950	5608	112.16	45.6746971438637	132.5	47	158	0.407228041582237	PK-15	12h	12	ACCG_mappedAligned.out.bam	CAGE	PK-15_CAGE_12h	PK-15_CAGE_12h
ACCG	LT934125.1	+	11951	12000	7801	156.02	26.9848710448303	163.5	92	191	0.172957768522179	PK-15	12h	12	ACCG_mappedAligned.out.bam	CAGE	PK-15_CAGE_12h	PK-15_CAGE_12h
ACCG	LT934125.1	+	12001	12050	8277	165.54	30.0579100934126	175	80	200	0.181574906931331	PK-15	12h	12	ACCG_mappedAligned.out.bam	CAGE	PK-15_CAGE_12h	PK-15_CAGE_12h
ACCG	LT934125.1	+	12051	12100	9384	187.68	40.0634394888091	196.5	132	239	0.213466749194422	PK-15	12h	12	ACCG_mappedAligned.out.bam	CAGE	PK-15_CAGE_12h	PK-15_CAGE_12h
ACCG	LT934125.1	+	12101	12150	8700	174	29.5337924750477	185	102	208	0.169734439511768	PK-15	12h	12	ACCG_mappedAligned.out.bam	CAGE	PK-15_CAGE_12h	PK-15_CAGE_12h
ACCG	LT934125.1	+	12151	12200	3165	63.3	44.2701585582829	52	28	166	0.699370593337803	PK-15	12h	12	ACCG_mappedAligned.out.bam	CAGE	PK-15_CAGE_12h	PK-15_CAGE_12h
ACCG	LT934125.1	+	12201	12250	809	16.18	7.04993848576434	17	8	28	0.435719313088031	PK-15	12h	12	ACCG_mappedAligned.out.bam	CAGE	PK-15_CAGE_12h	PK-15_CAGE_12h
ACCG	LT934125.1	+	12251	12300	154	3.08	2.3546740317756	2	2	9	0.764504555771299	PK-15	12h	12	ACCG_mappedAligned.out.bam	CAGE	PK-15_CAGE_12h	PK-15_CAGE_12h
ACCG	LT934125.1	+	12301	12350	131	2.62	0.779586494265272	2	2	4	0.297552097047814	PK-15	12h	12	ACCG_mappedAligned.out.bam	CAGE	PK-15_CAGE_12h	PK-15_CAGE_12h
ACCG	LT934125.1	+	12351	12400	147	2.94	0.998161575403624	3	1	4	0.339510739933206	PK-15	12h	12	ACCG_mappedAligned.out.bam	CAGE	PK-15_CAGE_12h	PK-15_CAGE_12h
ACCG	LT934125.1	+	12401	12450	227	4.54	3.09845254332954	5	0	9	0.682478533773027	PK-15	12h	12	ACCG_mappedAligned.out.bam	CAGE	PK-15_CAGE_12h	PK-15_CAGE_12h
ACCG	LT934125.1	+	12451	12500	198	3.96	2.73271936027848	4	0	9	0.690080646534969	PK-15	12h	12	ACCG_mappedAligned.out.bam	CAGE	PK-15_CAGE_12h	PK-15_CAGE_12h
ACCG	LT934125.1	+	12501	12550	0	0	0	0	0	0		PK-15	12h	12	ACCG_mappedAligned.out.bam	CAGE	PK-15_CAGE_12h	PK-15_CAGE_12h
ACCG	LT934125.1	+	12551	12600	114	2.28	1.14357120549654	2	0	4	0.501566318200238	PK-15	12h	12	ACCG_mappedAligned.out.bam	CAGE	PK-15_CAGE_12h	PK-15_CAGE_12h
ACCG	LT934125.1	+	12601	12650	104	2.08	0.876914814469875	2	1	4	0.421593660802824	PK-15	12h	12	ACCG_mappedAligned.out.bam	CAGE	PK-15_CAGE_12h	PK-15_CAGE_12h
ACCG	LT934125.1	+	12651	12700	26	0.52	0.504672049504448	1	0	1	0.970523172123939	PK-15	12h	12	ACCG_mappedAligned.out.bam	CAGE	PK-15_CAGE_12h	PK-15_CAGE_12h
ACCG	LT934125.1	+	12701	12750	61	1.22	0.678834535458099	1	0	2	0.556421750375491	PK-15	12h	12	ACCG_mappedAligned.out.bam	CAGE	PK-15_CAGE_12h	PK-15_CAGE_12h
ACCG	LT934125.1	+	12751	12800	86	1.72	0.671276578541185	2	1	3	0.3902770805472	PK-15	12h	12	ACCG_mappedAligned.out.bam	CAGE	PK-15_CAGE_12h	PK-15_CAGE_12h
ACCG	LT934125.1	+	12801	12850	191	3.82	1.89187305955484	3	2	8	0.495254727632157	PK-15	12h	12	ACCG_mappedAligned.out.bam	CAGE	PK-15_CAGE_12h	PK-15_CAGE_12h
ACCG	LT934125.1	+	12851	12900	279	5.58	1.8853895824341	6	1	7	0.337883437712204	PK-15	12h	12	ACCG_mappedAligned.out.bam	CAGE	PK-15_CAGE_12h	PK-15_CAGE_12h
ACCG	LT934125.1	+	12901	12950	105	2.1	1.11116779900743	2	0	3	0.529127523336872	PK-15	12h	12	ACCG_mappedAligned.out.bam	CAGE	PK-15_CAGE_12h	PK-15_CAGE_12h
ACCG	LT934125.1	+	12951	13000	96	1.92	1.19249352884053	3	0	3	0.621090379604441	PK-15	12h	12	ACCG_mappedAligned.out.bam	CAGE	PK-15_CAGE_12h	PK-15_CAGE_12h
ACCG	LT934125.1	+	13001	13050	49	0.98	0.936559051604786	1	0	2	0.955672501637537	PK-15	12h	12	ACCG_mappedAligned.out.bam	CAGE	PK-15_CAGE_12h	PK-15_CAGE_12h
ACCG	LT934125.1	+	13051	13100	41	0.82	0.388087934491604	1	0	1	0.4732779688922	PK-15	12h	12	ACCG_mappedAligned.out.bam	CAGE	PK-15_CAGE_12h	PK-15_CAGE_12h
ACCG	LT934125.1	+	13101	13150	75	1.5	0.90913729009699	1	0	3	0.606091526731326	PK-15	12h	12	ACCG_mappedAligned.out.bam	CAGE	PK-15_CAGE_12h	PK-15_CAGE_12h
ACCG	LT934125.1	+	13151	13200	94	1.88	0.593845991166472	2	1	3	0.315875527216209	PK-15	12h	12	ACCG_mappedAligned.out.bam	CAGE	PK-15_CAGE_12h	PK-15_CAGE_12h
ACCG	LT934125.1	+	13201	13250	147	2.94	0.651841974088562	3	2	4	0.22171495717298	PK-15	12h	12	ACCG_mappedAligned.out.bam	CAGE	PK-15_CAGE_12h	PK-15_CAGE_12h
ACCG	LT934125.1	+	13251	13300	143	2.86	0.495283880667421	3	1	3	0.173176182051546	PK-15	12h	12	ACCG_mappedAligned.out.bam	CAGE	PK-15_CAGE_12h	PK-15_CAGE_12h
ACCG	LT934125.1	+	13301	13350	26	0.52	0.677329690921697	0	0	3	1.30255709792634	PK-15	12h	12	ACCG_mappedAligned.out.bam	CAGE	PK-15_CAGE_12h	PK-15_CAGE_12h
ACCG	LT934125.1	+	13351	13400	0	0	0	0	0	0		PK-15	12h	12	ACCG_mappedAligned.out.bam	CAGE	PK-15_CAGE_12h	PK-15_CAGE_12h
ACCG	LT934125.1	+	13401	13450	0	0	0	0	0	0		PK-15	12h	12	ACCG_mappedAligned.out.bam	CAGE	PK-15_CAGE_12h	PK-15_CAGE_12h
ACCG	LT934125.1	+	13451	13500	70	1.4	0.880630571852711	2	0	3	0.629021837037651	PK-15	12h	12	ACCG_mappedAligned.out.bam	CAGE	PK-15_CAGE_12h	PK-15_CAGE_12h
